,CENPE (1062)
ACH-000329,-0.494394927895
ACH-000330,-0.38260192771799995
ACH-000331,-0.7982751225
ACH-000332,-0.620962570517
ACH-000334,-0.16044777583
ACH-000335,-0.430321055413
ACH-000336,-0.585518331276
ACH-000337,-0.22159295806899998
ACH-000339,-0.39518106570699996
ACH-000341,-0.9330263315549999
ACH-000348,-0.6751171419059999
ACH-000350,-0.7639898389409999
ACH-000352,-0.54338561302
ACH-000356,-0.43947752453999994
ACH-000361,-0.679075197334
ACH-000362,-0.685382080369
ACH-000363,-0.262500854546
ACH-000364,-0.595740499835
ACH-000365,-0.48157365740900004
ACH-000366,-0.816288315932
ACH-000368,-0.9133686946089999
ACH-000374,-0.5594356028540001
ACH-000375,-0.9328295055050001
ACH-000376,-0.564090457132
ACH-000381,-0.8659608060259999
ACH-000383,-0.487551554154
ACH-000387,-0.599021521082
ACH-000389,-0.753662177787
ACH-000390,-0.465561010677
ACH-000393,-0.970222101665
ACH-000395,-0.564095837546
ACH-000397,-0.9762015545460001
ACH-000401,-0.7493676849330001
ACH-000402,-0.959088815022
ACH-000403,-0.6807747233429999
ACH-000404,-0.7162161419769999
ACH-000406,-0.8190698475210001
ACH-000407,-1.0271486166700001
ACH-000408,-0.746776870928
ACH-000410,-0.6305907812780001
ACH-000411,-0.81661390911
ACH-000414,-0.7629300526459999
ACH-000415,-0.549070440073
ACH-000416,-0.596367333233
ACH-000420,-0.8960752587630001
ACH-000421,-0.49241490654299996
ACH-000424,-0.544726054996
ACH-000425,-0.9093901980079999
ACH-000426,-1.30494869005
ACH-000427,-0.5699690278639999
ACH-000433,-0.739876532544
ACH-000436,-0.6527128754689999
ACH-000444,-0.8325214023559999
ACH-000445,-0.775529997782
ACH-000448,-0.6692253191040001
ACH-000450,-0.570111626176
ACH-000452,-0.573247528367
ACH-000454,-0.5411902390559999
ACH-000458,-0.558128351516
ACH-000459,-0.955811587652
ACH-000460,-0.823025272817
ACH-000461,-0.5173190294969999
ACH-000463,-0.598354613091
ACH-000464,-0.718007554323
ACH-000466,-0.660425466194
ACH-000467,-0.63530560818
ACH-000468,-0.790292599588
ACH-000469,-0.782061717853
ACH-000470,-1.00918157651
ACH-000471,-0.7160148760789999
ACH-000472,-0.6847620829279999
ACH-000473,-1.1200362659
ACH-000475,-0.695313159984
ACH-000476,-0.887193128431
ACH-000477,-0.8270751872419999
ACH-000480,-0.64568905711
ACH-000481,-0.926855932252
ACH-000483,-0.7227682920499999
ACH-000484,-0.781734482934
ACH-000485,-1.00593102239
ACH-000486,-0.678022830797
ACH-000487,-0.612528266984
ACH-000488,-0.774425496599
ACH-000490,-0.6460126730619999
ACH-000491,-0.41382771509000005
ACH-000495,-0.9488394983759999
ACH-000496,-0.297192797
ACH-000499,-0.520751209194
ACH-000500,-1.09523719555
ACH-000502,-0.697200321023
ACH-000503,-0.7878966515639999
ACH-000505,-0.84218195285
ACH-000507,-0.748948172788
ACH-000510,-0.716268469903
ACH-000511,-0.654891535682
ACH-000512,-0.341224123288
ACH-000516,-0.558281038232
ACH-000517,-0.812430917974
ACH-000518,-0.564625463388
ACH-000520,-0.6811867558470001
ACH-000521,-0.629063624347
ACH-000522,-0.653400820129
ACH-000524,-0.795346974611
ACH-000527,-0.8171463005290001
ACH-000528,-0.41463561568199997
ACH-000537,-0.459326308297
ACH-000541,-0.34042091896300003
ACH-000542,-0.773311558671
ACH-000544,-0.883471867685
ACH-000545,-0.768489072825
ACH-000547,-0.8710366032719999
ACH-000548,-0.608266394568
ACH-000549,-0.9524750810729999
ACH-000550,-1.0947748530299999
ACH-000552,-0.8582557394939999
ACH-000556,-0.9154031011229999
ACH-000557,-0.445609397619
ACH-000570,-0.850867076621
ACH-000571,-0.438098638381
ACH-000573,-0.502578766321
ACH-000576,-0.324643287532
ACH-000580,-0.798093532545
ACH-000584,-0.857907424264
ACH-000585,-0.856331711975
ACH-000588,-0.49083239071900003
ACH-000589,-0.633416083279
ACH-000591,-0.7521123477580001
ACH-000593,-0.5552960766780001
ACH-000600,-0.809003142477
ACH-000601,-0.608886251925
ACH-000604,-0.8932022099060001
ACH-000605,-0.6636094787960001
ACH-000606,-0.784373440019
ACH-000608,-0.646546005182
ACH-000614,-0.911337087481
ACH-000616,-0.922947269038
ACH-000618,-0.649942050633
ACH-000619,-0.8211747648659999
ACH-000620,-0.787767948037
ACH-000621,-0.898799728932
ACH-000622,-0.868936005777
ACH-000623,-0.621431432845
ACH-000624,-0.664338060493
ACH-000627,-0.688717458689
ACH-000630,-0.739480872113
ACH-000632,-0.632184303639
ACH-000633,-0.792075241787
ACH-000637,-0.81390098384
ACH-000638,-0.453600900151
ACH-000646,-0.601066167
ACH-000647,-0.8895601662129999
ACH-000648,-0.991148736035
ACH-000649,-0.607831133719
ACH-000651,-0.9228950589820001
ACH-000652,-0.33601888281
ACH-000653,-0.766261340869
ACH-000657,-0.735193730297
ACH-000658,-0.316241989194
ACH-000661,-0.890699282291
ACH-000662,-0.805127242204
ACH-000663,-0.743862275538
ACH-000665,-0.411333056867
ACH-000671,-0.668369596255
ACH-000673,-0.509468663568
ACH-000676,-0.5837326966699999
ACH-000677,-1.05040334063
ACH-000681,-0.738695193809
ACH-000682,-0.5035304082509999
ACH-000683,-0.6986693857709999
ACH-000684,-0.657835121381
ACH-000688,-0.628225186478
ACH-000693,-0.5615869052019999
ACH-000694,-0.648713036115
ACH-000695,-0.43346639986100005
ACH-000696,-0.782073699888
ACH-000697,-0.624776903784
ACH-000699,-0.545503563146
ACH-000701,-0.590067604424
ACH-000706,-0.758702750088
ACH-000711,-0.685587454021
ACH-000713,-0.738471672359
ACH-000714,-0.373313395506
ACH-000718,-0.7380265883920001
ACH-000720,-0.8479140728550001
ACH-000721,-0.596870699387
ACH-000724,-0.601391172654
ACH-000725,-0.6022425092220001
ACH-000732,-0.619105907031
ACH-000734,-0.556980668719
ACH-000735,-0.730615249719
ACH-000736,-0.6918596116869999
ACH-000738,-0.822090111748
ACH-000746,-0.7691203644779999
ACH-000747,-0.669167502623
ACH-000748,-0.530456283951
ACH-000753,-0.5277857912080001
ACH-000756,-0.420091138782
ACH-000757,-0.22779500067800001
ACH-000758,-0.72305692513
ACH-000760,-0.560512891804
ACH-000763,-0.741837532897
ACH-000764,-0.49610702283999997
ACH-000765,-0.608549817936
ACH-000766,-0.409449434082
ACH-000767,-0.501686916154
ACH-000768,-0.515261490937
ACH-000769,-0.703131226795
ACH-000770,-0.350776364235
ACH-000771,-0.8119612332170001
ACH-000773,-0.806058153503
ACH-000776,-0.9054434711339999
ACH-000777,-0.952630469593
ACH-000778,-0.8245731419519999
ACH-000781,-0.739139771731
ACH-000782,-0.650126620045
ACH-000783,-0.38270357660099996
ACH-000784,-0.770023062078
ACH-000785,-0.565033389985
ACH-000787,-0.763541810897
ACH-000788,-0.670511891501
ACH-000791,-0.885047719711
ACH-000792,-0.632202837709
ACH-000794,-0.623184884195
ACH-000796,-0.78122144678
ACH-000799,-0.81474506319
ACH-000800,-0.640502753877
ACH-000802,-0.7765355597589999
ACH-000804,-0.683386160537
ACH-000805,-0.590216029593
ACH-000809,-0.5294996178360001
ACH-000810,-0.979202332075
ACH-000811,-0.9222002262799999
ACH-000817,-0.5169186249759999
ACH-000819,-0.958182467018
ACH-000820,-0.43223210167
ACH-000821,-0.481528043033
ACH-000822,-0.670161810611
ACH-000823,-0.757475673373
ACH-000824,-0.848389019666
ACH-000827,-0.698598721319
ACH-000829,-0.720042116663
ACH-000831,-0.892962158096
ACH-000832,-0.982256866136
ACH-000833,-0.736143947323
ACH-000834,-0.6551546743509999
ACH-000835,-0.643023563253
ACH-000836,-0.807309203988
ACH-000837,-0.40596991785
ACH-000838,-0.339374153926
ACH-000839,-0.607126183
ACH-000840,-0.7035701669159999
ACH-000841,-0.631337093403
ACH-000843,-0.449643794654
ACH-000846,-0.7892996212190001
ACH-000847,-0.9349671840610001
ACH-000848,-0.83875927337
ACH-000849,-0.485082445806
ACH-000851,-0.393849683392
ACH-000855,-0.9532474805700001
ACH-000856,-0.701903626293
ACH-000858,-0.6842501558149999
ACH-000859,-0.687210221221
ACH-000861,-0.6034831553660001
ACH-000862,-0.68861524236
ACH-000865,-0.8950260162739999
ACH-000866,-0.605328260735
ACH-000867,-0.7503516119820001
ACH-000869,-0.653311607546
ACH-000872,-0.41830797333400005
ACH-000873,-0.75130129581
ACH-000876,-0.8937453684540001
ACH-000878,-0.545244636423
ACH-000880,-0.7322700216399999
ACH-000881,-0.743840490585
ACH-000882,-0.807685471593
ACH-000884,-0.46446655441600004
ACH-000885,-0.677453572626
ACH-000887,-0.581179450218
ACH-000888,-0.652541435321
ACH-000889,-0.495794006208
ACH-000890,-0.512635119539
ACH-000896,-0.571952218485
ACH-000898,-0.522907822129
ACH-000900,-0.559190991118
ACH-000901,-0.6763542704090001
ACH-000905,-0.597716320495
ACH-000906,-0.83032662896
ACH-000907,-0.703001888034
ACH-000910,-0.5158900690820001
ACH-000911,-0.7653688097329999
ACH-000912,-0.64869832599
ACH-000913,-0.41611470632200004
ACH-000915,-0.513621436358
ACH-000916,-0.783820927836
ACH-000917,-0.587411167739
ACH-000921,-0.5308221964909999
ACH-000924,-0.743152095055
ACH-000926,-0.490881258297
ACH-000928,-0.655570455822
ACH-000929,-0.868821200677
ACH-000932,-0.692259229428
ACH-000935,-0.726499527824
ACH-000936,-0.667028336765
ACH-000937,-0.749831318863
ACH-000938,-0.954024519074
ACH-000939,-0.600330718166
ACH-000941,-1.02471238367
ACH-000943,-0.50870704376
ACH-000946,-0.7869009719779999
ACH-000947,-0.700643173889
ACH-000948,-0.335866967073
ACH-000950,-0.8326258619879999
ACH-000953,-0.600142129626
ACH-000957,-0.405195833101
ACH-000958,-0.494362148447
ACH-000960,-0.830863742894
ACH-000963,-0.492638913493
ACH-000968,-0.5231776369960001
ACH-000969,-0.581012637818
ACH-000973,-0.589176936651
ACH-000974,-0.6852174262180001
ACH-000975,-0.44379275716899996
ACH-000976,-0.6664603317450001
ACH-000978,-0.5088773647879999
ACH-000980,-0.633662962813
ACH-000984,-0.480793762258
ACH-000986,-0.8790193913459999
ACH-000988,-0.6855966938410001
ACH-000993,-0.514296017205
ACH-000994,-0.91890038749
ACH-000996,-0.7135007284029999
ACH-001001,-0.5486608103689999
ACH-001020,-0.872629560412
ACH-001028,-0.449160815242
ACH-001031,-0.987858628811
ACH-001038,-0.652609545607
ACH-001048,-0.810091243755
ACH-001050,-0.975492048211
ACH-001053,-0.720987023006
ACH-001054,-0.644522209464
ACH-001061,-0.674478632566
ACH-001067,-0.9383773813249999
ACH-001075,-0.7936343685259999
ACH-001096,-0.7370495736630001
ACH-001128,-0.9296231845749999
ACH-001134,-0.613937876028
ACH-001151,-0.645476236441
ACH-001163,-0.535467657666
ACH-001164,-0.9408759631820001
ACH-001173,-0.9931468725220001
ACH-001183,-1.01102558935
ACH-001184,-0.6917912290289999
ACH-001190,-0.6575502832069999
ACH-001192,-0.701323195772
ACH-001193,-0.829515443572
ACH-001196,-0.555673889033
ACH-001197,-0.655203424283
ACH-001205,-0.761218860509
ACH-001211,-0.765525031206
ACH-001212,-0.7393384769679999
ACH-001228,-0.877180941941
ACH-001232,-0.780683198051
ACH-001239,-0.920635967796
ACH-001274,-0.606673864969
ACH-001275,-0.597610186823
ACH-001277,-0.44581257250100004
ACH-001278,-1.0261052036299998
ACH-001280,-0.45924901778899996
ACH-001283,-0.47764044773000003
ACH-001289,-1.0405061725
ACH-001295,-0.46301296725900004
ACH-001300,-0.722522175886
ACH-001301,-0.836462882206
ACH-001302,-0.9047776010299998
ACH-001303,-0.9706659923890001
ACH-001306,-0.735762983282
ACH-001318,-0.650188457077
ACH-001322,-0.6450908437349999
ACH-001328,-0.823625276877
ACH-001332,-0.517457058706
ACH-001333,-0.5984722303100001
ACH-001336,-0.8311375473729999
ACH-001340,-0.878918531726
ACH-001346,-0.6593396571869999
ACH-001353,-0.466674313989
ACH-001354,-0.812439242753
ACH-001367,-0.38139937806100005
ACH-001368,-0.34703329233499997
ACH-001374,-0.815320814245
ACH-001375,-0.725650712319
ACH-001377,-0.717110127973
ACH-001380,-0.818103056647
ACH-001391,-0.554872015109
ACH-001407,-0.629638822614
ACH-001408,-0.72227614082
ACH-001413,-0.648659769105
ACH-001430,-0.845202322668
ACH-001431,-0.49365861968999997
ACH-001450,-0.38226115654
ACH-001496,-0.36317831516500004
ACH-001500,-0.761336320619
ACH-001521,-0.30044321786899997
ACH-001523,-0.769860848278
ACH-001532,-0.9902023056479999
ACH-001536,-0.839032782066
ACH-001550,-0.775238344134
ACH-001552,-0.7418634206829999
ACH-001554,-0.588522616989
ACH-001645,-0.935277381545
ACH-001654,-0.58342581154
ACH-001715,-0.8985267518819999
ACH-001735,-0.456038551657
ACH-001736,-0.7811706345630001
ACH-001737,-0.538610150657
ACH-001740,-0.49537669376500004
ACH-001745,-0.517602532399
ACH-001750,-0.8055059970399999
ACH-001765,-0.579423400584
ACH-001956,-0.352284863364
ACH-001957,-0.590610125538
