,PGAP1 (80055)
ACH-000004,0.105178266896
ACH-000007,0.0669900047118
ACH-000009,0.0737762373032
ACH-000011,-0.0465978028338
ACH-000012,0.000559294524148
ACH-000013,0.119930830007
ACH-000014,-0.14391102441700002
ACH-000015,0.0348235323613
ACH-000017,0.0148441388941
ACH-000018,-0.012516819430299999
ACH-000019,0.135290204735
ACH-000021,0.0262282632331
ACH-000022,-0.0512643752087
ACH-000025,0.0671730375041
ACH-000028,-0.0249104983973
ACH-000030,-0.0496396478372
ACH-000035,0.133862302841
ACH-000036,-0.0345461280459
ACH-000037,-0.11084466305
ACH-000039,0.0397776411523
ACH-000040,-0.109584550495
ACH-000041,0.027580471546900003
ACH-000042,0.032290038165099996
ACH-000045,-0.058903636695099994
ACH-000047,-0.15038470643
ACH-000052,0.0737128541653
ACH-000053,-0.0201851653436
ACH-000054,0.0123150522676
ACH-000055,-0.36962653346
ACH-000060,0.086924844051
ACH-000067,-0.05423405509319999
ACH-000070,-0.0705969820632
ACH-000075,0.026377687741
ACH-000078,-0.0488149176471
ACH-000082,-0.0849928811214
ACH-000085,0.20999159905900003
ACH-000086,-0.144448997003
ACH-000087,-0.06641488279640001
ACH-000092,-0.147154781765
ACH-000095,-0.0007206603080229999
ACH-000097,0.09600458845899999
ACH-000098,-0.21055507576299998
ACH-000099,-0.095575954137
ACH-000108,-0.07940101593830001
ACH-000113,-0.0908393396785
ACH-000115,0.0849268056181
ACH-000116,-0.0373639121489
ACH-000118,-0.09304595198439998
ACH-000120,0.0208655294102
ACH-000123,-0.033001429373
ACH-000127,0.101585653927
ACH-000128,0.0511254021084
ACH-000132,-0.010839537296
ACH-000133,-0.14237613890200002
ACH-000137,0.05095798825069999
ACH-000138,-0.13461263484400002
ACH-000142,0.0007152656038010001
ACH-000143,-0.16782709107299998
ACH-000146,0.04873849369080001
ACH-000148,-0.00680134123155
ACH-000150,0.204681376388
ACH-000152,-0.0893539943279
ACH-000153,0.056959002838000004
ACH-000159,-0.10509121898900001
ACH-000160,0.0430321513563
ACH-000163,-0.22631975717500002
ACH-000167,0.179248128728
ACH-000168,0.0395726242958
ACH-000169,-0.023216423682499997
ACH-000178,0.083557799226
ACH-000182,-0.07422699723680001
ACH-000183,-0.0160200097298
ACH-000188,0.103386403934
ACH-000189,0.0340214723827
ACH-000190,-0.12822124293
ACH-000198,0.0104672907259
ACH-000204,-0.309179844832
ACH-000206,0.07107322723949999
ACH-000207,0.121248925144
ACH-000211,-0.035753815310699995
ACH-000215,0.020995381696
ACH-000221,0.00514826699825
ACH-000222,-0.0698495072746
ACH-000223,-0.08864981601739999
ACH-000226,0.044356703755099994
ACH-000227,-0.0900815570906
ACH-000228,-0.183386040933
ACH-000231,0.009980533118750001
ACH-000232,0.011781643543
ACH-000233,0.100126773204
ACH-000234,-0.131456113586
ACH-000235,-0.0643735223495
ACH-000237,0.012325518529399998
ACH-000238,-0.054441193102799997
ACH-000243,-0.12674903818
ACH-000244,-0.31890741614
ACH-000246,-0.042492248655500005
ACH-000248,0.026708224469499997
ACH-000250,-0.0815639210933
ACH-000251,-0.157599571486
ACH-000253,0.105744783894
ACH-000255,-0.014676119993200001
ACH-000256,0.0844369800374
ACH-000257,-0.36314664862400003
ACH-000258,-0.121577165502
ACH-000259,-0.046289677576099995
ACH-000260,-0.0058364493636
ACH-000261,-0.0872812679027
ACH-000262,0.191448725058
ACH-000263,0.029725393351799998
ACH-000264,-0.082923611884
ACH-000265,-0.026566055144
ACH-000266,-0.0792856390653
ACH-000272,-0.11560784739499999
ACH-000273,-0.279006058241
ACH-000274,-0.10277649489900001
ACH-000277,0.151319486306
ACH-000278,0.05693915089650001
ACH-000279,-0.0348577794979
ACH-000280,0.0638863918736
ACH-000281,0.07261630164369999
ACH-000288,-0.041839026268099995
ACH-000291,0.07279939360530001
ACH-000293,0.279240327116
ACH-000294,0.23607287845400002
ACH-000295,0.028561351049099997
ACH-000296,-0.038723417912800005
ACH-000302,-0.0356914510909
ACH-000304,-0.376651837581
ACH-000307,0.022725581697900003
ACH-000308,-0.018169218478099998
ACH-000310,-0.029960085043700003
ACH-000311,-0.010745031022000001
ACH-000312,0.023649175260200002
ACH-000315,0.08649517096889998
ACH-000316,0.0124620503636
ACH-000317,-0.10767113854299999
ACH-000318,-0.0031471369324299996
ACH-000319,0.04851187631019999
ACH-000320,-0.12199574671800001
ACH-000322,0.15872889170499999
ACH-000323,0.0166813277702
ACH-000324,-0.215838749835
ACH-000329,-0.052158187290699994
ACH-000330,2.30054574716e-05
ACH-000331,-0.0582256900115
ACH-000332,-0.11224719263699999
ACH-000334,-0.0015804174406
ACH-000335,0.0407344891624
ACH-000336,0.07137197152819999
ACH-000337,0.034862775417199995
ACH-000339,-0.0388475269974
ACH-000341,-0.232757280156
ACH-000348,-0.046344371798199994
ACH-000350,-0.0352319587143
ACH-000352,0.0544341810535
ACH-000356,0.0626989079006
ACH-000361,-0.215953977401
ACH-000362,-0.020974433584599998
ACH-000363,-0.10290453636199999
ACH-000364,0.047216094316
ACH-000365,-0.018447995539200002
ACH-000366,-0.1168988026
ACH-000368,0.159083510104
ACH-000374,-0.121034388171
ACH-000375,-0.0537054178228
ACH-000376,0.0965643734397
ACH-000381,-0.0234509527353
ACH-000383,-0.0254500425195
ACH-000387,-0.054377739672
ACH-000389,-0.23014898885899998
ACH-000390,-0.00851560318339
ACH-000393,-0.0010906405020100001
ACH-000395,0.170773609155
ACH-000397,-0.045026444652199994
ACH-000401,6.1842088259e-06
ACH-000402,0.27976132306999996
ACH-000403,-0.059169794152499997
ACH-000404,0.014684609906899999
ACH-000406,-0.07672825257230001
ACH-000407,-0.11593094545
ACH-000408,-0.0111096313517
ACH-000410,-0.0712084105423
ACH-000411,-0.04954733513830001
ACH-000414,-0.0804975717631
ACH-000415,0.023513429059900004
ACH-000416,0.0631109851147
ACH-000420,0.141073442569
ACH-000421,0.08773323281850001
ACH-000424,-0.138948688578
ACH-000425,-0.0379761234256
ACH-000426,0.10687029193
ACH-000427,0.163380028772
ACH-000433,0.14634090801799998
ACH-000436,0.11579835055
ACH-000444,-0.048683480788
ACH-000445,-0.096978999431
ACH-000448,-0.18431302163
ACH-000450,-0.0806138900115
ACH-000452,0.0677576829634
ACH-000454,0.121934157832
ACH-000458,0.30575178311
ACH-000459,0.012832207098
ACH-000460,0.10746551739600001
ACH-000461,-0.0443373012494
ACH-000463,0.00907145220613
ACH-000464,-0.035749412667800004
ACH-000466,-0.152249680766
ACH-000467,-0.045938357515
ACH-000468,-0.0663186574293
ACH-000469,0.0192872154225
ACH-000470,0.105860619287
ACH-000471,-0.04285249249340001
ACH-000472,0.011316556314100001
ACH-000473,0.0912490081223
ACH-000475,-0.023596835862400002
ACH-000476,-0.130723857272
ACH-000477,0.00840570325223
ACH-000480,-0.034180868462
ACH-000481,-0.00327911749046
ACH-000483,0.061683600871299996
ACH-000484,0.00728095107484
ACH-000485,-0.118834088863
ACH-000486,-0.013256342685899999
ACH-000487,-0.0657262002057
ACH-000488,-0.0432233099297
ACH-000490,-0.178669056271
ACH-000491,0.16555456380699998
ACH-000495,0.051809596387
ACH-000496,-0.14218188062599998
ACH-000499,0.017029106082500002
ACH-000500,-0.529759232737
ACH-000502,0.0222877843267
ACH-000503,-0.016855181030899998
ACH-000505,0.023839389421099998
ACH-000507,-0.0198667781313
ACH-000510,-0.0802053218587
ACH-000511,0.00460579048771
ACH-000512,0.07548594035560001
ACH-000516,-0.229427360787
ACH-000517,0.0497297936744
ACH-000518,-0.0354311235823
ACH-000520,-0.156654796308
ACH-000521,-0.07333472544700001
ACH-000522,0.011983626536700001
ACH-000524,-0.00358168724177
ACH-000527,-0.0278697778443
ACH-000528,0.030014691527
ACH-000537,-0.0788803457386
ACH-000541,-0.218168160052
ACH-000542,0.029968093865700002
ACH-000544,0.206250694484
ACH-000545,0.01778500673
ACH-000547,0.35259795874600003
ACH-000548,0.0748019323955
ACH-000549,0.141534890626
ACH-000550,-0.08676564169019998
ACH-000552,0.0328255074921
ACH-000556,0.0620891317431
ACH-000557,-0.102016978198
ACH-000570,-0.15098667603
ACH-000571,0.08420556871649999
ACH-000573,-0.0198389588404
ACH-000576,-0.115583453318
ACH-000580,-0.070232714431
ACH-000584,0.058337835004699995
ACH-000585,-0.0313014308741
ACH-000588,0.0340132562202
ACH-000589,0.12029287210999999
ACH-000591,-0.0211297194471
ACH-000593,-0.0635197523932
ACH-000600,-0.172737400459
ACH-000601,-0.05781969091130001
ACH-000604,0.037597170706
ACH-000605,0.205913962722
ACH-000606,0.05594487780730001
ACH-000608,0.006836026408909999
ACH-000614,-0.054641795845699996
ACH-000616,0.104131163456
ACH-000618,0.070303430978
ACH-000619,-0.17139952084600002
ACH-000620,-0.09855678813850001
ACH-000621,-0.00549047178357
ACH-000622,0.0923809245583
ACH-000623,-0.152011726294
ACH-000624,-0.0023878971894899996
ACH-000627,-0.0872947915743
ACH-000630,-0.23041977412599998
ACH-000632,-0.0307429126651
ACH-000633,-0.11562959177200001
ACH-000637,0.08798637708200001
ACH-000638,0.012300080316600001
ACH-000646,-0.0507975482126
ACH-000647,-0.0568713786271
ACH-000648,-0.14996487146600002
ACH-000649,-0.0935207950763
ACH-000651,0.0169885784454
ACH-000652,0.03586947849
ACH-000653,0.0106468909191
ACH-000657,0.006855111019939999
ACH-000658,-0.0919885382687
ACH-000661,0.00459113495109
ACH-000662,0.318244922342
ACH-000663,-0.08722827268729999
ACH-000665,-0.0489231860814
ACH-000671,0.0781434092133
ACH-000673,-0.15551904480599998
ACH-000676,0.00621743730739
ACH-000677,0.123769076421
ACH-000681,0.00979990421975
ACH-000682,0.0186375626584
ACH-000683,0.0137910026533
ACH-000684,-0.198385972794
ACH-000688,0.10296455556
ACH-000693,0.019956253809
ACH-000694,0.154352322226
ACH-000695,0.159644500971
ACH-000696,-0.023058520087900002
ACH-000697,-0.23806481262499998
ACH-000699,0.0485259669429
ACH-000701,-0.123291615785
ACH-000706,-0.0286286296746
ACH-000711,-0.0991928598914
ACH-000713,0.056287540563000005
ACH-000714,-0.150607189354
ACH-000718,-0.175633700696
ACH-000720,0.023535235589200003
ACH-000721,-0.07718376000589999
ACH-000724,0.014912866924999999
ACH-000725,-0.0671432572275
ACH-000732,-0.044382706975800004
ACH-000734,-0.0869964629035
ACH-000735,-0.014908021253599999
ACH-000736,0.08756433660599999
ACH-000738,0.130367776184
ACH-000746,-0.153889320976
ACH-000747,-0.126948398169
ACH-000748,0.026553439575
ACH-000753,-0.017527141345900003
ACH-000756,0.107014427622
ACH-000757,0.05827614939280001
ACH-000758,-0.0174912737788
ACH-000760,0.0223610047977
ACH-000763,-0.0358272985161
ACH-000764,0.09272439219499999
ACH-000765,0.0547965790141
ACH-000766,-0.008793477961360001
