,OPRM1 (4988)
ACH-000004,-0.268848363413
ACH-000007,-0.105972717287
ACH-000009,-0.105945021352
ACH-000011,-0.134259355293
ACH-000012,-0.047915349353499996
ACH-000013,0.0248823326174
ACH-000014,0.13752095875700002
ACH-000015,0.08982709922419999
ACH-000017,0.125643827172
ACH-000018,-0.105980961915
ACH-000019,-0.0763616325315
ACH-000021,-0.301505674157
ACH-000022,-0.08113064126660001
ACH-000025,-0.09065488969089999
ACH-000028,0.0255229615513
ACH-000030,-0.070737304585
ACH-000035,0.00129849058815
ACH-000036,0.0337982976564
ACH-000037,-0.185884523548
ACH-000039,-0.0823277640909
ACH-000040,-0.0362475914913
ACH-000041,-0.0238129758095
ACH-000042,0.0328818269525
ACH-000045,-0.14173158124500002
ACH-000047,-0.0102625869937
ACH-000052,-0.0116195097499
ACH-000053,-0.0891026989663
ACH-000054,-0.158916352596
ACH-000055,0.110159173452
ACH-000060,0.0283466464159
ACH-000067,-0.220838389567
ACH-000070,-0.0587472452104
ACH-000075,0.12706824707
ACH-000078,-0.116334761534
ACH-000082,-0.028039187308900003
ACH-000085,0.121950927698
ACH-000086,0.0467366270285
ACH-000087,0.0230211273942
ACH-000092,-0.0115733092688
ACH-000095,0.00814771038626
ACH-000097,-0.0378077795368
ACH-000098,-0.191034140675
ACH-000099,-0.157215345032
ACH-000108,0.0663370343494
ACH-000113,-0.159359636317
ACH-000115,0.00350704841075
ACH-000116,0.09862094938760001
ACH-000118,-0.0961011992558
ACH-000120,-0.033784232975900004
ACH-000123,-0.0155381797361
ACH-000127,-0.053164805277300005
ACH-000128,-0.148201398005
ACH-000132,-0.0827034303503
ACH-000133,0.06810771276449999
ACH-000137,0.23561602224199998
ACH-000138,-0.128808328291
ACH-000142,0.0473466770303
ACH-000143,0.023730287741799996
ACH-000146,-0.0300606830766
ACH-000148,-0.0373990259449
ACH-000150,-0.182501852575
ACH-000152,0.146874562844
ACH-000153,0.382851030481
ACH-000159,-0.114129011955
ACH-000160,0.178167967998
ACH-000163,0.13001356045999998
ACH-000167,-0.10946438840600001
ACH-000168,-0.157588421204
ACH-000169,0.065664930352
ACH-000178,0.0387910981376
ACH-000182,0.0243466097224
ACH-000183,-0.022664729369799998
ACH-000188,-0.024085876973500002
ACH-000189,0.0302171784732
ACH-000190,-0.0856289814735
ACH-000198,-0.186735173218
ACH-000204,0.0626039901829
ACH-000206,0.157102105024
ACH-000207,-0.134531299766
ACH-000211,-0.09944291549510001
ACH-000215,-0.0979013249422
ACH-000221,0.0885566982808
ACH-000222,0.08988816333210001
ACH-000223,-0.012733989260799999
ACH-000226,0.021520484175900002
ACH-000227,-0.12104468727499999
ACH-000228,-0.0422530310226
ACH-000231,-0.125867873665
ACH-000232,-0.149631098346
ACH-000233,-0.036356097883
ACH-000234,0.20904174940900003
ACH-000235,-0.045188643009
ACH-000237,-0.15115531323200002
ACH-000238,0.0573317554292
ACH-000243,-0.018278144821099997
ACH-000244,0.0987679138834
ACH-000246,-0.0826999793249
ACH-000248,0.007647160441439999
ACH-000250,-0.0793208455803
ACH-000251,-0.139183348062
ACH-000253,0.18214703425599998
ACH-000255,-0.030146016682899998
ACH-000256,-0.035992067671
ACH-000257,0.03561338063280001
ACH-000258,-0.46372389656400004
ACH-000259,-0.005489999520439999
ACH-000260,-0.011812024740899998
ACH-000261,-0.121772824812
ACH-000262,-0.047527449773900006
ACH-000263,0.110320121206
ACH-000264,0.0170226453722
ACH-000265,-0.007498958885819999
ACH-000266,-0.0646367873727
ACH-000272,-0.029434075861900003
ACH-000273,-0.0263272730267
ACH-000274,-0.006583280631010001
ACH-000277,-0.04065088501519999
ACH-000278,-0.328507768551
ACH-000279,-0.124432676351
ACH-000280,0.139933500223
ACH-000281,-0.00972786461233
ACH-000288,0.027761148226
ACH-000291,0.0794439384394
ACH-000293,0.000677418355402
ACH-000294,-0.250437719645
ACH-000295,-0.16720260683399998
ACH-000296,0.125009174223
ACH-000302,0.011702396325100001
ACH-000304,-0.0025664256983
ACH-000307,-0.0343575596121
ACH-000308,0.041595001297300004
ACH-000310,-0.161700094481
ACH-000311,0.046899468880900005
ACH-000312,0.148416821537
ACH-000315,0.17426113829599998
ACH-000316,0.00429311205624
ACH-000317,-0.004961540857869999
ACH-000318,-0.0783030974807
ACH-000319,0.0878718153842
ACH-000320,-0.157200259742
ACH-000322,-0.180363843484
ACH-000323,0.16227681706299998
ACH-000324,-0.106374773527
ACH-000329,0.0659445085045
ACH-000330,0.0843106246714
ACH-000331,-0.034691955345400004
ACH-000332,-0.0324280594889
ACH-000334,-0.037695906297900005
ACH-000335,0.171112718126
ACH-000336,-0.151400880065
ACH-000337,-0.0324852932613
ACH-000339,-0.0683746632594
ACH-000341,-0.20280895585499997
ACH-000348,-0.0918677712827
ACH-000350,-0.020675139494700002
ACH-000352,-0.0347469206876
ACH-000356,-0.115173360024
ACH-000361,-0.0186634537619
ACH-000362,-0.161311759594
ACH-000363,-0.0543481025499
ACH-000364,0.01088731814
ACH-000365,-0.0335302636538
ACH-000366,-0.11839788399000001
ACH-000368,-0.039946359155099996
ACH-000374,0.201679266726
ACH-000375,-0.0636154608147
ACH-000376,-0.00464282829189
ACH-000381,-0.127897554532
ACH-000383,-0.0064773850632899995
ACH-000387,-0.0559324559278
ACH-000389,-0.263296786919
ACH-000390,0.0474675617606
ACH-000393,-0.0247969632168
ACH-000395,-0.030074445550000002
ACH-000397,-0.0396450170038
ACH-000401,0.0291821113988
ACH-000402,-0.45584176101400004
ACH-000403,-0.038440232227699996
ACH-000404,-0.028869413051400002
ACH-000406,-0.131067803594
ACH-000407,0.109676197514
ACH-000408,-0.38107834450000005
ACH-000410,-0.221683101296
ACH-000411,0.0049544866713700005
ACH-000414,-0.0403707555037
ACH-000415,-0.04473656621159999
ACH-000416,-0.047740507558500005
ACH-000420,-0.21298145882800001
ACH-000421,0.021962810587900002
ACH-000424,-0.17419536275699998
ACH-000425,0.077417545923
ACH-000426,0.223567794828
ACH-000427,0.156484505929
ACH-000433,0.08631958739039998
ACH-000436,0.144637512691
ACH-000444,-0.0272420523085
ACH-000445,-0.131896836164
ACH-000448,0.05587813556469999
ACH-000450,0.252853072808
ACH-000452,-0.0433474124148
ACH-000454,0.0670014018483
ACH-000458,0.018361501482099998
ACH-000459,-0.0991350920892
ACH-000460,0.00850515777172
ACH-000461,0.147997975332
ACH-000463,-0.0719155000825
ACH-000464,0.034939255708900004
ACH-000466,0.0696445065787
ACH-000467,-0.107743735972
ACH-000468,-0.17222572434
ACH-000469,-0.00933620933435
ACH-000470,-0.231072470162
ACH-000471,-0.18888082451
ACH-000472,-0.0643335837419
ACH-000473,0.0404805524396
ACH-000475,-0.018129858159
ACH-000476,-0.04912781530180001
ACH-000477,-0.125621219674
ACH-000480,-0.0241315801159
ACH-000481,0.19881878321899998
ACH-000483,-0.0169881136105
ACH-000484,-0.222863975213
ACH-000485,-0.0776430764492
ACH-000486,0.0855628172209
ACH-000487,-0.139230893957
ACH-000488,0.0018486324371900001
ACH-000490,0.0621087830968
ACH-000491,-0.09816907729110001
ACH-000495,0.00658659279138
ACH-000496,0.050423035500400004
ACH-000499,-0.0872722809819
ACH-000500,-0.36797074152099996
ACH-000502,-0.03446360097119999
ACH-000503,0.469028617031
ACH-000505,-0.11607650220799999
ACH-000507,-0.0402291052768
ACH-000510,0.00933487083725
ACH-000511,-0.158734029326
ACH-000512,0.036200969393699996
ACH-000516,0.0035728407189
ACH-000517,-0.0687412232164
ACH-000518,-0.0619729835845
ACH-000520,0.0940720243837
ACH-000521,0.029007140799
ACH-000522,-0.10207316428200001
ACH-000524,0.0462768439064
ACH-000527,-0.158616894265
ACH-000528,-0.026209758680000004
ACH-000537,-0.0819916117832
ACH-000541,-0.047377427240699994
ACH-000542,-0.109806864213
ACH-000544,-0.027966180868799997
ACH-000545,0.008365029399069999
ACH-000547,0.09485838875779999
ACH-000548,-0.077173980814
ACH-000549,0.10663610030300001
ACH-000550,-0.16354344295
ACH-000552,0.04560470234880001
ACH-000556,0.100802214614
ACH-000557,-0.0415921420558
ACH-000570,-0.136798886441
ACH-000571,-0.00698603382507
ACH-000573,0.0576989056079
ACH-000576,-0.030718913221
ACH-000580,0.12085517751599999
ACH-000584,-0.191295664022
ACH-000585,-0.0938716723545
ACH-000588,-0.0487004800942
ACH-000589,0.152951565669
ACH-000591,-0.225820687549
ACH-000593,-0.13372894615999997
ACH-000600,0.022702963178900002
ACH-000601,-0.0625216313143
ACH-000604,0.0158789927273
ACH-000605,-0.0412659441451
ACH-000606,0.0422431186039
ACH-000608,-0.0838116922865
ACH-000614,0.022577959994900004
ACH-000616,0.157786017288
ACH-000618,-0.0637428728173
ACH-000619,0.0922663215232
ACH-000620,-0.040967933400199996
ACH-000621,-0.005199750224439999
ACH-000622,-0.255088993434
ACH-000623,0.0684920561564
ACH-000624,0.0507003864836
ACH-000627,0.0759119918706
ACH-000630,-0.0164331902252
ACH-000632,-0.021984860093499998
ACH-000633,-0.121186781698
ACH-000637,-0.0411612662294
ACH-000638,0.0666970667402
ACH-000646,0.0816727915523
ACH-000647,-0.0226458116575
ACH-000648,-0.050304152674
ACH-000649,0.08039986735110001
ACH-000651,0.0279514010867
ACH-000652,-0.0133592752651
ACH-000653,-0.105111220955
ACH-000657,-0.105318815954
ACH-000658,0.112324617288
ACH-000661,-0.0131952330099
ACH-000662,-0.0721173367818
ACH-000663,-0.0877526382425
ACH-000665,0.125630980286
ACH-000671,-0.10938999603499999
ACH-000673,0.0367790395078
ACH-000676,0.0125268149172
ACH-000677,0.113954498884
ACH-000681,-0.18388898074
ACH-000682,0.0462435700694
ACH-000683,0.051786834298599996
ACH-000684,0.0034308647648899995
ACH-000688,-0.0561580389167
ACH-000693,0.0141307317687
ACH-000694,0.0728470606422
ACH-000695,0.31398404124
ACH-000696,-0.127917633803
ACH-000697,0.145654027967
ACH-000699,-0.105912828576
ACH-000701,0.0223275266286
ACH-000706,0.008134206600740001
ACH-000711,0.04349212790180001
ACH-000713,0.339994067107
ACH-000714,-0.107752577655
ACH-000718,-0.0468759195111
ACH-000720,0.030180284281999998
ACH-000721,-0.037397392661699995
ACH-000724,0.27961613895599996
ACH-000725,0.11867994353
ACH-000732,0.19133738829100003
ACH-000734,0.0102397768493
ACH-000735,0.0176929295637
ACH-000736,0.164587931575
ACH-000738,-0.06188168466519999
ACH-000746,-0.195693663032
ACH-000747,0.13580776614
ACH-000748,0.0489393694986
ACH-000753,-0.0718197497515
ACH-000756,0.0356253840663
ACH-000757,-0.0717041557233
ACH-000758,-0.0392490866535
ACH-000760,-0.126554520704
ACH-000763,0.021250434807700003
ACH-000764,-0.23708094836399998
ACH-000765,-0.103103000954
ACH-000766,-0.08141582906
ACH-000767,0.058353242968499995
ACH-000768,-0.020603356984000003
ACH-000769,0.0509383295918
ACH-000770,-0.0845514375387
ACH-000771,-0.0588123627205
ACH-000773,-0.100906468624
ACH-000776,-0.0391916952663
ACH-000777,-0.0089704853415
ACH-000778,-0.0269075542687
ACH-000781,-0.0188887414335
ACH-000782,0.0129525463864
ACH-000783,0.012215742226
ACH-000784,0.026229810892099997
ACH-000785,0.0998295834792
ACH-000787,-0.10369755599300001
ACH-000788,-0.103182927018
ACH-000791,-0.054946049609400006
ACH-000792,-0.016376925905799998
ACH-000794,0.0366757560746
ACH-000796,-0.076211879618
ACH-000799,-0.0438119835563
ACH-000800,0.16159102153
ACH-000802,0.025372817815299997
ACH-000804,0.00792520493855
ACH-000805,-0.0724980688357
ACH-000809,-0.177519405496
ACH-000810,-0.125446550405
ACH-000811,0.0114566425993
ACH-000817,-0.0208677231423
ACH-000819,-0.36714729712899996
ACH-000820,-0.0209517919241
ACH-000821,-0.17903526726100003
ACH-000822,0.024646160072
ACH-000823,0.0180973787858
