,TVP23C (201158)
ACH-000720,-0.402661885705
ACH-000721,-0.535526609776
ACH-000724,-0.460240107112
ACH-000725,-0.501974873713
ACH-000732,-0.761799622226
ACH-000734,-0.337239799505
ACH-000735,-0.57388519283
ACH-000736,-0.446397272898
ACH-000738,-0.402226548642
ACH-000746,-0.6370953730910001
ACH-000747,-0.33653330235600004
ACH-000748,-0.324463345839
ACH-000753,-0.43518727579899996
ACH-000756,-0.49456253218199997
ACH-000757,-0.298475636406
ACH-000758,-0.591155452126
ACH-000760,-0.424655010582
ACH-000763,-0.377393704476
ACH-000764,-0.590681626711
ACH-000765,-0.284344335646
ACH-000766,-0.7447362815180001
ACH-000767,-0.537425876542
ACH-000768,-0.596767004518
ACH-000769,-0.559402057498
ACH-000770,-0.447875640797
ACH-000771,-0.355084064647
ACH-000773,-0.614345694433
ACH-000776,-0.46497988596
ACH-000777,-0.429213214081
ACH-000778,-0.589605042794
ACH-000781,-0.5346129274279999
ACH-000782,-0.577657552805
ACH-000783,-0.46344876669699997
ACH-000784,-0.361274967553
ACH-000785,-0.579313808182
ACH-000787,-0.617556046435
ACH-000788,-0.536976856845
ACH-000791,-0.59800713337
ACH-000792,-0.556780140341
ACH-000794,-0.425430488367
ACH-000796,-0.603075156859
ACH-000799,-0.590458999516
ACH-000800,-0.456990573629
ACH-000802,-0.5956015338639999
ACH-000804,-0.45300611486299996
ACH-000805,-0.511168109534
ACH-000809,-0.485969201379
ACH-000810,-0.576981581641
ACH-000811,-0.621724005454
ACH-000817,-0.679711646708
ACH-000819,-0.48303300664800003
ACH-000820,-0.640871816792
ACH-000821,-0.583212659454
ACH-000822,-0.48368751663000004
ACH-000823,-0.265832678394
ACH-000824,-0.340505951703
ACH-000827,-0.43507929253600003
ACH-000829,-0.518043889048
ACH-000831,-0.438900356836
ACH-000832,-0.595796922955
ACH-000833,-0.669365066234
ACH-000834,-0.701399414226
ACH-000835,-0.474892162741
ACH-000836,-0.72305652868
ACH-000837,-0.50192849505
ACH-000838,-0.34525581786
ACH-000839,-0.673924042383
ACH-000840,-0.523932883135
ACH-000841,-0.42002713881399995
ACH-000843,-0.478017962646
ACH-000846,-0.36824276665100003
ACH-000847,-0.547167016273
ACH-000848,-0.541006314336
ACH-000849,-0.551254442759
ACH-000851,-0.555101696043
ACH-000855,-0.450128506602
ACH-000856,-0.500994361061
ACH-000858,-0.505090466704
ACH-000859,-0.523172017214
ACH-000861,-0.644450447612
ACH-000862,-0.541120827904
ACH-000865,-0.32894992899500003
ACH-000866,-0.39430104188799997
ACH-000867,-0.62162030338
ACH-000869,-0.607291526127
ACH-000872,-0.525623034063
ACH-000873,-0.43752637072300005
ACH-000876,-0.420181169974
ACH-000878,-0.47655773289700004
ACH-000880,-0.480043336795
ACH-000881,-0.426054006818
ACH-000882,-0.431587663091
ACH-000884,-0.474315471259
ACH-000885,-0.49882673339199995
ACH-000887,-0.415366048102
ACH-000888,-0.49427108837300004
ACH-000889,-0.636997610486
ACH-000890,-0.708721565666
ACH-000896,-0.485320780207
ACH-000898,-0.6016275756539999
ACH-000900,-0.460186904389
ACH-000901,-0.383339081812
ACH-000905,-0.63732763944
ACH-000906,-0.476712742176
ACH-000907,-0.6186633725680001
ACH-000910,-0.315378245549
ACH-000911,-0.611543372445
ACH-000912,-0.522244479976
ACH-000913,-0.5733713156629999
ACH-000915,-0.590512099871
ACH-000916,-0.893695958382
ACH-000917,-0.767956418955
ACH-000921,-0.542032678389
ACH-000924,-0.455938851438
ACH-000926,-0.557180132775
ACH-000928,-0.323806848366
ACH-000929,-0.384991707188
ACH-000932,-0.422880861239
ACH-000935,-0.558686033537
ACH-000936,-0.390556863285
ACH-000937,-0.398227196956
ACH-000938,-0.362182287453
ACH-000939,-0.434283858108
ACH-000941,-0.453131847007
ACH-000943,-0.516132161461
ACH-000946,-0.516475483979
ACH-000947,-0.415652245813
ACH-000948,-0.553089694058
ACH-000950,-0.504821691171
ACH-000953,-0.42067597607100005
ACH-000957,-0.786517039363
ACH-000958,-0.609732332381
ACH-000960,-0.354143415969
ACH-000963,-0.8079683440979999
ACH-000968,-0.495190579452
ACH-000969,-0.628027554446
ACH-000973,-0.413979579959
ACH-000974,-0.40428031571999995
ACH-000975,-0.486934016905
ACH-000976,-0.566000506383
ACH-000978,-0.465189754666
ACH-000980,-0.43639793337
ACH-000984,-0.606381249959
ACH-000986,-0.552114663416
ACH-000988,-0.505492197719
ACH-000993,-0.387108795414
ACH-000994,-0.46142524124
ACH-000996,-0.5961364549539999
ACH-001001,-0.41883954367
ACH-001020,-0.601100309852
ACH-001028,-0.432338157835
ACH-001031,-0.546392462582
ACH-001038,-0.5148944063600001
ACH-001048,-0.51938868398
ACH-001050,-0.521816886757
ACH-001053,-0.629314076024
ACH-001054,-0.636974946538
ACH-001061,-0.45330384905599996
ACH-001067,-0.491187231251
ACH-001075,-0.6187602169449999
ACH-001096,-0.32496208318500003
ACH-001128,-0.654492915855
ACH-001134,-0.47922136431999995
ACH-001151,-0.636076598308
ACH-001163,-0.4791536416800001
ACH-001164,-0.570520058874
ACH-001173,-0.5549103209690001
ACH-001183,-0.583669913166
ACH-001184,-0.461323590574
ACH-001190,-0.717433755687
ACH-001192,-0.521664241708
ACH-001193,-0.615941029734
ACH-001196,-0.70331828287
ACH-001197,-0.820357864533
ACH-001205,-0.585510519974
ACH-001211,-0.579761370605
ACH-001212,-0.766842970273
ACH-001228,-0.338524654595
ACH-001232,-0.623261779328
ACH-001239,-0.357391393228
ACH-001274,-0.55520664915
ACH-001275,-0.471861417918
ACH-001277,-0.7037984147740001
ACH-001278,-0.463941204762
ACH-001280,-0.548862782195
ACH-001283,-0.43680007073700006
ACH-001289,-0.529381926298
ACH-001295,-0.485787603316
ACH-001300,-0.6523712410760001
ACH-001301,-0.477021420106
ACH-001302,-0.49024984931500004
ACH-001303,-0.672400543081
ACH-001306,-0.636177438084
ACH-001318,-0.46705527472400005
ACH-001322,-0.508334180816
ACH-001328,-0.569832954196
ACH-001332,-0.640803561769
ACH-001333,-0.638122371888
ACH-001336,-0.572677622489
ACH-001340,-0.46471882644400003
ACH-001346,-0.48965632937799997
ACH-001353,-0.45239438430100004
ACH-001354,-0.571879008338
ACH-001367,-0.5897003987699999
ACH-001368,-0.378537532246
ACH-001374,-0.49336383840899994
ACH-001375,-0.568952386706
ACH-001377,-0.593753960344
ACH-001380,-0.29821939673500003
ACH-001391,-0.7454984168350001
ACH-001407,-0.5024879469169999
ACH-001408,-0.401745834338
ACH-001413,-0.697128712594
ACH-001430,-0.297135815942
ACH-001431,-0.330329102467
ACH-001450,-0.532109145378
ACH-001496,-0.573429137834
ACH-001500,-0.436765715349
ACH-001521,-0.402837048534
ACH-001523,-0.505856179267
ACH-001532,-0.543814342209
ACH-001536,-0.5137358940110001
ACH-001550,-0.401575753826
ACH-001552,-0.352668043876
ACH-001554,-0.5163275963930001
ACH-001645,-0.342039269727
ACH-001654,-0.343645110114
ACH-001715,-0.605495240449
ACH-001735,-0.409712665563
ACH-001736,-0.346721562892
ACH-001737,-0.320121442054
ACH-001740,-0.42371536124799997
ACH-001745,-0.514559145911
ACH-001750,-0.70728381878
ACH-001765,-0.523229592014
ACH-001956,-0.668862375669
ACH-001957,-0.579669386942
