,PIN1 (5300)
ACH-000460,0.0598332806809
ACH-000461,-0.0529973640611
ACH-000463,-0.033218342333499996
ACH-000464,0.189145188785
ACH-000466,-0.0681114985299
ACH-000467,0.0476394316041
ACH-000468,0.0502490985203
ACH-000469,-0.215599283489
ACH-000470,-0.165561455
ACH-000471,-0.152494914398
ACH-000472,-0.071023899323
ACH-000473,0.0283460396489
ACH-000475,0.064786562497
ACH-000476,0.286711897228
ACH-000477,-0.22057908571899998
ACH-000480,0.101067323026
ACH-000481,-0.0662813001664
ACH-000483,-0.0964558645252
ACH-000484,-0.118930946547
ACH-000485,0.0444270999312
ACH-000486,-0.13526866184699998
ACH-000487,0.305644587264
ACH-000488,-0.0757094632693
ACH-000490,-0.098943825493
ACH-000491,-0.111872075774
ACH-000495,-0.201527415862
ACH-000496,0.11717101133199999
ACH-000499,-0.10320939098200001
ACH-000500,0.667245033698
ACH-000502,-0.0673316786809
ACH-000503,0.040983733444400004
ACH-000505,-0.008010765246829999
ACH-000507,-0.0118926453888
ACH-000510,-0.07851321068469999
ACH-000511,0.05506163989730001
ACH-000512,-0.0342876329403
ACH-000516,0.05272038357969999
ACH-000517,0.213439453731
ACH-000518,0.250783640783
ACH-000520,-0.243592281045
ACH-000521,0.135537832815
ACH-000522,0.00762681325615
ACH-000524,0.0245410103072
ACH-000527,-0.188614057733
ACH-000528,-0.054107746072199994
ACH-000537,-0.123870992093
ACH-000541,-0.343534351246
ACH-000542,0.09972713043439999
ACH-000544,-0.0412013985357
ACH-000545,-0.0594308138856
ACH-000547,-0.291989105936
ACH-000548,-0.0914787384114
ACH-000549,-0.0039806946410400005
ACH-000550,0.086320164229
ACH-000552,-0.15386492741399999
ACH-000556,-0.147535074284
ACH-000557,0.00663125887825
ACH-000570,0.144163440305
ACH-000571,-0.106783709967
ACH-000573,-0.0456007702822
ACH-000576,0.123957775669
ACH-000580,-0.0541007908509
ACH-000584,-0.0177381396584
ACH-000585,-0.0620499292468
ACH-000588,-0.11745523780400001
ACH-000589,-0.09367042066510001
ACH-000591,0.09808730011280001
ACH-000593,-0.032642305564900005
ACH-000600,0.0212096020945
ACH-000601,-0.09095150581980001
ACH-000604,-0.16052976149
ACH-000605,0.013004828424599999
ACH-000606,-0.00217291165413
ACH-000608,0.014461372515
ACH-000614,-0.0696464414248
ACH-000616,0.10280562784399999
ACH-000618,-0.07122559599280001
ACH-000619,0.0603704506081
ACH-000620,-0.309299085344
ACH-000621,-0.17824160694000002
ACH-000622,0.0880584352018
ACH-000623,0.0011321729076199999
ACH-000624,-0.07137870836730001
ACH-000627,-0.261769718754
ACH-000630,0.0217046801382
ACH-000632,-0.19401443134
ACH-000633,-0.0626482420929
ACH-000637,-0.301237315838
ACH-000638,-0.132571168656
ACH-000646,-0.0577324309127
ACH-000647,-0.0585290278873
ACH-000648,0.0865718132116
ACH-000649,0.019708613264200002
ACH-000651,0.0350757263025
ACH-000652,-0.107890443925
ACH-000653,0.0032861492232399998
ACH-000657,-0.013122910347200001
ACH-000658,-0.055454823631199995
ACH-000661,-0.016022649763
ACH-000662,0.16996415710299997
ACH-000663,-0.026339797384200003
ACH-000665,-0.270955311189
ACH-000671,0.0371644245317
ACH-000673,-0.0380243166441
ACH-000676,-0.0556496607998
ACH-000677,0.104637317563
ACH-000681,-0.0449116629837
ACH-000682,-0.039476162926199994
ACH-000683,-0.0784408172663
ACH-000684,-0.023263468081
ACH-000688,0.0668862360135
ACH-000693,-0.139655510286
ACH-000694,-0.0903949507993
ACH-000695,0.144909299541
ACH-000696,-0.0969424373897
ACH-000697,-0.11636112083399999
ACH-000699,-0.0872910549852
ACH-000701,-0.0135714813393
ACH-000706,-0.0183417810686
ACH-000711,0.0404329528658
ACH-000713,-0.0170664167588
ACH-000714,-0.023676865968999997
ACH-000718,0.0752274184257
ACH-000720,-0.054690747978400005
ACH-000721,-0.148066662148
ACH-000724,-0.0784358278783
ACH-000725,-0.1095877035
ACH-000732,-0.0228903029984
ACH-000734,-0.09000203938750001
ACH-000735,-0.0168042570125
ACH-000736,0.16555062376399998
ACH-000738,-0.140646573044
ACH-000746,-0.077938466853
ACH-000747,-0.146704916962
ACH-000748,-0.22092128236400002
ACH-000753,0.0982451481484
ACH-000756,0.0831886914146
ACH-000757,0.0840449823195
ACH-000758,-0.0748220873356
ACH-000760,-0.145878996743
ACH-000763,0.00507251969558
ACH-000764,0.00980016793133
ACH-000765,0.0508379640675
ACH-000766,0.000127299380251
ACH-000767,0.0475592017961
ACH-000768,-0.08734890891139999
ACH-000769,-0.0641315716004
ACH-000770,0.12530310535599998
ACH-000771,-0.154129709671
ACH-000773,-0.0229719138703
ACH-000776,-0.31143965359000003
ACH-000777,0.197693753935
ACH-000778,-0.225200772309
ACH-000781,0.0337021765698
ACH-000782,-0.223374648796
ACH-000783,0.0810934514026
ACH-000784,-0.113232711237
ACH-000785,-0.365772689008
ACH-000787,0.18943312783900002
ACH-000788,-0.08162189337610001
ACH-000791,-0.0134226224684
ACH-000792,-0.188254029139
ACH-000794,0.11269396988
ACH-000796,-0.11461957283
ACH-000799,-0.007132489709449999
ACH-000800,0.211557837932
ACH-000802,-0.125030061058
ACH-000804,0.0513901245779
ACH-000805,-0.07984727550250001
ACH-000809,0.0016752230596
ACH-000810,0.148614887626
ACH-000811,-0.0324438974862
ACH-000817,0.252912016699
ACH-000819,-0.16431006221
ACH-000820,-0.220297319788
ACH-000821,-0.0695445474005
ACH-000822,0.0035789338964
ACH-000823,-0.239235404865
ACH-000824,0.00293022312411
ACH-000827,0.0745587803857
ACH-000829,0.34900845569899996
ACH-000831,-0.0410395337703
ACH-000832,-0.0742303632357
ACH-000833,-0.120464827746
ACH-000834,-0.0600347524019
ACH-000835,0.017087655202
ACH-000836,-0.27537614451
ACH-000837,0.059328031899300006
ACH-000838,-0.10431125294600001
ACH-000839,-0.038417243642800004
ACH-000840,0.136459044138
ACH-000841,0.366444191814
ACH-000843,0.070169083176
ACH-000846,0.0677664119907
ACH-000847,0.0012091685698800002
ACH-000848,-0.04376643842180001
ACH-000849,-0.19406315029100002
ACH-000851,0.214683044918
ACH-000855,0.0437596278781
ACH-000856,-0.107362112478
ACH-000858,0.030027484053599996
ACH-000859,0.12059782502699999
ACH-000861,-0.0007118433497989999
ACH-000862,0.035350311849800004
ACH-000865,-0.022051916995900003
ACH-000866,-0.026955005765999997
ACH-000867,-0.016521926545
ACH-000869,-0.212646195781
ACH-000872,0.015794306701
ACH-000873,-0.104536051613
ACH-000876,-0.325757934347
ACH-000878,0.0319172443826
ACH-000880,0.00588276837576
ACH-000881,0.0379670526758
ACH-000882,-0.22573007380999996
ACH-000884,0.012757948217299999
ACH-000885,0.11418807535999999
ACH-000887,-0.16813820638500002
ACH-000888,0.00477901298644
ACH-000889,0.003694533813
ACH-000890,-0.0699807523774
ACH-000896,0.0218340650334
ACH-000898,-0.0914262345596
ACH-000900,-0.0968020128397
ACH-000901,0.05000224166640001
ACH-000905,0.152573830999
ACH-000906,0.111033999673
ACH-000907,0.05570902329369999
ACH-000910,-0.0032065700498800005
ACH-000911,-0.0175309336003
ACH-000912,-0.0130060010494
ACH-000913,0.050642849493800005
ACH-000915,0.0555580779221
ACH-000916,-0.291126037025
ACH-000917,-0.07666503623439999
ACH-000921,0.06128825402890001
ACH-000924,-0.002852650083
ACH-000926,0.129716895319
ACH-000928,-0.04268124661619999
ACH-000929,-0.122420122765
ACH-000932,-0.013739525919600001
ACH-000935,-0.0563942203579
ACH-000936,0.10556820959100001
ACH-000937,0.0994963903986
ACH-000938,-0.0464729959865
ACH-000939,-0.176551147784
ACH-000941,-0.253421385856
ACH-000943,-0.106444063627
ACH-000946,-0.08748837485910001
ACH-000947,0.07559889543430001
ACH-000948,-0.0491217800244
ACH-000950,-0.45256049162399997
ACH-000953,-0.11577046500600001
ACH-000957,0.19953465484700003
ACH-000958,0.08380011505760002
ACH-000960,0.0675838888545
ACH-000963,0.14433291564200001
ACH-000968,0.21985458336999997
ACH-000969,-0.0945838314308
ACH-000973,0.0318689408488
ACH-000974,0.053899745522600004
ACH-000975,-0.123786423124
ACH-000976,0.10917491156300001
ACH-000978,0.482889073378
ACH-000980,-0.0796900229473
ACH-000984,-0.11123018699000001
ACH-000986,0.0471506126724
ACH-000988,-0.0005945519410329999
ACH-000993,-0.0207703909805
ACH-000994,-0.0690936752321
ACH-000996,-0.0724548006404
ACH-001001,0.14074878176
ACH-001020,0.0070017401510700005
ACH-001028,0.00640300076843
ACH-001031,0.26697230706
ACH-001038,-0.16487684238
ACH-001048,0.0518531322511
ACH-001050,-0.0187669813428
ACH-001053,-0.336285065025
ACH-001054,-0.10937265783299999
ACH-001061,-0.17341215107500002
ACH-001067,0.142549900648
ACH-001075,0.306703581437
ACH-001096,0.137611884945
ACH-001128,-0.6868136509010001
ACH-001134,0.0166417540929
ACH-001151,-0.0831391381407
ACH-001163,0.09412553272299999
ACH-001164,-0.0996326029579
ACH-001173,-0.106297775339
ACH-001183,0.185875226024
ACH-001184,-0.164340328427
ACH-001190,-0.133440598073
ACH-001192,0.012116910356
ACH-001193,0.046293488422
ACH-001196,-0.116119651418
ACH-001197,0.09504966848020001
ACH-001205,0.049374936138199994
ACH-001211,0.00946134965797
ACH-001212,-0.191618146959
ACH-001228,-0.18347298033
ACH-001232,-0.10517160428300001
ACH-001239,-0.0439673376674
ACH-001274,-0.130945935313
ACH-001275,-0.0982034338587
ACH-001277,0.217622360966
ACH-001278,-0.167641622331
ACH-001280,-0.0944112385192
ACH-001283,-0.438338045037
ACH-001289,0.0313993107796
ACH-001295,0.0542252250519
ACH-001300,0.0651272206678
ACH-001301,-0.210676800404
ACH-001302,0.323920798127
ACH-001303,-0.26832406183400004
ACH-001306,-0.181130046418
ACH-001318,-0.284027997866
ACH-001322,0.016121024813399998
ACH-001328,0.07031263023289999
ACH-001332,0.25339902523
ACH-001333,-0.0666959437816
ACH-001336,0.0482558200581
ACH-001340,-0.181941757258
ACH-001346,-0.19695137187399997
ACH-001353,-0.0946606061825
ACH-001354,0.161385356703
ACH-001367,-0.16355207398
ACH-001368,-0.0400980534399
ACH-001374,-0.08156026427789999
ACH-001375,0.233231211989
ACH-001377,-0.238954137559
ACH-001380,-2.30262066982e-05
ACH-001391,0.128907101884
ACH-001407,-0.269736822025
ACH-001408,0.0558356924011
ACH-001413,-0.276061763152
ACH-001430,0.216259486109
ACH-001431,-0.229925442369
ACH-001450,0.103623489576
ACH-001496,-0.09341776204129999
ACH-001500,0.29948740802499996
ACH-001521,0.0178863694993
ACH-001523,-0.06715335286280001
ACH-001532,-0.28559608974899997
ACH-001536,0.051660163895899995
ACH-001550,-0.022095781072299998
ACH-001552,-0.39324644851499996
ACH-001554,0.0785491631564
ACH-001645,0.100219680941
ACH-001654,-0.11497243702500001
ACH-001715,0.00483028150455
ACH-001735,0.012667090496700001
ACH-001736,0.0132053982883
ACH-001737,-0.0507311221415
ACH-001740,-0.10819450865999998
ACH-001745,-0.06447764011490001
ACH-001750,-0.160365084522
ACH-001765,-0.16029863505
ACH-001956,-0.0734720049327
ACH-001957,0.120101992316
