,UFSP2 (55325)
ACH-000004,-0.108424469286
ACH-000007,-0.147818591325
ACH-000009,-0.601688470296
ACH-000011,-0.34842319904299995
ACH-000012,-0.153090896179
ACH-000013,-0.0778024017973
ACH-000014,-0.14862454580099999
ACH-000015,-0.242291949738
ACH-000017,-0.0996084249863
ACH-000018,-0.458166852169
ACH-000019,-0.11675143150900001
ACH-000021,0.06165442920630001
ACH-000022,-0.07607737151380001
ACH-000025,-0.268087632555
ACH-000028,-0.192692159519
ACH-000030,-0.044373043892199995
ACH-000035,-0.8885878268970001
ACH-000036,-0.57409941931
ACH-000037,-0.101876339644
ACH-000039,-0.29430012681999995
ACH-000040,-0.06127109403059999
ACH-000041,0.046671030882900005
ACH-000042,-0.234988488109
ACH-000045,-0.7495824783859999
ACH-000047,0.00044137521024199995
ACH-000052,-0.36806693802
ACH-000053,-0.0768150502064
ACH-000054,-0.12239430249700001
ACH-000055,-0.259132628341
ACH-000060,-0.35792187487300003
ACH-000067,-0.461890091009
ACH-000070,-0.03474854015769999
ACH-000075,-0.305275619107
ACH-000078,-0.10514864546599999
ACH-000082,-0.186196849487
ACH-000085,-0.0869461797691
ACH-000086,-0.524512870868
ACH-000087,-0.280918323091
ACH-000092,-0.42818998603200004
ACH-000095,-0.021479912859200003
ACH-000097,-0.540764124326
ACH-000098,-0.0619675103415
ACH-000099,-0.188943449001
ACH-000108,-0.5452384297089999
ACH-000113,-0.173931962998
ACH-000115,0.0461468912299
ACH-000116,-0.00690417337107
ACH-000118,-0.153219751127
ACH-000120,-0.188588349804
ACH-000123,-0.380168324133
ACH-000127,-0.596813870319
ACH-000128,-0.42862769994000005
ACH-000132,-0.267195769596
ACH-000133,-0.279954915621
ACH-000137,-0.157888694755
ACH-000138,-0.509727992065
ACH-000142,-0.364575851011
ACH-000143,-0.0797869130087
ACH-000146,-0.323951831576
ACH-000148,-0.19718031932100002
ACH-000150,-0.530187707964
ACH-000152,-0.413213904044
ACH-000153,-0.681624481182
ACH-000159,-0.725486447593
ACH-000160,-0.019473391072700002
ACH-000163,-0.693481757032
ACH-000167,-0.191500369184
ACH-000168,-0.560805371282
ACH-000169,-0.0852841382764
ACH-000178,-0.406235857331
ACH-000182,-0.163989784076
ACH-000183,-0.398085991369
ACH-000188,-0.2522068791
ACH-000189,-0.39155357861699996
ACH-000190,-0.21112824572799999
ACH-000198,-0.268307267033
ACH-000204,-0.43749711345799996
ACH-000206,-0.19862194042599998
ACH-000207,-0.346839786102
ACH-000211,-0.116028244165
ACH-000215,-0.30809901926800004
ACH-000221,-0.245060457087
ACH-000222,-0.19964166335900002
ACH-000223,-0.0723425513541
ACH-000226,0.0160558491293
ACH-000227,-0.582843109008
ACH-000228,-0.36642927689599997
ACH-000231,-0.24398409324200002
ACH-000232,-0.577712585661
ACH-000233,-0.17707186955899998
ACH-000234,-0.553235330555
ACH-000235,-0.43635403863600003
ACH-000237,-0.416549682266
ACH-000238,-0.778532179051
ACH-000243,-0.549500650875
ACH-000244,-0.592150022662
ACH-000246,-0.6299976343079999
ACH-000248,-0.08378879530019999
ACH-000250,-0.43208731376000004
ACH-000251,-0.0904537936933
ACH-000253,-0.645749732461
ACH-000255,-0.613852293455
ACH-000256,-0.210503581291
ACH-000257,-0.11817798202600001
ACH-000258,-0.278656575365
ACH-000259,-0.14468724161399998
ACH-000260,-0.136387956209
ACH-000261,-0.09792558706219999
ACH-000262,-0.100808799917
ACH-000263,-0.267155451637
ACH-000264,-0.0102635721181
ACH-000265,-0.149625926515
ACH-000266,-0.57083462423
ACH-000272,-0.6605672991780001
ACH-000273,-0.678321533571
ACH-000274,-0.00884494744244
ACH-000277,-0.316515740093
ACH-000278,0.0420507060772
ACH-000279,-0.145511652493
ACH-000280,-0.187359371971
ACH-000281,-0.328938837593
ACH-000288,-0.271410375665
ACH-000291,-0.7303048803300001
ACH-000293,-0.104695270766
ACH-000294,-0.301636041249
ACH-000295,-0.681266882947
ACH-000296,0.035875626859599996
ACH-000302,-0.07652796914419999
ACH-000304,-0.17280561858899998
ACH-000307,-0.24796047430999998
ACH-000308,-0.528356445148
ACH-000310,-0.265468234577
ACH-000311,-0.41402319948399996
ACH-000312,-0.20465759619100002
ACH-000315,-0.00020998945405500003
ACH-000316,-0.36418645146799994
ACH-000317,-0.474502155683
ACH-000318,-0.175112030656
ACH-000319,-0.347649766872
ACH-000320,-0.301521856838
ACH-000322,-0.25023280560899996
ACH-000323,-0.578248520757
ACH-000324,-0.585393814151
ACH-000329,-0.14761274223200002
ACH-000330,-0.17429107820999998
ACH-000331,-0.5343792582069999
ACH-000332,-0.328626472047
ACH-000334,-0.38439029403700004
ACH-000335,-0.09805300814919998
ACH-000336,-0.22611244445700002
ACH-000337,-0.244332368631
ACH-000339,-0.5344154836739999
ACH-000341,-0.297270657495
ACH-000348,-0.236307367039
ACH-000350,-0.416153604253
ACH-000352,-0.569463444146
ACH-000356,-0.487115315323
ACH-000361,-0.054828262921199994
ACH-000362,-0.381848506519
ACH-000363,-0.395414788864
ACH-000364,-0.44505634560699997
ACH-000365,-0.18689035669
ACH-000366,-0.234806358599
ACH-000368,-0.7038414970110001
ACH-000374,-0.270918316108
ACH-000375,-0.265975228162
ACH-000376,-0.552012347249
ACH-000381,-0.294652202556
ACH-000383,-0.149211581784
ACH-000387,-0.488611873235
ACH-000389,-0.5582323132720001
ACH-000390,-0.291230320916
ACH-000393,-0.155679177969
ACH-000395,-0.45419405052100004
ACH-000397,-0.409594429124
ACH-000401,-0.47536547145900004
ACH-000402,0.35366100577
ACH-000403,-0.308110007353
ACH-000404,-0.418818531739
ACH-000406,-0.13573550854699998
ACH-000407,-0.03470162698569999
ACH-000408,-0.687760315904
ACH-000410,-0.223631336724
ACH-000411,-0.28164137438000003
ACH-000414,-0.23475098193399999
ACH-000415,-0.161389988838
ACH-000416,-0.44521449912199995
ACH-000420,-0.498987022373
ACH-000421,-0.17638284656599998
ACH-000424,-0.325647956049
ACH-000425,-0.831322551291
ACH-000426,-0.463048070608
ACH-000427,-0.237684549306
ACH-000433,-0.36127343628499997
ACH-000436,-0.30054764645300003
ACH-000444,-0.14357794671399998
ACH-000445,-0.7465608793430001
ACH-000448,-0.0636913093502
ACH-000450,-0.43939276110799996
ACH-000452,-0.210136576794
ACH-000454,-0.43035841901999994
ACH-000458,-0.46209726202600004
ACH-000459,-0.0597209133032
ACH-000460,-0.35799846398100005
ACH-000461,-0.327327653145
ACH-000463,-0.298450935184
ACH-000464,-0.318463815267
ACH-000466,-0.599694975603
ACH-000467,-0.325763165176
ACH-000468,-0.120663004738
ACH-000469,-0.5793214637799999
ACH-000470,-0.438818671986
ACH-000471,-0.387589971295
ACH-000472,-0.258176895145
ACH-000473,-0.538811220216
ACH-000475,-0.815257519433
ACH-000476,-0.228358056356
ACH-000477,-0.43404471178599996
ACH-000480,-0.628605894331
ACH-000481,-0.0352588262083
ACH-000483,-0.20044559750500002
ACH-000484,-0.232441713395
ACH-000485,-0.23470061442499998
ACH-000486,-0.32021792639
ACH-000487,0.0876915889889
ACH-000488,-0.246171907736
ACH-000490,-0.178204925876
ACH-000491,-0.289694856343
ACH-000495,-0.26804716284200003
ACH-000496,-0.464883763357
ACH-000499,-0.549947925783
ACH-000500,0.8352586605490001
ACH-000502,-0.777119944007
ACH-000503,-0.288483146326
ACH-000505,-0.32719614655699997
ACH-000507,-0.31220377948600003
ACH-000510,-0.123740592347
ACH-000511,-0.541761190942
ACH-000512,-0.553836355257
ACH-000516,0.0530571271686
ACH-000517,-0.484340652248
ACH-000518,-0.528622543838
ACH-000520,-0.468188566994
ACH-000521,-0.5860933612610001
ACH-000522,-0.07214384294489999
ACH-000524,-0.19284466651299997
ACH-000527,-0.719567797643
ACH-000528,-0.328662342942
ACH-000537,-0.5247056822839999
ACH-000541,-0.346498601492
ACH-000542,-0.33620464707599995
ACH-000544,-0.49008347014700004
ACH-000545,-0.341856402397
ACH-000547,-0.25869234339499997
ACH-000548,0.016862055036200002
ACH-000549,-0.7845309403740001
ACH-000550,-0.158908404222
ACH-000552,-0.531751054978
ACH-000556,-0.245369606954
ACH-000557,-0.617491914042
ACH-000570,-0.551577312034
ACH-000571,-0.716376978374
ACH-000573,-0.0780704499962
ACH-000576,-0.837689968477
ACH-000580,-0.20654344261500002
ACH-000584,0.075739972333
ACH-000585,0.19882360886599998
ACH-000588,-0.331659863726
ACH-000589,-0.137748528576
ACH-000591,-0.44856404751100004
ACH-000593,-0.597956563355
ACH-000600,-1.0862348153
ACH-000601,0.06241560409
ACH-000604,0.0872890909072
