,DERL1 (79139)
ACH-000004,0.0143352759722
ACH-000007,-0.0218419453822
ACH-000009,-0.0472527608905
ACH-000011,-0.0379196926084
ACH-000012,-0.228856445493
ACH-000013,-0.13194810353
ACH-000014,0.042560498980400006
ACH-000015,0.0944452626478
ACH-000017,-0.184058946562
ACH-000018,-0.282149037966
ACH-000019,0.147992775443
ACH-000021,0.05455420474830001
ACH-000022,-0.292939845754
ACH-000025,-0.537721544153
ACH-000028,-0.155304823993
ACH-000030,-0.0538523983084
ACH-000035,-0.0184390142905
ACH-000036,-0.241952727023
ACH-000037,-0.38664730217
ACH-000039,0.218200102641
ACH-000040,-0.416657490068
ACH-000041,-0.026698595935
ACH-000042,-0.028811223034900003
ACH-000045,-0.15967454956399998
ACH-000047,0.10021652376599999
ACH-000052,-0.106181690395
ACH-000053,-0.0272751454624
ACH-000054,-0.010663635762700002
ACH-000055,-0.06867423234799999
ACH-000060,-0.18913684251
ACH-000067,0.011900693909999998
ACH-000070,-0.10509658035
ACH-000075,-0.04899298143630001
ACH-000078,0.06792736941739999
ACH-000082,0.0390688366846
ACH-000085,-0.09314171323460002
ACH-000086,-0.336205394062
ACH-000087,-0.09062923421739999
ACH-000092,-0.38946300535800005
ACH-000095,-0.109874982175
ACH-000097,-0.0154050223392
ACH-000098,-0.37454164338600004
ACH-000099,0.13377445500399998
ACH-000108,-0.14513515997999998
ACH-000113,-0.22433471392299997
ACH-000115,-0.39357590885399996
ACH-000116,-0.199365904324
ACH-000118,-0.29451375298
ACH-000120,0.0759673163454
ACH-000123,-0.000262472870042
ACH-000127,-0.257479037164
ACH-000128,-0.132350516896
ACH-000132,-0.013975220823200001
ACH-000133,-0.25786159927499996
ACH-000137,0.255754683742
ACH-000138,0.032048149649999996
ACH-000142,-0.0254813853518
ACH-000143,-0.13476759588
ACH-000146,-0.147514880095
ACH-000148,0.07698491032110001
ACH-000150,-0.552462338979
ACH-000152,-0.026163884895700002
ACH-000153,-0.214918370012
ACH-000159,-0.0963491772588
ACH-000160,-0.0235971495745
ACH-000163,-1.2142230144600001
ACH-000167,-0.21160911535799998
ACH-000168,-0.09182689793719999
ACH-000169,-0.145506798383
ACH-000178,-0.34406886920400004
ACH-000182,-0.174333928046
ACH-000183,-0.0260699466003
ACH-000188,-0.12363399153799999
ACH-000189,0.224450514228
ACH-000190,-0.35083522631700004
ACH-000198,-0.0644822886579
ACH-000204,-0.610387137667
ACH-000206,-0.34245073381499996
ACH-000207,-0.030776017237
ACH-000211,0.11916355295
ACH-000215,-0.177251471519
ACH-000221,-0.160772881148
ACH-000222,0.0326815739007
ACH-000223,-0.052864242107499994
ACH-000226,0.036836224827999996
ACH-000227,0.17638969353199999
ACH-000228,0.07773539626239999
ACH-000231,-0.266462645384
ACH-000232,-0.06334020698340001
ACH-000233,-0.09556662010410001
ACH-000234,-0.198602267272
ACH-000235,-0.0633228549843
ACH-000237,-0.36549309454499995
ACH-000238,-0.26092420695999996
ACH-000243,-0.143121431928
ACH-000244,-0.30744509171
ACH-000246,-0.0465408389739
ACH-000248,-0.320011574238
ACH-000250,-0.18894217756499998
ACH-000251,-0.23962105216899998
ACH-000253,0.0765544341414
ACH-000255,-0.0215396626857
ACH-000256,-0.382437593217
ACH-000257,-0.36226266674400004
ACH-000258,-0.42236635841200004
ACH-000259,-0.0884847003854
ACH-000260,-0.0318305444931
ACH-000261,0.08214520211130001
ACH-000262,-0.396395765873
ACH-000263,-0.30908612496599996
ACH-000264,0.0578726616911
ACH-000265,-0.20146374349399998
ACH-000266,-0.1152770022
ACH-000272,-0.134529736855
ACH-000273,-0.34718994203299997
ACH-000274,-0.0837888615526
ACH-000277,-0.151861148134
ACH-000278,-0.040078858765300006
ACH-000279,-0.29682084817800003
ACH-000280,-0.025149827656099997
ACH-000281,-0.224434718688
ACH-000288,0.122280759887
ACH-000291,-0.00128248444876
ACH-000293,0.181865851317
ACH-000294,-0.41275570305799997
ACH-000295,-0.211094562923
ACH-000296,-0.175468707658
ACH-000302,0.14848338996899998
