,MLH3 (27030)
ACH-000004,-0.026364032321200003
ACH-000007,-0.0120584703421
ACH-000009,0.033130733645
ACH-000011,-0.132797891206
ACH-000012,0.108054710976
ACH-000013,-0.060093801449699995
ACH-000014,-0.09387081040830002
ACH-000015,0.0386461766379
ACH-000017,0.020895539465599997
ACH-000018,0.0548314914188
ACH-000019,-0.18623794879799999
ACH-000021,0.0242772557669
ACH-000022,-0.0582450577499
ACH-000025,-0.0150924819134
ACH-000028,-0.0656992454979
ACH-000030,0.2084967768
ACH-000035,0.07466155664230001
ACH-000036,-0.027655145587299996
ACH-000037,0.0707225360166
ACH-000039,0.205628964716
ACH-000040,-0.014437987326
ACH-000041,0.047468056539400005
ACH-000042,0.0920147938437
ACH-000045,0.0322042782649
ACH-000047,0.0557137756513
ACH-000052,0.043846119626000005
ACH-000053,0.0676664279302
ACH-000054,0.0678352153211
ACH-000055,-0.045721040937199996
ACH-000060,-0.291839536052
ACH-000067,-0.133096121897
ACH-000070,0.118678226611
ACH-000075,-0.118324716887
ACH-000078,-0.0923690871659
ACH-000082,-0.144314137489
ACH-000085,0.08565682451989999
ACH-000086,-0.0199547055875
ACH-000087,0.00340705877758
ACH-000092,-0.154270768959
ACH-000095,-0.00753351186813
ACH-000097,-0.0778154797802
ACH-000098,-0.06249816567699999
ACH-000099,0.0485629796659
ACH-000108,-0.0684395500522
ACH-000113,0.104824758169
ACH-000115,-0.0737392899846
ACH-000116,0.0231723025042
ACH-000118,-0.0655800247031
ACH-000120,-0.006448867537180001
ACH-000123,0.0662757606364
ACH-000127,-0.0775993552503
ACH-000128,-0.112010320834
ACH-000132,-0.115498484726
ACH-000133,0.0205302776623
ACH-000137,-0.00904040542934
ACH-000138,0.0216232131476
ACH-000142,-0.0287028424297
ACH-000143,-0.0842292130033
ACH-000146,0.0677982714862
ACH-000148,0.00221150883996
ACH-000150,0.0624122705669
ACH-000152,-0.156289642347
ACH-000153,0.273882583284
ACH-000159,-0.023225363508399998
ACH-000160,0.0193719746178
ACH-000163,-0.0787690371129
ACH-000167,0.0715522337538
ACH-000168,0.013606534364700001
ACH-000169,0.0743183689073
ACH-000178,0.040457549911099996
ACH-000182,-0.017238277025599998
ACH-000183,0.0127671195029
ACH-000188,0.0426864657591
ACH-000189,-0.09337036155819999
ACH-000190,0.178475068018
ACH-000198,-0.0313513631083
ACH-000204,-0.0705627603444
ACH-000206,0.206540300758
ACH-000207,-0.17221125433499998
