,NDUFB3 (4709)
ACH-000004,-0.409789160292
ACH-000007,-0.9454660792820001
ACH-000009,-0.531519885255
ACH-000011,0.0135619804601
ACH-000012,-0.7133152737010001
ACH-000013,-0.603446816418
ACH-000014,-0.660444366092
ACH-000015,-0.576696461362
ACH-000017,-0.557082047294
ACH-000018,-0.27339432799400004
ACH-000019,-0.9032843549390001
ACH-000021,-0.5316753395889999
ACH-000022,-0.39644142954899997
ACH-000025,-0.643149955082
ACH-000028,-0.6916496939390001
ACH-000030,-0.6357061797119999
ACH-000035,-0.527749167482
ACH-000036,-0.136954466561
ACH-000037,-0.373744739877
ACH-000039,-0.507564940981
ACH-000040,-0.29247632102
ACH-000041,-0.551706039136
ACH-000042,-0.453540066058
ACH-000045,-0.63417701084
ACH-000047,-1.0357559152
ACH-000052,-0.44181751488399995
ACH-000053,-0.475378828007
ACH-000054,-0.759619919409
ACH-000055,-0.137147949719
ACH-000060,-0.594747112853
ACH-000067,-0.44303837927699996
ACH-000070,-0.697832862895
ACH-000075,-0.420525256601
ACH-000078,-0.758521487572
ACH-000082,-0.488559123467
ACH-000085,-0.47678070977
ACH-000086,-0.66801365122
ACH-000087,-0.404761862962
ACH-000092,-0.530844862398
ACH-000095,-0.532314008947
ACH-000097,-0.535327521086
ACH-000098,-0.488458885437
ACH-000099,-0.7758360818369999
ACH-000108,-0.30595110561
ACH-000113,-0.768584823415
ACH-000115,-0.601690439532
ACH-000116,-0.507026106986
ACH-000118,-0.9442543516069999
ACH-000120,-0.47564119748800004
ACH-000123,-0.7486729543780001
ACH-000127,-0.82942299932
ACH-000128,-0.604679425154
ACH-000132,-0.45043418603200003
ACH-000133,-0.44009728146399996
ACH-000137,-0.438166965875
ACH-000138,-0.7244231989409999
ACH-000142,-0.300484806085
ACH-000143,-0.486208499797
ACH-000146,-0.578714130256
ACH-000148,-0.509648930377
ACH-000150,-0.424720203439
ACH-000152,-0.365808557007
ACH-000153,-0.976315827363
ACH-000159,-0.624974653249
ACH-000160,-0.802240871279
ACH-000163,-0.38177496837999997
ACH-000167,-0.284487649423
ACH-000168,-0.20449098360999998
ACH-000169,-0.45340696066299996
ACH-000178,-0.224503836322
ACH-000182,-1.25826662023
ACH-000183,-0.38944490086499994
ACH-000188,-0.155448989133
ACH-000189,-0.48853419463299996
ACH-000190,-0.688512469906
ACH-000198,-0.997260620267
ACH-000204,-0.44041734262599996
ACH-000206,-0.197747915563
ACH-000207,-0.608139700133
ACH-000211,-0.49754850255099997
ACH-000215,-0.405916984944
ACH-000221,-0.7780387540829999
ACH-000222,-0.634962924138
ACH-000223,-0.617231951404
ACH-000226,-0.458218983375
ACH-000227,-0.925129116731
ACH-000228,-0.561804086408
ACH-000231,-0.211033514614
ACH-000232,-0.32286483036200003
ACH-000233,-0.714160162271
ACH-000234,-0.6831011306370001
ACH-000235,-0.42020489417400003
ACH-000237,-0.17822732344
ACH-000238,-0.58300698038
ACH-000243,-0.603341103955
ACH-000244,-0.575546189985
ACH-000246,-0.7815783090080001
ACH-000248,-0.513403814601
ACH-000250,-0.242332004232
ACH-000251,-0.535238861012
ACH-000253,-0.413978655712
ACH-000255,-0.38895079529700005
ACH-000256,-0.355061366105
ACH-000257,-0.643642534822
ACH-000258,-0.515585005884
ACH-000259,-0.554825995229
ACH-000260,-0.351183877475
ACH-000261,-0.34628239267
ACH-000262,-0.352636436705
ACH-000263,-0.587934770955
ACH-000264,-0.506357996639
ACH-000265,-0.611713426975
ACH-000266,-0.456306370817
ACH-000272,-0.566535470555
ACH-000273,-0.501202210697
ACH-000274,-0.5271875571069999
ACH-000277,-0.746337887448
ACH-000278,-0.256609045356
ACH-000279,-0.7234185586509999
ACH-000280,-0.752268207433
ACH-000281,-0.658008959963
ACH-000288,-0.697457898881
ACH-000291,-0.573354052642
ACH-000293,-0.4369808665
ACH-000294,-0.289060504013
ACH-000295,-0.46590251503700003
ACH-000296,-0.127682345999
ACH-000302,-0.6948819859
ACH-000304,-0.623085842225
ACH-000307,-0.42645927891
ACH-000308,-0.5458149994
ACH-000310,-0.747066960316
ACH-000311,-0.479084399158
ACH-000312,-0.911014061794
ACH-000315,-0.28227576164900003
ACH-000316,-0.333081497963
ACH-000317,-0.760203065907
ACH-000318,-0.41505868059100004
ACH-000319,-0.500708181534
ACH-000320,-0.580527975844
ACH-000322,-0.675663380914
ACH-000323,-0.414714138957
ACH-000324,-0.396463385147
ACH-000329,-0.973303756374
ACH-000330,-0.565416079094
ACH-000331,-0.239221153881
ACH-000332,-0.434350401454
ACH-000334,-0.629903164878
ACH-000335,-0.409115723331
ACH-000336,-0.469259812133
ACH-000337,-0.391159260846
ACH-000339,-0.57763139356
ACH-000341,-0.35815243233499994
ACH-000348,-0.709979033962
ACH-000350,-0.753140630906
ACH-000352,-0.691825953439
ACH-000356,-0.534359938415
ACH-000361,-0.329411053704
ACH-000362,-0.674533886917
ACH-000363,-0.702304972166
ACH-000364,-0.613775673173
ACH-000365,-0.594615261471
ACH-000366,-0.269660323006
ACH-000368,-0.445297761105
ACH-000374,-0.8196270520640001
ACH-000375,-0.514818067209
ACH-000376,-0.7107541267409999
ACH-000381,-0.453895302797
ACH-000383,-0.8646267694840001
ACH-000387,-0.518902522771
ACH-000389,-0.052744166824199995
ACH-000390,-0.653573847429
ACH-000393,-0.388988059932
ACH-000395,-0.6160768044039999
ACH-000397,-0.36409332626400004
ACH-000401,-0.22413072451299998
ACH-000402,-0.342348208874
ACH-000403,-0.768242883846
ACH-000404,-0.616681114875
ACH-000406,-0.9873663952680001
ACH-000407,-0.567959870001
ACH-000408,-0.53824322752
ACH-000410,-0.474834081751
ACH-000411,-0.38248500286700005
ACH-000414,-0.668195036697
ACH-000415,-0.47066171575300003
ACH-000416,-0.36932518984499996
ACH-000420,-0.539450814468
ACH-000421,-0.333439882941
ACH-000424,-0.53429180531
ACH-000425,-0.641811586007
ACH-000426,-0.59766570937
ACH-000427,-0.827016684737
ACH-000433,-0.6977234055600001
ACH-000436,-0.224562842774
ACH-000444,-0.646150936731
ACH-000445,-0.378048003679
ACH-000448,-0.422615276967
ACH-000450,-0.8763129066159999
ACH-000452,-0.425781961423
ACH-000454,-0.6146980922959999
ACH-000458,-0.312206329226
ACH-000459,-1.04754826619
ACH-000460,-0.440928615057
ACH-000461,-0.930557673575
ACH-000463,-0.21545615781999997
ACH-000464,-0.294628578553
ACH-000466,-0.7627881230519999
ACH-000467,-1.0398037237
ACH-000468,-0.44124230901600003
ACH-000469,-0.7653151457449999
ACH-000470,-0.285252596697
ACH-000471,-0.261888709318
ACH-000472,-0.5318967292
ACH-000473,-0.566653832088
ACH-000475,-0.618118634992
ACH-000476,-0.782112066079
ACH-000477,-0.552409142006
ACH-000480,-0.426255534055
ACH-000481,-0.544680633226
ACH-000483,-0.736334776141
ACH-000484,-0.459088575591
ACH-000485,-0.47437099302100005
ACH-000486,-0.543090021464
ACH-000487,-0.484485542114
ACH-000488,-0.919551843301
ACH-000490,-0.429233926661
ACH-000491,-0.858320832107
ACH-000495,-0.259230630074
ACH-000496,-0.431254189739
ACH-000499,-0.521179349756
ACH-000500,-0.9855403916779999
ACH-000502,-0.361258772253
ACH-000503,-0.43596539063
ACH-000505,-0.48115306767800003
ACH-000507,-0.45602382291599997
ACH-000510,-0.439445673748
ACH-000511,-0.086630478691
ACH-000512,-0.582157932049
ACH-000516,-0.31365011239999996
ACH-000517,-0.48888576967
ACH-000518,-0.26890977491
ACH-000520,-0.47255191642300004
ACH-000521,-0.618231897901
ACH-000522,-0.747555254226
ACH-000524,-0.444895833199
ACH-000527,-0.540669174871
ACH-000528,-0.9667639047609999
ACH-000537,-0.750164264708
ACH-000541,-0.161801455742
ACH-000542,-0.388104635589
ACH-000544,-0.5832667137449999
ACH-000545,-0.555869692191
ACH-000547,-0.6395560285840001
ACH-000548,-0.239256719443
ACH-000549,-0.947304150008
ACH-000550,-0.38742628377
ACH-000552,-0.53163353913
ACH-000556,-0.763770519605
ACH-000557,-0.379957438544
ACH-000570,-0.340607598381
ACH-000571,-0.567210557611
ACH-000573,-0.48545340404
ACH-000576,-0.49521151758599996
ACH-000580,-0.34617370586499996
ACH-000584,-0.342394477755
ACH-000585,-0.505932274748
ACH-000588,-0.43440571706200004
ACH-000589,-0.957083495064
ACH-000591,-0.475270521483
ACH-000593,-0.628459502426
ACH-000600,-0.628288938365
ACH-000601,-0.569539261963
ACH-000604,-0.780123998317
ACH-000605,-0.558540067221
ACH-000606,-0.36235250614299996
ACH-000608,-0.6081172579290001
ACH-000614,-0.684692147292
ACH-000616,-0.25274758802700004
ACH-000618,-0.6970000319130001
ACH-000619,-0.577741940261
ACH-000620,-0.675614410573
ACH-000621,-0.508387556768
ACH-000622,-0.556095596749
ACH-000623,-0.42477714787
ACH-000624,-0.366351576967
ACH-000627,-0.5804814646540001
ACH-000630,-0.530081865321
ACH-000632,-0.479107230374
ACH-000633,-1.2576760797
ACH-000637,-0.640272564168
ACH-000638,-0.6781228025589999
