,PROX2 (283571)
ACH-000004,0.115762477526
ACH-000007,0.059512323035399994
ACH-000009,0.06337941391730001
ACH-000011,0.05949262558230001
ACH-000012,0.029775102592400002
ACH-000013,-0.143119158294
ACH-000014,-0.152588046335
ACH-000015,-0.028148040021599995
ACH-000017,-0.00668579111622
ACH-000018,0.20816118157900002
ACH-000019,-0.0953256118723
ACH-000021,0.19501341395
ACH-000022,-0.0970099538174
ACH-000025,0.0194912133223
ACH-000028,-0.24455780664000001
ACH-000030,0.044947230129
ACH-000035,0.0454213167619
ACH-000036,0.0181581949632
ACH-000037,0.08712127515450001
ACH-000039,-0.0826363134407
ACH-000040,0.00462413879788
ACH-000041,-0.0956774208399
ACH-000042,0.0808746377903
ACH-000045,0.20229364243200001
ACH-000047,-0.0184017147532
ACH-000052,-0.040751954703099995
ACH-000053,-0.0712734161317
ACH-000054,-0.173495504419
ACH-000055,0.0326879700899
ACH-000060,-0.475204741626
ACH-000067,-0.0058318258327599995
ACH-000070,-0.0173343592918
ACH-000075,0.023359426040699998
ACH-000078,-0.114984236384
ACH-000082,-0.00678375689418
ACH-000085,-0.479825315789
ACH-000086,0.11341149359099999
ACH-000087,-0.293958348333
ACH-000092,-0.041228999232800004
ACH-000095,0.0787194095755
ACH-000097,-0.0778766165111
ACH-000098,-0.126048838451
ACH-000099,-0.164607450349
ACH-000108,-0.267156335927
ACH-000113,0.0480259113927
ACH-000115,-0.102949643438
ACH-000116,-0.156742627887
ACH-000118,-0.14433936438
ACH-000120,0.14749924844
ACH-000123,0.012970166259999999
ACH-000127,-0.102680770713
ACH-000128,0.048149623045800005
ACH-000132,-0.058420881237399996
ACH-000133,-0.0023467370499600003
ACH-000137,0.033888156573099994
ACH-000138,0.0454840377573
ACH-000142,-0.116521263902
ACH-000143,-0.245945363819
ACH-000146,-0.147251733473
ACH-000148,-0.0911122465966
ACH-000150,-0.0151986182812
ACH-000152,-0.10926584775
ACH-000153,0.0587867645768
ACH-000159,-0.17336459295200002
ACH-000160,-0.11947083965
ACH-000163,-0.364691961379
ACH-000167,-0.142396379824
ACH-000168,-0.09642822589279999
ACH-000169,0.061324493564
ACH-000178,-0.055511019669399995
ACH-000182,-0.024426700377000003
ACH-000183,-0.178231134137
ACH-000188,-0.159399865454
ACH-000189,-0.617069081861
ACH-000190,0.118098093226
ACH-000198,-0.00287341192093
ACH-000204,-0.09310690059039999
ACH-000206,-0.057674123939
ACH-000207,-0.0193298097249
ACH-000211,-0.12288082697899999
ACH-000215,-0.0331842177917
ACH-000221,0.038449375138900004
ACH-000222,0.0132302450984
ACH-000223,0.0374679184606
ACH-000226,-0.0692267827467
ACH-000227,-0.0973545183705
ACH-000228,-0.176647977587
ACH-000231,-0.06324472047299999
ACH-000232,-0.0714945271177
ACH-000233,0.0369355114524
ACH-000234,-0.008593037365719999
ACH-000235,-0.0198492985104
ACH-000237,0.16015481095
ACH-000238,-0.275902673935
ACH-000243,-0.0514206187505
ACH-000244,-0.196832596535
ACH-000246,-0.09130670117589999
ACH-000248,-0.0182325747815
ACH-000250,-0.057988944112
ACH-000251,-0.152660364148
ACH-000253,-0.121919629662
ACH-000255,-0.0278959759054
ACH-000256,0.15845457642400002
ACH-000257,-0.18300060097600002
ACH-000258,0.004272763635300001
ACH-000259,-0.0735069418008
ACH-000260,-0.08900503077989999
ACH-000261,-0.035191231555
ACH-000262,-0.211603440358
ACH-000263,0.342437990211
ACH-000264,-0.09748418426950001
ACH-000265,0.0545588279552
ACH-000266,0.0287400035849
ACH-000272,-0.054021668088
ACH-000273,-0.0584842068856
ACH-000274,0.0542182137564
ACH-000277,-0.0776004209476
ACH-000278,0.10259363598200001
ACH-000279,-0.150584061464
ACH-000280,-0.22178287837900001
ACH-000281,0.041966093900100004
ACH-000288,-0.0466499952435
ACH-000291,0.0935230574312
ACH-000293,0.0137831572843
ACH-000294,-0.182194459298
