,ADRM1 (11047)
ACH-000495,-1.2404779906299999
ACH-000496,-0.49993864837700003
ACH-000499,-0.548237837184
ACH-000500,-0.600991118492
ACH-000502,-0.0990828488359
ACH-000503,-0.670988686809
ACH-000505,-0.490328139462
ACH-000507,-0.6025619576
ACH-000510,-0.57460028974
ACH-000511,-0.46267964920000004
ACH-000512,-0.421670676341
ACH-000516,-0.841674733193
ACH-000517,-0.7410424122750001
ACH-000518,-1.11976975874
ACH-000520,-0.939551802916
ACH-000521,-0.6919896820300001
ACH-000522,-0.948547196716
ACH-000524,-0.316048815905
ACH-000527,-0.7301652738850001
ACH-000528,-0.326757628207
ACH-000537,-0.568540926354
ACH-000541,-0.781085174276
ACH-000542,-0.768529782543
ACH-000544,-0.526058966152
ACH-000545,-0.559628937264
ACH-000547,-0.609767033553
ACH-000548,-0.652575592599
ACH-000549,-0.541623970711
ACH-000550,-0.600720110832
ACH-000552,-0.432169993542
ACH-000556,-0.568898004878
ACH-000557,-0.5514052008070001
ACH-000570,-0.629268617975
ACH-000571,-0.894240831672
ACH-000573,-0.305361805202
ACH-000576,-0.7090031176360001
ACH-000580,-0.90193558344
ACH-000584,-0.325901706982
ACH-000585,-0.55071590753
ACH-000588,-0.697135341797
ACH-000589,-0.392521965929
ACH-000591,-0.19802096144099998
ACH-000593,-0.47176449192599995
ACH-000600,-0.622688809532
ACH-000601,-0.605161315471
ACH-000604,-0.484172724876
ACH-000605,-0.392805536625
ACH-000606,-0.726065491355
ACH-000608,-0.51069481435
ACH-000614,-0.8572534698559999
ACH-000616,-0.555180407423
ACH-000618,-0.451810099041
ACH-000619,-0.6025723883690001
ACH-000620,-0.7168487630320001
ACH-000621,-0.289032584768
ACH-000622,-0.6348053135580001
ACH-000623,-0.575795399287
ACH-000624,-0.7119708791570001
ACH-000627,-0.7428959011310001
ACH-000630,-0.648437743934
ACH-000632,-0.629305227308
ACH-000633,-0.605205199024
ACH-000637,-0.538887955769
ACH-000638,-0.302646711742
ACH-000646,-0.723897035313
ACH-000647,-0.661167571898
ACH-000648,-0.703169268849
ACH-000649,-0.44632539620800005
ACH-000651,-0.40743414094
ACH-000652,-0.40209743759000005
ACH-000653,-0.549533981564
ACH-000657,-0.515171574115
ACH-000658,-0.845182931672
ACH-000661,-0.568101233187
ACH-000662,-0.623961077327
ACH-000663,-1.0264321447
ACH-000665,-0.9255020407979999
ACH-000671,-0.607261683551
ACH-000673,-0.680093204634
ACH-000676,-0.46167641896300005
ACH-000677,-1.08919809412
ACH-000681,-0.707014347853
ACH-000682,-0.396253284241
ACH-000683,-0.287081917801
ACH-000684,-0.6149779717589999
ACH-000688,-0.618312179147
ACH-000693,-0.637626050526
ACH-000694,-0.542714481797
ACH-000695,-0.488432427333
ACH-000696,-0.43591370728600004
ACH-000697,-0.888992863126
ACH-000699,-0.523353994426
ACH-000701,-0.570651199565
ACH-000706,-0.461561480963
ACH-000711,-0.616836567914
ACH-000713,-0.403844274878
ACH-000714,-0.31614139114900003
ACH-000718,-0.44022247359399996
ACH-000720,-0.378519905733
ACH-000721,-0.765575745254
ACH-000724,-0.528014608124
ACH-000725,-0.743971641083
ACH-000732,-0.6545272067010001
ACH-000734,-0.557187866421
ACH-000735,-0.38815063724
ACH-000736,-0.28359330773200003
ACH-000738,-0.413702894503
ACH-000746,-0.5292441736869999
ACH-000747,-0.909337297521
ACH-000748,-0.759905870597
ACH-000753,-0.6503268079
ACH-000756,-0.524487328725
ACH-000757,-0.715257513779
ACH-000758,-0.508013081846
ACH-000760,-0.440810477861
ACH-000763,-0.406330855701
ACH-000764,-0.409203743928
ACH-000765,-0.536898055134
ACH-000766,-0.457802223201
ACH-000767,-0.844099703223
ACH-000768,-0.7599195864920001
ACH-000769,-0.697353917112
ACH-000770,-0.6707893825360001
ACH-000771,-0.858658476199
ACH-000773,-1.38662797021
ACH-000776,-0.513711891179
ACH-000777,-0.721636158256
ACH-000778,-0.589957434036
ACH-000781,-0.329380405857
ACH-000782,-0.522889081487
ACH-000783,-0.669568097983
ACH-000784,-0.662051609427
ACH-000785,-0.5003642670449999
ACH-000787,-0.6880253494670001
ACH-000788,-0.400787461607
ACH-000791,-0.6939234064650001
ACH-000792,-0.0809587557342
ACH-000794,-0.753921094314
ACH-000796,-0.7445319813019999
ACH-000799,-0.562567998597
ACH-000800,-0.435129336896
ACH-000802,-0.35252588907
ACH-000804,-0.681691833495
ACH-000805,-0.876164575406
ACH-000809,-0.617460915258
ACH-000810,-0.40233740315399996
ACH-000811,-0.432960732895
ACH-000817,-0.90623326339
ACH-000819,-0.447018650796
ACH-000820,-0.571954746458
ACH-000821,-0.777563651635
ACH-000822,-1.1288910492200002
ACH-000823,-0.286758068388
ACH-000824,-0.201555646426
ACH-000827,-0.7917948001890001
ACH-000829,-0.41229934223399994
ACH-000831,-0.352222434128
ACH-000832,-0.57980501837
ACH-000833,-0.504242652275
ACH-000834,-0.5457679982020001
ACH-000835,-0.444151747057
ACH-000836,-0.189389217089
ACH-000837,-0.332269581489
ACH-000838,-0.928125128416
ACH-000839,-0.724177189998
ACH-000840,-1.03182884611
ACH-000841,-0.36549272991400006
ACH-000843,-0.549118121545
ACH-000846,-0.25408080905
ACH-000847,-0.6110766898100001
ACH-000848,-0.256521170583
ACH-000849,-0.6021826123430001
ACH-000851,-0.640356603832
ACH-000855,-0.349064754371
ACH-000856,-0.511917782155
ACH-000858,-0.669533579461
ACH-000859,-0.7049238974600001
ACH-000861,-0.246142921875
ACH-000862,-0.582399072316
ACH-000865,-0.39213104858000003
ACH-000866,-0.304681290082
ACH-000867,-0.29636095359000003
ACH-000869,-0.225720308586
ACH-000872,-0.31936685494899997
ACH-000873,-0.290523525059
ACH-000876,-0.8119587238860001
ACH-000878,-0.589866250674
ACH-000880,-0.808258706968
ACH-000881,-0.708043622413
ACH-000882,-0.8568575394110001
ACH-000884,-0.316738671688
ACH-000885,-0.84788606433
ACH-000887,-0.499542602164
ACH-000888,-0.5922828946190001
ACH-000889,-0.5678933281840001
ACH-000890,-0.8821233253049999
ACH-000896,-0.37602441767
ACH-000898,-0.926036800624
ACH-000900,-0.443108236748
ACH-000901,-0.332219704479
ACH-000905,-0.505890810094
ACH-000906,-0.670592072254
ACH-000907,-0.585914379215
ACH-000910,-0.56065659816
ACH-000911,-0.475689764856
ACH-000912,-0.324603818662
ACH-000913,-0.658304925914
ACH-000915,-0.510506085249
ACH-000916,-1.10160847123
ACH-000917,-0.627484578103
ACH-000921,-0.7640554695280001
ACH-000924,-0.533569604441
ACH-000926,-0.655857995138
ACH-000928,-0.8803902886239999
ACH-000929,-0.584777201463
ACH-000932,-0.982097384665
ACH-000935,-0.862456191703
ACH-000936,-0.68620701493
ACH-000937,-0.10089709976700001
ACH-000938,-0.53700947493
ACH-000939,0.0980942323833
ACH-000941,-0.566878844549
ACH-000943,-0.68956923911
ACH-000946,-0.7917019543800001
ACH-000947,-0.624215108426
ACH-000948,-0.307783915823
ACH-000950,-0.6218116520279999
ACH-000953,-0.389179445208
ACH-000957,-0.7808582030079999
ACH-000958,-0.661511027697
ACH-000960,-0.703939796168
ACH-000963,-0.5779805766539999
ACH-000968,-0.546010779187
ACH-000969,-0.253074812322
ACH-000973,-0.882864786205
ACH-000974,-0.707272353733
ACH-000975,-0.332679532138
ACH-000976,-0.40824476127
ACH-000978,-0.843466859265
ACH-000980,-0.529469412607
ACH-000984,-1.31075643165
ACH-000986,-0.640005353538
ACH-000988,-0.399595232416
ACH-000993,-0.7580866112000001
ACH-000994,-0.748088539599
ACH-000996,-0.912884686914
ACH-001001,-0.367980224992
ACH-001020,-0.25056969305
ACH-001028,-0.324821347382
ACH-001031,-0.749169726927
ACH-001038,-0.580905812924
ACH-001048,-0.280213021623
ACH-001050,-0.605721430145
ACH-001053,-0.178213432518
ACH-001054,-0.6704735383739999
ACH-001061,-0.538154660928
ACH-001067,-1.0476977722299998
ACH-001075,-0.93322110642
ACH-001096,-0.175699441045
ACH-001128,0.652373702889
ACH-001134,-0.9505391624449999
ACH-001151,-0.49038548634199997
ACH-001163,-0.694492920277
ACH-001164,-0.722992148318
ACH-001173,-0.6087837144380001
ACH-001183,-0.591667382793
ACH-001184,-0.472319066572
ACH-001190,-0.591187685848
ACH-001192,-0.45094001918399995
ACH-001193,-0.7096503402750001
ACH-001196,-0.355312761977
ACH-001197,-0.48231172984
ACH-001205,-0.35270643386999995
ACH-001211,-0.44386369669799997
ACH-001212,-0.398754861018
ACH-001228,-0.28715603086999997
ACH-001232,-0.418004371442
ACH-001239,-1.04279293701
ACH-001274,-0.765694200968
ACH-001275,-0.944567003025
ACH-001277,-0.610761290308
ACH-001278,-0.839646158246
ACH-001280,-0.572713328727
ACH-001283,-0.527858788151
ACH-001289,-0.894017910766
ACH-001295,-0.372150999564
ACH-001300,-0.8859531061779999
ACH-001301,-0.613984338104
ACH-001302,-0.7795405580500001
ACH-001303,-0.478859776502
ACH-001306,-0.59470598844
ACH-001318,-0.100775237672
ACH-001322,-0.646226329544
ACH-001328,-0.726645291851
ACH-001332,-0.375880003209
ACH-001333,-0.47912382500699996
ACH-001336,-0.675239532787
ACH-001340,-0.467308248204
ACH-001346,-0.749669819391
ACH-001353,-0.40662810359800006
ACH-001354,-0.40209771666199995
ACH-001367,-0.352510319086
ACH-001368,-0.7903643033409999
ACH-001374,-1.07143066166
ACH-001375,-0.656513084494
ACH-001377,-0.615273349044
ACH-001380,-0.27011485038000005
ACH-001391,-0.39868007619199997
ACH-001407,-0.353615088512
ACH-001408,-0.594206959042
ACH-001413,-0.578668509637
ACH-001430,-0.619889659603
ACH-001431,-0.627162953137
ACH-001450,-0.275997812718
ACH-001496,-0.429618267901
ACH-001500,-0.483845243628
ACH-001521,-0.24907431882300002
ACH-001523,-0.481332741058
ACH-001532,-0.856030548234
ACH-001536,-0.6222318481870001
ACH-001550,-0.029958942893400002
ACH-001552,-0.42610342265600004
ACH-001554,-0.517915572399
ACH-001645,-0.888711686796
ACH-001654,-0.424067572245
ACH-001715,-0.857151620998
ACH-001735,-0.49706340041100006
ACH-001736,-0.495359658221
ACH-001737,-0.616650139589
ACH-001740,-0.29550006347
ACH-001745,-0.261778290924
ACH-001750,-0.44664964594400003
ACH-001765,-0.316063664687
ACH-001956,-0.373307177175
ACH-001957,-0.8473997380670001
