,SEC61A2 (55176)
ACH-000278,0.142382381104
ACH-000279,-0.08939529176989999
ACH-000280,-0.055929749377100005
ACH-000281,0.007500996262290001
ACH-000288,-0.13991498901799998
ACH-000291,-0.0548077364226
ACH-000293,0.294948273963
ACH-000294,0.195765777364
ACH-000295,-0.244209173843
ACH-000296,0.338082730749
ACH-000302,-0.118292560812
ACH-000304,0.268334876621
ACH-000307,-0.008715668394010001
ACH-000308,-0.142333046386
ACH-000310,-0.0548658648948
ACH-000311,-0.044922711321700004
ACH-000312,-0.0114156850716
ACH-000315,-0.128112538694
ACH-000316,-0.0815767960955
ACH-000317,0.0541231976499
ACH-000318,0.103116624519
ACH-000319,-0.0358742631842
ACH-000320,0.11112473415999999
ACH-000322,-0.136233919137
ACH-000323,-0.0661902429935
ACH-000324,-0.10459543719799999
ACH-000329,0.0273942635128
ACH-000330,-0.0293578374021
ACH-000331,-0.0957353111859
ACH-000332,-0.113123158689
ACH-000334,-0.519439343315
ACH-000335,-0.195516634911
ACH-000336,-0.24989484483199997
ACH-000337,-0.0506561134318
ACH-000339,0.10121551887800001
ACH-000341,-0.119593376961
ACH-000348,-0.156632440857
ACH-000350,-0.103021840305
ACH-000352,-0.12945587726500002
ACH-000356,-0.187661779111
ACH-000361,-0.0270142089609
ACH-000362,-0.0294982774394
ACH-000363,-0.0594873713797
ACH-000364,0.104728092378
ACH-000365,-0.10844170682
ACH-000366,-0.1858422765
ACH-000368,-0.06450231566980001
ACH-000374,-0.0071435759894499995
ACH-000375,0.027030217032200002
ACH-000376,-0.0507416192176
ACH-000381,-0.22924941797600001
ACH-000383,-0.0840402991681
ACH-000387,-0.0252455036905
ACH-000389,0.0365515036333
ACH-000390,0.0168028217397
ACH-000393,0.0136004537376
ACH-000395,-0.0347550894133
ACH-000397,-0.11583121267100001
ACH-000401,-0.0105623109011
ACH-000402,0.978356589046
ACH-000403,-0.242679193992
ACH-000404,-0.0254112098353
ACH-000406,-0.04731252311919999
ACH-000407,-0.087552410022
ACH-000408,-0.0797053232787
ACH-000410,-0.13352427494400002
ACH-000411,-0.09307178648320001
ACH-000414,-0.160394775081
ACH-000415,-0.00407219648572
ACH-000416,-0.2148315889
ACH-000420,0.09364662628119999
ACH-000421,-0.0676799163951
ACH-000424,-0.280014801323
ACH-000425,-0.0009346190428639999
ACH-000426,-0.12117036929500001
ACH-000427,-0.347267657676
ACH-000433,-0.0933894926949
ACH-000436,0.04450689212159999
ACH-000444,0.0171490115255
ACH-000445,-0.342467582384
ACH-000448,-0.0923449088686
ACH-000450,-0.07616788256519999
ACH-000452,-0.060301254057300004
ACH-000454,0.107064346613
ACH-000458,-0.0260003482179
ACH-000459,0.039283202586500005
ACH-000460,-0.00451847575306
ACH-000461,-0.026211373311
ACH-000463,0.0408787834132
ACH-000464,-0.21234286312800002
ACH-000466,-0.0829672870208
ACH-000467,-0.0684459962732
ACH-000468,0.254949642434
ACH-000469,-0.22254031023600002
ACH-000470,-0.302209041788
ACH-000471,-0.0180939953286
ACH-000472,-0.05156139853080001
ACH-000473,-0.0920333303877
ACH-000475,0.014260134644
ACH-000476,-0.113067297716
ACH-000477,0.334935682887
ACH-000480,0.0499913698817
ACH-000481,-0.150001592771
ACH-000483,-0.10756229611300001
ACH-000484,-0.448838128947
ACH-000485,-0.19128329709199998
ACH-000486,-0.13460478935
ACH-000487,-0.164394117948
ACH-000488,-0.149439079396
ACH-000490,0.0499771078201
ACH-000491,-0.0381673171474
ACH-000495,-0.22744956296399998
ACH-000496,0.037948667521099995
ACH-000499,-0.0655353387833
ACH-000500,-0.0019202202124299998
ACH-000502,-0.12499918426100001
ACH-000503,-0.26315789606999995
ACH-000505,-0.143265383651
ACH-000507,0.012562472273299999
ACH-000510,-0.086145062014
ACH-000511,-0.10855117443399999
ACH-000512,-0.0279508120686
ACH-000516,-0.190456863836
ACH-000517,-0.083639085541
ACH-000518,0.043963893969900004
ACH-000520,0.0799500090873
ACH-000521,0.08857004421569999
ACH-000522,0.10597589939200001
ACH-000524,-0.0644321319134
ACH-000527,-0.153487028306
ACH-000528,0.0030203402671300002
ACH-000537,-0.106176288159
ACH-000541,-0.417433596648
ACH-000542,-0.030817451496099997
ACH-000544,-0.04524694561959999
ACH-000545,-0.185655076046
ACH-000547,-0.176050495502
ACH-000548,0.166773265097
ACH-000549,-0.0211703064305
ACH-000550,0.120517909858
ACH-000552,-0.0660806992249
ACH-000556,-0.0969818213779
ACH-000557,-0.21736105545499998
ACH-000570,0.0025395901232199997
ACH-000571,-0.07420929410089999
ACH-000573,-0.0538454092984
ACH-000576,-0.0156327635985
ACH-000580,-0.30634607455400004
ACH-000584,-0.011461303134399999
ACH-000585,-0.0132728534081
ACH-000588,0.0912898580928
ACH-000589,-0.095874625102
ACH-000591,0.0830936673529
ACH-000593,0.0703121537968
ACH-000600,-0.0843541745173
ACH-000601,0.000831782141459
ACH-000604,-0.381739478578
ACH-000605,-0.13674486886099999
ACH-000606,-0.11902908889799999
ACH-000608,-0.0392168580529
ACH-000614,0.018710616989500002
ACH-000616,-0.107685389253
ACH-000618,-0.013594949478799998
ACH-000619,0.0246634667617
ACH-000620,0.19943575663600002
ACH-000621,-0.110264241422
ACH-000622,0.120651602452
ACH-000623,-0.013356958792099999
ACH-000624,0.0143634550677
ACH-000627,-0.140736149328
ACH-000630,0.0256537020156
ACH-000632,0.08444906322760001
ACH-000633,-0.0862607037042
ACH-000637,0.221904867108
ACH-000638,0.006652588321100001
ACH-000646,0.0844280130008
ACH-000647,0.024042735779200002
ACH-000648,0.0470876667325
ACH-000649,-0.0450427222829
ACH-000651,0.00401407979761
ACH-000652,-0.319136640117
ACH-000653,-0.248948338614
ACH-000657,-0.025163566813300002
ACH-000658,-0.0037458297510500004
ACH-000661,0.0170355844478
ACH-000662,-0.241515237362
ACH-000663,-0.21187265381099998
ACH-000665,-0.052406346965199996
ACH-000671,0.00916594426311
ACH-000673,-0.00878413816659
ACH-000676,0.0818521600259
ACH-000677,-0.110564581011
ACH-000681,-0.224555171294
ACH-000682,-0.146793181631
ACH-000683,-0.108470400105
ACH-000684,0.0314651155454
ACH-000688,-0.318817368486
ACH-000693,-0.0212817918199
ACH-000694,0.0590809039226
ACH-000695,0.1461201079
ACH-000696,-0.029952672033099998
ACH-000697,0.137771993751
ACH-000699,-0.0619089988279
ACH-000701,-0.241707839512
ACH-000706,0.114828560127
ACH-000711,-0.0745490702873
ACH-000713,0.22414629456500001
ACH-000714,-0.101818890119
ACH-000718,-0.0461332095588
ACH-000720,-0.167367470355
ACH-000721,-0.0615601744095
ACH-000724,-0.118624115933
ACH-000725,-0.117273486207
ACH-000732,0.12263154340999999
ACH-000734,-0.007561701648680001
ACH-000735,-0.172118517506
ACH-000736,-0.0223113933725
ACH-000738,-0.183276903526
ACH-000746,-0.06344637551889999
ACH-000747,0.016626598538799997
ACH-000748,-0.018473202017
ACH-000753,-0.111609685952
ACH-000756,-0.22129815848499998
ACH-000757,0.0404272024954
ACH-000758,0.0687778636091
ACH-000760,-0.0614648206721
ACH-000763,0.0160968400654
ACH-000764,0.060807523956199996
ACH-000765,0.16000118454700002
ACH-000766,0.0033838494992800006
ACH-000767,-0.0342709215802
ACH-000768,0.009793646958860001
ACH-000769,-0.17439628785300001
ACH-000770,0.0582153940302
ACH-000771,-0.07708988567080001
ACH-000773,-0.07837621196030001
ACH-000776,0.0040959066978699995
ACH-000777,-0.0582434293881
ACH-000778,-0.141763485886
ACH-000781,-0.048339902752700004
ACH-000782,-0.205341536865
ACH-000783,-0.121232048912
ACH-000784,-0.0047325221573
ACH-000785,0.0582974320294
ACH-000787,0.0159617623838
ACH-000788,-0.06265653952219999
ACH-000791,-0.07658517756689999
ACH-000792,-0.08779041243930001
ACH-000794,-0.062102065998
ACH-000796,-0.097669810178
ACH-000799,-0.00248237664318
ACH-000800,0.012727809760100002
ACH-000802,-0.18862867278499998
ACH-000804,-0.0854455924586
ACH-000805,0.052615231571399995
ACH-000809,-0.058764877405699995
ACH-000810,-0.28797416247499996
ACH-000811,0.012360373899900001
ACH-000817,-0.187600622696
ACH-000819,-0.0547514539047
ACH-000820,-0.33602521815700004
ACH-000821,0.0763824885029
ACH-000822,-0.276866008649
ACH-000823,-0.144063695825
ACH-000824,-0.09508724077739998
ACH-000827,0.0544514324505
ACH-000829,0.018771172628
ACH-000831,0.08739935601889999
ACH-000832,-0.128705263782
ACH-000833,0.234319097808
ACH-000834,-0.249891494386
ACH-000835,0.0642086572703
ACH-000836,-0.0954667051292
ACH-000837,-0.153112645238
ACH-000838,-0.323948889379
ACH-000839,-0.00432857832975
ACH-000840,-0.370877854028
ACH-000841,-0.118321202771
ACH-000843,0.11969115659700001
ACH-000846,-0.0196340756675
ACH-000847,-0.182211291813
ACH-000848,0.057860022851599996
ACH-000849,-0.0714456948075
ACH-000851,-0.032300343745300004
ACH-000855,0.104461494024
ACH-000856,0.12434419820999999
ACH-000858,0.06452291847450001
ACH-000859,0.349290086444
ACH-000861,-0.0314689234399
ACH-000862,-0.114878427276
ACH-000865,-0.172013034568
ACH-000866,-0.108649530216
ACH-000867,-0.0590497142375
ACH-000869,-0.10970143022800001
ACH-000872,0.119693451455
ACH-000873,-0.19436480774999998
ACH-000876,0.015215160289000001
ACH-000878,0.0207287861008
ACH-000880,0.14306148836899998
ACH-000881,-0.126232139068
ACH-000882,0.022560760271999998
ACH-000884,0.0588358043036
ACH-000885,-0.0758982981051
ACH-000887,-0.00133279085732
ACH-000888,-0.125749209043
ACH-000889,-0.12208283356899999
ACH-000890,0.0796062017904
ACH-000896,0.0245596488629
ACH-000898,0.141960521118
ACH-000900,-0.0914192826814
ACH-000901,-0.094469165729
ACH-000905,-0.186429493551
ACH-000906,0.054826520121
ACH-000907,0.09315798632200001
ACH-000910,-0.120723860142
ACH-000911,0.018236330378599997
ACH-000912,0.0174003164148
ACH-000913,0.00977222906224
ACH-000915,-0.0026647793509099998
ACH-000916,0.669466608275
ACH-000917,-0.163752289588
ACH-000921,-0.321184652217
ACH-000924,0.029067972694
ACH-000926,-0.104738967638
ACH-000928,-0.028558823400300002
ACH-000929,-0.19793450312
ACH-000932,0.0803872824695
ACH-000935,-0.146901832435
ACH-000936,-0.024600433925900004
ACH-000937,-0.00983632938986
ACH-000938,-0.07836518651669999
ACH-000939,-0.151146381705
ACH-000941,-0.07706876397199999
ACH-000943,-0.00667225914365
ACH-000946,-0.0971840320909
ACH-000947,-0.125985142577
ACH-000948,0.0381323379415
ACH-000950,0.049671692407800005
ACH-000953,0.110373900414
ACH-000957,-0.294271956748
ACH-000958,-0.002104109368
ACH-000960,-0.0953558888082
ACH-000963,0.50453280908
ACH-000968,0.00425654400921
ACH-000969,-0.000413074667106
ACH-000973,-0.167458716631
ACH-000974,-0.24281978219099998
ACH-000975,0.10954472908500001
ACH-000976,-0.09822151512980001
ACH-000978,0.110141374884
ACH-000980,-0.000317158549455
ACH-000984,-0.256866466517
ACH-000986,-0.0228800891825
ACH-000988,-0.00229974330779
ACH-000993,0.0391590940733
ACH-000994,-0.07140125604360001
ACH-000996,-0.0605616154722
ACH-001001,0.0224569962501
ACH-001020,-0.12405259329500001
ACH-001028,-0.107449443957
ACH-001031,-0.32718076724100004
ACH-001038,0.0147528046447
ACH-001048,-0.0847829809146
ACH-001050,0.0112274678109
ACH-001053,-0.481983063416
ACH-001054,-0.0220786104109
ACH-001061,0.0569423891335
ACH-001067,-0.217625367981
ACH-001075,-0.139702725673
ACH-001096,-0.12157112847200001
ACH-001128,-0.29377825596
ACH-001134,-0.112682537829
ACH-001151,-0.100259962795
ACH-001163,0.0019137833563699998
ACH-001164,-0.278423516042
ACH-001173,-0.020360952175499998
ACH-001183,-0.10575906258300001
ACH-001184,-0.0508051733418
ACH-001190,-0.22233378057599998
ACH-001192,0.0869019013026
ACH-001193,0.0009488112211719999
ACH-001196,-0.18710812825
ACH-001197,-0.136871360489
ACH-001205,-0.181897379327
ACH-001211,-0.181568779472
ACH-001212,-0.23859303940200002
ACH-001228,-0.22522097626899998
ACH-001232,-0.139859201278
ACH-001239,-0.044797245235
ACH-001274,0.0320411213768
ACH-001275,0.07593950079739999
ACH-001277,-0.022481458457
ACH-001278,0.00332689612529
ACH-001280,-0.140084741378
ACH-001283,-0.183813771784
ACH-001289,-0.178225856743
ACH-001295,-0.0883438251072
ACH-001300,-0.0465813539366
ACH-001301,-0.0857393480522
ACH-001302,-0.12121652194700001
ACH-001303,-0.282527015118
ACH-001306,-0.184630060359
ACH-001318,0.0671852110487
ACH-001322,-0.0019026477428699998
ACH-001328,-0.129277010456
ACH-001332,0.12917886054000002
ACH-001333,-0.11943769467700001
ACH-001336,-0.046841981277099994
ACH-001340,-0.0013204587885499999
ACH-001346,-0.04653695017080001
ACH-001353,0.023913928598
ACH-001354,-0.17895083084199997
ACH-001367,-0.0298940344954
ACH-001368,-0.0949181451176
ACH-001374,-0.146399419737
ACH-001375,-0.10310143331
ACH-001377,0.010566684904
ACH-001380,-0.030226048704400002
ACH-001391,-0.08601383136499999
ACH-001407,-0.029132226674900005
ACH-001408,-0.308212901308
ACH-001413,0.0334771831388
ACH-001430,-0.26286206529399997
ACH-001431,-0.109347454925
ACH-001450,0.192902412159
ACH-001496,0.0210164490806
ACH-001500,0.00910797085043
ACH-001521,0.188805655623
ACH-001523,0.04520340161999999
ACH-001532,-0.00418921918681
ACH-001536,0.0640185681386
ACH-001550,0.11043468923699999
ACH-001552,0.0139675550972
ACH-001554,-0.118703626367
ACH-001645,-0.105346640683
ACH-001654,-0.162428023221
ACH-001715,-0.17242477016399999
ACH-001735,-0.170468936311
ACH-001736,-0.0532811390084
ACH-001737,-0.45975668638800005
ACH-001740,0.042316230917699996
ACH-001745,-0.00716775203287
ACH-001750,-0.054239541178699995
ACH-001765,-0.126215994673
ACH-001956,0.013237847029299999
ACH-001957,-0.0147447915021
