,SNAPC1 (6617)
ACH-000004,-1.92841162499
ACH-000007,-1.52137774808
ACH-000009,-1.62999127493
ACH-000011,-1.8556880441099999
ACH-000012,-1.5612690633000001
ACH-000013,-1.7303155281799998
ACH-000014,-1.66522128722
ACH-000015,-1.70205850595
ACH-000017,-1.6707409126800001
ACH-000018,-1.6711671021
ACH-000019,-1.13837459059
ACH-000021,-1.56027583162
ACH-000022,-1.6172208146
ACH-000025,-1.5312509700499999
ACH-000028,-1.5182653221899998
ACH-000030,-1.51296142598
ACH-000035,-1.78592106282
ACH-000036,-1.7151532864599999
ACH-000037,-1.85438905162
ACH-000039,-1.7677505289
ACH-000040,-1.58288394869
ACH-000041,-2.26720086537
ACH-000042,-1.6533405492500002
ACH-000045,-1.6415583759399999
ACH-000047,-1.70713620919
ACH-000052,-1.8839178891400001
ACH-000053,-1.5447259384399998
ACH-000054,-1.2857411444
ACH-000055,-2.0585131242299997
ACH-000060,-1.83451838192
ACH-000067,-1.7372467348599998
ACH-000070,-1.4256554609999998
ACH-000075,-1.53929754393
ACH-000078,-1.5400597579700002
ACH-000082,-1.61669750977
ACH-000085,-1.69272189665
ACH-000086,-1.32751006189
ACH-000087,-1.74096400127
ACH-000092,-1.44885563333
ACH-000095,-1.19171354515
ACH-000097,-1.83015178468
ACH-000098,-1.48852425167
ACH-000099,-1.30726611534
ACH-000108,-1.7204736262
ACH-000113,-1.7425553692400002
ACH-000115,-1.65997773534
ACH-000116,-1.77711075878
ACH-000118,-1.51003430695
ACH-000120,-1.42130594563
ACH-000123,-1.45050758206
ACH-000127,-1.49732788989
ACH-000128,-1.32811016958
ACH-000132,-1.1913538473899998
ACH-000133,-1.68030229829
ACH-000137,-2.06484353765
ACH-000138,-1.54661699019
ACH-000142,-1.73832119815
ACH-000143,-1.56343350257
ACH-000146,-1.6524675077899997
ACH-000148,-1.84355319501
ACH-000150,-1.3768318396
ACH-000152,-1.75398271021
ACH-000153,-1.21226527346
ACH-000159,-1.8813487794
ACH-000160,-1.29004738648
ACH-000163,-1.77456882567
ACH-000167,-2.35679424345
ACH-000168,-1.76004669458
ACH-000169,-1.69096212162
ACH-000178,-1.7358920117299999
ACH-000182,-1.7725644589200003
ACH-000183,-1.40172992715
ACH-000188,-1.5198624061700001
ACH-000189,-1.27780153731
ACH-000190,-1.9344673220900002
ACH-000198,-1.66190611277
ACH-000204,-1.8132505045700003
ACH-000206,-1.80004014363
ACH-000207,-1.60477224132
ACH-000211,-1.51230693942
ACH-000215,-1.76213692568
ACH-000221,-1.4254521512799998
ACH-000222,-1.6698752594400001
ACH-000223,-1.4101791235799999
ACH-000226,-1.6588011371
ACH-000227,-1.32693063725
ACH-000228,-1.6529624434799999
ACH-000231,-1.66362613187
ACH-000232,-1.74655181433
ACH-000233,-1.28280140264
ACH-000234,-1.8716986473700001
ACH-000235,-1.58348252636
ACH-000237,-1.8489975945
ACH-000238,-1.2781386863500002
ACH-000243,-1.6748896118799999
ACH-000244,-1.5703937991499999
ACH-000246,-1.52683224354
ACH-000248,-1.6659557030399998
ACH-000250,-1.72143245618
ACH-000251,-1.27729141323
ACH-000253,-1.38877415717
ACH-000255,-1.7592143609900002
ACH-000256,-1.6506606936000001
ACH-000257,-1.23143804423
ACH-000258,-1.27579697207
ACH-000259,-1.58979253477
ACH-000260,-1.5003979347
ACH-000261,-1.56933776597
ACH-000262,-1.8371200358200002
ACH-000263,-1.63389042172
ACH-000264,-1.26355225217
ACH-000265,-1.49516926037
ACH-000266,-1.64598353257
ACH-000272,-1.56209199887
ACH-000273,-2.07143012535
ACH-000274,-1.5868185507199999
ACH-000277,-1.4632267876700003
ACH-000278,-1.7210716749500001
ACH-000279,-1.8055902121599998
ACH-000280,-1.7956744611500002
ACH-000281,-1.86987695972
ACH-000288,-1.46838939365
ACH-000291,-1.4084802246500001
ACH-000293,-2.07771837144
ACH-000294,-1.9513546554099999
ACH-000295,-1.65729195898
ACH-000296,-1.3497895254199999
ACH-000302,-1.8589884773299998
ACH-000304,-1.9615572898400002
ACH-000307,-1.7596154141999998
ACH-000308,-1.6903787371599999
ACH-000310,-1.2040097915899999
ACH-000311,-1.63882525585
ACH-000312,-1.74328798868
ACH-000315,-1.4287969733599999
ACH-000316,-1.6653680660299999
ACH-000317,-1.8248127101499998
ACH-000318,-1.76545173013
ACH-000319,-1.3351467211399999
ACH-000320,-1.5987475105700002
ACH-000322,-1.3744424192299998
ACH-000323,-1.7142871798100001
ACH-000324,-1.58211833336
ACH-000329,-1.6740410475799998
ACH-000330,-1.78823976398
ACH-000331,-1.49563359765
ACH-000332,-1.19517263648
ACH-000334,-2.78549483415
ACH-000335,-1.45685322209
ACH-000336,-1.3866634543599998
ACH-000337,-1.4813784858399999
ACH-000339,-1.254801875
ACH-000341,-1.4837027459799998
ACH-000348,-1.71339974449
ACH-000350,-1.8842296378799999
ACH-000352,-1.5951604200299998
ACH-000356,-1.38099114809
ACH-000361,-1.4705220580399998
ACH-000362,-1.62833631076
ACH-000363,-1.7927537348
ACH-000364,-1.5754374124700001
ACH-000365,-1.64618941868
ACH-000366,-1.7783069048400002
ACH-000368,-1.3950843551199998
ACH-000374,-1.51660702636
ACH-000375,-1.5239381378499999
ACH-000376,-1.47958002395
ACH-000381,-1.47136908734
ACH-000383,-1.54181908088
ACH-000387,-1.8987134246000001
ACH-000389,-1.5826896890399997
ACH-000390,-1.8280772989200003
ACH-000393,-1.70043273455
ACH-000395,-1.4115756365
ACH-000397,-1.79293153085
ACH-000401,-1.40323104771
ACH-000402,-1.94486152115
ACH-000403,-1.62994580734
ACH-000404,-1.6894629517299997
ACH-000406,-1.8695871155700001
ACH-000407,-1.6155616911700001
ACH-000408,-1.18769237314
ACH-000410,-1.7438850898900002
ACH-000411,-1.90972561657
ACH-000414,-1.66419841715
ACH-000415,-1.51806954086
ACH-000416,-1.4668644281
ACH-000420,-1.6418392625
ACH-000421,-1.6210658334
ACH-000424,-1.5900864859600001
ACH-000425,-1.3766671716999999
ACH-000426,-2.12262405368
ACH-000427,-1.38546413568
ACH-000433,-1.7797690167700002
ACH-000436,-2.01417526604
ACH-000444,-1.39228036785
ACH-000445,-1.65626394373
ACH-000448,-1.443948845
ACH-000450,-1.31666665493
ACH-000452,-1.52128719808
ACH-000454,-1.6612817298
ACH-000458,-1.3855695760799998
ACH-000459,-1.66480597946
ACH-000460,-1.48459421037
ACH-000461,-1.1373753909
ACH-000463,-1.48588847929
ACH-000464,-1.39612603273
ACH-000466,-1.47889134493
ACH-000467,-1.6570196855300001
ACH-000468,-1.4623819428100002
ACH-000469,-1.30435115311
ACH-000470,-1.7172092562299999
ACH-000471,-1.88330322735
ACH-000472,-1.48627175012
ACH-000473,-1.95956708824
ACH-000475,-1.6083659049899999
ACH-000476,-1.68523950254
ACH-000477,-1.30559877978
ACH-000480,-1.8365728868
ACH-000481,-1.88662171897
ACH-000483,-2.26022160945
ACH-000484,-2.08462484617
ACH-000485,-1.25918287213
ACH-000486,-1.66011275813
ACH-000487,-1.8809386311
ACH-000488,-1.499849885
ACH-000490,-1.62591394776
ACH-000491,-1.1093256763600001
ACH-000495,-1.7797698067400003
ACH-000496,-1.68319384182
ACH-000499,-2.00721531165
ACH-000500,-1.7773164677700002
ACH-000502,-1.31251286855
ACH-000503,-1.5353895729
ACH-000505,-1.55183702523
ACH-000507,-1.66479656597
ACH-000510,-1.49675359616
ACH-000511,-1.57535349856
ACH-000512,-1.9358639126599997
ACH-000516,-1.74773204746
ACH-000517,-1.5830421494100002
ACH-000518,-1.62472957692
ACH-000520,-1.68455345368
ACH-000521,-1.40706764041
ACH-000522,-1.20637612517
ACH-000524,-1.6877579237
ACH-000527,-1.6941224389200003
