,BCL2L1 (598)
ACH-000004,-2.20682855573
ACH-000007,-1.1035542810899999
ACH-000009,-1.11969962324
ACH-000011,-0.778860048264
ACH-000012,-1.14767800721
ACH-000013,-0.7799669471799999
ACH-000014,-0.874730322809
ACH-000015,-1.13093221582
ACH-000017,-0.395918911709
ACH-000018,-0.7804506596490001
ACH-000019,-0.32676335910300003
ACH-000021,-0.506708074445
ACH-000022,-1.7619947656400001
ACH-000025,-0.808499612424
ACH-000028,-0.47559828050399994
ACH-000030,-1.14975978645
ACH-000035,-1.25315966901
ACH-000036,-0.677856506513
ACH-000037,-0.102155476597
ACH-000039,-0.970392447909
ACH-000040,-1.1248520372
ACH-000041,-0.850241823996
ACH-000042,-0.860859279345
ACH-000045,-0.723791372881
ACH-000047,-1.5334932904700003
ACH-000052,-0.7208192675820001
ACH-000053,-0.60529805787
ACH-000054,-1.4554969912
ACH-000055,-1.6376983922100001
ACH-000060,-1.16169322937
ACH-000067,-1.3374751069600002
ACH-000070,-0.8777706464030001
ACH-000075,-0.513105834643
ACH-000078,-0.974784088163
ACH-000082,-2.34756732948
ACH-000085,-0.616708988087
ACH-000086,-1.38291199606
ACH-000087,-1.17626209234
ACH-000092,-1.3488281916100002
ACH-000095,-1.77286866729
ACH-000097,-0.6348344819899999
ACH-000098,-0.9912105565639999
ACH-000099,-0.579004910082
ACH-000108,-0.6725597607320001
ACH-000113,-0.956542176669
ACH-000115,-0.924404273839
ACH-000116,-1.22319984437
ACH-000118,-1.2167783801799998
ACH-000120,-0.75998186913
ACH-000123,-0.6982041886370001
ACH-000127,-1.5871475632799998
ACH-000128,-0.37302633701399995
ACH-000132,-0.44956497378700006
ACH-000133,-0.7952292848549999
ACH-000137,-0.0470449455028
ACH-000138,-0.654036591422
ACH-000142,-0.741615289516
ACH-000143,-1.09043211516
ACH-000146,-0.583100614296
ACH-000148,-0.700501920706
ACH-000150,-0.34816418977799996
ACH-000152,-1.4624793531
ACH-000153,-1.1985674427600002
ACH-000159,-0.299618463804
ACH-000160,-0.434717178208
ACH-000163,-0.9367533064939999
ACH-000167,-0.977314936112
ACH-000168,-0.470653775581
ACH-000169,-1.45220352095
ACH-000178,-0.835949228999
ACH-000182,-1.2628309119299999
ACH-000183,-0.67635825044
ACH-000188,-0.9061265548
ACH-000189,-1.0401091049
ACH-000190,-0.49729067520900005
ACH-000198,-1.22088746052
ACH-000204,-0.826269072137
ACH-000206,-1.4207905417299997
ACH-000207,-1.2777142948
ACH-000211,-0.9565175777339999
ACH-000215,-0.42273871825099996
ACH-000221,-0.958889619771
ACH-000222,-1.08969002111
ACH-000223,-1.2421812322299999
ACH-000226,-0.8734702796170001
ACH-000227,0.299783459292
ACH-000228,-0.9615717195669999
ACH-000231,-1.1836430016600001
ACH-000232,-1.1924263253799998
ACH-000233,-0.846082879641
ACH-000234,-2.10712827792
ACH-000235,-0.834604357613
ACH-000237,-1.26626822794
ACH-000238,-1.55283870813
ACH-000243,-1.0179529074299998
ACH-000244,-0.924324575223
ACH-000246,-1.11280647021
ACH-000248,-0.602391289017
ACH-000250,-0.789388057381
ACH-000251,-1.69793215732
ACH-000253,-1.42859750647
ACH-000255,-0.570845237584
ACH-000256,-0.519358347488
ACH-000257,-1.2723758679700001
ACH-000258,-1.7784103581900002
ACH-000259,-0.7987911131569999
ACH-000260,-0.7175713329410001
ACH-000261,-0.7400410924940001
ACH-000262,-1.38886406229
ACH-000263,-1.04715942785
ACH-000264,-1.8851369051299998
ACH-000265,-0.398581071435
ACH-000266,-0.6880721152670001
ACH-000272,-0.9560224041140001
ACH-000273,-0.841226160575
ACH-000274,-0.384533871474
ACH-000277,-1.2901843584200001
ACH-000278,-0.458921881519
ACH-000279,-0.51719322635
ACH-000280,-0.0777169625839
ACH-000281,-0.414761707568
ACH-000288,-0.496013162672
ACH-000291,-1.62689952917
ACH-000293,-0.867925889725
ACH-000294,-0.479844373338
ACH-000295,-0.384920569005
