,PDGFD (80310)
ACH-000004,-0.106151271997
ACH-000007,0.27545110073
ACH-000009,0.20639854401500002
ACH-000011,0.116781479331
ACH-000012,0.023032125569599996
ACH-000013,0.015353109776
ACH-000014,0.163453174946
ACH-000015,0.0671062667453
ACH-000017,-0.052531790107199994
ACH-000018,0.12427199087999999
ACH-000019,0.42051655232600005
ACH-000021,0.0918144228065
ACH-000022,-0.0973761072355
ACH-000025,0.07470264230689999
ACH-000028,-0.159873469476
ACH-000030,0.09760868435560001
ACH-000035,0.0130406887241
ACH-000036,0.105134615602
ACH-000037,-0.12253933362500001
ACH-000039,0.14025113324000002
ACH-000040,-0.09000208616779999
ACH-000041,0.122691437822
ACH-000042,0.141820097431
ACH-000045,0.10859767635800001
ACH-000047,0.016865241527
ACH-000052,0.09389074165110001
ACH-000053,0.0338444638893
ACH-000054,0.10568648659299999
ACH-000055,0.053669181157099996
ACH-000060,-0.0179128598816
ACH-000067,0.172641437876
ACH-000070,-0.00830148822391
ACH-000075,-0.018093953624
ACH-000078,0.20329284549600002
ACH-000082,0.0598709114948
ACH-000085,0.100233953672
ACH-000086,0.027034913496599998
ACH-000087,0.037363541270199994
ACH-000092,0.161892908483
ACH-000095,0.219645505992
ACH-000097,-0.0334863439567
ACH-000098,0.0957391715665
ACH-000099,-0.161378989864
ACH-000108,-0.0290008188162
ACH-000113,0.120988466691
ACH-000115,0.22845288156500002
ACH-000116,-0.0361093008047
ACH-000118,-0.025249251618300002
ACH-000120,0.0666571451981
ACH-000123,0.143442714173
ACH-000127,-0.0335306227677
ACH-000128,0.0129534932265
ACH-000132,0.00223892875304
ACH-000133,-0.13294788654
ACH-000137,0.21862837695300003
ACH-000138,0.0348976877775
ACH-000142,0.142248707585
ACH-000143,0.17920367368
ACH-000146,-0.0285086553589
ACH-000148,0.08502463936619999
ACH-000150,-0.0261742370493
ACH-000152,0.14116974531999998
ACH-000153,0.155492544807
ACH-000159,0.152960316766
ACH-000160,0.100734768618
ACH-000163,0.12561282314799999
ACH-000167,-0.144720286689
ACH-000168,0.059126591580600005
ACH-000169,0.05928251919
ACH-000178,-0.110769409243
ACH-000182,0.059902213013899995
ACH-000183,0.07212628250230001
ACH-000188,-0.00542611250392
ACH-000189,-0.0605494755489
ACH-000190,-0.177639978977
ACH-000198,0.00512324787181
ACH-000204,-0.068420917477
ACH-000206,0.00983318590009
ACH-000207,-0.334618638926
ACH-000211,0.17925823849599998
ACH-000215,-0.0416672226604
ACH-000221,0.140894935079
ACH-000222,0.125741953978
ACH-000223,0.0505953513927
ACH-000226,0.125498228211
ACH-000227,0.283781090344
ACH-000228,0.184608379652
ACH-000231,0.049340924387300006
ACH-000232,-0.0860546884257
ACH-000233,0.131849063661
ACH-000234,0.148006063903
ACH-000235,0.0692352360872
ACH-000237,-0.00258781906781
ACH-000238,-0.100919533599
ACH-000243,0.118781363302
ACH-000244,0.083437739368
ACH-000246,0.04266974867480001
ACH-000248,0.168453962508
ACH-000250,0.0611694750957
ACH-000251,-0.35367641845700004
ACH-000253,-0.010088009568499999
ACH-000255,-0.18412218681499998
ACH-000256,0.103107882666
ACH-000257,0.08554662111950001
ACH-000258,0.029724761016899998
ACH-000259,0.0533603757295
ACH-000260,0.0860537425498
ACH-000261,0.07911224303610001
ACH-000262,0.07724753288200001
ACH-000263,-0.059818266354400004
ACH-000264,0.0571343187505
ACH-000265,0.136182997754
ACH-000266,0.009912139275780002
ACH-000272,0.149748241422
ACH-000273,0.08351639549260001
ACH-000274,0.0772080761374
ACH-000277,-0.19850972506900003
ACH-000278,0.10660671020300001
ACH-000279,-0.0497542585936
ACH-000280,0.231809041907
ACH-000281,-0.0635649910667
ACH-000288,-0.0411195425192
ACH-000291,0.030588696285
ACH-000293,0.17681246927900002
ACH-000294,0.208908551572
ACH-000295,0.10317497891499999
ACH-000296,0.19774563787399999
ACH-000302,-0.00316078017474
ACH-000304,-0.10932473942
ACH-000307,0.167595434502
ACH-000308,0.0635968260188
ACH-000310,0.0529759098551
ACH-000311,0.1792856682
ACH-000312,0.0175316825031
ACH-000315,0.026324335882900004
ACH-000316,-0.08414810433669999
ACH-000317,0.042751668880599995
ACH-000318,-0.0157473622821
ACH-000319,-0.00252058308251
ACH-000320,0.0273570175062
ACH-000322,-0.118315844788
ACH-000323,-0.065544135347
ACH-000324,0.12419363601700001
ACH-000329,0.0386269213066
ACH-000330,0.044536771437300005
ACH-000331,0.0857247879089
ACH-000332,0.0547260938437
ACH-000334,0.071672967967
ACH-000335,0.19636147528700001
ACH-000336,-0.0564507108621
ACH-000337,0.133537893881
ACH-000339,0.176004640305
ACH-000341,0.23177394129
ACH-000348,0.0172749605624
ACH-000350,0.14570388030200002
ACH-000352,0.13292022146500002
ACH-000356,0.120254144015
ACH-000361,0.162901821918
ACH-000362,0.0825657005604
ACH-000363,0.0188957624528
ACH-000364,0.23123420966699998
ACH-000365,0.0740296207996
ACH-000366,0.0839535804501
ACH-000368,0.055625200558400006
ACH-000374,-0.115373326756
ACH-000375,0.034689850384699995
ACH-000376,0.05108924139769999
ACH-000381,0.25717277118
ACH-000383,0.094511274717
ACH-000387,-0.010663043535200001
ACH-000389,0.23252108618700001
ACH-000390,-0.056237623370199996
ACH-000393,0.12581466235
ACH-000395,0.038217010805099996
ACH-000397,0.0770364142872
ACH-000401,-0.0659210484623
ACH-000402,-0.383214303869
ACH-000403,0.073147814447
ACH-000404,-0.288060752417
ACH-000406,-0.0044386487650600005
ACH-000407,0.16300705146400002
ACH-000408,0.0655392657362
ACH-000410,0.0552003843262
ACH-000411,-0.106334663004
ACH-000414,0.100590036751
ACH-000415,0.0985256681347
ACH-000416,0.044382889866500005
ACH-000420,-0.0136299334837
ACH-000421,0.188737249278
ACH-000424,0.367884389869
ACH-000425,0.0145908463992
ACH-000426,-0.0220010285928
ACH-000427,-0.0446529530462
ACH-000433,0.0453470825879
ACH-000436,0.029172674007599996
ACH-000444,-0.106612923276
ACH-000445,0.08599439340199999
ACH-000448,0.162940527128
ACH-000450,0.030343839169400005
ACH-000452,-0.00477220490524
ACH-000454,0.08412901266049999
ACH-000458,0.024004678019999996
ACH-000459,-0.0745391242297
ACH-000460,0.0705250837664
ACH-000461,0.23024962609900002
ACH-000463,0.0784830364254
ACH-000464,-0.031918353151500004
ACH-000466,0.0850335885511
ACH-000467,0.0667216456015
ACH-000468,-0.0135366940243
ACH-000469,0.0406117493946
ACH-000470,-0.0792642677495
