,OR7G2 (390882)
ACH-000004,-0.231556434981
ACH-000007,-0.290526411853
ACH-000009,-0.377839839503
ACH-000011,-0.19188980688499999
ACH-000012,-0.413206706505
ACH-000013,-0.49728276155100004
ACH-000014,-0.187344179034
ACH-000015,-0.618904037725
ACH-000017,-0.234390405664
ACH-000018,-0.364592333802
ACH-000019,-0.343552548503
ACH-000021,-0.5607457018509999
ACH-000022,-0.52843176894
ACH-000025,-0.5625453188880001
ACH-000028,-0.39992170097900004
ACH-000030,-0.336028542074
ACH-000035,-0.278072317586
ACH-000036,-0.435212280039
ACH-000037,-0.15973802147299998
ACH-000039,-0.45042013583000007
ACH-000040,-0.40722744315399995
ACH-000041,-0.386706519576
ACH-000042,-0.362374554447
ACH-000045,-0.512122340942
ACH-000047,-0.379272803798
ACH-000052,-0.21825997579700002
ACH-000053,-0.308800003142
ACH-000054,-0.24166981481600003
ACH-000055,-0.182886991003
ACH-000060,-0.383210714862
ACH-000067,-0.730530000343
ACH-000070,-0.823223566119
ACH-000075,-0.584262106318
ACH-000078,-0.47640231672300004
ACH-000082,-0.5284232350729999
ACH-000085,-0.464119199044
ACH-000086,-0.48065813216700004
ACH-000087,-0.43374489325300003
ACH-000092,-0.34102431991899995
ACH-000095,-0.323300866217
ACH-000097,-0.518506644455
ACH-000098,-0.38906939282499997
ACH-000099,-0.36026244944799996
ACH-000108,-0.297252414538
ACH-000113,-0.319233123512
ACH-000115,-0.443126383277
ACH-000116,-0.653386040458
ACH-000118,-0.386241015549
ACH-000120,-0.44648277432899997
ACH-000123,-0.46227768815
ACH-000127,-0.480353080166
ACH-000128,-0.624216623695
ACH-000132,-0.344188105753
ACH-000133,-0.485594947896
ACH-000137,-0.286942809395
ACH-000138,-0.555745717157
ACH-000142,-0.579533536035
ACH-000143,-0.622611519875
ACH-000146,-0.265618602089
ACH-000148,-0.403983549206
ACH-000150,-0.365302009098
ACH-000152,-0.411841499906
ACH-000153,-0.26024650607
ACH-000159,-0.464309466312
ACH-000160,-0.434103802338
ACH-000163,-0.35904951869499996
ACH-000167,-0.22079804753499999
ACH-000168,-0.0115821427954
ACH-000169,-0.36156481915600003
ACH-000178,-0.46363752444899997
ACH-000182,-0.345293940341
ACH-000183,-0.439209268891
ACH-000188,-0.521372073396
ACH-000189,-0.28588787351
ACH-000190,-0.109391603304
ACH-000198,-0.404060586298
ACH-000204,-0.488147509855
ACH-000206,-0.33818665342500004
ACH-000207,-0.292059306768
ACH-000211,-0.510323900488
ACH-000215,-0.370802717096
ACH-000221,-0.662023152548
ACH-000222,-0.276092197817
ACH-000223,-0.3725985883199999
ACH-000226,-0.395010288654
ACH-000227,-0.61621715156
ACH-000228,-0.409939175794
ACH-000231,-0.182252041286
ACH-000232,-0.424585882582
ACH-000233,-0.731697154884
ACH-000234,-0.33554710188000003
ACH-000235,-0.279864681355
ACH-000237,-0.40348131450499997
ACH-000238,-0.29136085750199997
ACH-000243,-0.53706000899
ACH-000244,-0.177615180531
ACH-000246,-0.255146729432
ACH-000248,-0.341414158676
ACH-000250,-0.421380007634
ACH-000251,-0.323531897467
ACH-000253,-0.423237951201
ACH-000255,-0.268222611184
ACH-000256,0.014616228908700001
ACH-000257,-0.357347799373
ACH-000258,-0.782768719903
ACH-000259,-0.529799337346
ACH-000260,-0.229206452778
ACH-000261,-0.530625906664
ACH-000262,-0.46996290303099997
ACH-000263,-0.44137901884999997
ACH-000264,-0.485050756378
ACH-000265,-0.416970526081
ACH-000266,-0.48659545623499995
ACH-000272,-0.505514693156
ACH-000273,-0.355860343407
ACH-000274,-0.466409542353
ACH-000277,-0.502979906457
ACH-000278,-0.331014794052
ACH-000279,-0.178086981976
ACH-000280,-0.252215778984
ACH-000281,-0.216136617022
ACH-000288,-0.313681419132
ACH-000291,-0.37826186326300004
ACH-000293,-0.32545882816300004
ACH-000294,-0.620926094265
ACH-000295,-0.420513887913
ACH-000296,-0.302336395551
ACH-000302,-0.480362611145
ACH-000304,-0.433096003437
ACH-000307,-0.43289672513800004
ACH-000308,-0.344590731892
ACH-000310,-0.214541340995
ACH-000311,-0.39118585705200004
ACH-000312,-0.42956436711400003
ACH-000315,-0.221285029466
ACH-000316,-0.510116440524
ACH-000317,-0.503739302727
ACH-000318,-0.357480234742
ACH-000319,-0.42350639732100004
ACH-000320,-0.515238786942
ACH-000322,-0.266391303182
ACH-000323,-0.5371161518800001
ACH-000324,-0.28228684499400003
ACH-000329,-0.544377308454
ACH-000330,-0.09759282208689998
ACH-000331,-0.425971516225
ACH-000332,-0.46884482123899995
ACH-000334,-0.791876601337
ACH-000335,-0.391590380606
ACH-000336,-0.359586050714
ACH-000337,-0.39902782751500004
ACH-000339,-0.451492956682
ACH-000341,-0.605275300243
ACH-000348,-0.293947287742
ACH-000350,-0.14108074423
ACH-000352,-0.330185176728
ACH-000356,-0.187057219078
ACH-000361,-0.5558768438189999
ACH-000362,-0.38063172917800003
ACH-000363,-0.560877658034
ACH-000364,-0.382055549723
ACH-000365,-0.483116999443
ACH-000366,-0.567897271094
ACH-000368,-0.555016832009
ACH-000374,-0.49950285426299995
ACH-000375,-0.568588606074
ACH-000376,-0.18550606667999997
ACH-000381,-0.320259564097
ACH-000383,-0.45903161929799996
ACH-000387,-0.319345122514
ACH-000389,-0.315244413797
ACH-000390,-0.544821120217
ACH-000393,-0.393540949599
ACH-000395,-0.36003729781800003
ACH-000397,-0.393476496088
ACH-000401,-0.332421372731
ACH-000402,-0.818744276195
ACH-000403,-0.477102608256
ACH-000404,-0.783656081537
ACH-000406,-0.254470821949
ACH-000407,-0.449117506834
ACH-000408,-0.596548849116
ACH-000410,-0.33761357642800005
ACH-000411,-0.439707389427
ACH-000414,-0.405119866836
ACH-000415,-0.416573433596
ACH-000416,-0.41426142602
ACH-000420,-0.5630088679699999
ACH-000421,-0.4421471016
ACH-000424,-0.568484776935
ACH-000425,-0.311036600843
ACH-000426,-0.37611781506700004
ACH-000427,-0.39235224056900003
ACH-000433,-0.47886811364200005
ACH-000436,-0.34000313855400005
ACH-000444,-0.37588559583000003
ACH-000445,-0.506831279235
ACH-000448,-0.46914423925800003
ACH-000450,-0.36107329812
ACH-000452,-0.322561568581
ACH-000454,-0.226542257821
ACH-000458,-0.274753323431
ACH-000459,-0.446349738338
ACH-000460,-0.256848233667
ACH-000461,-0.553894917705
ACH-000463,-0.315338808071
ACH-000464,-0.375111296202
ACH-000466,-0.354098144318
ACH-000467,-0.20712918314399997
ACH-000468,-0.41608360713299997
ACH-000469,-0.32293903975099997
ACH-000470,-0.39446226806999996
ACH-000471,-0.431292934053
ACH-000472,-0.586170797297
ACH-000473,-0.314757122342
ACH-000475,-0.39265715030299997
ACH-000476,-0.33144279561900003
ACH-000477,-0.213351675926
ACH-000480,-0.614613469417
ACH-000481,-0.33624583980899997
ACH-000483,-0.399175704209
ACH-000484,-0.384686302342
ACH-000485,-0.474940068104
ACH-000486,-0.435206108421
ACH-000487,-0.309348969257
ACH-000488,-0.41025953953
ACH-000490,-0.389526198684
ACH-000491,-0.29425245045000004
ACH-000495,-0.322663335677
ACH-000496,-0.339821546526
ACH-000499,-0.40449589442100004
ACH-000500,-0.00935247698197
ACH-000502,-0.339664647539
ACH-000503,-0.533430263758
ACH-000505,-0.553416536937
ACH-000507,-0.14112637169199999
ACH-000510,-0.449042700975
ACH-000511,-0.566554600094
ACH-000512,-0.30257693813299996
ACH-000516,-0.29561054773
ACH-000517,-0.460828722914
ACH-000518,-0.233906520204
ACH-000520,-0.520252693861
ACH-000521,-0.471959323465
ACH-000522,-0.330879234096
ACH-000524,-0.221307562883
ACH-000527,-0.285650072337
ACH-000528,-0.44033920054
ACH-000537,-0.24433757057100003
ACH-000541,-0.7604800661419999
ACH-000542,-0.423950462106
ACH-000544,-0.261570477484
ACH-000545,-0.5611697520660001
ACH-000547,-0.377040338874
ACH-000548,-0.421207795284
ACH-000549,-0.347840963781
ACH-000550,0.00563493438783
ACH-000552,-0.44137158431199996
ACH-000556,-0.43597365624300005
ACH-000557,-0.5727415614019999
ACH-000570,-0.26155149399300004
ACH-000571,-0.33685505520000003
ACH-000573,-0.229935276989
ACH-000576,-0.414711364194
ACH-000580,-0.332182240389
ACH-000584,-0.294566077148
ACH-000585,-0.524908456298
ACH-000588,-0.194841068104
ACH-000589,-0.47125245403099997
ACH-000591,-0.37584795021399997
ACH-000593,-0.354504374883
ACH-000600,-0.45575782659999997
ACH-000601,-0.469797778303
ACH-000604,-0.786901943705
ACH-000605,-0.348560256524
ACH-000606,-0.5917694826
ACH-000608,-0.37090297377099996
ACH-000614,-0.12193453811899999
ACH-000616,-0.325234155592
ACH-000618,-0.445879448316
ACH-000619,-0.38613095820200005
ACH-000620,-0.543469814548
ACH-000621,-0.573055708194
ACH-000622,-0.20339317190499998
ACH-000623,-0.477846154542
ACH-000624,-0.28961698393199997
ACH-000627,-0.487779477532
ACH-000630,-0.418853515481
ACH-000632,-0.46097410150799994
ACH-000633,-0.639540472058
ACH-000637,-0.311045015915
ACH-000638,-0.425530837258
ACH-000646,-0.563251885351
ACH-000647,-0.208531349419
ACH-000648,-0.346220900098
ACH-000649,-0.47714942431
ACH-000651,-0.262866070492
ACH-000652,-0.43733187090899994
ACH-000653,-0.41080588186300004
ACH-000657,-0.482184090154
