,MAP3K3 (4215)
ACH-000004,-0.42727227084200003
ACH-000007,-0.37418328335100004
ACH-000009,-0.301367871276
ACH-000011,-0.0615811332384
ACH-000012,-0.201111254819
ACH-000013,-0.20739828243099998
ACH-000014,-0.25664984299000004
ACH-000015,-0.16092975660999997
ACH-000017,-0.19503152328099999
ACH-000018,0.011191104508400001
ACH-000019,-0.405336283124
ACH-000021,-0.177693767847
ACH-000022,-0.184269855337
ACH-000025,-0.298002720928
ACH-000028,-0.424669367548
ACH-000030,-0.240944681828
ACH-000035,-0.421509352716
ACH-000036,-0.134465414033
ACH-000037,-0.163468151205
ACH-000039,0.08653854268349999
ACH-000040,-0.167135817122
ACH-000041,-0.164782618556
ACH-000042,-0.275230950846
ACH-000045,0.0270164748316
ACH-000047,-0.258417659641
ACH-000052,-0.346144125004
ACH-000053,-0.166344241371
ACH-000054,-0.35352804878
ACH-000055,-0.176300574395
ACH-000060,-0.201624013778
ACH-000067,-0.230997053866
ACH-000070,-0.288683520209
ACH-000075,0.0544888167786
ACH-000078,-0.43062805559199996
ACH-000082,-0.251690232596
ACH-000085,-0.526692555009
ACH-000086,-0.20949270392900002
ACH-000087,-0.387741196448
ACH-000092,-0.18033489804299999
ACH-000095,-0.158598827195
ACH-000097,-0.192818672975
ACH-000098,-0.19592502812600002
ACH-000099,-0.317271051283
ACH-000108,-0.28356935216699997
ACH-000113,-0.179674826843
ACH-000115,-0.274626149489
ACH-000116,-0.284161957916
ACH-000118,-0.155976038169
ACH-000120,-0.380693984772
ACH-000123,-0.11533552457999999
ACH-000127,-0.119928353521
ACH-000128,-0.10227001425000001
ACH-000132,-0.19748978447
ACH-000133,-0.192233676192
ACH-000137,-0.080011011132
ACH-000138,-0.2413043134
ACH-000142,-0.257072554492
ACH-000143,-0.46275370203
ACH-000146,-0.158514935374
ACH-000148,-0.152877067476
ACH-000150,-0.290295102805
ACH-000152,-0.183599027597
ACH-000153,-0.22283270294100002
ACH-000159,-0.167176269543
ACH-000160,-0.210991942838
ACH-000163,-0.266867706391
ACH-000167,-0.20389080441100002
ACH-000168,-0.106217598198
ACH-000169,-0.17001999427900003
ACH-000178,0.0452718524888
ACH-000182,-0.388922853471
ACH-000183,-0.136491163794
ACH-000188,-0.143681402758
ACH-000189,-0.41266013001699997
ACH-000190,-0.221271312582
ACH-000198,-0.10302570195699999
ACH-000204,-0.34575208033
ACH-000206,-0.308862005408
ACH-000207,-0.202232417813
ACH-000211,-0.19790057406199998
ACH-000215,-0.275486849726
ACH-000221,-0.19262738228100001
ACH-000222,-0.344842134103
ACH-000223,-0.135058446158
ACH-000226,-0.0285198380282
ACH-000227,-0.101079141525
ACH-000228,-0.313731172082
ACH-000231,-0.218034339092
ACH-000232,-0.08712036454399999
ACH-000233,-0.09963506307530001
ACH-000234,-0.06398194687099999
