,PIP (5304)
ACH-000004,0.0038990859843
ACH-000007,-0.123385567399
ACH-000009,-0.185274615653
ACH-000011,-0.10326268847000002
ACH-000012,-0.12882099015100001
ACH-000013,-0.0978808883976
ACH-000014,-0.197734102973
ACH-000015,0.0589591408026
ACH-000017,-0.10861139189
ACH-000018,-0.042948670875000004
ACH-000019,-0.352529354508
ACH-000021,-0.25558962466699997
ACH-000022,-0.177947187065
ACH-000025,-0.170498828654
ACH-000028,-0.018010326846
ACH-000030,-0.046113908049699996
ACH-000035,-0.122641924554
ACH-000036,0.009631991407260001
ACH-000037,-0.146473177837
ACH-000039,-0.0888947055931
ACH-000040,-0.16132052992499998
ACH-000041,-0.308112351732
ACH-000042,-0.11682072924300001
ACH-000045,-0.252516402429
ACH-000047,-0.09718382828080001
ACH-000052,-0.26169143100000003
ACH-000053,-0.08158773879860001
ACH-000054,-0.334722047844
ACH-000055,-0.171220487968
ACH-000060,-0.328787946881
ACH-000067,-0.263231563156
ACH-000070,-0.0779847731421
ACH-000075,-0.299108947696
ACH-000078,-0.07887533457000001
ACH-000082,-0.195303461696
ACH-000085,-0.197214353359
ACH-000086,0.0326879285535
ACH-000087,-0.145062645928
ACH-000092,-0.12501670385
ACH-000095,-0.234806332261
ACH-000097,-0.0783225618054
ACH-000098,-0.135681662766
ACH-000099,-0.105834453047
ACH-000108,0.0209650393229
ACH-000113,0.00709286905792
ACH-000115,-0.31077555254
ACH-000116,-0.20215909392499998
ACH-000118,-0.0119090474126
ACH-000120,-0.0626753981746
ACH-000123,0.006004323829869999
ACH-000127,-0.161449518747
ACH-000128,0.0130175295511
ACH-000132,-0.17677137374000002
ACH-000133,-0.037347586788
ACH-000137,-0.018840040993
ACH-000138,-0.08517676779370001
ACH-000142,0.046427308624400004
ACH-000143,-0.134222550868
ACH-000146,-0.0865751462443
ACH-000148,-0.00946974983785
ACH-000150,0.000896817364607
ACH-000152,-0.107381397138
ACH-000153,0.102992289083
ACH-000159,-0.10934897180400001
ACH-000160,0.0943352115519
ACH-000163,-0.00149350777971
ACH-000167,-0.331470844321
ACH-000168,-0.17951204661800002
ACH-000169,-0.112956084129
ACH-000178,-0.0648923973503
ACH-000182,0.12354672963600001
ACH-000183,-0.121939828465
ACH-000188,0.00342627071903
ACH-000189,-0.103921858903
ACH-000190,-0.25970981907699997
ACH-000198,-0.0732016805991
ACH-000204,-0.0084572800039
ACH-000206,-0.226482952742
ACH-000207,-0.212630735169
ACH-000211,-0.20825810548300003
ACH-000215,-0.11534370753900001
ACH-000221,-0.08487419487
ACH-000222,-0.133249899411
ACH-000223,-0.21537167519699998
ACH-000226,-0.0689069012011
ACH-000227,-0.153130957268
ACH-000228,0.0395562206545
ACH-000231,-0.271240276327
ACH-000232,-0.324479992465
ACH-000233,-0.042403344649
ACH-000234,-0.17448179721999998
ACH-000235,-0.125961438073
ACH-000237,-0.10830656649800001
ACH-000238,-0.151240940805
ACH-000243,-0.06026156092619999
ACH-000244,-0.11439792951099999
ACH-000246,-0.037657174306099994
ACH-000248,0.0145981614273
ACH-000250,-0.332674661134
ACH-000251,0.017356230160900002
ACH-000253,-0.25458152547699997
ACH-000255,-0.061748436320599995
ACH-000256,-0.35086773370700003
ACH-000257,0.149553258165
ACH-000258,-0.228806949281
ACH-000259,-0.240783636158
ACH-000260,-0.116019025965
ACH-000261,-0.10592271687999999
ACH-000262,-0.33433319924000005
ACH-000263,-0.352080081116
ACH-000264,-0.19989429542800002
ACH-000265,0.160653075564
ACH-000266,0.000632015282276
ACH-000272,-0.281460273794
ACH-000273,-0.06702368241449999
ACH-000274,-0.31765519572900003
ACH-000277,-0.250816698218
ACH-000278,-0.173615566623
ACH-000279,-0.232256932816
ACH-000280,-0.15604759921599998
ACH-000281,-0.036772017941400004
ACH-000288,-0.17398959395799998
ACH-000291,-0.372218497432
ACH-000293,-0.22332755878000002
ACH-000294,-0.113037672743
ACH-000295,-0.277816530574
ACH-000296,-0.165388107051
ACH-000302,-0.201284990532
ACH-000304,-0.158540113189
ACH-000307,-0.147901488646
ACH-000308,-0.116796157953
ACH-000310,-0.29964450399099996
ACH-000311,-0.05435700810190001
ACH-000312,-0.185872426607
ACH-000315,-0.37002566542
ACH-000316,-0.144211157343
ACH-000317,-0.0563035198759
ACH-000318,-0.102779744742
ACH-000319,-0.102701912471
ACH-000320,-0.0806155845505
ACH-000322,-0.206540004212
ACH-000323,-0.0375394935181
ACH-000324,-0.06280644326719999
ACH-000329,-0.230773315681
ACH-000330,-0.20020228006700003
ACH-000331,-0.358328005194
ACH-000332,-0.161998893299
ACH-000334,-0.17052630287099999
ACH-000335,-0.145824604654
ACH-000336,0.180032162383
ACH-000337,-0.20223605906
ACH-000339,0.002104187326
ACH-000341,0.0032197200756500003
ACH-000348,-0.151123986475
ACH-000350,0.0891411837389
ACH-000352,-0.0494935306102
ACH-000356,-0.020017957070299998
ACH-000361,-0.0925483844448
ACH-000362,-0.211067304052
ACH-000363,-0.20506379773699998
ACH-000364,-0.0953979943729
ACH-000365,-0.213567553675
ACH-000366,-0.108268106535
ACH-000368,-0.035410059491
ACH-000374,-0.121194066224
ACH-000375,0.100416628904
ACH-000376,-0.274455303132
ACH-000381,-0.22563758744100001
ACH-000383,-0.06859922509619999
ACH-000387,-0.204867287408
ACH-000389,0.04497377752
ACH-000390,-0.170495803177
ACH-000393,-0.09968538808939999
ACH-000395,-0.23196302463799998
ACH-000397,-0.132346441396
ACH-000401,-0.30817083314
ACH-000402,-0.137832986869
ACH-000403,-0.276744530569
ACH-000404,0.194649107012
ACH-000406,-0.117717890527
ACH-000407,-0.113924998876
ACH-000408,-0.264468458792
ACH-000410,-0.07142711624260001
ACH-000411,-0.152231498544
ACH-000414,-0.198751535235
ACH-000415,-0.115463548859
ACH-000416,-0.231374265064
ACH-000420,-0.34499016932
ACH-000421,-0.15429639803200002
ACH-000424,-0.0548783315448
ACH-000425,-0.111171165034
ACH-000426,0.133928214623
ACH-000427,0.0449483843301
ACH-000433,-0.260864537315
ACH-000436,-0.09615659301819998
ACH-000444,-0.122200928861
ACH-000445,-0.166370895883
ACH-000448,-0.316879393573
ACH-000450,-0.33990103229900004
ACH-000452,-0.12039306286399999
ACH-000454,0.0112425648215
ACH-000458,-0.201285406642
ACH-000459,0.0334390609013
ACH-000460,-0.061629686103800006
ACH-000461,-0.185051310206
ACH-000463,-0.314828949691
ACH-000464,-0.25800540121300003
ACH-000466,-0.371574984414
ACH-000467,-0.276329821955
ACH-000468,0.00826348644032
ACH-000469,-0.140983372633
ACH-000470,-0.0634988887427
ACH-000471,-0.05696428901319999
ACH-000472,-0.175933610552
ACH-000473,-0.09540216958419999
ACH-000475,-0.18531893838799998
ACH-000476,-0.331143902863
ACH-000477,-0.487870951869
ACH-000480,-0.175240378028
ACH-000481,-0.0808112695647
ACH-000483,0.057900211316999996
ACH-000484,-0.154548228965
ACH-000485,-0.121201823084
ACH-000486,-0.0870890469441
ACH-000487,-0.00784973933265
ACH-000488,-0.120204364327
ACH-000490,-0.114014112393
ACH-000491,-0.186883556479
ACH-000495,0.042247419791
