,GSK3A (2931)
ACH-000004,-0.0563480667473
ACH-000007,-0.311175931688
ACH-000009,-0.395770613127
ACH-000011,-0.387654986052
ACH-000012,0.0630367858151
ACH-000013,-0.09849856752609999
ACH-000014,0.0727548636276
ACH-000015,-0.0774895098134
ACH-000017,0.14673259331900002
ACH-000018,0.08408332886360001
ACH-000019,-0.38497473340800004
ACH-000021,-0.162788950454
ACH-000022,0.0277563377109
ACH-000025,0.111847331996
ACH-000028,-0.276754324799
ACH-000030,-0.109552443838
ACH-000035,0.031959258066500004
ACH-000036,0.38422313324600005
ACH-000037,0.275798885327
ACH-000039,-0.012424510120899998
ACH-000040,0.22836522955
ACH-000041,0.452473765308
ACH-000042,0.0201209000403
ACH-000045,0.0139068198395
ACH-000047,0.101641157151
ACH-000052,0.12542789843
ACH-000053,0.00978522097415
ACH-000054,-0.051840123895699995
ACH-000055,0.173403407428
ACH-000060,0.237504292482
ACH-000067,0.04283373627880001
ACH-000070,0.205390924833
ACH-000075,-0.209216649555
ACH-000078,0.0392906342219
ACH-000082,0.202043822055
ACH-000085,0.140266176405
ACH-000086,-0.16049310445999998
ACH-000087,-0.0569970841124
ACH-000092,-0.120915725141
ACH-000095,0.186399296563
ACH-000097,-0.0650964516313
ACH-000098,0.163370632677
ACH-000099,-0.10561076024700002
ACH-000108,-0.174950916263
ACH-000113,0.36146636006800004
ACH-000115,-0.0468572743321
ACH-000116,0.0493881877805
ACH-000118,-0.144139096356
ACH-000120,0.150065316943
ACH-000123,0.063403132253
ACH-000127,-0.0932014790002
ACH-000128,0.152097084744
ACH-000132,-0.143845938947
ACH-000133,-0.0753392756587
ACH-000137,-0.245281625274
ACH-000138,-0.0376179269118
ACH-000142,-0.24287383304000001
ACH-000143,-0.113959172235
ACH-000146,0.196712763773
ACH-000148,0.329724396348
ACH-000150,-0.021362941759099998
ACH-000152,0.326583469892
ACH-000153,-0.36529546456999995
ACH-000159,0.123748471913
ACH-000160,-0.280088097117
ACH-000163,0.281326310267
ACH-000167,-0.260640537991
ACH-000168,0.07980505415410001
ACH-000169,0.123090526088
ACH-000178,-0.060490226435
ACH-000182,-0.0569390776839
ACH-000183,-0.013124985862499999
ACH-000188,0.04837182574519999
ACH-000189,-0.122414851588
ACH-000190,0.11729690798100001
ACH-000198,-0.0978939520056
ACH-000204,0.948209077561
ACH-000206,-0.0446516728194
ACH-000207,-0.304912903427
ACH-000211,-0.0341051566407
ACH-000215,0.126193161148
ACH-000221,-0.222339441105
ACH-000222,-0.340776704615
ACH-000223,-0.147398481347
ACH-000226,-0.07642619342130001
ACH-000227,0.239196446747
ACH-000228,-0.0244554168482
ACH-000231,0.165387480373
ACH-000232,0.294392428729
ACH-000233,-0.0392335779589
ACH-000234,-0.153174160995
ACH-000235,-0.043518727994499996
ACH-000237,-0.00992113202881
ACH-000238,0.128859533887
ACH-000243,-0.020913773447200003
ACH-000244,0.5209619709009999
ACH-000246,-0.15288219444
ACH-000248,-0.206360108264
ACH-000250,0.0527812553755
ACH-000251,-0.028530345310900002
ACH-000253,-0.0668134571717
ACH-000255,0.0356799756466
ACH-000256,-0.0438633375421
ACH-000257,0.459175154634
ACH-000258,0.139221508893
ACH-000259,-0.053276161791599996
ACH-000260,-0.0783654507266
ACH-000261,0.0415577890649
ACH-000262,0.19633368482900002
ACH-000263,0.16647322093800002
ACH-000264,0.113504433089
ACH-000265,-0.120136154854
ACH-000266,-0.119476113716
ACH-000272,-0.027322168594200003
ACH-000273,0.0548976310455
ACH-000274,0.20166091079
ACH-000277,0.245605471729
ACH-000278,0.0744162917682
ACH-000279,0.434798992258
ACH-000280,-0.132241838066
ACH-000281,-0.00432925716505
ACH-000288,0.203293458855
ACH-000291,-0.174052406315
ACH-000293,-0.0146156623557
ACH-000294,-0.40970821390699996
ACH-000295,-0.450422627089
ACH-000296,-0.0178425847745
ACH-000302,-0.207985137559
ACH-000304,0.39418610316
ACH-000307,0.17629986880999998
ACH-000308,-0.17941952825399998
ACH-000310,0.0483675020737
ACH-000311,0.140888541507
ACH-000312,0.053775060762400004
ACH-000315,0.0717060517938
ACH-000316,0.281136025266
ACH-000317,0.646400387785
ACH-000318,-0.048757004867
ACH-000319,0.019553854929900003
ACH-000320,0.24203899701499998
ACH-000322,0.17148602137699998
ACH-000323,0.07067856946239999
ACH-000324,0.013254651777999999
ACH-000329,0.165071927489
ACH-000330,-0.056649823884699996
ACH-000331,0.03560582121519999
ACH-000332,-0.07684205365039999
ACH-000334,0.19157460618900002
ACH-000335,-0.0827986609257
ACH-000336,-0.130921316175
ACH-000337,-0.044770070083400004
ACH-000339,-0.124557420688
ACH-000341,0.262345552064
ACH-000348,-0.00573711037725
ACH-000350,0.226857626875
ACH-000352,0.17244970113
ACH-000356,-0.0405565493166
ACH-000361,-0.0184240203831
ACH-000362,-0.187555294956
ACH-000363,-0.0775142212392
ACH-000364,-0.0490947850729
ACH-000365,0.13046245114399999
ACH-000366,-0.306235579614
ACH-000368,0.132200621617
ACH-000374,0.138564410104
ACH-000375,-0.28932915397500003
ACH-000376,0.229500235392
ACH-000381,-0.25661293815200004
ACH-000383,0.024595372626400002
ACH-000387,0.06306337695469999
ACH-000389,-0.250538077368
ACH-000390,-0.029795916573
ACH-000393,0.026775343540000003
ACH-000395,-0.489231596314
ACH-000397,-0.173964072999
ACH-000401,0.07366537364180001
ACH-000402,0.18095840499200003
ACH-000403,0.0758039016308
ACH-000404,-0.845188227712
ACH-000406,0.15401922476399998
ACH-000407,0.14901930317099998
ACH-000408,-0.350403898414
ACH-000410,0.23798262074
ACH-000411,-0.0788237865461
ACH-000414,0.00832666664947
ACH-000415,0.041925860984
ACH-000416,0.0163503800991
ACH-000420,0.301284645386
ACH-000421,0.0609817626062
ACH-000424,0.288527973293
ACH-000425,-0.0910366226031
ACH-000426,0.0690492949286
ACH-000427,-0.415002720136
ACH-000433,0.0308755626375
ACH-000436,0.114004021579
ACH-000444,0.290154349004
ACH-000445,0.108410065756
ACH-000448,0.12627759073699998
ACH-000450,0.189534158732
ACH-000452,0.09475116529889999
ACH-000454,-0.333530321101
ACH-000458,0.0408404075815
ACH-000459,0.18300077255
ACH-000460,0.12581257475500002
ACH-000461,0.00469928662061
ACH-000463,-0.08843172337829999
ACH-000464,0.105388807898
ACH-000466,0.185916970333
ACH-000467,0.0342573309501
ACH-000468,-0.0030375264115
ACH-000469,0.252091510789
ACH-000470,-0.0422493888396
ACH-000471,0.38542225937700003
ACH-000472,-0.22863784965
ACH-000473,-0.15738619763599998
ACH-000475,0.0407761035461
ACH-000476,0.08852594394480001
ACH-000477,-0.0853863535327
ACH-000480,0.342800366887
ACH-000481,0.06130400888669999
ACH-000483,0.037187807531400004
ACH-000484,-1.01388372513
ACH-000485,-0.116835059343
ACH-000486,-0.126995592444
ACH-000487,0.28743384504700004
ACH-000488,0.0235696537451
ACH-000490,-0.338849639982
ACH-000491,0.11455964613
ACH-000495,0.316129425141
ACH-000496,0.46752195651999995
ACH-000499,0.154350350837
ACH-000500,-0.375497238992
ACH-000502,0.158817640249
ACH-000503,-0.212397550574
ACH-000505,-0.0425626990239
ACH-000507,-0.0579758979719
ACH-000510,-0.453177068864
ACH-000511,0.0888859603259
ACH-000512,-0.05089721804269999
ACH-000516,-0.0768573271937
ACH-000517,-0.0319452546035
ACH-000518,-0.014046493050299999
ACH-000520,-0.181936719948
ACH-000521,0.141819052059
ACH-000522,0.0368946495215
ACH-000524,0.052162028144
ACH-000527,-0.210285588185
ACH-000528,-0.053376501820800004
ACH-000537,-0.07874225102060001
ACH-000541,-0.0450126189729
ACH-000542,0.0255684124723
ACH-000544,-0.0470242262703
ACH-000545,0.113788791044
ACH-000547,-0.268164903203
ACH-000548,0.141955884985
ACH-000549,-0.000790985410166
ACH-000550,0.349519945253
ACH-000552,-0.21205524127099998
ACH-000556,-0.029017798642500002
ACH-000557,0.273713499509
ACH-000570,0.286133843701
ACH-000571,-0.23331210124600002
ACH-000573,-0.0292952327735
ACH-000576,0.30438716188299997
ACH-000580,0.135797755871
ACH-000584,0.0105337976694
ACH-000585,-0.00595228001697
ACH-000588,-0.026054920213000002
ACH-000589,0.0833341539563
ACH-000591,0.45456734981700003
ACH-000593,0.12093562344
ACH-000600,0.17575556044799998
ACH-000601,-0.0747358371632
ACH-000604,0.0793792862914
ACH-000605,-0.0735020668115
ACH-000606,0.0128847581971
ACH-000608,0.0460773872062
ACH-000614,0.117622002148
ACH-000616,0.041771693786499996
ACH-000618,-0.168408608173
ACH-000619,0.289179590862
ACH-000620,-0.451407407815
ACH-000621,0.0659692902778
ACH-000622,0.194478075123
ACH-000623,0.10686464255400001
ACH-000624,-0.06374344854030001
ACH-000627,-0.044440577493799996
ACH-000630,0.0745649571125
ACH-000632,0.234575012299
ACH-000633,0.147819358599
ACH-000637,0.051330637222499996
ACH-000638,0.0225766899368
ACH-000646,-0.0241705005138
ACH-000647,0.146049318487
ACH-000648,0.0275450829745
ACH-000649,0.16138760945699998
ACH-000651,0.0041537398635100005
ACH-000652,0.07988002097510001
ACH-000653,-0.037846438204300004
ACH-000657,0.0342223009911
ACH-000658,0.25046586702199997
ACH-000661,0.18262092728
ACH-000662,0.0968692343124
ACH-000663,-0.45154769793300004
ACH-000665,0.08175540006030001
ACH-000671,0.07413469939419999
ACH-000673,0.18137377509799998
ACH-000676,0.0944613503819
ACH-000677,-0.191386307483
ACH-000681,-0.34054604830799995
ACH-000682,-0.0178536810689
ACH-000683,0.0619980741696
ACH-000684,0.47876045707500003
ACH-000688,0.22170085108100002
ACH-000693,0.003956884532590001
ACH-000694,-0.132673124375
ACH-000695,0.0146117015487
ACH-000696,0.0492006008775
ACH-000697,-0.307673571369
ACH-000699,-0.0438057815655
ACH-000701,-0.199403214149
ACH-000706,0.0142202387273
ACH-000711,-0.0651390064655
ACH-000713,-0.00492427390525
ACH-000714,0.0745729182965
ACH-000718,0.0572512314668
ACH-000720,-0.130328527497
ACH-000721,0.0265916011884
ACH-000724,-0.148421501858
ACH-000725,0.14434525813500002
ACH-000732,0.0259848125222
ACH-000734,-0.163020752233
ACH-000735,0.128586622922
ACH-000736,0.0184406112446
ACH-000738,0.09630286336269998
ACH-000746,0.056691141788
ACH-000747,0.00961906292533
ACH-000748,-0.019055908901400003
ACH-000753,0.07539308845319999
ACH-000756,-0.531839592851
ACH-000757,-0.197480766882
ACH-000758,-0.0971810400609
ACH-000760,0.008179860875470001
ACH-000763,0.125924874411
ACH-000764,-0.309948919865
ACH-000765,0.135985075932
ACH-000766,0.253494817383
ACH-000767,0.09574501444460001
ACH-000768,-0.30394926173500003
ACH-000769,-0.116842001008
ACH-000770,0.201083765074
ACH-000771,-0.044574613171499994
ACH-000773,-0.026845354272599996
ACH-000776,0.242463776658
ACH-000777,0.122468330995
ACH-000778,-0.0828359571171
ACH-000781,0.172952687891
ACH-000782,0.156138026526
ACH-000783,0.18237000897300001
ACH-000784,-0.059038416831199994
ACH-000785,0.145259511593
ACH-000787,-0.18736660302299998
ACH-000788,-0.0959464763045
ACH-000791,-0.09141754553230001
ACH-000792,0.19248546409000003
ACH-000794,0.132790870585
ACH-000796,-0.0362334277099
ACH-000799,-0.351355260556
ACH-000800,0.130965158511
ACH-000802,-0.21711172343199997
ACH-000804,0.0040903624404999995
ACH-000805,0.125150318189
ACH-000809,-0.205177000131
ACH-000810,0.0438698859601
ACH-000811,0.12105670673499999
ACH-000817,0.5026870399319999
ACH-000819,0.12633863682
ACH-000820,-0.029303142417
ACH-000821,-0.00452447657558
ACH-000822,-0.34559036138300003
ACH-000823,-0.104942686481
ACH-000824,-0.24007110285
ACH-000827,-0.140643622786
ACH-000829,-0.08590601476089998
ACH-000831,0.00726209690554
ACH-000832,-0.132755756413
ACH-000833,0.09294019733030001
ACH-000834,-0.0761750225813
ACH-000835,-0.20575421482099998
ACH-000836,-0.060275439349300006
ACH-000837,-0.233332375777
ACH-000838,0.35997537758299997
ACH-000839,0.0256923471144
ACH-000840,-0.0329900349927
ACH-000841,0.0641174606996
ACH-000843,-0.067255795688
ACH-000846,-0.151936000448
ACH-000847,-0.0226748380389
ACH-000848,0.0133299184043
ACH-000849,0.0964586846658
ACH-000851,0.15902368122000002
ACH-000855,0.049016501619300004
ACH-000856,-0.08506900555050001
ACH-000858,-0.136285436683
ACH-000859,0.0661965731273
ACH-000861,-0.14730470965999998
ACH-000862,0.0366847552613
ACH-000865,-0.107030854578
ACH-000866,-0.00172683510275
ACH-000867,0.0368774967598
ACH-000869,-0.0944315159966
ACH-000872,-0.137843489735
ACH-000873,-0.106107517124
ACH-000876,0.09821133020770001
ACH-000878,-0.176939482025
ACH-000880,0.142788073098
ACH-000881,-0.123251895233
ACH-000882,-0.12107489497400001
ACH-000884,-0.0147511998609
ACH-000885,-0.30492994821499997
ACH-000887,0.0696697239945
ACH-000888,0.130576505815
ACH-000889,0.0821396114901
ACH-000890,0.04626149435819999
ACH-000896,-0.130088205239
ACH-000898,-0.197382630469
ACH-000900,0.0150125418875
ACH-000901,-0.0432039025205
ACH-000905,-0.108343661845
ACH-000906,0.0369091063958
ACH-000907,-0.0954532167826
ACH-000910,0.0515725809375
ACH-000911,0.190110142531
ACH-000912,-0.0851754214127
ACH-000913,-0.06775899810880001
ACH-000915,0.0218941783228
ACH-000916,-0.266789707453
ACH-000917,-0.08798147047939998
ACH-000921,0.00782124518584
ACH-000924,0.007332039788000001
ACH-000926,-0.14070289654999998
ACH-000928,-0.23689218343000001
ACH-000929,-0.0370948437964
ACH-000932,0.17781523963799997
ACH-000935,0.40942700551600003
ACH-000936,0.051459853608099994
ACH-000937,0.141582297095
ACH-000938,0.149515482177
ACH-000939,-0.261315324173
ACH-000941,-0.310952713948
ACH-000943,-0.0342622047447
ACH-000946,-0.0525418800226
ACH-000947,0.33214472899
ACH-000948,-0.0315643475752
ACH-000950,-0.053711554594999995
ACH-000953,0.22480508316599998
ACH-000957,-0.266696053349
ACH-000958,-0.538866985004
ACH-000960,0.07216382320010001
ACH-000963,-0.09493925956560001
ACH-000968,0.0290542343423
ACH-000969,-0.153856556425
ACH-000973,-0.061015524019
ACH-000974,-0.240599356904
ACH-000975,0.0972019004224
ACH-000976,0.018296269183900003
ACH-000978,0.24885438458599998
ACH-000980,0.10762802319800001
ACH-000984,-0.11361028589500001
ACH-000986,-0.0968487222598
ACH-000988,-0.105607153595
ACH-000993,-0.19621877347
ACH-000994,-0.138201250238
ACH-000996,0.116167091585
ACH-001001,-0.019579752805900002
ACH-001020,0.312359750909
ACH-001028,0.132368937467
ACH-001031,0.104064760703
ACH-001038,0.08725841832560001
ACH-001048,0.145154753562
ACH-001050,0.347804777022
ACH-001053,0.0795130863624
ACH-001054,0.064088345305
ACH-001061,-0.0944965313727
ACH-001067,0.696963026593
ACH-001075,0.07506218040280001
ACH-001096,0.297091305054
ACH-001128,-0.452065919247
ACH-001134,-0.0860674298955
ACH-001151,-0.134927084182
ACH-001163,-0.14404957012
ACH-001164,-0.10059334374
ACH-001173,-0.145537363569
ACH-001183,-0.093015204606
ACH-001184,0.19186186146200002
ACH-001190,-0.0202355170413
ACH-001192,0.0679979661652
ACH-001193,0.12807302828199998
ACH-001196,0.27533771733199996
ACH-001197,0.269108294386
ACH-001205,0.36332486140299997
ACH-001211,0.119460959635
ACH-001212,0.667290506275
ACH-001228,0.24309731937600002
ACH-001232,0.390906507734
ACH-001239,0.13906145162
ACH-001274,0.214373201496
ACH-001275,-0.48998910003300006
ACH-001277,0.433115249181
ACH-001278,0.164460333884
ACH-001280,0.105867091929
ACH-001283,0.10746270067399999
ACH-001289,0.42793352240599997
ACH-001295,-0.0308354129361
ACH-001300,-0.07833698279839998
ACH-001301,-0.294022238527
ACH-001302,0.08788099710519999
ACH-001303,-0.1393452009
ACH-001306,0.165636991544
ACH-001318,0.41128664522
ACH-001322,0.105234183531
ACH-001328,-0.008844814441569999
ACH-001332,-0.012078069302
ACH-001333,0.333100668962
ACH-001336,0.0215260149028
ACH-001340,-0.033819512240900004
ACH-001346,0.0207571364115
ACH-001353,-0.041980175889499996
ACH-001354,0.29796818615
ACH-001367,0.0018188555019800002
ACH-001368,0.175763207467
ACH-001374,0.155513210976
ACH-001375,0.0982460457512
ACH-001377,0.215010227902
ACH-001380,-0.216165488114
ACH-001391,-0.044239764250300004
ACH-001407,-0.19845909987399998
ACH-001408,-0.138537913156
ACH-001413,0.118387191426
ACH-001430,0.345470956845
ACH-001431,-0.136557794049
ACH-001450,0.277823007421
ACH-001496,-0.111101863277
ACH-001500,-0.0402754474668
ACH-001521,-0.28361573991300004
ACH-001523,-0.025528571833799998
ACH-001532,0.0525329022771
ACH-001536,0.298271948281
ACH-001550,-0.155063018989
ACH-001552,-0.114554613473
ACH-001554,0.108816253901
ACH-001645,0.145463811122
ACH-001654,0.0296128203527
ACH-001715,0.445123587765
ACH-001735,-0.114498224464
ACH-001736,0.298866966533
ACH-001737,0.132518776339
ACH-001740,0.272289185677
ACH-001745,0.15976832591700002
ACH-001750,0.0115096205944
ACH-001765,0.24939670381200002
ACH-001956,0.09337404237289999
ACH-001957,0.078176356827
