,ADORA2B (136)
ACH-000255,-0.0064592588418399995
ACH-000256,-0.23621191809999997
ACH-000257,-0.163255914326
ACH-000258,-0.36506397551799996
ACH-000259,-0.143302319839
ACH-000260,-0.091365570866
ACH-000261,-0.05465204481219999
ACH-000262,0.0368250365534
ACH-000263,-0.0866417300106
ACH-000264,-0.19574754029
ACH-000265,-0.24840373015
ACH-000266,-0.159058364451
ACH-000272,-0.17689447633299998
ACH-000273,-0.0819647911661
ACH-000274,-0.0930758353033
ACH-000277,-0.316006537972
ACH-000278,-0.21045998884599998
ACH-000279,-0.129429128925
ACH-000280,0.047505793475
ACH-000281,-0.07952834999439999
ACH-000288,-0.337298110329
ACH-000291,-0.00837967294159
ACH-000293,0.026763259568699998
ACH-000294,-0.20507748523400002
ACH-000295,0.0609242314728
ACH-000296,-0.342586335606
ACH-000302,-0.22335697269299998
ACH-000304,-0.0362247833937
ACH-000307,0.0424419805199
ACH-000308,-0.0465258739082
ACH-000310,-0.06142692076550001
ACH-000311,-0.154523173998
ACH-000312,-0.286717882083
ACH-000315,0.169676653861
ACH-000316,-0.16176646557
ACH-000317,0.406004947234
ACH-000318,-0.0609738947394
ACH-000319,-0.0213566314139
ACH-000320,0.057557878861100004
ACH-000322,0.17993406211899998
ACH-000323,-0.235786163885
ACH-000324,-0.0907771546613
ACH-000329,0.00663995361412
ACH-000330,-0.16359972337200002
ACH-000331,-0.0016791714608
ACH-000332,-0.17365674216600002
ACH-000334,-0.209829039526
ACH-000335,-0.0110171646896
ACH-000336,-0.22584547911400002
ACH-000337,0.0529853980294
ACH-000339,-0.231979121241
ACH-000341,-0.260363816329
ACH-000348,-0.18227799993500002
ACH-000350,-0.029093839537299996
ACH-000352,-0.270752879394
ACH-000356,-0.466532873895
ACH-000361,-0.304203107724
ACH-000362,-0.048204360544800005
ACH-000363,0.026180244271100002
ACH-000364,-0.14372489411800002
ACH-000365,0.0576166165578
ACH-000366,-0.030876237659
ACH-000368,-0.0195367353171
ACH-000374,0.08994446862950001
ACH-000375,-0.145324499216
ACH-000376,-0.051599385007300005
ACH-000381,-0.304613998087
ACH-000383,-0.179345605683
ACH-000387,-0.239677184285
ACH-000389,-0.187117448492
ACH-000390,-0.0175638748111
ACH-000393,-0.19196318069200002
ACH-000395,-0.110240718498
ACH-000397,-0.00685894541051
ACH-000401,0.177258109335
ACH-000402,-0.0868488772435
ACH-000403,-0.242704646575
ACH-000404,0.0761274090647
ACH-000406,-0.0785518642969
ACH-000407,-0.14773072908399998
ACH-000408,-0.10003250449
ACH-000410,-0.180606781204
ACH-000411,-0.15233507712000002
ACH-000414,0.000368174980231
ACH-000415,-0.343443482237
ACH-000416,-0.11791154001700001
ACH-000420,-0.275087912065
ACH-000421,-0.116724698533
ACH-000424,-0.017977258195499998
ACH-000425,-0.025745229509900002
ACH-000426,-0.0285360368157
ACH-000427,-0.339128317724
ACH-000433,-0.120809887517
ACH-000436,0.179241902033
ACH-000444,-0.282036651566
ACH-000445,-0.290427188936
ACH-000448,-0.320109824646
ACH-000450,0.10589898467700001
ACH-000452,-0.15033213988299998
ACH-000454,-0.105560159563
ACH-000458,-0.103066009833
ACH-000459,0.029130418333400004
ACH-000460,-0.103856483133
ACH-000461,-0.25027164297800003
ACH-000463,-0.0695553262119
ACH-000464,-0.0657257514315
ACH-000466,-0.06734791497909999
ACH-000467,-0.073996255949
ACH-000468,-0.030846321742500002
ACH-000469,-0.0688412548709
ACH-000470,-0.0738269059859
ACH-000471,-0.166074495841
ACH-000472,-0.160362245819
ACH-000473,-0.46890072631499996
ACH-000475,-0.136046227628
ACH-000476,0.0164317566588
ACH-000477,-0.335074135065
ACH-000480,-0.194826813677
ACH-000481,-0.03766312746
ACH-000483,-0.044661655226499994
ACH-000484,-0.0354050031306
ACH-000485,-0.104880714177
ACH-000486,0.022351716398900004
ACH-000487,-0.07173821214869999
ACH-000488,-0.13313869576600001
ACH-000490,-0.0333479309449
ACH-000491,-0.033307777436199996
ACH-000495,0.209041590508
ACH-000496,-0.10923483488199999
ACH-000499,0.0498965818666
ACH-000500,0.108391070906
ACH-000502,-0.0176600925875
ACH-000503,-0.267458575267
ACH-000505,-0.0394491683607
ACH-000507,-0.10059123559000001
ACH-000510,-0.135875764513
ACH-000511,-0.08286645691589999
ACH-000512,-0.020375328201400002
ACH-000516,-0.222998508653
ACH-000517,0.0748935240069
ACH-000518,-0.15345112117100002
ACH-000520,-0.259761939183
ACH-000521,-0.20241454670899997
ACH-000522,0.324457612833
ACH-000524,-0.0506601567452
ACH-000527,-0.236847066692
ACH-000528,-0.0918870344126
ACH-000537,-0.180687938728
ACH-000541,0.0488693904918
ACH-000542,0.027182206892200002
ACH-000544,-0.203758965181
ACH-000545,-0.0455370511018
ACH-000547,0.0683134276056
ACH-000548,-0.235083210603
ACH-000549,0.050835447208000005
ACH-000550,-0.285985514034
ACH-000552,0.09994451298189999
ACH-000556,-0.045220256153100005
ACH-000557,-0.0501371501552
ACH-000570,-0.270779502262
ACH-000571,-0.17607855318100002
ACH-000573,-0.20195539883699998
ACH-000576,-0.191730991747
ACH-000580,-0.026011346797000002
ACH-000584,-0.0172500938118
ACH-000585,-0.414707395893
ACH-000588,-0.254326733689
ACH-000589,-0.137126100217
ACH-000591,-0.139953827816
ACH-000593,-0.208554216765
ACH-000600,-0.16056251578199998
ACH-000601,-0.09171047333460002
ACH-000604,-0.156732369397
ACH-000605,0.042704825206399996
ACH-000606,-0.111704831922
ACH-000608,-0.0561684068647
ACH-000614,0.196205631481
ACH-000616,0.123458636042
ACH-000618,0.054873818501399996
ACH-000619,-0.44249050816200003
ACH-000620,-0.10662593478
ACH-000621,-0.225752905912
ACH-000622,0.000480271655381
ACH-000623,-0.264687202028
ACH-000624,-0.22236011701400002
ACH-000627,-0.0550972674483
ACH-000630,-0.0847063450157
ACH-000632,-0.109619390133
ACH-000633,-0.23290344953699998
ACH-000637,-0.08717768077030001
ACH-000638,-0.0465436417918
ACH-000646,-0.214095113207
ACH-000647,-0.0403081307702
ACH-000648,0.113340383005
ACH-000649,-0.143394502318
ACH-000651,-0.0891503446586
ACH-000652,0.0278403926345
ACH-000653,-0.0256273507639
ACH-000657,-0.167000578203
ACH-000658,-0.09223616220969999
ACH-000661,0.027325641986700004
ACH-000662,0.36998532104599996
ACH-000663,0.185468907484
ACH-000665,-0.218673503596
ACH-000671,-0.05117499200069999
ACH-000673,-0.140262208455
ACH-000676,-0.0574358014377
ACH-000677,-0.206561353914
ACH-000681,-0.147699267611
ACH-000682,-0.120139096864
ACH-000683,-0.0328451947503
ACH-000684,0.0157884546855
ACH-000688,0.0152087915504
ACH-000693,-0.183093641542
ACH-000694,-0.172334442873
ACH-000695,-0.141729952306
ACH-000696,-0.0413783972323
ACH-000697,-0.19074733579999997
ACH-000699,-0.12045000695000001
ACH-000701,-0.0408823339854
ACH-000706,-0.0241318587846
ACH-000711,-0.198084945093
ACH-000713,-0.395430443768
ACH-000714,-0.23489875884199998
ACH-000718,-0.272883004112
ACH-000720,-0.109760725947
ACH-000721,-0.10301153207999998
ACH-000724,-0.0997491632185
ACH-000725,-0.12089364251700001
ACH-000732,-0.12795814385399998
ACH-000734,0.0761048162386
ACH-000735,-0.286686932317
ACH-000736,0.05499133261419999
ACH-000738,0.0905400341137
ACH-000746,0.113307969955
ACH-000747,-0.0273136499235
ACH-000748,-0.040614899463
ACH-000753,-0.187319687488
ACH-000756,-0.36755981403899995
ACH-000757,-0.0500087695826
ACH-000758,-0.076143968893
ACH-000760,-0.449545480532
ACH-000763,-0.036974412871
ACH-000764,-0.05033557305980001
ACH-000765,-0.034792271105900004
ACH-000766,0.0252103768555
ACH-000767,-0.0895392307469
ACH-000768,0.0161102574604
ACH-000769,0.00401099811454
ACH-000770,-0.0854430331345
ACH-000771,-0.169283767352
ACH-000773,-0.200004605544
ACH-000776,-0.183060434737
ACH-000777,0.057432757841699995
ACH-000778,-0.058497594137199994
ACH-000781,-0.13128385613399998
ACH-000782,0.0483442730998
ACH-000783,-0.0150001023222
ACH-000784,-0.027431017448900002
ACH-000785,-0.16305545503399999
ACH-000787,-0.000174238183665
ACH-000788,-0.13677891244100002
ACH-000791,-0.317925595155
ACH-000792,-0.0338690141073
ACH-000794,-0.189375438776
ACH-000796,-0.041719970520300007
ACH-000799,0.17659656474500002
ACH-000800,0.21514633468000002
ACH-000802,-0.25125639311000003
ACH-000804,-0.16676443928200002
ACH-000805,-0.0183326994095
ACH-000809,-0.22247554872699998
ACH-000810,-0.08376177583939999
ACH-000811,-0.122065967961
ACH-000817,-0.39777008863700003
ACH-000819,0.00988099265489
ACH-000820,0.34507028460199995
ACH-000821,0.32358643309
ACH-000822,-0.141194656054
ACH-000823,-0.124219984225
ACH-000824,-0.0700637349424
ACH-000827,-0.0957579031853
ACH-000829,0.161094478034
ACH-000831,0.0691634993802
ACH-000832,-0.110609754929
ACH-000833,-0.046536713153599994
ACH-000834,-0.25322259117400003
ACH-000835,-0.0234677542298
ACH-000836,-0.196215467378
ACH-000837,-0.310440852907
ACH-000838,-0.0828504176038
ACH-000839,-0.159163828522
ACH-000840,-0.27394294542
ACH-000841,0.0754537079155
ACH-000843,-0.144786272691
ACH-000846,-0.255429244479
ACH-000847,0.0779750623075
ACH-000848,0.061529476566599996
ACH-000849,-0.157713092459
ACH-000851,-0.07524091317819999
ACH-000855,0.07855554377349999
ACH-000856,-0.12208114909800001
ACH-000858,-0.009945143821709999
ACH-000859,-0.277456222159
ACH-000861,-0.150017392332
ACH-000862,-0.07066024361060001
ACH-000865,-0.0345020380184
ACH-000866,-0.139320167969
ACH-000867,-0.22784497909899998
ACH-000869,-0.203704413662
ACH-000872,-0.196553583111
ACH-000873,0.13089662739900002
ACH-000876,-0.09335252428200001
ACH-000878,-0.0285850738578
ACH-000880,-0.129777851011
ACH-000881,-0.040708350707999996
ACH-000882,-0.100855801451
ACH-000884,-0.0433105995718
ACH-000885,-0.00615625303413
ACH-000887,-0.153043748151
ACH-000888,0.0507617918987
ACH-000889,0.0324619398866
ACH-000890,-0.169497360806
ACH-000896,-0.11762679225
ACH-000898,-0.09947972653869999
ACH-000900,0.04460404231790001
ACH-000901,0.303985443617
ACH-000905,-0.405059199404
ACH-000906,-0.14947046204000003
ACH-000907,-0.313953389827
ACH-000910,-0.109495752081
ACH-000911,-0.217785406683
ACH-000912,-0.124076101906
ACH-000913,0.13060600116499999
ACH-000915,-0.383088630105
ACH-000916,-0.27670466281
ACH-000917,-0.34530269613799996
ACH-000921,-0.12708836715299998
ACH-000924,-0.157319717051
ACH-000926,-0.12897189263
ACH-000928,-0.49067277538599996
ACH-000929,0.02217525339
ACH-000932,-0.1613035105
ACH-000935,-0.25714627635299997
ACH-000936,0.167035751105
ACH-000937,-0.162305222094
ACH-000938,-0.0834140363849
ACH-000939,0.009578587653959999
ACH-000941,-0.069776784876
ACH-000943,0.0122229412622
ACH-000946,-0.17379661377
ACH-000947,-0.145999698839
ACH-000948,-0.105923431545
ACH-000950,-0.247304901116
ACH-000953,-0.058807122947199995
ACH-000957,-0.314638725758
ACH-000958,-0.254921233925
ACH-000960,-0.200873525319
ACH-000963,-0.504285323226
ACH-000968,0.0211978515556
ACH-000969,-0.150112763143
ACH-000973,-0.27527628364900003
ACH-000974,-0.19959001453400002
ACH-000975,0.0006488935959019999
ACH-000976,-0.169324320757
ACH-000978,-0.28073602704
ACH-000980,-0.162952863834
ACH-000984,-0.161035836467
ACH-000986,0.00942093717578
ACH-000988,0.010607477165
ACH-000993,-0.151261670736
ACH-000994,-0.248146313023
ACH-000996,-0.0719995420639
ACH-001001,-0.0734971461849
ACH-001020,-0.208043577907
ACH-001028,-0.08156390138
ACH-001031,-0.0971045774542
ACH-001038,-0.28894981707199996
ACH-001048,-0.138231859855
ACH-001050,0.122359947652
ACH-001053,-0.26376990306299997
ACH-001054,-0.174359944421
ACH-001061,0.0235368260038
ACH-001067,-0.376417028972
ACH-001075,0.0273904706677
ACH-001096,-0.102778083807
ACH-001128,-0.156333754447
ACH-001134,-0.210453772798
ACH-001151,-0.14091014932
ACH-001163,-0.065337068192
ACH-001164,0.04215076115130001
ACH-001173,-0.135003281419
ACH-001183,-0.0701649557258
ACH-001184,-0.367448077306
ACH-001190,-0.131878748606
ACH-001192,-0.131294885562
ACH-001193,-0.11031763455499999
ACH-001196,-0.386519719315
ACH-001197,-0.14053179051
ACH-001205,-0.23706803696999998
ACH-001211,-0.105808931346
ACH-001212,-0.255258566047
ACH-001228,-0.227961761649
ACH-001232,-0.200014020363
ACH-001239,0.0178412133535
ACH-001274,-0.064199546178
ACH-001275,0.10160576112
ACH-001277,-0.352837983626
ACH-001278,-0.0268962420844
ACH-001280,-0.353983365968
ACH-001283,-0.13155220826
ACH-001289,-0.16852046639499998
ACH-001295,-0.222404457089
ACH-001300,-0.354820183981
ACH-001301,-0.0546417582168
ACH-001302,0.15370509812000002
ACH-001303,-0.31768922808
ACH-001306,-0.32060078575999995
ACH-001318,-0.105098347122
ACH-001322,-0.11812593337000002
ACH-001328,-0.151810927214
ACH-001332,-0.0629817273121
ACH-001333,-0.13315410443
ACH-001336,-0.150664598485
ACH-001340,-0.29233800185
ACH-001346,-0.12286119172
ACH-001353,-0.110991884791
ACH-001354,-0.4631311800399999
ACH-001367,0.0819592585869
ACH-001368,-0.135132893619
ACH-001374,-0.128383187455
ACH-001375,-0.104715581253
ACH-001377,-0.105378406372
ACH-001380,-0.159542125831
ACH-001391,0.201652147786
ACH-001407,-0.113664246857
ACH-001408,-0.07937864360939999
ACH-001413,-0.170182098961
ACH-001430,-0.217783275565
ACH-001431,-0.039295589016
ACH-001450,-0.157509746372
ACH-001496,-0.19121291604899998
ACH-001500,-0.0097983424679
ACH-001521,-0.0869597922923
ACH-001523,-0.35282486820799996
ACH-001532,-0.0869562069327
ACH-001536,-0.0551346863385
ACH-001550,-0.0236128823844
ACH-001552,-0.0752478001997
ACH-001554,-0.0762705981255
ACH-001645,-0.174841456826
ACH-001654,-0.0019666555632500003
ACH-001715,-0.234431499303
ACH-001735,-0.091139515308
ACH-001736,-0.116628085345
ACH-001737,-0.312919315785
ACH-001740,-0.140669452348
ACH-001745,-0.0310425009735
ACH-001750,-0.579077607703
ACH-001765,-0.0425990627597
ACH-001956,-0.119671148652
ACH-001957,0.0368928470516
