,CRTC2 (200186)
ACH-000004,-0.141820768016
ACH-000007,-0.110772159132
ACH-000009,-0.345862454943
ACH-000011,-0.160239964094
ACH-000012,-0.24758138583099998
ACH-000013,-0.268819689081
ACH-000014,-0.5006792907240001
ACH-000015,-0.205046224563
ACH-000017,-0.699330645957
ACH-000018,-0.044592181014
ACH-000019,-0.523360347165
ACH-000021,-0.191574690748
ACH-000022,-0.164605923729
ACH-000025,-0.37076989806500005
ACH-000028,-0.412880265641
ACH-000030,-0.274711526229
ACH-000035,-0.251372288535
ACH-000036,0.047152510703699996
ACH-000037,-0.31059260515299997
ACH-000039,-0.497693947997
ACH-000040,-0.165801767734
ACH-000041,-0.124662466975
ACH-000042,-0.189163325871
ACH-000045,-0.07500707404029999
ACH-000047,-0.0793324066132
ACH-000052,-0.109725718436
ACH-000053,-0.181947325937
ACH-000054,-0.24426829210099998
ACH-000055,-0.078100304815
ACH-000060,-0.0350956408368
ACH-000067,-0.144891587958
ACH-000070,-0.14523339270500002
ACH-000075,0.177558660825
ACH-000078,-0.20889861293099998
ACH-000082,-0.032113465873
ACH-000085,-0.480046810631
ACH-000086,-0.311021857525
ACH-000087,-0.15177890557600002
ACH-000092,-0.314903403812
ACH-000095,-0.249133595388
ACH-000097,-0.336679593843
ACH-000098,-0.257280444073
ACH-000099,-0.356405833173
ACH-000108,0.107813632374
ACH-000113,-0.113238350344
ACH-000115,-0.35837834007200003
ACH-000116,-0.0583560941486
ACH-000118,0.08822005243830001
ACH-000120,-0.0451636601584
ACH-000123,-0.11415396117599999
ACH-000127,-0.04349398304240001
ACH-000128,-0.33782763416100003
ACH-000132,-0.159092139387
ACH-000133,-0.13629759566299998
ACH-000137,-0.13997591675999999
ACH-000138,-0.10570224892300001
ACH-000142,-0.0584602561021
ACH-000143,-0.15845372561499999
ACH-000146,-0.18214753640200002
ACH-000148,-0.24011401985800002
ACH-000150,-0.16658689425
ACH-000152,-0.189432030206
ACH-000153,0.040023514963599995
ACH-000159,-0.036461150089
ACH-000160,-0.16685679377499998
ACH-000163,-0.261505905299
ACH-000167,-0.26628949928199996
ACH-000168,-0.278823669425
ACH-000169,-0.046872502768800006
ACH-000178,-0.051908451868699995
ACH-000182,-0.042332738009599996
ACH-000183,-0.316523088831
ACH-000188,-0.13623182199
ACH-000189,-0.316536438725
ACH-000190,-0.08163467874710001
ACH-000198,-0.07053665538319999
ACH-000204,-0.5698387001030001
ACH-000206,-0.33317449089400003
ACH-000207,-0.07260640696069999
ACH-000211,-0.194452951188
ACH-000215,-0.141427239779
ACH-000221,-0.08045768593439999
ACH-000222,-0.46329758368
ACH-000223,-0.313343439221
ACH-000226,-0.17330919508
ACH-000227,-0.11401075934699999
ACH-000228,-0.188421812018
ACH-000231,-0.265091227415
ACH-000232,-0.375173468728
ACH-000233,-0.223213710936
ACH-000234,-0.13772394204000002
ACH-000235,-0.147667369268
ACH-000237,-0.15062244025399998
ACH-000238,-0.207039715647
ACH-000243,-0.09715109117010001
ACH-000244,-0.436327438344
ACH-000246,-0.09383070479319999
ACH-000248,-0.9486248364830001
ACH-000250,-0.0928814071455
ACH-000251,-0.167480027338
ACH-000253,-0.16579916643200002
ACH-000255,0.0336114546752
ACH-000256,-0.341361621184
ACH-000257,0.276550968762
ACH-000258,0.07518682816760001
ACH-000259,-0.15049200315199998
ACH-000260,-0.322497251887
ACH-000261,-0.0418890315586
ACH-000262,-0.211700270124
ACH-000263,-0.134113976514
ACH-000264,-0.324204837805
ACH-000265,-0.126013695853
ACH-000266,-0.160917071601
ACH-000272,-0.0949862299496
ACH-000273,-0.335521321755
ACH-000274,-0.12677279455999999
ACH-000277,-0.0915550040591
ACH-000278,-0.343887541681
ACH-000279,-0.173389009461
ACH-000280,-0.330539200388
ACH-000281,0.0245303955791
ACH-000288,-0.14739949233799998
ACH-000291,-0.212830825271
ACH-000293,-0.300473010769
ACH-000294,-0.280240015885
ACH-000295,-0.335164108301
ACH-000296,-0.180972283395
ACH-000302,-0.0892426751422
ACH-000304,-0.385396249839
