,ATP5G1 (516)
ACH-000395,-0.7335510018970001
ACH-000397,-0.368765991241
ACH-000401,-0.419172847498
ACH-000402,-0.499992427225
ACH-000403,-0.51471858115
ACH-000404,-0.197281445001
ACH-000406,-0.465429110149
ACH-000407,-0.515446379898
ACH-000408,-0.506783449433
ACH-000410,-0.150976725799
ACH-000411,-0.602937854316
ACH-000414,-0.49152491311
ACH-000415,-0.536292462819
ACH-000416,-0.5189984808129999
ACH-000420,-0.6932640283079999
ACH-000421,-0.537565412888
ACH-000424,-0.462290776523
ACH-000425,-0.473384422751
ACH-000426,-0.503387648529
ACH-000427,-0.5578708980039999
ACH-000433,-0.439322861549
ACH-000436,-0.493693593484
ACH-000444,-0.535709707442
ACH-000445,-0.532441564933
ACH-000448,-0.38192857257600005
ACH-000450,-0.134314042127
ACH-000452,-0.304879806658
ACH-000454,-0.174730919623
ACH-000458,-0.462417631506
ACH-000459,-0.39047491646899996
ACH-000460,-0.499149759536
ACH-000461,-0.480418602312
ACH-000463,-0.452866462027
ACH-000464,-0.239289640882
ACH-000466,-0.305622951227
ACH-000467,-0.437130374198
ACH-000468,-0.47187422923699995
ACH-000469,-0.486700022233
ACH-000470,-0.644718925555
ACH-000471,-0.422382652334
ACH-000472,-0.588331737541
ACH-000473,-0.42391767354599996
ACH-000475,-0.51649408225
ACH-000476,-0.33018642560199996
ACH-000477,-0.325080298667
ACH-000480,-0.593748233567
ACH-000481,-0.373675755657
ACH-000483,-0.338409519546
ACH-000484,-0.330151950484
ACH-000485,-0.492856810775
ACH-000486,-0.40992856874600003
ACH-000487,-0.368654074559
ACH-000488,-0.37141221006999997
ACH-000490,-0.49858215087700003
ACH-000491,-0.44276091384300004
ACH-000495,-0.35432901527800004
ACH-000496,-0.526460347066
ACH-000499,-0.35415968243100004
ACH-000500,-0.8042801664939999
ACH-000502,-0.551230618213
ACH-000503,-0.6865752378309999
ACH-000505,-0.23830235836599997
ACH-000507,-0.44042169645199997
ACH-000510,-0.610611541666
ACH-000511,-0.44035259976700003
ACH-000512,-0.20024672983199998
ACH-000516,-0.260468739462
ACH-000517,-0.477611237125
ACH-000518,-0.332017099905
ACH-000520,-0.46187003591799997
ACH-000521,-0.504213141928
ACH-000522,-0.470356930138
ACH-000524,-0.39496627583300004
ACH-000527,-0.44118570843800003
ACH-000528,-0.469870727156
ACH-000537,-0.281928606017
ACH-000541,-0.259841245421
ACH-000542,-0.545872688184
ACH-000544,-0.504137861861
ACH-000545,-0.396028808671
ACH-000547,-0.311939228415
ACH-000548,-0.460605131179
ACH-000549,-0.45556680191699994
ACH-000550,-0.425454573276
ACH-000552,-0.307863322253
ACH-000556,-0.39147594343000003
ACH-000557,-0.638901419724
ACH-000570,-0.675469479058
ACH-000571,-0.321606125864
ACH-000573,-0.440960640084
ACH-000576,-0.429308782587
ACH-000580,-0.247943433607
ACH-000584,-0.41356741104999994
ACH-000585,-0.329234122944
ACH-000588,-0.645103349445
ACH-000589,-0.47282858880199996
ACH-000591,-0.513313253214
ACH-000593,-0.501550402277
ACH-000600,-0.34618528508199997
ACH-000601,-0.521346959965
ACH-000604,-0.075431793289
ACH-000605,-0.494740341248
ACH-000606,-0.469439937779
ACH-000608,-0.35158797977899997
ACH-000614,-0.5456219549970001
ACH-000616,-0.331763283471
ACH-000618,-0.47342022953699997
ACH-000619,-0.293739656804
ACH-000620,-0.378862155524
ACH-000621,-0.346868346602
ACH-000622,-0.258627891963
ACH-000623,-0.6379320189159999
ACH-000624,-0.412561767078
ACH-000627,-0.48259157395900004
ACH-000630,-0.35061861850000003
ACH-000632,-0.5294417693
ACH-000633,-0.6929591088429999
ACH-000637,-0.320568977386
ACH-000638,-0.295979097495
ACH-000646,-0.206802779527
ACH-000647,-0.478523182418
ACH-000648,-0.43400881368199995
ACH-000649,-0.379374824155
ACH-000651,-0.510496596627
ACH-000652,-0.26533915228300003
ACH-000653,-0.380745457957
ACH-000657,-0.497291101711
ACH-000658,-0.649291772919
ACH-000661,-0.39185110075999996
ACH-000662,0.012858720451700001
ACH-000663,-0.586218351571
ACH-000665,-0.384787690041
ACH-000671,-0.396358556195
ACH-000673,-0.609796798544
ACH-000676,-0.33150027010899996
ACH-000677,-0.422867848392
ACH-000681,-0.5364715324889999
ACH-000682,-0.660018745025
ACH-000683,-0.47686054198600003
ACH-000684,-0.263425418323
ACH-000688,-0.532508146418
ACH-000693,-0.342727043204
ACH-000694,-0.511440564011
ACH-000695,-0.533624690479
ACH-000696,-0.536700404339
ACH-000697,-0.603257917617
ACH-000699,-0.402625905419
ACH-000701,-0.521895759649
ACH-000706,-0.482223935203
ACH-000711,-0.351465491099
ACH-000713,-0.252876768553
ACH-000714,-0.425459694533
ACH-000718,-0.33057654530200004
ACH-000720,-0.371097502502
ACH-000721,-0.5379643036249999
ACH-000724,-0.369621950939
ACH-000725,-0.547327524783
ACH-000732,-0.37466151990900004
ACH-000734,-0.441985618484
ACH-000735,-0.44757214460600003
ACH-000736,-0.359591791946
ACH-000738,-0.324547736767
ACH-000746,-0.428932030497
ACH-000747,-0.53589939075
ACH-000748,-0.511462526494
ACH-000753,-0.527757373948
ACH-000756,-0.402202665315
ACH-000757,-0.334959676616
ACH-000758,-0.335988317439
ACH-000760,-0.284176301908
ACH-000763,-0.73961911618
ACH-000764,-0.48611473909900005
ACH-000765,-0.45648202607
ACH-000766,-0.5776424426210001
ACH-000767,-0.381811758753
ACH-000768,-0.43467266289800005
ACH-000769,-0.51204650682
ACH-000770,-0.45267191959799996
ACH-000771,-0.25083628756
ACH-000773,-0.385292132625
ACH-000776,-0.5875540352090001
ACH-000777,-0.42168697521
ACH-000778,-0.44375967465300004
ACH-000781,-0.412980637928
ACH-000782,-0.491031371225
ACH-000783,-0.52978494244
ACH-000784,-0.466321155741
ACH-000785,-0.504650451987
ACH-000787,-0.37458085425
ACH-000788,-0.667405182768
ACH-000791,-0.502768244496
ACH-000792,-0.550903517139
ACH-000794,-0.315712022588
ACH-000796,-0.547690476286
ACH-000799,-0.552471817073
ACH-000800,-0.364988181977
ACH-000802,-0.443819264069
ACH-000804,-0.304455487069
ACH-000805,-0.468218409361
ACH-000809,-0.437960572245
ACH-000810,-0.7142527730589999
ACH-000811,-0.46768925544
ACH-000817,-0.305290427564
ACH-000819,-0.367603373191
ACH-000820,-0.08935730349339999
ACH-000821,-0.143711374068
ACH-000822,-0.580313976352
ACH-000823,-0.49032437987800004
ACH-000824,-0.38851351820200003
ACH-000827,-0.27429960934000003
ACH-000829,-0.29596434508
ACH-000831,-0.33585670700599995
ACH-000832,-0.28674096749600003
ACH-000833,-0.308086290639
ACH-000834,-0.20817363899900002
ACH-000835,-0.381051105683
ACH-000836,-0.386938607943
ACH-000837,-0.42131705919600004
ACH-000838,-0.35554369121699997
ACH-000839,-0.330985934273
ACH-000840,-0.371244494837
ACH-000841,-0.5661451814490001
ACH-000843,-0.382554250643
ACH-000846,-0.41910748538099996
ACH-000847,-0.369148821167
ACH-000848,-0.23259014863000002
ACH-000849,-0.413846964906
ACH-000851,-0.331530161806
ACH-000855,-0.403384586108
ACH-000856,-0.495472144007
ACH-000858,-0.34176329086900004
ACH-000859,-0.285005980273
ACH-000861,-0.48198437893999996
ACH-000862,-0.509840349705
ACH-000865,-0.385870935747
ACH-000866,-0.411717316482
ACH-000867,-0.44538172788099994
ACH-000869,-0.406153727313
ACH-000872,-0.53366182108
ACH-000873,-0.637486780684
ACH-000876,-0.176741718448
ACH-000878,-0.292549824241
ACH-000880,-0.261708719631
ACH-000881,-0.607382295243
ACH-000882,-0.391961519019
ACH-000884,-0.379564935642
ACH-000885,-0.471613894534
ACH-000887,-0.512643928703
ACH-000888,-0.405472954154
ACH-000889,-0.45722597717
ACH-000890,-0.487892486945
ACH-000896,-0.5035818581629999
ACH-000898,-0.524305296225
ACH-000900,-0.533008126152
ACH-000901,-0.50431720643
ACH-000905,-0.561345229997
ACH-000906,-0.418830818034
ACH-000907,-0.308915434976
ACH-000910,-0.440011021682
ACH-000911,-0.5074441460760001
ACH-000912,-0.326792799851
ACH-000913,-0.42402690093199996
ACH-000915,-0.6260264213710001
ACH-000916,-0.619688082599
ACH-000917,-0.583013799449
ACH-000921,-0.507503235586
ACH-000924,-0.518964469875
ACH-000926,-0.261990912779
ACH-000928,-0.378217121835
ACH-000929,-0.419581152179
ACH-000932,-0.414617119869
ACH-000935,-0.6640159705309999
ACH-000936,-0.40469539835199997
ACH-000937,-0.345611431034
ACH-000938,-0.06635730220200001
ACH-000939,-0.67674981897
ACH-000941,-0.34776013628700003
ACH-000943,-0.382789021888
ACH-000946,-0.5259332568899999
ACH-000947,-0.419665428068
ACH-000948,-0.406879324065
ACH-000950,-0.315238407075
ACH-000953,-0.530447795039
ACH-000957,-0.41377343153000007
ACH-000958,-0.7125980351060001
ACH-000960,-0.533114623795
ACH-000963,-0.633504599873
ACH-000968,-0.344261964257
ACH-000969,-0.27585127950800004
ACH-000973,-0.549355245451
ACH-000974,-0.49005920381800006
ACH-000975,-0.501934828582
ACH-000976,-0.504355193925
ACH-000978,-0.0991960373471
ACH-000980,-0.368481432995
ACH-000984,-0.444440163632
ACH-000986,-0.46049043297799996
ACH-000988,-0.42044423591200003
ACH-000993,-0.209920231077
ACH-000994,-0.424287049508
ACH-000996,-0.41580533228100003
ACH-001001,-0.585153636492
ACH-001020,-0.8157494291609999
ACH-001028,-0.414842322592
ACH-001031,-0.472795200455
ACH-001038,-0.567149062602
ACH-001048,-0.6696324713530001
ACH-001050,-0.521340341916
ACH-001053,-0.697734236418
ACH-001054,-0.651578110865
ACH-001061,-0.331224512061
ACH-001067,-0.378871293082
ACH-001075,-0.347770267297
ACH-001096,-0.274013196982
ACH-001128,-0.38362042180399997
ACH-001134,-0.5026745933250001
ACH-001151,-0.449586883619
ACH-001163,-0.6372212840070001
ACH-001164,-0.23421663011500002
ACH-001173,-0.441510433721
ACH-001183,-0.312409859887
ACH-001184,-0.36533254126500003
ACH-001190,-0.51534184185
ACH-001192,-0.660365234504
ACH-001193,-0.856685834498
ACH-001196,-0.49859545365099994
ACH-001197,-0.45670637822800003
ACH-001205,-0.734170863753
ACH-001211,-0.4562922216
ACH-001212,-0.030329868352
ACH-001228,-0.392059694344
ACH-001232,-0.487824020315
ACH-001239,-0.398595814593
ACH-001274,-0.60981856204
ACH-001275,-0.277575451699
ACH-001277,-0.232153612814
ACH-001278,-0.315721945146
ACH-001280,-0.595405751749
ACH-001283,-0.8498916682400001
ACH-001289,-0.359350349522
ACH-001295,-0.66764341302
ACH-001300,-0.654012132016
ACH-001301,-0.697084605765
ACH-001302,-0.727870729784
ACH-001303,-0.6018519946459999
ACH-001306,-0.33209831611900004
ACH-001318,-0.456149857256
ACH-001322,-0.457355677067
ACH-001328,-0.496505723921
ACH-001332,-0.269556801055
ACH-001333,-0.327762370751
ACH-001336,-0.38568570196099994
ACH-001340,-0.424971616142
ACH-001346,-0.364243711413
ACH-001353,-0.313557778013
ACH-001354,-0.468776648372
ACH-001367,-0.542795716379
ACH-001368,-0.42322894297499997
ACH-001374,-0.36312435401199994
ACH-001375,-0.260030850606
ACH-001377,-0.472223516224
ACH-001380,-0.353404458984
ACH-001391,-0.42127128851999995
ACH-001407,-0.6374266962749999
ACH-001408,-0.485385249196
ACH-001413,-0.617424531573
ACH-001430,-0.143017430394
ACH-001431,-0.416488032532
ACH-001450,-0.531019252356
ACH-001496,-0.355493425647
ACH-001500,-0.483275600256
ACH-001521,-0.482576959087
ACH-001523,-0.498199856915
ACH-001532,-0.5873664377560001
ACH-001536,-0.26963272687600004
ACH-001550,-0.6909024896770001
ACH-001552,-0.638958176986
ACH-001554,-0.555639914551
ACH-001645,-0.305776603489
ACH-001654,-0.466966296308
ACH-001715,-0.381595585743
ACH-001735,-0.45749656811899997
ACH-001736,-0.310747130896
ACH-001737,-0.7190972675130001
ACH-001740,-0.256783325393
ACH-001745,-0.49265384113000005
ACH-001750,-0.691751080856
ACH-001765,-0.409326752415
ACH-001956,-0.340965791759
ACH-001957,-0.39902046024899995
