,CCDC74B (91409)
ACH-000004,0.0790135545622
ACH-000007,-0.444894462975
ACH-000009,-0.43125153778700004
ACH-000011,-0.233268898334
ACH-000012,-0.33792462537699997
ACH-000013,-0.176551199474
ACH-000014,-0.263974790575
ACH-000015,-0.227022906547
ACH-000017,-0.267856674349
ACH-000018,-0.223044911389
ACH-000019,-0.411862382869
ACH-000021,-0.04257487053259999
ACH-000022,-0.299313655257
ACH-000025,-0.35957972009800004
ACH-000028,-0.36420298776199994
ACH-000030,-0.24725219438999999
ACH-000035,-0.305472921264
ACH-000036,-0.364807792799
ACH-000037,-0.195919433488
ACH-000039,0.15200184343599998
ACH-000040,-0.266949003192
ACH-000041,-0.34123518892399995
ACH-000042,-0.0702652097129
ACH-000045,-0.563222039615
ACH-000047,-0.25418506915399997
ACH-000052,-0.143538115276
ACH-000053,-0.29184288617
ACH-000054,-0.561054817014
ACH-000055,-0.200924614009
ACH-000060,-0.193570314378
ACH-000067,-0.325936168556
ACH-000070,-0.350886742492
ACH-000075,-0.500950803413
ACH-000078,-0.255732711811
ACH-000082,-0.360442832165
ACH-000085,-0.262214486994
ACH-000086,-0.33997120582199997
ACH-000087,-0.228456648039
ACH-000092,-0.396746736751
ACH-000095,-0.260523884672
ACH-000097,-0.21022274658
ACH-000098,-0.449913050964
ACH-000099,-0.311447214258
ACH-000108,-0.565316108643
ACH-000113,-0.372836124736
ACH-000115,0.24833039746100002
ACH-000116,-0.098703038639
ACH-000118,-0.35738537648400004
ACH-000120,-0.357385389191
ACH-000123,-0.364361439495
ACH-000127,-0.157794937615
ACH-000128,-0.24747934861999998
ACH-000132,-0.183630445845
ACH-000133,-0.28079995637899996
ACH-000137,-0.238963284963
ACH-000138,-0.26296756353100004
ACH-000142,-0.32175272575999997
ACH-000143,-0.352203296725
ACH-000146,-0.5254724534449999
ACH-000148,-0.317368454272
ACH-000150,-0.127764909212
ACH-000152,-0.333547156319
ACH-000153,-0.36055216878799995
ACH-000159,-0.37158307101300003
ACH-000160,-0.414427801936
ACH-000163,-0.292223269663
ACH-000167,-0.34730490447800005
ACH-000168,-0.225597862009
ACH-000169,-0.35530117640000003
ACH-000178,-0.33014949316
ACH-000182,-0.363966630675
ACH-000183,-0.16125585517000002
ACH-000188,-0.140222813448
ACH-000189,-0.40364099941299997
ACH-000190,-0.0717367348834
ACH-000198,-0.482493365541
ACH-000204,-0.304025970242
ACH-000206,-0.216534281084
ACH-000207,-0.0223443281697
ACH-000211,-0.277462244878
ACH-000215,-0.135978576998
ACH-000221,-0.6371360129110001
ACH-000222,-0.584798964287
ACH-000223,-0.43641706361500004
ACH-000226,-0.36579794528399995
ACH-000227,-0.3296838015
ACH-000228,-0.145053890193
ACH-000231,-0.316172792362
ACH-000232,-0.237989162538
ACH-000233,-0.24906480555100002
ACH-000234,-0.16708039378599998
ACH-000235,-0.230991868776
ACH-000237,-0.327650063064
ACH-000238,-0.043576951987
ACH-000243,-0.507687925079
ACH-000244,-0.492643716782
ACH-000246,-0.42847138064400003
ACH-000248,-0.116440607786
ACH-000250,-0.200762147941
ACH-000251,-0.0940026427797
ACH-000253,-0.318941054421
ACH-000255,-0.470405328601
ACH-000256,-0.127253566639
ACH-000257,0.28474914092500003
ACH-000258,-0.37223573187200004
ACH-000259,-0.314927280275
ACH-000260,-0.26105946299800004
ACH-000261,-0.280907573422
ACH-000262,-0.454117438595
ACH-000263,-0.550665119284
ACH-000264,0.0146961428271
ACH-000265,-0.46348109243600005
ACH-000266,-0.24781403942699998
ACH-000272,-0.385253492651
ACH-000273,-0.288698007273
ACH-000274,-0.32424711696499997
ACH-000277,-0.0646653961061
ACH-000278,-0.101097803109
ACH-000279,-0.26213838674600004
ACH-000280,-0.409144048238
ACH-000281,-0.567967908981
ACH-000288,-0.176206976602
ACH-000291,-0.273068483539
ACH-000293,-0.0427122418295
ACH-000294,-0.47437739795100003
ACH-000295,-0.107266516106
ACH-000296,-0.00469062619593
ACH-000302,-0.23613471079599999
ACH-000304,-0.217147895988
ACH-000307,-0.373252505872
ACH-000308,-0.42718220674199997
ACH-000310,-0.309537325432
ACH-000311,-0.40233004183
ACH-000312,-0.253261190673
ACH-000315,0.317271607013
