,RAX2 (84839)
ACH-000246,-0.0971138542017
ACH-000248,-0.254531702017
ACH-000250,-0.224932143805
ACH-000251,-0.0812977739497
ACH-000253,-0.135922821501
ACH-000255,-0.385717941764
ACH-000256,-0.0806405369545
ACH-000257,-0.315956372471
ACH-000258,-0.22309731995299997
ACH-000259,-0.357069073507
ACH-000260,-0.36222436671400005
ACH-000261,-0.20755664569600002
ACH-000262,-0.30128003950599996
ACH-000263,-0.014025303299100001
ACH-000264,-0.329395443823
ACH-000265,-0.17805244380899998
ACH-000266,-0.286559958984
ACH-000272,-0.125874860642
ACH-000273,-0.186372841538
ACH-000274,-0.255241698679
ACH-000277,-0.25027341491099997
ACH-000278,-0.325525417024
ACH-000279,-0.0779271597257
ACH-000280,-0.426738235809
ACH-000281,-0.340357844182
ACH-000288,-0.130857972315
ACH-000291,0.0598425193939
ACH-000293,-0.050967518081599994
ACH-000294,0.0
ACH-000295,-0.132749545522
ACH-000296,-0.206399290328
ACH-000302,-0.25802006325300003
ACH-000304,-0.302718903523
ACH-000307,-0.21801572594000002
ACH-000308,-0.333170998726
ACH-000310,-0.271447353893
ACH-000311,-0.114568009527
ACH-000312,-0.322380214662
ACH-000315,-0.28860897989900003
ACH-000316,-0.236572173504
ACH-000317,-0.181624359003
ACH-000318,-0.234760261242
ACH-000319,-0.19783807861299998
ACH-000320,-0.131769292214
ACH-000322,-0.193068284031
ACH-000323,-0.21521798840300002
ACH-000324,-0.0151734669749
ACH-000329,-0.0373490130453
ACH-000330,-0.202352011967
ACH-000331,-0.190435796538
ACH-000332,-0.283445686424
ACH-000334,-0.251850829131
ACH-000335,-0.173379263373
ACH-000336,-0.23420499974
ACH-000337,-0.15728656952099998
ACH-000339,-0.242461343496
ACH-000341,-0.291853553373
ACH-000348,-0.0303387577014
ACH-000350,-0.30475301873000005
ACH-000352,-0.148300128906
ACH-000356,-0.138406107477
ACH-000361,-0.13090519706599998
ACH-000362,-0.410715665219
ACH-000363,-0.290472033871
ACH-000364,-0.28174662112300003
ACH-000365,-0.154417997899
ACH-000366,-0.490833533745
ACH-000368,-0.208125463478
ACH-000374,-0.16433211669000003
ACH-000375,-0.109892617564
ACH-000376,-0.0342907523515
ACH-000381,-0.0253818901493
ACH-000383,-0.267966081886
ACH-000387,-0.189714749386
ACH-000389,0.00044986933513900003
ACH-000390,-0.202508390642
ACH-000393,-0.296858734931
ACH-000395,0.05154428643680001
ACH-000397,-0.0869071997044
ACH-000401,-0.38096772231299997
ACH-000402,0.033216685497
ACH-000403,-0.102329221439
ACH-000404,-0.056718050762999996
ACH-000406,-0.0855333188215
ACH-000407,-0.133963494166
ACH-000408,-0.32692080528
ACH-000410,-0.23477261756200002
ACH-000411,-0.18729943727
ACH-000414,-0.38424868000699997
ACH-000415,-0.157602931018
ACH-000416,-0.24073304754799998
ACH-000420,0.0729845478512
ACH-000421,-0.20208380192000003
ACH-000424,-0.281506274251
ACH-000425,-0.18514654789700002
ACH-000426,-0.332868680491
ACH-000427,-0.252245745144
ACH-000433,-0.0399449676962
ACH-000436,-0.252606144636
ACH-000444,-0.14240742629699998
ACH-000445,-0.39739332197099997
ACH-000448,-0.271905907195
ACH-000450,0.0152932884415
ACH-000452,-0.34602568669699996
ACH-000454,-0.10860172823599999
ACH-000458,-0.234833220432
ACH-000459,-0.190219973752
ACH-000460,-0.25357895582
ACH-000461,-0.0682927538705
ACH-000463,-0.33876574406900006
ACH-000464,-0.24796302018199998
ACH-000466,-0.0505852879435
ACH-000467,-0.267287391303
ACH-000468,-0.0356673557491
ACH-000469,-0.145016227077
ACH-000470,-0.00715606332865
ACH-000471,-0.229365386472
ACH-000472,-0.110186692047
ACH-000473,-0.426660798411
ACH-000475,-0.12550047756899999
ACH-000476,-0.219265112081
ACH-000477,-0.0255629340153
ACH-000480,-0.277850410689
ACH-000481,-0.20056433264
ACH-000483,-0.20258100823
ACH-000484,-0.143101056166
ACH-000485,-0.297062333505
ACH-000486,-0.178679887802
ACH-000487,-0.157843332266
ACH-000488,-0.11533942832699999
ACH-000490,-0.175182943521
ACH-000491,-0.11032224280899999
ACH-000495,-0.101385596686
ACH-000496,-0.18827777171799998
ACH-000499,-0.261800626263
ACH-000500,0.392978987917
ACH-000502,-0.118969329966
ACH-000503,-0.5512777178530001
ACH-000505,-0.09303738764630001
ACH-000507,-0.2968350341
ACH-000510,-0.13723505305400002
ACH-000511,-0.0512052370703
ACH-000512,-0.181641104236
ACH-000516,-0.0882689967192
ACH-000517,-0.15458886125600002
ACH-000518,-0.206852845467
ACH-000520,-0.418816722293
ACH-000521,0.014609051418299998
ACH-000522,-0.19206567666299998
ACH-000524,-0.191192343871
ACH-000527,-0.195781001426
ACH-000528,-0.128501045274
ACH-000537,-0.172927587355
ACH-000541,-0.569784531201
ACH-000542,-0.187491579008
ACH-000544,-0.2510280603
ACH-000545,-0.08953894006829999
ACH-000547,-0.259968480114
ACH-000548,-0.25886471177700004
ACH-000549,-0.270458940067
ACH-000550,-0.17654649969500003
ACH-000552,-0.232664006818
ACH-000556,-0.299139311229
ACH-000557,0.0028008485279600003
ACH-000570,-0.138645084689
ACH-000571,-0.0706750716126
ACH-000573,-0.161201782624
ACH-000576,-0.232879315554
ACH-000580,-0.18270517999000002
ACH-000584,-0.410339704075
ACH-000585,-0.335586970843
ACH-000588,-0.140472607652
ACH-000589,-0.180721117739
ACH-000591,-0.228600711415
ACH-000593,-0.152587858442
ACH-000600,-0.22320928817
ACH-000601,-0.20990672111699998
ACH-000604,0.0732849999201
ACH-000605,-0.0872027623945
ACH-000606,-0.284964628472
ACH-000608,-0.25237356590300003
ACH-000614,-0.0932124145201
ACH-000616,-0.0269931434755
ACH-000618,-0.176161067037
ACH-000619,-0.157592177186
ACH-000620,-0.259666150981
ACH-000621,-0.220146025026
ACH-000622,-0.330441469937
ACH-000623,-0.279520867067
ACH-000624,-0.184531374661
ACH-000627,-0.103941551534
ACH-000630,-0.239069577565
ACH-000632,-0.31835730535
ACH-000633,-0.31321218620200003
ACH-000637,-0.17224551986699999
ACH-000638,-0.39810618139799997
ACH-000646,-0.337322915136
ACH-000647,-0.199208467177
ACH-000648,-0.188531070336
ACH-000649,-0.166941321288
ACH-000651,-0.07257971363919999
ACH-000652,-0.268332673013
ACH-000653,-0.221667544629
ACH-000657,-0.132068441522
ACH-000658,-0.157821372619
ACH-000661,-0.378134640175
ACH-000662,-0.21210070863699998
ACH-000663,-0.244626798409
ACH-000665,-0.307849754808
ACH-000671,-0.12405293080499999
ACH-000673,-0.245494730621
ACH-000676,-0.0471176237125
ACH-000677,-0.11364017750999998
ACH-000681,-0.30603775569200004
ACH-000682,-0.41234895673699995
ACH-000683,-0.08500924585149999
ACH-000684,-0.163816501881
ACH-000688,0.050793372558000004
ACH-000693,-0.139472195375
ACH-000694,-0.156357734521
ACH-000695,-0.360706146114
ACH-000696,-0.10420720438799999
ACH-000697,-0.291329390165
ACH-000699,-0.137844212894
ACH-000701,-0.129460041829
ACH-000706,-0.238913774163
ACH-000711,-0.176957408984
ACH-000713,-0.306909729265
ACH-000714,-0.19654081131499998
ACH-000718,-0.0800387732124
ACH-000720,-0.0304242182472
ACH-000721,-0.202010773431
ACH-000724,-0.09711545764910001
ACH-000725,-0.0633899891622
ACH-000732,-0.323025168848
ACH-000734,-0.37311683893200004
ACH-000735,-0.258361298632
ACH-000736,-0.00709337546596
ACH-000738,-0.167610583178
ACH-000746,-0.185385219863
ACH-000747,-0.263048886884
ACH-000748,-0.181821177693
ACH-000753,-0.12346498959899999
ACH-000756,-0.24178408297499998
ACH-000757,-0.38015637905199995
ACH-000758,-0.20831911534800002
ACH-000760,-0.273369415
ACH-000763,0.0658169063684
ACH-000764,-0.12730216452999998
ACH-000765,-0.138792505397
ACH-000766,-0.05753622623980001
ACH-000767,-0.285439052373
ACH-000768,-0.160291183897
ACH-000769,-0.132256929149
ACH-000770,-0.08982749385089998
ACH-000771,-0.1447992374
ACH-000773,-0.10888053464000001
ACH-000776,-0.228257143145
ACH-000777,-0.185073476908
ACH-000778,-0.459950134541
ACH-000781,-0.334083846213
ACH-000782,0.10554362026799999
ACH-000783,-0.370690107004
ACH-000784,-0.240623335368
ACH-000785,-0.30320856094799997
ACH-000787,-0.289298193777
ACH-000788,-0.270773995681
ACH-000791,-0.206722716467
ACH-000792,-0.10355952271199999
ACH-000794,-0.184349961492
ACH-000796,-0.28536451606999996
ACH-000799,-0.27174501473900003
ACH-000800,-0.214479072267
ACH-000802,-0.252231023875
ACH-000804,-0.3813897890199999
ACH-000805,-0.06505887016049999
ACH-000809,-0.24283363305999997
ACH-000810,-0.0533809049918
ACH-000811,-0.182973181054
ACH-000817,-0.268689346215
ACH-000819,-0.152667814998
ACH-000820,-0.169531620138
ACH-000821,-0.408744786074
ACH-000822,-0.153882071208
ACH-000823,-0.24364102707199997
ACH-000824,-0.17942680178599998
ACH-000827,-0.0583032592844
ACH-000829,-0.008976550927950001
ACH-000831,-0.34845502065300005
ACH-000832,-0.34375233666
ACH-000833,0.208199123682
ACH-000834,-0.0599396811051
ACH-000835,-0.0775314599125
ACH-000836,-0.29349348886300003
ACH-000837,-0.129414067424
ACH-000838,-0.267909510676
ACH-000839,-0.32929662585700004
ACH-000840,-0.22134332235800003
ACH-000841,-0.10315814802500001
ACH-000843,-0.108422253627
ACH-000846,0.09080991911
ACH-000847,-0.10656445208599999
ACH-000848,-0.11940672234500001
ACH-000849,-0.0394063095895
ACH-000851,-0.20777386657699998
ACH-000855,0.027682111294400003
ACH-000856,-0.242229167629
ACH-000858,-0.175152447005
ACH-000859,-0.154227905598
ACH-000861,-0.10889842316
ACH-000862,-0.11482303657500001
ACH-000865,-0.28881568551
ACH-000866,-0.093197709028
ACH-000867,-0.133523520722
ACH-000869,-0.216868844436
ACH-000872,-0.284068330526
ACH-000873,-0.31686973920899997
ACH-000876,-0.20144392053399998
ACH-000878,-0.092995479839
ACH-000880,-0.11439239079000002
ACH-000881,-0.33595522185099996
ACH-000882,-0.247310005123
ACH-000884,-0.209989206251
ACH-000885,-0.0684292819611
ACH-000887,-0.24614431205099999
ACH-000888,-0.0664352265616
ACH-000889,-0.07576165868689999
ACH-000890,0.00908924665165
ACH-000896,-0.22465421825800003
ACH-000898,-0.0677293765808
ACH-000900,-0.426274143448
ACH-000901,-0.215597399045
ACH-000905,-0.0341438481092
ACH-000906,-0.117830282403
ACH-000907,-0.0883008297746
ACH-000910,-0.340457105027
ACH-000911,-0.144558994458
ACH-000912,-0.198007277145
ACH-000913,-0.16746869612600002
ACH-000915,-0.123015645285
ACH-000916,-0.141447880848
ACH-000917,-0.106041375788
ACH-000921,-0.208643658369
ACH-000924,-0.148880237711
ACH-000926,-0.19354293753899998
ACH-000928,-0.161820903593
ACH-000929,-0.025829978794299997
ACH-000932,-0.162393463273
ACH-000935,-0.176004632335
ACH-000936,-0.172624466793
ACH-000937,-0.339960030287
ACH-000938,0.060989954298400005
ACH-000939,-0.136555035435
ACH-000941,-0.49465877221199994
ACH-000943,-0.17802412052900002
ACH-000946,-0.276530915205
ACH-000947,-0.0330284672303
ACH-000948,-0.186378630754
ACH-000950,-0.10070308708799999
ACH-000953,-0.328552852846
ACH-000957,-0.140699210873
ACH-000958,-0.07283796059230001
ACH-000960,-0.323055134452
ACH-000963,-0.0993194719935
ACH-000968,-0.025595080192999997
ACH-000969,0.00367659737602
ACH-000973,-0.192750826917
ACH-000974,0.00951755992801
ACH-000975,-0.17525069186099998
ACH-000976,-0.126020500376
ACH-000978,-0.16901482636100001
ACH-000980,-0.180221868077
ACH-000984,-0.160488929055
ACH-000986,-0.299921206244
ACH-000988,-0.134093918007
ACH-000993,-0.12397219474000001
ACH-000994,0.0503379419428
ACH-000996,-0.133916921342
ACH-001001,-0.060319601123099996
ACH-001020,-0.127098141578
ACH-001028,-0.203555830853
ACH-001031,-0.299043038182
ACH-001038,-0.09211430553510001
ACH-001048,-0.201929979826
ACH-001050,-0.279468222129
ACH-001053,-0.527420300114
ACH-001054,-0.12929014544700002
ACH-001061,-0.21502771379399999
ACH-001067,-0.376687422062
ACH-001075,-0.209322656206
ACH-001096,-0.13258180812999998
ACH-001128,0.08521584411589998
ACH-001134,-0.0313366638443
ACH-001151,-0.108248277429
ACH-001163,-0.0011865977653199998
ACH-001164,-0.309841350706
ACH-001173,-0.161418366846
ACH-001183,-0.173311955357
ACH-001184,-0.22221303093800002
ACH-001190,-0.22265187030699998
ACH-001192,-0.420449821713
ACH-001193,-0.22376175996
ACH-001196,-0.152317632021
ACH-001197,0.0203831850694
ACH-001205,-0.33687341302900004
ACH-001211,-0.207573289888
ACH-001212,-0.410645031292
ACH-001228,-0.217736596835
ACH-001232,-0.17065322110800002
ACH-001239,-0.0388521052696
ACH-001274,-0.0923362848477
ACH-001275,-0.261106562283
ACH-001277,0.206822205621
ACH-001278,-0.334932393679
ACH-001280,-0.07135654826219999
ACH-001283,-0.339273448225
ACH-001289,-0.33234007154899997
ACH-001295,-0.329320001942
ACH-001300,-0.22098415471799998
ACH-001301,-0.221278112482
ACH-001302,-0.14461808923299999
ACH-001303,0.06539884249780001
ACH-001306,-0.340264637509
ACH-001318,-0.253735627407
ACH-001322,-0.5178586615240001
ACH-001328,-0.06425705627890001
ACH-001332,0.0017373873062000002
ACH-001333,-0.277433391598
ACH-001336,-0.027349242509599997
ACH-001340,-0.146139574288
ACH-001346,-0.24346869233100002
ACH-001353,-0.39103321829599996
ACH-001354,-0.24926856228100003
ACH-001367,-0.455579164935
ACH-001368,-0.21812854862
ACH-001374,-0.426293099899
ACH-001375,0.08921493764910002
ACH-001377,-0.235168210411
ACH-001380,-0.227009399482
ACH-001391,-0.504568611473
ACH-001407,-0.253801545422
ACH-001408,-0.286823644704
ACH-001413,-0.152304830369
ACH-001430,-0.566628739132
ACH-001431,-0.198892689806
ACH-001450,-0.08068956795099999
ACH-001496,-0.380251940713
ACH-001500,-0.235697889817
ACH-001521,-0.23285277157200002
ACH-001523,-0.27320425981999996
ACH-001532,-0.250403810399
ACH-001536,-0.262014280326
ACH-001550,-0.135162625317
ACH-001552,-0.0014133333135999998
ACH-001554,-0.222935104324
ACH-001645,-0.230337661875
ACH-001654,-0.35607517211499995
ACH-001715,-0.246229630274
ACH-001735,-0.321548523885
ACH-001736,-0.174559520902
ACH-001737,-0.137350125364
ACH-001740,-0.41272755826800006
ACH-001745,-0.132929092098
ACH-001750,-0.28693536206099995
ACH-001765,-0.187272190988
ACH-001956,-0.18015099357
ACH-001957,-0.09760160205089999
