,GOLT1A (127845)
ACH-000004,0.230587608768
ACH-000007,0.280963087512
ACH-000009,0.311371977097
ACH-000011,0.222287408758
ACH-000012,0.360937686613
ACH-000013,0.251887768548
ACH-000014,0.30472832273899997
ACH-000015,0.283759778749
ACH-000017,0.38699741018899997
ACH-000018,0.276537304095
ACH-000019,0.149358384368
ACH-000021,0.31970059647300003
ACH-000022,0.27752436060400004
ACH-000025,0.376960348311
ACH-000028,0.312239756578
ACH-000030,0.34317310393899997
ACH-000035,0.40748558462300005
ACH-000036,0.290683389982
ACH-000037,0.28150207823600004
ACH-000039,0.565335084232
ACH-000040,0.31053145955600003
ACH-000041,0.317122944877
ACH-000042,0.40533327650300005
ACH-000045,0.326800482219
ACH-000047,0.306715258072
ACH-000052,0.149467470097
ACH-000053,0.3673390342
ACH-000054,0.334097415474
ACH-000055,0.17626649862
ACH-000060,0.363099584637
ACH-000067,0.35936868933300004
ACH-000070,0.576202125066
ACH-000075,0.464287446522
ACH-000078,0.427009939497
ACH-000082,0.197628252766
ACH-000085,0.344009155354
ACH-000086,0.285674120367
ACH-000087,0.413381536628
ACH-000092,0.34342572023100004
ACH-000095,0.270382181533
ACH-000097,0.31640466623
ACH-000098,0.342287961664
ACH-000099,0.365997393071
ACH-000108,0.39234712627400004
ACH-000113,0.234249465441
ACH-000115,0.405983783087
ACH-000116,0.300313143951
ACH-000118,0.357221215031
ACH-000120,0.248300070508
ACH-000123,0.366736744863
ACH-000127,0.370168049655
ACH-000128,0.157736789223
ACH-000132,0.108100580633
ACH-000133,0.233223660136
ACH-000137,0.310026269386
ACH-000138,0.301969702315
ACH-000142,0.261092057929
ACH-000143,0.288458474098
ACH-000146,0.403584834894
ACH-000148,0.270170543849
ACH-000150,0.345370175411
ACH-000152,0.355983206448
ACH-000153,0.07283737758839999
ACH-000159,0.246669335961
ACH-000160,0.33945334088
ACH-000163,0.325899099058
ACH-000167,0.208098760054
ACH-000168,0.265328762841
ACH-000169,0.29217674407
ACH-000178,0.32427360232700003
ACH-000182,0.299933998159
ACH-000183,0.366129893627
ACH-000188,0.328698247504
ACH-000189,0.230523576844
ACH-000190,0.24849536329100003
ACH-000198,0.22284881813299998
ACH-000204,0.197873880077
ACH-000206,0.350321663883
ACH-000207,0.426439173812
ACH-000211,0.38213223263
ACH-000215,0.272600332213
ACH-000221,0.288193883398
ACH-000222,0.333460027769
ACH-000223,0.255839013156
ACH-000226,0.25433959683699997
ACH-000227,0.518770178105
ACH-000228,0.197296701721
ACH-000231,0.349202437401
ACH-000232,0.37172762295199996
ACH-000233,0.384752529785
ACH-000234,0.268491647172
ACH-000235,0.294621811162
ACH-000237,0.364421637781
ACH-000238,0.402750639945
ACH-000243,0.340293028888
ACH-000244,0.302105382172
ACH-000246,0.295086149897
ACH-000248,0.415628561888
ACH-000250,0.436354478806
ACH-000251,0.42158323532200004
ACH-000253,0.453345429428
ACH-000255,0.23575509350999999
ACH-000256,0.320997827166
ACH-000257,0.42101800539000006
ACH-000258,0.47838767920599995
ACH-000259,0.398385395527
ACH-000260,0.316208087363
ACH-000261,0.369532107608
ACH-000262,0.339653524024
ACH-000263,0.439933998416
ACH-000264,0.268431150666
ACH-000265,0.359392806917
ACH-000266,0.344172754466
ACH-000272,0.149262018431
ACH-000273,0.290914748615
ACH-000274,0.344837354328
ACH-000277,0.480984858059
ACH-000278,0.47161486573399997
ACH-000279,0.435730765747
ACH-000280,0.303323311274
ACH-000281,0.347512781708
ACH-000288,0.20484086973299998
ACH-000291,0.362828901831
ACH-000293,0.30377679718899997
ACH-000294,0.279309717412
ACH-000295,0.520070763387
ACH-000296,0.320259001493
ACH-000302,0.312705553068
ACH-000304,0.264246575518
ACH-000307,0.312333590272
ACH-000308,0.42326765567100005
ACH-000310,0.39348348016
ACH-000311,0.319372857342
ACH-000312,0.346878364973
ACH-000315,0.555230018766
ACH-000316,0.34658349004199995
ACH-000317,0.379529865928
ACH-000318,0.286623622204
ACH-000319,0.458807254312
ACH-000320,0.42967494869999995
ACH-000322,0.296100598493
ACH-000323,0.349679314603
ACH-000324,0.27655342311299996
ACH-000329,0.349518153675
ACH-000330,0.307315433561
ACH-000331,0.384456857958
ACH-000332,0.291002792788
ACH-000334,0.338869075912
ACH-000335,0.643045467091
ACH-000336,0.23889453683400003
ACH-000337,0.154341837307
ACH-000339,0.42812449528200003
ACH-000341,0.420033793675
ACH-000348,0.280799289295
ACH-000350,0.386170650534
ACH-000352,0.322136844329
ACH-000356,0.33024379072500004
ACH-000361,0.294478202046
ACH-000362,0.327259905901
ACH-000363,0.341600047077
ACH-000364,0.284458880707
ACH-000365,0.33889779594499997
ACH-000366,0.405460452149
ACH-000368,0.297257265599
ACH-000374,0.23038190789000002
ACH-000375,0.34729462984
ACH-000376,0.29429015272500003
ACH-000381,0.21009327029199998
ACH-000383,0.280436705999
ACH-000387,0.334319282516
ACH-000389,0.282728006636
ACH-000390,0.297641255509
ACH-000393,0.396652086871
ACH-000395,0.33977240550800003
ACH-000397,0.379236279569
ACH-000401,0.11783068884199999
ACH-000402,0.5959917535379999
ACH-000403,0.401357236705
ACH-000404,0.38186158329400005
ACH-000406,0.318029952076
ACH-000407,0.428485386452
ACH-000408,0.198650717996
ACH-000410,0.401871388828
ACH-000411,0.21096184239
ACH-000414,0.46532008823
ACH-000415,0.258077833885
ACH-000416,0.35259612565
ACH-000420,0.126612290592
ACH-000421,0.426568755133
ACH-000424,0.44237627763099996
ACH-000425,0.47766982374899997
ACH-000426,0.408799448468
ACH-000427,0.194037569367
ACH-000433,0.112126221623
