,DNASE2B (58511)
ACH-000004,0.0686451814866
ACH-000007,0.0680874959082
ACH-000009,0.0625222749077
ACH-000011,-0.055188208442900004
ACH-000012,0.158329746591
ACH-000013,0.122383364893
ACH-000014,0.00361168144236
ACH-000015,0.128389446077
ACH-000017,0.123913169903
ACH-000018,0.0573037335697
ACH-000019,0.0354409183739
ACH-000021,0.129828621272
ACH-000022,0.0676224134431
ACH-000025,0.0338969184625
ACH-000028,0.207946868963
ACH-000030,0.159734441843
ACH-000035,0.0620774283537
ACH-000036,0.182377057985
ACH-000037,0.111541607381
ACH-000039,0.269533327075
ACH-000040,0.170262800493
ACH-000041,0.09890457336160001
ACH-000042,0.0932869648632
ACH-000045,-0.08791129058910001
ACH-000047,0.121496249112
ACH-000052,-0.0611691476091
ACH-000053,0.11023943334599999
ACH-000054,0.0958817524248
ACH-000055,0.08312807277110001
ACH-000060,0.0171510229114
ACH-000067,0.161574133063
ACH-000070,0.0359426287559
ACH-000075,0.220577673047
ACH-000078,0.226660454409
ACH-000082,0.13116950815
ACH-000085,0.17103528299600002
ACH-000086,0.0262487215357
ACH-000087,-0.14796580904999998
ACH-000092,0.09061663945699999
ACH-000095,0.16089406679
ACH-000097,-0.018892181378900003
ACH-000098,0.06992562901869999
ACH-000099,0.059830878717800004
ACH-000108,0.36459625181
ACH-000113,0.045813841289400005
ACH-000115,0.178610155469
ACH-000116,0.24689454522
ACH-000118,0.155182522953
ACH-000120,0.0050353228978
ACH-000123,0.135318066509
ACH-000127,0.026002759400599998
ACH-000128,0.219850196379
ACH-000132,0.131876114297
ACH-000133,0.05927961641750001
ACH-000137,-0.00430963477996
ACH-000138,-0.0162360613421
ACH-000142,0.014726555636100001
ACH-000143,0.17085774787
ACH-000146,0.283864811028
ACH-000148,0.164825165388
ACH-000150,-0.0402867705044
ACH-000152,0.09125947880310001
ACH-000153,0.0465681408254
ACH-000159,0.119564076023
ACH-000160,0.058846091996
ACH-000163,0.0980470808737
ACH-000167,0.324614708891
ACH-000168,0.135919895245
ACH-000169,0.36052784018600004
ACH-000178,0.126823403208
ACH-000182,0.15871702819800002
ACH-000183,0.05793907496569999
ACH-000188,0.172957402445
ACH-000189,0.112984696082
ACH-000190,0.158220103935
ACH-000198,0.09338968515219999
ACH-000204,-0.141401192935
ACH-000206,0.112213646372
ACH-000207,0.144898303964
ACH-000211,0.18062884045699998
ACH-000215,0.0872654051042
ACH-000221,0.16532609567700002
ACH-000222,0.138740631123
ACH-000223,0.0261118357289
ACH-000226,0.120063686444
ACH-000227,0.20805199200399999
ACH-000228,0.166018490027
ACH-000231,0.07238020708069999
ACH-000232,0.121452533855
ACH-000233,0.152817504674
ACH-000234,0.157671249475
ACH-000235,0.094324845381
ACH-000237,0.148882985889
ACH-000238,0.12822692353700002
ACH-000243,0.143739253039
ACH-000244,0.0873422985195
ACH-000246,0.103710494061
ACH-000248,-0.11034285596200001
ACH-000250,0.0560886433689
ACH-000251,0.246931156716
