,EZH1 (2145)
ACH-000004,-0.201120270062
ACH-000007,-0.242992033612
ACH-000009,-0.190113002408
ACH-000011,-0.100609287971
ACH-000012,-0.303881612784
ACH-000013,-0.10021781010299999
ACH-000014,-0.25335886238099997
ACH-000015,-0.14481521490399998
ACH-000017,-0.06723874365730001
ACH-000018,-0.0158491677774
ACH-000019,-0.20532516131200002
ACH-000021,-0.138095875853
ACH-000022,-0.173243233734
ACH-000025,-0.0337115017895
ACH-000028,-0.208535110865
ACH-000030,-0.24455847843000003
ACH-000035,-0.19995873510200002
ACH-000036,-0.119633563096
ACH-000037,0.183970761985
ACH-000039,-0.16949229603500002
ACH-000040,-0.22974270564100002
ACH-000041,-0.06587288965469999
ACH-000042,-0.219267804349
ACH-000045,-0.213792898838
ACH-000047,-0.150972802439
ACH-000052,-0.07296183971850001
ACH-000053,-0.054508097354300004
ACH-000054,-0.0388923894315
ACH-000055,-0.015341880560999999
ACH-000060,0.0551370765212
ACH-000067,-0.22617574316300001
ACH-000070,-0.00141175747613
ACH-000075,-0.262292305109
ACH-000078,-0.333998094941
ACH-000082,-0.0806310964317
ACH-000085,0.281094763561
ACH-000086,-0.260485706288
ACH-000087,-0.0688651074195
ACH-000092,-0.136611473156
ACH-000095,-0.332543112607
ACH-000097,-0.21269790692999999
ACH-000098,-0.285772087731
ACH-000099,-0.24037836781
ACH-000108,-0.228656041171
ACH-000113,-0.141769628216
ACH-000115,-0.200842319517
ACH-000116,-0.158707558394
ACH-000118,-0.120386613051
ACH-000120,-0.16090463598500002
ACH-000123,-0.136321600974
ACH-000127,-0.22588232279599998
ACH-000128,-0.192257426345
ACH-000132,-0.210682044219
ACH-000133,-0.115286426477
ACH-000137,-0.145479093959
ACH-000138,-0.337246186201
ACH-000142,-0.265500101514
ACH-000143,-0.33137388060199996
ACH-000146,-0.046072687306599996
ACH-000148,-0.122490349294
ACH-000150,-0.265464216743
ACH-000152,0.0088183558481
ACH-000153,-0.13791427162699998
ACH-000159,-0.185999504795
ACH-000160,0.139961052573
ACH-000163,-0.0989393292607
ACH-000167,0.28266755118000003
ACH-000168,-0.380770637702
ACH-000169,-0.0838551217405
ACH-000178,-0.0763918186687
ACH-000182,-0.140962200124
ACH-000183,-0.15305336000800002
ACH-000188,-0.147822486752
ACH-000189,-0.456272570038
ACH-000190,0.265997194108
ACH-000198,-0.158129396754
ACH-000204,-0.192033239052
ACH-000206,0.110252451629
ACH-000207,-0.0338021217392
ACH-000211,-0.133503024127
ACH-000215,-0.056238222922599994
ACH-000221,-0.05553454854590001
ACH-000222,-0.0189677336211
ACH-000223,-0.0428336686803
ACH-000226,-0.135760015304
ACH-000227,-0.351135422371
ACH-000228,-0.39055195958899996
ACH-000231,-0.158248878841
ACH-000232,-0.129176298281
ACH-000233,-0.108730053466
ACH-000234,-0.209506940923
ACH-000235,-0.213340261353
ACH-000237,0.033844297640499996
ACH-000238,-0.38368051394599995
ACH-000243,-0.414923729805
ACH-000244,-0.112298615128
ACH-000246,-0.06511649804740001
ACH-000248,0.0396588516065
ACH-000250,-0.151603656631
ACH-000251,-0.18739009839499998
ACH-000253,-0.19525304012400002
ACH-000255,-0.11009351880200001
ACH-000256,-0.365738787588
ACH-000257,-0.281827163545
ACH-000258,-0.35153474819799996
ACH-000259,-0.292583757493
ACH-000260,0.034452617010000006
ACH-000261,-0.147013494794
ACH-000262,-0.0204229872406
ACH-000263,-0.279723681469
ACH-000264,-0.11288032347799999
ACH-000265,-0.229584340889
ACH-000266,-0.165158905495
ACH-000272,-0.233180236739
ACH-000273,-0.133581911883
ACH-000274,-0.35272196511500004
ACH-000277,-0.104186193565
ACH-000278,0.0059017299408700005
ACH-000279,-0.141365211646
ACH-000280,-0.156594697503
ACH-000281,-0.10307192510600001
ACH-000288,-0.123298069868
ACH-000291,-0.108466506277
ACH-000293,0.0163532890478
ACH-000294,-0.287618336167
ACH-000295,-0.39793983855899995
ACH-000296,-0.12609977422399998
ACH-000302,-0.115113653091
ACH-000304,-0.39767510600999995
ACH-000307,-0.0546709945118
ACH-000308,-0.166474428089
ACH-000310,-0.309221092789
ACH-000311,-0.10453351798
ACH-000312,-0.484183283192
ACH-000315,-0.17042901212099998
ACH-000316,-0.19648952173599998
ACH-000317,-0.08007575832710001
ACH-000318,-0.111917091105
ACH-000319,-0.00780067074263
ACH-000320,-0.23049643861699998
ACH-000322,-0.185657136006
ACH-000323,-0.253447173889
ACH-000324,-0.514663202995
ACH-000329,-0.176108112489
ACH-000330,-0.125543162677
ACH-000331,-0.125387296675
ACH-000332,-0.25680366809300004
ACH-000334,-0.348690909082
ACH-000335,-0.20469333773200002
ACH-000336,-0.0732177445263
ACH-000337,-0.248350290592
ACH-000339,-0.253062570649
ACH-000341,0.12100622753799999
ACH-000348,-0.21581427983399998
ACH-000350,-0.157176342287
ACH-000352,-0.046029886923500005
ACH-000356,-0.385090037151
ACH-000361,0.0829831357885
ACH-000362,-0.21906663918299998
ACH-000363,-0.118697484835
ACH-000364,-0.0317605530494
ACH-000365,-0.14886277693
ACH-000366,-0.227521115308
ACH-000368,-0.00413022864576
ACH-000374,-0.0792688107747
ACH-000375,-0.0408925210421
ACH-000376,-0.0173654989472
ACH-000381,-0.289221386904
ACH-000383,-0.15452703320299999
ACH-000387,-0.0140586520064
ACH-000389,-0.0650022647641
ACH-000390,-0.134388959069
ACH-000393,0.0901153780051
ACH-000395,0.057383201080700004
ACH-000397,-0.47820590660400003
ACH-000401,-0.100141193171
ACH-000402,-0.166733716133
ACH-000403,-0.0264453809114
ACH-000404,-0.170567035907
ACH-000406,-0.144329672258
ACH-000407,-0.00170372785785
ACH-000408,-0.304839898848
ACH-000410,-0.17062131800500002
ACH-000411,-0.307099385759
ACH-000414,-0.16049063436
ACH-000415,-0.22762899363800002
ACH-000416,-0.118234992144
ACH-000420,-0.012831257607799998
ACH-000421,-0.15645075949999998
ACH-000424,-0.37619562549099994
ACH-000425,-0.33590947645499997
ACH-000426,-0.11430317813799999
ACH-000427,-0.220591786325
ACH-000433,-0.232871688253
ACH-000436,-0.04515867276869999
ACH-000444,-0.196707137991
ACH-000445,-0.139231869269
ACH-000448,-0.0851138989292
ACH-000450,0.252579628173
ACH-000452,-0.153470577626
ACH-000454,0.144100603682
ACH-000458,-0.26505876281
ACH-000459,0.0383879350844
ACH-000460,-0.21541844527600001
ACH-000461,0.037775108033
ACH-000463,-0.233005633404
ACH-000464,0.0951607580092
ACH-000466,-0.08383972566489999
ACH-000467,-0.22314948894499997
ACH-000468,-0.20906174438499997
ACH-000469,-0.0714116934824
ACH-000470,0.128293551402
ACH-000471,-0.069441586572
ACH-000472,-0.234653664351
ACH-000473,0.087864273644
ACH-000475,-0.0899817984607
ACH-000476,-0.292797080561
ACH-000477,0.10016979345
ACH-000480,-0.040784450916400004
ACH-000481,-0.187527237692
ACH-000483,0.0991758814384
ACH-000484,-0.154935059777
ACH-000485,-0.00798784838808
ACH-000486,-0.098642227098
ACH-000487,-0.18851897420699998
ACH-000488,-0.0480634839948
ACH-000490,-0.193985935354
ACH-000491,-0.181005682544
ACH-000495,0.0179829687584
ACH-000496,-0.188795903981
ACH-000499,-0.225477360579
