,SLC5A1 (6523)
ACH-000004,-0.146853562553
ACH-000007,-0.232937700135
ACH-000009,-0.168872297081
ACH-000011,-0.13433698140699998
ACH-000012,-0.21583994626800002
ACH-000013,-0.165829893158
ACH-000014,-0.278286785607
ACH-000015,-0.295358830883
ACH-000017,0.0007515715034920001
ACH-000018,-0.114782224399
ACH-000019,-0.025122655971
ACH-000021,-0.209970983158
ACH-000022,-0.202769450818
ACH-000025,-0.17732360429400001
ACH-000028,-0.36040437342799997
ACH-000030,-0.29403079819600003
ACH-000035,-0.296209571072
ACH-000036,-0.0734911500735
ACH-000037,-0.130202011682
ACH-000039,-0.233571743587
ACH-000040,-0.04236076978469999
ACH-000041,-0.045208156372800005
ACH-000042,-0.23117835027699998
ACH-000045,-0.14902192031
ACH-000047,-0.0773786216718
ACH-000052,-0.27608926278
ACH-000053,-0.315600645199
ACH-000054,-0.0606858354762
ACH-000055,-0.06456597369919999
ACH-000060,-0.25794692854699997
ACH-000067,0.0783620671693
ACH-000070,-0.202858867625
ACH-000075,-0.11015112622000002
ACH-000078,-0.3924622611
ACH-000082,-0.16830956526299998
ACH-000085,-0.0769256961297
ACH-000086,0.06367650116830001
ACH-000087,-0.253478610816
ACH-000092,-0.329862451032
ACH-000095,-0.140505321713
ACH-000097,-0.204898100238
ACH-000098,-0.196132460597
ACH-000099,-0.354337845123
ACH-000108,-0.07969552128980001
ACH-000113,-0.16047299427300002
ACH-000115,-0.09137116055819999
ACH-000116,-0.0453933662129
ACH-000118,-0.21707780945
ACH-000120,-0.19189559137499998
ACH-000123,-0.192653859027
ACH-000127,-0.0906301703235
ACH-000128,-0.147532457759
ACH-000132,-0.33639470338
ACH-000133,-0.208826268875
ACH-000137,-0.238289938755
ACH-000138,0.0391561980069
ACH-000142,-0.049334219530699996
ACH-000143,-0.04917443338409999
ACH-000146,-0.273831614085
ACH-000148,-0.09872811873260001
ACH-000150,-0.200908494924
ACH-000152,-0.0185304083617
ACH-000153,-0.268332852998
ACH-000159,-0.0138536598226
ACH-000160,-0.166876319314
ACH-000163,-0.0331511651177
ACH-000167,-0.0103905762782
ACH-000168,-0.375404264749
ACH-000169,-0.258084988972
ACH-000178,-0.17906333816599998
ACH-000182,-0.0668667656663
ACH-000183,-0.0678305084859
ACH-000188,-0.00121826876395
ACH-000189,0.0147329431357
ACH-000190,-0.282081334923
ACH-000198,-0.17785561473099998
ACH-000204,-0.008120765875170001
ACH-000206,-0.0697186727176
ACH-000207,-0.0297318067698
ACH-000211,-0.125452161595
ACH-000215,-0.08858247117760001
ACH-000221,-0.33349000309300003
ACH-000222,-0.11230956997199999
ACH-000223,-0.22510341025400002
ACH-000226,-0.278711954523
ACH-000227,-0.43272900808700004
ACH-000228,-0.317954366278
ACH-000231,-0.349555656401
ACH-000232,-0.24748088145199998
ACH-000233,-0.309439914513
ACH-000234,-0.07864384387960001
ACH-000235,-0.08038469745400001
ACH-000237,-0.17060971239599998
ACH-000238,-0.043198490199199996
ACH-000243,-0.264263490413
ACH-000244,-0.0500718805455
ACH-000246,-0.100173596381
ACH-000248,-0.16778027298700002
ACH-000250,-0.0946528917151
ACH-000251,-0.24933305407499998
ACH-000253,-0.16835430788800002
ACH-000255,-0.330981489233
ACH-000256,-0.15237693459
ACH-000257,0.0495338873444
ACH-000258,-0.22255030922400001
ACH-000259,-0.0977938248443
ACH-000260,-0.113601906909
ACH-000261,-0.182227614004
ACH-000262,0.075145673845
ACH-000263,0.216398709938
ACH-000264,-0.230719630089
ACH-000265,-0.195708326259
ACH-000266,-0.08757853849479999
ACH-000272,-0.186503217716
ACH-000273,-0.049313600103799995
ACH-000274,-0.265943198995
ACH-000277,0.07047443489539999
ACH-000278,-0.281002021655
