,HELB (92797)
ACH-000255,-0.0751844182965
ACH-000256,-0.14784910261700002
ACH-000257,-0.16323395742
ACH-000258,-0.399436542343
ACH-000259,-0.182082669637
ACH-000260,-0.0539907231267
ACH-000261,-0.159244651047
ACH-000262,-0.0878720526602
ACH-000263,-0.45094164987199997
ACH-000264,-0.284557243021
ACH-000265,-0.140882508879
ACH-000266,-0.147358012072
ACH-000272,-0.0063110728249600005
ACH-000273,-0.20958800126600002
ACH-000274,-0.260252644435
ACH-000277,-0.129468625122
ACH-000278,-0.5498852509059999
ACH-000279,-0.15122378364800002
ACH-000280,-0.054401069791
ACH-000281,-0.32530672351100004
ACH-000288,-0.175279706
ACH-000291,-0.170750974762
ACH-000293,-0.071420264599
ACH-000294,-0.06753701305689999
ACH-000295,-0.164295894822
ACH-000296,-0.419748029384
ACH-000302,-0.189342370977
ACH-000304,-0.08972108358619998
ACH-000307,-0.015469992938600002
ACH-000308,-0.114779965178
ACH-000310,-0.055643871504499995
ACH-000311,-0.245448561904
ACH-000312,-0.0404481385919
ACH-000315,-0.241938853549
ACH-000316,-0.0855482648491
ACH-000317,-0.0312387504591
ACH-000318,-0.201685563191
ACH-000319,-0.200470812306
ACH-000320,-0.327412159207
ACH-000322,-0.45192525809399997
ACH-000323,-0.220651898486
ACH-000324,-0.194716124948
ACH-000329,-0.14564513826199998
ACH-000330,-0.161564056995
ACH-000331,-0.21638549298700002
ACH-000332,-0.19194794398200002
ACH-000334,-0.192404194595
ACH-000335,-0.367530121551
ACH-000336,-0.17831148557
ACH-000337,-0.10991400354599999
ACH-000339,-0.25523885777399996
ACH-000341,-0.392420261721
ACH-000348,-0.216550913589
ACH-000350,0.0032589620375700003
ACH-000352,-0.0183871869104
ACH-000356,-0.31344276259
ACH-000361,-0.131015656756
ACH-000362,-0.124667023116
ACH-000363,0.011365808128299999
ACH-000364,-0.0916386096292
ACH-000365,-0.183699997594
ACH-000366,-0.25635266452100003
ACH-000368,-0.20723640638799998
ACH-000374,0.13731113917999999
ACH-000375,0.0991165238595
ACH-000376,-0.038611196383
ACH-000381,0.0146576154914
ACH-000383,-0.134235855803
ACH-000387,-0.154482602381
ACH-000389,-0.208914490184
ACH-000390,-0.20715563547200003
ACH-000393,-0.184430522802
ACH-000395,-0.161035953861
ACH-000397,-0.355757966677
ACH-000401,-0.232691880774
ACH-000402,-0.597662682365
ACH-000403,-0.29529049580600003
ACH-000404,-0.0009186211868430001
ACH-000406,-0.105834419688
ACH-000407,-0.313620241741
ACH-000408,0.14576325471100002
ACH-000410,-0.0671791311544
ACH-000411,-0.132089762264
ACH-000414,-0.251859678473
ACH-000415,-0.107746169648
ACH-000416,-0.246881777297
ACH-000420,-0.10135323358500001
ACH-000421,-0.17222706026299997
ACH-000424,-0.21475365774099997
ACH-000425,-0.126682879315
ACH-000426,0.0111488286118
ACH-000427,0.0401550037167
ACH-000433,-0.116838581455
ACH-000436,-0.0170821458485
ACH-000444,-0.044427368978500005
ACH-000445,-0.255862208006
ACH-000448,-0.0601234409277
ACH-000450,-0.05388957716580001
ACH-000452,-0.280968532928
ACH-000454,-0.21613120874400002
ACH-000458,-0.246634369485
ACH-000459,-0.188702475535
ACH-000460,-0.0750585336256
ACH-000461,-0.387988030998
ACH-000463,-0.147802286704
ACH-000464,-0.37936388427
ACH-000466,-0.18752030890299998
ACH-000467,-0.0940031059347
ACH-000468,-0.13208379922900002
ACH-000469,-0.228292943913
ACH-000470,-0.08351423950260001
ACH-000471,-0.09253882826739998
ACH-000472,-0.15519453676699999
ACH-000473,-0.20045596446699998
ACH-000475,-0.150610305657
ACH-000476,-0.191715164
ACH-000477,-0.23746609207400002
ACH-000480,-0.245520506332
ACH-000481,-0.113914971414
ACH-000483,-0.136973155534
ACH-000484,-0.107833115813
ACH-000485,-0.09164548822630002
ACH-000486,-0.31853389696600004
ACH-000487,0.0006393912303790001
ACH-000488,-0.28717380004799997
ACH-000490,-0.10763759612700001
ACH-000491,-0.0893810066873
ACH-000495,-0.22522782236699998
ACH-000496,-0.252440790889
ACH-000499,-0.17247585864700002
ACH-000500,-0.133214279176
ACH-000502,-0.20287947577799997
ACH-000503,-0.162582479791
ACH-000505,-0.170315544609
ACH-000507,-0.14724689054
ACH-000510,-0.109100864676
ACH-000511,-0.061782697423
ACH-000512,-0.230838080585
ACH-000516,-0.165234725625
ACH-000517,-0.203552000894
ACH-000518,0.0100153205743
ACH-000520,-0.099662340406
ACH-000521,-0.18401209013300002
ACH-000522,-0.0498100688459
ACH-000524,-0.185692481899
ACH-000527,-0.121939567949
ACH-000528,-0.167419152203
ACH-000537,-0.28447699693100004
ACH-000541,-0.00435757483596
ACH-000542,-0.212257281463
ACH-000544,-0.179128887491
ACH-000545,-0.15085743593599998
ACH-000547,-0.372060900422
ACH-000548,-0.12548298503
ACH-000549,-0.125708267395
ACH-000550,-0.153619606603
ACH-000552,-0.136206543531
ACH-000556,-0.296082616767
ACH-000557,0.0839857243055
ACH-000570,-0.058937943575099995
ACH-000571,-0.0510515980717
ACH-000573,-0.19847538642700002
ACH-000576,-0.20631717468199998
ACH-000580,0.017492034729500002
ACH-000584,-0.152204654911
ACH-000585,-0.139886485869
ACH-000588,0.0366496402905
ACH-000589,-0.262124815846
ACH-000591,-0.10786462239700001
ACH-000593,-0.313413410246
ACH-000600,-0.177822755114
ACH-000601,-0.24151550833000002
ACH-000604,-0.0870414983463
ACH-000605,-0.25402411086
ACH-000606,-0.148581632751
ACH-000608,-0.162672576176
ACH-000614,-0.219911463828
ACH-000616,-0.144130090816
ACH-000618,-0.199295782924
ACH-000619,-0.334498319092
ACH-000620,-0.148448671932
ACH-000621,-0.163147898612
ACH-000622,-0.0119728958017
ACH-000623,-0.173616949693
ACH-000624,-0.157541075538
ACH-000627,-0.10226216268100001
ACH-000630,-0.147237136066
ACH-000632,-0.133053620861
ACH-000633,-0.151926928041
ACH-000637,-0.24121316989799998
ACH-000638,-0.0852855998725
ACH-000646,-0.18001856587200002
ACH-000647,-0.27614676337099997
ACH-000648,-0.21281647405200002
ACH-000649,-0.265448439632
ACH-000651,-0.08768846778850001
ACH-000652,-0.145876043797
ACH-000653,-0.133553820232
ACH-000657,-0.156652580617
ACH-000658,-0.00423812230344
ACH-000661,-0.0713206257977
ACH-000662,-0.29665351920099997
ACH-000663,-0.017726430353599998
ACH-000665,-0.323103350061
ACH-000671,-0.24523990885699998
ACH-000673,-0.218059515598
ACH-000676,-0.23394227514899998
ACH-000677,-0.259699229768
ACH-000681,-0.106001052981
ACH-000682,-0.172447426982
ACH-000683,-0.00576186518676
ACH-000684,-0.257456823434
ACH-000688,-0.118440189352
ACH-000693,-0.011513918402499998
ACH-000694,-0.152504814571
ACH-000695,-0.140232030102
ACH-000696,-0.245956732344
ACH-000697,-0.122363056326
ACH-000699,-0.11779971604100001
ACH-000701,-0.429635729473
ACH-000706,-0.185815981274
ACH-000711,-0.28343005700999996
ACH-000713,-0.00832007986938
ACH-000714,-0.274265434626
ACH-000718,-0.18989538077999998
ACH-000720,-0.16857529328600002
ACH-000721,-0.12087153037000001
ACH-000724,-0.119453869511
ACH-000725,-0.08861033654169999
ACH-000732,-0.023993344934299998
ACH-000734,-0.0342145370062
ACH-000735,-0.299430512783
ACH-000736,-0.0698029073133
ACH-000738,-0.23499302670000002
ACH-000746,-0.00825740291295
ACH-000747,-0.19614933661400002
ACH-000748,-0.179359008204
ACH-000753,-0.22077304011
ACH-000756,-0.27545068566799996
ACH-000757,-0.186709097358
ACH-000758,-0.23825890222100002
ACH-000760,-0.22681592717500001
ACH-000763,0.0582571846294
ACH-000764,-0.17839057965100003
ACH-000765,-0.07076110429389999
ACH-000766,-0.234851271431
ACH-000767,-0.19852373416299998
ACH-000768,-0.13898902863600002
ACH-000769,-0.0200589510409
ACH-000770,-0.226166969547
ACH-000771,-0.09607160665100001
ACH-000773,-0.137428449638
ACH-000776,-0.36435220981600003
ACH-000777,-0.248470752724
ACH-000778,-0.167271157717
ACH-000781,-0.0852629527671
ACH-000782,0.09298040966980001
ACH-000783,-0.227734627247
ACH-000784,-0.0944487217583
ACH-000785,-0.249349125881
ACH-000787,-0.0834556482526
ACH-000788,-0.23222148657299999
ACH-000791,-0.0548553158265
ACH-000792,-0.22546724551600003
ACH-000794,-0.110532184072
ACH-000796,-0.121380692846
ACH-000799,-0.210876014362
ACH-000800,-0.302925617089
ACH-000802,-0.21184953923
ACH-000804,-0.173311191371
ACH-000805,-0.26489699406399997
ACH-000809,-0.169477082521
ACH-000810,0.0565066938916
ACH-000811,-0.143429703544
ACH-000817,-0.0713044160977
ACH-000819,-0.18405584715999998
ACH-000820,0.013491730973399998
ACH-000821,-0.213435257716
ACH-000822,-0.10091460967299999
ACH-000823,-0.12974445256300002
ACH-000824,-0.082193373794
ACH-000827,-0.109612099793
ACH-000829,-0.278172625696
ACH-000831,-0.23013411675099998
ACH-000832,-0.184879474243
ACH-000833,-0.379233085677
ACH-000834,-0.110180929325
ACH-000835,-0.043702663210899995
ACH-000836,-0.271170068779
ACH-000837,-0.0899761521851
ACH-000838,0.0253875945292
ACH-000839,-0.22300759725299998
ACH-000840,-0.332436813866
ACH-000841,-0.0604094501407
ACH-000843,-0.230238876994
ACH-000846,0.0301970721533
ACH-000847,-0.00822132715559
ACH-000848,-0.165555816136
ACH-000849,-0.12701424262900002
ACH-000851,-0.180796653156
ACH-000855,-0.322850694923
ACH-000856,-0.331382833481
ACH-000858,-0.06476897689519999
ACH-000859,-0.36093735844
ACH-000861,-0.0344973734064
ACH-000862,-0.0371085493675
ACH-000865,-0.16479078828
ACH-000866,-0.07909010108410001
ACH-000867,-0.08989907301380001
ACH-000869,0.0520342534487
ACH-000872,-0.31513486677700003
ACH-000873,-0.056489941058599995
ACH-000876,-0.11477429444800001
ACH-000878,0.0187296713163
ACH-000880,-0.048629529423
ACH-000881,-0.215695308478
ACH-000882,-0.116825807854
ACH-000884,-0.200480523933
ACH-000885,-0.203855160571
ACH-000887,-0.187544665011
ACH-000888,-0.134374714375
ACH-000889,-0.26732532866500003
ACH-000890,-0.0854997971179
ACH-000896,-0.22088717741799999
ACH-000898,-0.034609695161
ACH-000900,-0.362382230674
ACH-000901,-0.185275048577
ACH-000905,-0.0807014546628
ACH-000906,-0.22032138331999998
ACH-000907,-0.0418445160538
ACH-000910,-0.0719818005822
ACH-000911,-0.211983671982
ACH-000912,-0.136141127553
ACH-000913,-0.12498183240999998
ACH-000915,-0.274440464703
ACH-000916,0.237374123114
ACH-000917,-0.202266194043
ACH-000921,-0.196564097947
ACH-000924,-0.242546171811
ACH-000926,-0.25675977175000003
ACH-000928,-0.019428188059999997
ACH-000929,0.0421866960466
ACH-000932,-0.337154226348
ACH-000935,-0.383753984757
ACH-000936,-0.171484730145
ACH-000937,-0.200586357397
ACH-000938,-0.16592515039
ACH-000939,-0.318079964268
ACH-000941,-0.050266733831
ACH-000943,-0.24171276374200001
ACH-000946,-0.0652969293116
ACH-000947,-0.0476199232341
ACH-000948,-0.108766177574
ACH-000950,-0.07034484400589999
ACH-000953,-0.22284625811900002
ACH-000957,-0.145283312563
ACH-000958,-0.154648320921
ACH-000960,-0.21518694865600002
ACH-000963,-0.29534943705899996
ACH-000968,-0.0791952388616
ACH-000969,-0.0759992167485
ACH-000973,-0.215347057348
ACH-000974,-0.212303373332
ACH-000975,-0.17712051827
ACH-000976,-0.20286447132399998
ACH-000978,-0.21637114407900002
ACH-000980,-0.16268658717
ACH-000984,-0.35828537055
ACH-000986,-0.00020682828744799997
ACH-000988,-0.104426843764
ACH-000993,0.0037167879988400003
ACH-000994,0.012338252107799999
ACH-000996,-0.28900354209
ACH-001001,-0.19228599019499998
ACH-001020,-0.199619918354
ACH-001028,-0.22898209926600002
ACH-001031,-0.123272378475
ACH-001038,-0.166661145026
ACH-001048,-0.21264435069
ACH-001050,-0.121680395829
ACH-001053,-0.216109533176
ACH-001054,-0.165405637499
ACH-001061,-0.06549348050710001
ACH-001067,-0.39861272384199997
ACH-001075,-0.210432387275
ACH-001096,-0.283057516189
ACH-001128,-0.5077263939769999
ACH-001134,-0.15400492241699998
ACH-001151,-0.245332436323
ACH-001163,-0.202706352098
ACH-001164,-0.35770875898000004
ACH-001173,-0.204188859149
ACH-001183,-0.14017344103499998
ACH-001184,-0.21549754262899998
ACH-001190,-0.23562796224
ACH-001192,-0.221971046114
ACH-001193,-0.648212206466
ACH-001196,-0.0749796414118
ACH-001197,-0.171462655102
ACH-001205,-0.243578822315
ACH-001211,-0.208631021714
ACH-001212,-0.135123261935
ACH-001228,-0.40186493230400006
ACH-001232,-0.293036492663
ACH-001239,-0.06733015767919999
ACH-001274,-0.426690799121
ACH-001275,0.0128250716229
ACH-001277,-0.182422797613
ACH-001278,-0.267907838794
ACH-001280,-0.357517324816
ACH-001283,-0.10971975155300001
ACH-001289,-0.319422547777
ACH-001295,-0.11916827556500001
ACH-001300,-0.138626011502
ACH-001301,0.020531411430099997
ACH-001302,0.009202784289549999
ACH-001303,-0.278825785271
ACH-001306,-0.140738638815
ACH-001318,-0.07911526218960001
ACH-001322,-0.04446809300559999
ACH-001328,-0.12805474944599998
ACH-001332,-0.349039839635
ACH-001333,-0.309449863754
ACH-001336,-0.0783769856625
ACH-001340,-0.23874195077100002
ACH-001346,-0.264829564376
ACH-001353,-0.100152696826
ACH-001354,-0.299188628044
ACH-001367,0.10071441520999999
ACH-001368,-0.224998247063
ACH-001374,-0.0898371874418
ACH-001375,-0.18046484165600002
ACH-001377,-0.0810722670108
ACH-001380,-0.168532146932
ACH-001391,0.0738375940804
ACH-001407,-0.166906768151
ACH-001408,-0.18297306201299998
ACH-001413,-0.527025069574
ACH-001430,-0.364955887457
ACH-001431,0.044193435006900005
ACH-001450,-0.264090076448
ACH-001496,-0.309646748347
ACH-001500,-0.007358677618979999
ACH-001521,-0.331448568477
ACH-001523,-0.149165249952
ACH-001532,-0.295259189888
ACH-001536,-0.06330421559999999
ACH-001550,-0.0897402133788
ACH-001552,-0.0005085324191759999
ACH-001554,-0.268550472482
ACH-001645,-0.16257046859000002
ACH-001654,-0.20408997561500003
ACH-001715,-0.19976886658799997
ACH-001735,-0.167038670584
ACH-001736,-0.0842727577033
ACH-001737,0.141723084983
ACH-001740,-0.131806583202
ACH-001745,-0.315555320599
ACH-001750,-0.184367540444
ACH-001765,-0.326167598312
ACH-001956,-0.187533702837
ACH-001957,-0.15542476865
