,TPSG1 (25823)
ACH-000004,0.046114816932100004
ACH-000007,0.130075962488
ACH-000009,0.158736829505
ACH-000011,0.110510850244
ACH-000012,-0.020195771014900003
ACH-000013,-0.026237018258700003
ACH-000014,0.025546322088900005
ACH-000015,0.04501913283480001
ACH-000017,-0.0304402312824
ACH-000018,-0.009525356708610001
ACH-000019,-0.07194838208719999
ACH-000021,0.09516751904410001
ACH-000022,0.0707816793381
ACH-000025,0.19599606756700003
ACH-000028,0.213022304578
ACH-000030,0.14231345837
ACH-000035,0.09371142018419999
ACH-000036,0.18979031513500003
ACH-000037,-0.020001921772599997
ACH-000039,0.126859721444
ACH-000040,0.00199341117893
ACH-000041,0.10317318248
ACH-000042,0.151948012037
ACH-000045,0.09153054377669999
ACH-000047,-0.114315771915
ACH-000052,0.0696070530926
ACH-000053,-0.08315873772210002
ACH-000054,0.123045371114
ACH-000055,0.215628849877
ACH-000060,-0.138189787184
ACH-000067,-0.0152613111758
ACH-000070,0.018281056543
ACH-000075,0.192491486074
ACH-000078,0.152769674445
ACH-000082,0.0624419620064
ACH-000085,-0.175074718915
ACH-000086,0.20250315071
ACH-000087,-0.191774278276
ACH-000092,0.0846394117705
ACH-000095,0.0595118614738
ACH-000097,0.0410606865661
ACH-000098,-0.0336509101309
ACH-000099,0.0527515049697
ACH-000108,0.0408219610926
ACH-000113,0.046647780130199996
ACH-000115,-0.041157661329
ACH-000116,0.0704049731052
ACH-000118,0.0205213281664
ACH-000120,0.182378845749
ACH-000123,0.012950822215100001
ACH-000127,0.077311823339
ACH-000128,-0.07299812703210001
ACH-000132,-0.08927262638460001
ACH-000133,0.0620469917887
ACH-000137,-0.06927779699469999
ACH-000138,0.00872607361787
ACH-000142,0.023022164483699998
ACH-000143,0.067355334568
ACH-000146,0.125344336174
ACH-000148,0.019531150783799998
ACH-000150,0.42799805865199997
ACH-000152,0.258953000303
ACH-000153,-0.15363830829000003
ACH-000159,0.0820591137495
ACH-000160,0.0843755381779
ACH-000163,0.011534270636799999
ACH-000167,0.11764340841399999
ACH-000168,-0.0233457619085
ACH-000169,-0.12609264391799999
ACH-000178,0.0758068331513
ACH-000182,-0.0922634220792
ACH-000183,-0.30726596935
ACH-000188,0.00209780246807
ACH-000189,-0.14829352983
ACH-000190,0.34620789985699996
ACH-000198,0.0491142502209
ACH-000204,-0.22807398428000003
ACH-000206,0.274965091982
ACH-000207,0.055543892591399996
ACH-000211,0.144676211315
ACH-000215,0.103670844637
ACH-000221,0.012652575842899999
ACH-000222,-0.08404637180819999
ACH-000223,0.0641925957464
ACH-000226,0.021619449288599997
ACH-000227,0.32386385353
ACH-000228,0.19867775324200002
ACH-000231,0.130961277796
ACH-000232,0.0695412893178
ACH-000233,0.05166845351009999
ACH-000234,0.165620748224
ACH-000235,0.029522983679499997
ACH-000237,-0.0516825893222
ACH-000238,-0.0431560951566
ACH-000243,0.09086201994
ACH-000244,0.07589706147599999
ACH-000246,0.158179309795
ACH-000248,-0.060547942995499995
ACH-000250,-0.00699124148192
ACH-000251,0.114841456518
ACH-000253,-0.153674238443
ACH-000255,0.299366612535
ACH-000256,-0.0914094646139
ACH-000257,-0.059676495606
ACH-000258,-0.0422905495211
ACH-000259,0.0508710750184
ACH-000260,-0.0294934964186
ACH-000261,0.115342677608
ACH-000262,0.07799234534360001
ACH-000263,0.0104193267918
ACH-000264,-0.015604007912000001
ACH-000265,0.0912549561317
ACH-000266,0.006545544942250001
ACH-000272,0.0920876543293
ACH-000273,0.187004411098
ACH-000274,-0.0150107621948
ACH-000277,0.0298877911089
ACH-000278,0.176155846199
ACH-000279,0.0831101435202
ACH-000280,0.0176119677602
ACH-000281,-0.05215759451140001
ACH-000288,-0.017950353891599997
ACH-000291,0.07823531519789999
ACH-000293,0.046039685599600005
ACH-000294,0.105157831691
ACH-000295,-0.0360730024432
ACH-000296,0.128005485615
ACH-000302,0.07213154810860001
ACH-000304,-0.452058035198
ACH-000307,9.17838369044e-05
ACH-000308,0.0218474373971
ACH-000310,0.15896891670399999
ACH-000311,-0.057883622987400005
ACH-000312,0.041435155881599996
ACH-000315,0.000968251915751
ACH-000316,-0.198605887839
ACH-000317,0.0613267618387
ACH-000318,0.20607289722600003
ACH-000319,-0.0121911705669
ACH-000320,0.06680355327269999
ACH-000322,-0.10680433416000001
ACH-000323,0.16389606313400001
ACH-000324,0.08925036464189999
ACH-000329,0.112855190977
ACH-000330,0.0574461800356
ACH-000331,0.18535000000399998
ACH-000332,0.0820645285255
ACH-000334,-0.16913244182700002
ACH-000335,-0.00358028031387
ACH-000336,0.125466022014
ACH-000337,0.120256129605
ACH-000339,0.12434259962000001
ACH-000341,0.131249444589
ACH-000348,0.0877156657112
ACH-000350,-0.0166140859708
ACH-000352,0.11458886367999999
ACH-000356,0.00644136621478
ACH-000361,-0.223762886142
ACH-000362,0.22239732393699999
ACH-000363,0.122216121963
ACH-000364,0.133657654584
ACH-000365,0.0927359137029
ACH-000366,-0.0815953355607
ACH-000368,0.016233532832200002
ACH-000374,0.125779418067
ACH-000375,-0.0162266373154
ACH-000376,0.187655601484
ACH-000381,-0.0882665714206
ACH-000383,-0.0107524874955
ACH-000387,0.07563964747280001
ACH-000389,0.048532700965300005
ACH-000390,0.0778803299266
ACH-000393,-0.026968430013900004
ACH-000395,0.111245256546
ACH-000397,-0.0167522311556
ACH-000401,0.36136558735200003
ACH-000402,0.0048044307067
ACH-000403,0.0554275768008
ACH-000404,0.234699655103
ACH-000406,0.0240545105813
ACH-000407,-0.0533096547937
ACH-000408,0.0314142115558
ACH-000410,0.221084374582
ACH-000411,0.117407083154
ACH-000414,0.0408287216151
ACH-000415,0.07863231904689999
ACH-000416,0.07117349981210001
ACH-000420,-0.011505360277
ACH-000421,0.0294341641506
ACH-000424,0.10460455532299999
ACH-000425,0.11529680081900001
ACH-000426,-0.145837816659
ACH-000427,0.0799057966317
ACH-000433,-0.0203969348144
ACH-000436,-0.191034576996
ACH-000444,0.0535771399085
ACH-000445,0.16013444187
ACH-000448,-0.00629530729174
ACH-000450,0.0771422894169
ACH-000452,-0.06215967451169999
ACH-000454,0.0009024478916499999
ACH-000458,0.0663699502068
ACH-000459,0.17564068423300003
ACH-000460,-0.0876311610135
ACH-000461,0.10008369991900001
ACH-000463,0.00400509470859
ACH-000464,0.00928949382892
ACH-000466,-0.09667050208519999
ACH-000467,0.343160911176
ACH-000468,-0.00772363424263
ACH-000469,0.135007927394
ACH-000470,0.170503530339
ACH-000471,0.046623126977500005
ACH-000472,-0.0311200134228
ACH-000473,-0.128354642305
ACH-000475,-0.0675912352781
ACH-000476,-0.160785785075
ACH-000477,0.191797543809
ACH-000480,-0.0671944188607
ACH-000481,0.053116241204000006
ACH-000483,0.08343300235060001
ACH-000484,-0.0015692043739999998
ACH-000485,-0.0244086319643
ACH-000486,0.09015200550510001
ACH-000487,-0.11868360582200001
ACH-000488,-0.013991070704
ACH-000490,-0.060935297924100004
ACH-000491,0.23012384778499997
ACH-000495,-0.119778680383
ACH-000496,-0.0034929109100199996
ACH-000499,0.234537966851
ACH-000500,-0.09767206201050001
ACH-000502,-0.00207216553525
ACH-000503,0.0739030564047
ACH-000505,0.0101020425994
ACH-000507,0.1433846615
ACH-000510,0.10473540157099999
ACH-000511,0.16580105134
ACH-000512,-0.5897290069919999
ACH-000516,-0.0180717046001
ACH-000517,0.0964953701128
ACH-000518,-0.0692264119922
ACH-000520,-0.00239614625702
ACH-000521,0.016077347741700002
ACH-000522,0.0027729321096200002
ACH-000524,-0.0426665146934
ACH-000527,0.113556755896
ACH-000528,-0.041769707812
ACH-000537,0.0561453889642
ACH-000541,-0.0465203183919
ACH-000542,0.08697291483860001
ACH-000544,0.114874300977
ACH-000545,0.101101317549
ACH-000547,0.188271031547
ACH-000548,-0.15006067106499998
ACH-000549,0.257681151085
ACH-000550,0.0396566178048
ACH-000552,0.0825770775883
ACH-000556,-0.0991992316467
ACH-000557,-0.300900426589
ACH-000570,-0.00514899069544
ACH-000571,0.0199566570636
ACH-000573,0.169683351954
ACH-000576,0.135841140932
ACH-000580,0.048348589703599995
ACH-000584,-0.0342492831688
ACH-000585,0.0817173527746
ACH-000588,0.0836263205434
ACH-000589,-0.025772207773899998
ACH-000591,-0.036927543866300004
ACH-000593,-0.013665661148800001
ACH-000600,-0.019307793578000002
ACH-000601,0.0531617972511
ACH-000604,-0.188966352798
ACH-000605,0.0523433577794
ACH-000606,0.188881169421
ACH-000608,-0.249261019085
ACH-000614,0.330209792798
ACH-000616,0.154326992711
ACH-000618,-0.021581766216099998
ACH-000619,0.186155425724
ACH-000620,0.0136904402198
ACH-000621,0.2115171488
ACH-000622,0.122417501261
ACH-000623,0.0452762019735
ACH-000624,-0.10303795802000001
ACH-000627,0.120408116939
ACH-000630,0.043801817287099996
ACH-000632,0.0224366181366
ACH-000633,0.0652156284942
ACH-000637,0.235331108391
ACH-000638,0.116780206302
ACH-000646,0.125890931368
ACH-000647,-0.135251375354
ACH-000648,0.133232074105
ACH-000649,0.007592071460300001
ACH-000651,0.157738851337
ACH-000652,-0.015500356996100001
ACH-000653,-0.014021043616799999
ACH-000657,0.0402571867881
ACH-000658,-0.10437477527200001
ACH-000661,0.0674510764673
ACH-000662,0.09781912281369999
ACH-000663,0.00216147917163
ACH-000665,0.07955093372330001
ACH-000671,-0.07187994409
ACH-000673,0.090793737598
ACH-000676,0.13199682990800002
ACH-000677,0.0580085895603
ACH-000681,-0.09817520873600001
ACH-000682,0.0287666970756
ACH-000683,0.08583563363060001
ACH-000684,0.278227220258
ACH-000688,0.0732473656885
ACH-000693,0.0389805346063
ACH-000694,0.13983506855900002
ACH-000695,-0.126593785844
ACH-000696,0.0547442011627
ACH-000697,-0.23387300839699998
ACH-000699,0.00802259859844
ACH-000701,0.0423029675957
ACH-000706,0.0896056928445
ACH-000711,0.12033146004699999
ACH-000713,0.17478434800999998
ACH-000714,-0.302543673346
ACH-000718,0.052633403529400005
ACH-000720,0.04873189705030001
ACH-000721,0.0810268214047
ACH-000724,-0.0367105933933
ACH-000725,-0.107252667872
ACH-000732,0.0882538398612
ACH-000734,0.115864925384
ACH-000735,0.0170476636341
ACH-000736,0.114178564464
ACH-000738,0.0745017443629
ACH-000746,-0.233074624355
ACH-000747,0.0183997615732
ACH-000748,0.022737998897099997
ACH-000753,0.0563591854394
ACH-000756,-0.150574715315
ACH-000757,-0.268585845929
ACH-000758,-0.0643889919188
ACH-000760,-0.13753869803
ACH-000763,0.0812194475828
ACH-000764,0.0467887817978
ACH-000765,0.117044991566
ACH-000766,0.0548383487003
ACH-000767,-0.00829443007857
ACH-000768,0.204155007331
ACH-000769,0.046093276644199994
ACH-000770,0.118752982994
ACH-000771,0.164321514951
ACH-000773,0.073354395116
ACH-000776,0.0807034777343
ACH-000777,-0.04673431723069999
ACH-000778,0.143806331388
ACH-000781,0.0175472587409
ACH-000782,0.08429385722999999
ACH-000783,-0.287660029094
ACH-000784,0.11064913664
ACH-000785,-0.101855929923
ACH-000787,-0.00981748148136
ACH-000788,-0.04803746044840001
ACH-000791,-0.020129154567200002
ACH-000792,0.0210283334139
ACH-000794,0.126933202813
ACH-000796,0.134108396912
ACH-000799,0.168512462284
ACH-000800,0.0732359996973
ACH-000802,0.044150769630399996
ACH-000804,0.0833570573726
ACH-000805,-0.0743718774225
ACH-000809,-0.150047075336
ACH-000810,0.1352751137
ACH-000811,-0.082402732728
ACH-000817,0.0372276706667
ACH-000819,0.0619236594977
ACH-000820,0.279751603032
ACH-000821,0.120169233153
ACH-000822,0.0056743572461899995
ACH-000823,0.0709382378268
ACH-000824,-0.200454698212
ACH-000827,0.06902935470310001
ACH-000829,-0.05639694569519999
ACH-000831,-0.143613967735
ACH-000832,0.09238468499739999
ACH-000833,0.08728577040930001
ACH-000834,0.106129650974
ACH-000835,0.149240592673
ACH-000836,0.10077709465399999
ACH-000837,0.209852349598
ACH-000838,-0.0407231310693
ACH-000839,-0.137888346379
ACH-000840,0.125075096647
ACH-000841,-0.210868960905
ACH-000843,0.08342165168980001
ACH-000846,0.0871041224257
ACH-000847,0.085313298762
ACH-000848,-0.022195420640199998
ACH-000849,0.09543985060080001
ACH-000851,-0.188326909119
ACH-000855,0.196052207474
