,HBZ (3050)
ACH-000004,0.0690869828253
ACH-000007,0.26319012600200004
ACH-000009,0.41988029750100003
ACH-000011,0.08735987032400001
ACH-000012,0.20720439024999998
ACH-000013,0.163179789376
ACH-000014,0.19070204662
ACH-000015,0.073861354249
ACH-000017,-0.129281555273
ACH-000018,-0.202869637095
ACH-000019,0.2276562207
ACH-000021,0.132788352499
ACH-000022,0.11540226794399999
ACH-000025,0.10062805402899999
ACH-000028,0.17056358218400003
ACH-000030,0.161157707406
ACH-000035,0.27463438883900004
ACH-000036,-0.0478259699279
ACH-000037,-0.0192408949209
ACH-000039,0.00761968903796
ACH-000040,-0.035598310789800004
ACH-000041,0.289249126318
ACH-000042,0.153817426211
ACH-000045,0.00595488405931
ACH-000047,0.00814600501123
ACH-000052,-0.0999317606632
ACH-000053,0.206906933283
ACH-000054,0.107849121437
ACH-000055,0.11667933580499999
ACH-000060,-0.0215281830628
ACH-000067,0.144553792674
ACH-000070,-0.09052414209689999
ACH-000075,0.10047947957100001
ACH-000078,0.21036540368700002
ACH-000082,-0.0107981858452
ACH-000085,0.118874693435
ACH-000086,0.217559144328
ACH-000087,0.0135407070426
ACH-000092,0.0297389638319
ACH-000095,0.25869939283300003
ACH-000097,0.170807145517
ACH-000098,-0.086759588775
ACH-000099,0.006828020659439999
ACH-000108,0.099780636841
ACH-000113,0.028817121153799998
ACH-000115,0.14185672189200002
ACH-000116,-0.07344623637600001
ACH-000118,0.207751777491
ACH-000120,0.190134426168
ACH-000123,0.22115878542300002
ACH-000127,-0.13220884704299998
ACH-000128,0.059195448357199996
ACH-000132,0.0570026483247
ACH-000133,-0.16081536335000002
ACH-000137,-0.0034260800605
ACH-000138,0.0606687933964
ACH-000142,-0.0593922554022
ACH-000143,0.0070014613021700004
ACH-000146,0.205270375577
ACH-000148,0.0766494794554
ACH-000150,-0.18366144893199998
ACH-000152,0.10685357732100001
ACH-000153,0.051890829863
ACH-000159,0.0785471828359
ACH-000160,0.168124740182
ACH-000163,0.151107235999
ACH-000167,-0.116088674293
ACH-000168,-0.14495646893300002
ACH-000169,0.105165764347
ACH-000178,0.0182125233816
ACH-000182,0.051091506767699996
ACH-000183,0.218751146138
ACH-000188,0.261772093132
ACH-000189,0.116446736559
ACH-000190,0.262613089703
ACH-000198,0.0680728699745
ACH-000204,0.14800310099300001
ACH-000206,-0.190836387834
ACH-000207,0.0694389422919
ACH-000211,-0.0426543979421
ACH-000215,-0.018885804603900002
ACH-000221,0.11815066798800002
ACH-000222,0.0553787180044
ACH-000223,0.212264934942
ACH-000226,0.293284851495
ACH-000227,0.226209334106
ACH-000228,0.206792425351
ACH-000231,-0.0707001883676
ACH-000232,0.122682093243
ACH-000233,0.167985541334
ACH-000234,0.116138707851
ACH-000235,0.12616958173
ACH-000237,-0.14653046961
ACH-000238,0.119085841477
ACH-000243,0.08963886888900001
ACH-000244,-0.013026645885
ACH-000246,0.0697176649617
ACH-000248,0.17521260280499998
ACH-000250,-0.0951698012267
ACH-000251,0.355360803324
ACH-000253,0.0826667420057
ACH-000255,0.0854248534159
ACH-000256,0.0836187022736
ACH-000257,-0.15652060814899998
ACH-000258,0.132071255425
ACH-000259,0.019262917536200002
ACH-000260,0.0013591488899200002
ACH-000261,0.127319036498
ACH-000262,0.0733993796237
ACH-000263,0.00127653391253
ACH-000264,0.10891364061799999
ACH-000265,0.056046929250999994
ACH-000266,0.16449288740999998
ACH-000272,0.05306837935869999
ACH-000273,0.14260455545700002
ACH-000274,0.06927950845599999
ACH-000277,0.0565299915943
ACH-000278,0.0238673222003
ACH-000279,0.135658001473
ACH-000280,-0.055911774781
ACH-000281,0.188097121361
ACH-000288,0.00770086274645
ACH-000291,0.240678783534
ACH-000293,0.08886961223269998
ACH-000294,0.19246790940900002
ACH-000295,0.447432218557
ACH-000296,0.161003436427
ACH-000302,0.10696814282400001
ACH-000304,-0.143433714504
ACH-000307,0.131741535385
ACH-000308,-0.0164984368969
ACH-000310,0.0174621612408
ACH-000311,0.298559819141
ACH-000312,0.272545700045
ACH-000315,-0.349966546477
ACH-000316,0.163899890956
ACH-000317,0.293242326777
ACH-000318,0.0428431501616
ACH-000319,-0.0411272752101
ACH-000320,0.211248868634
ACH-000322,-0.09870174170439999
ACH-000323,0.066194074204
ACH-000324,0.0176170632995
ACH-000329,-0.0667687586527
