,GPT2 (84706)
ACH-000831,-0.29349868144200003
ACH-000832,0.07654373719660001
ACH-000833,0.0274397188551
ACH-000834,-0.0692218536646
ACH-000835,-0.226329909494
ACH-000836,0.163217024341
ACH-000837,-0.21180862899500003
ACH-000838,0.0238119094196
ACH-000839,-0.235122298491
ACH-000840,-0.276070837025
ACH-000841,-0.08590408536250001
ACH-000843,0.052441898536900004
ACH-000846,-0.159312032636
ACH-000847,-0.235357789575
ACH-000848,-0.17961092243299998
ACH-000849,-0.16579465794700002
ACH-000851,-0.17984426166900003
ACH-000855,-0.113829947958
ACH-000856,-0.219950920937
ACH-000858,-0.22289590362199999
ACH-000859,0.0516465194111
ACH-000861,-0.159830325685
ACH-000862,0.0092455948334
ACH-000865,-0.08295979869589999
ACH-000866,-0.047985004653400005
ACH-000867,-0.0343089121701
ACH-000869,-0.25326614417
ACH-000872,-0.151239989265
ACH-000873,-0.20391883137000003
ACH-000876,-0.0947544696312
ACH-000878,-0.21646922573600003
ACH-000880,-0.348255535873
ACH-000881,-0.0777948224978
ACH-000882,-0.050406895413300006
ACH-000884,0.0960685191955
ACH-000885,-0.24238240222
ACH-000887,-0.06494574767939999
ACH-000888,-0.161340554235
ACH-000889,-0.120143734408
ACH-000890,-0.327520825442
ACH-000896,-0.118503048879
ACH-000898,-0.339181171883
ACH-000900,0.0359017414948
ACH-000901,-0.184080739221
ACH-000905,-0.15491712829
ACH-000906,-0.05571086142000001
ACH-000907,-0.126011061741
ACH-000910,-0.162561776766
ACH-000911,-0.046939723835
ACH-000912,-0.182822939992
ACH-000913,0.0707066544146
ACH-000915,-0.293980546944
ACH-000916,-0.148143099486
ACH-000917,-0.244920583559
ACH-000921,-0.0428718202772
ACH-000924,-0.136053506768
ACH-000926,-0.296962312179
ACH-000928,-0.156231717064
ACH-000929,-0.429728866735
ACH-000932,-0.34195876568800004
ACH-000935,-0.0274610056753
ACH-000936,0.128990130449
ACH-000937,-0.33338072665
ACH-000938,-0.166533521622
ACH-000939,0.182858262208
ACH-000941,-0.158612453472
ACH-000943,-0.17176005152899998
ACH-000946,-0.27636919165199997
ACH-000947,-0.146839537154
ACH-000948,-0.24555805813
ACH-000950,0.0699074790288
ACH-000953,-0.37777984470200004
ACH-000957,-0.12804968339199999
ACH-000958,0.116441062178
ACH-000960,-0.172944773767
ACH-000963,-0.371690958795
ACH-000968,-0.292822361518
ACH-000969,-0.18951350507800002
ACH-000973,-0.265191332826
ACH-000974,-0.0386776872023
ACH-000975,0.0134194038666
ACH-000976,-0.47392685824299996
ACH-000978,-0.623607349909
ACH-000980,-0.142500113723
ACH-000984,-0.25483601389000005
ACH-000986,-0.11798331727299999
ACH-000988,-0.0705597503652
ACH-000993,-0.0686352701145
ACH-000994,-0.35344406326600003
ACH-000996,-0.20160643273499998
ACH-001001,-0.138098058213
ACH-001020,0.235962621365
ACH-001028,-0.047313028163
ACH-001031,-0.39572349483099994
ACH-001038,-0.26649478425900003
ACH-001048,0.07074740959
ACH-001050,-0.212764394157
ACH-001053,-0.503411724979
ACH-001054,-0.286184280242
ACH-001061,0.00272958919378
ACH-001067,-0.084960395244
ACH-001075,-0.0130104997161
ACH-001096,-0.235505518748
ACH-001128,1.1043383006799998
ACH-001134,-0.208060485396
ACH-001151,-0.19993114984000002
ACH-001163,0.212599293492
ACH-001164,0.25204447482299996
ACH-001173,-0.0854137231579
ACH-001183,-0.210314958145
ACH-001184,-0.0193460769848
ACH-001190,-0.254129385947
ACH-001192,-0.0507212434678
ACH-001193,0.121545936676
ACH-001196,-0.115394305911
ACH-001197,-0.20057582083500003
ACH-001205,-0.473682498638
ACH-001211,0.0418234965066
ACH-001212,0.07444074521960001
ACH-001228,0.0417168326388
ACH-001232,-0.0637343512811
ACH-001239,-0.0454556577678
ACH-001274,-0.234213070798
ACH-001275,-0.09157519931510001
ACH-001277,-0.21745010460499997
ACH-001278,-0.129248119498
ACH-001280,-0.110067153607
ACH-001283,-0.07205344424019999
ACH-001289,-0.286817004182
ACH-001295,-0.24249044057100003
ACH-001300,-0.09829270114600001
ACH-001301,-0.100140241768
ACH-001302,-0.17887456756099998
ACH-001303,-0.0784807510615
ACH-001306,-0.12213362047800001
ACH-001318,-0.381871357339
ACH-001322,-0.48922561004799997
ACH-001328,-0.0501813350232
ACH-001332,-0.209810739975
ACH-001333,-0.282387973143
ACH-001336,-0.138767931855
ACH-001340,-0.0767396276707
ACH-001346,-0.10144206429300001
ACH-001353,-0.20805176376899998
ACH-001354,0.098436046253
ACH-001367,-0.0302062995805
ACH-001368,-0.171431908917
ACH-001374,-0.0506901258108
ACH-001375,-0.434868198427
ACH-001377,-0.207120542868
ACH-001380,-0.11303291909499999
ACH-001391,-0.011584468453600002
ACH-001407,-0.0577314221041
ACH-001408,0.0547767651586
ACH-001413,-0.241251020177
ACH-001430,-0.19879253838799998
ACH-001431,-0.3284885313
ACH-001450,-0.0371385346874
ACH-001496,-0.123521626359
ACH-001500,-0.022226461391500002
ACH-001521,-0.231445530189
ACH-001523,-0.18478004607
ACH-001532,-0.25607788330200004
ACH-001536,-0.273017949373
ACH-001550,0.293442349704
ACH-001552,0.0321366586028
ACH-001554,-0.35287909621799995
ACH-001645,-0.0112158006898
ACH-001654,-0.140913611777
ACH-001715,-0.254015726929
ACH-001735,-0.06927101005110001
ACH-001736,0.010228949039299998
ACH-001737,-0.290762803788
ACH-001740,0.223033171123
ACH-001745,0.189251961439
ACH-001750,-0.112611353055
ACH-001765,0.0223102065272
ACH-001956,-0.172675207779
ACH-001957,0.12847392292999998
