,TAC4 (255061)
ACH-000004,0.0391109374277
ACH-000007,-0.0875560118903
ACH-000009,-0.348133699682
ACH-000011,-0.00572809472358
ACH-000012,-0.0169674763171
ACH-000013,0.0414130245467
ACH-000014,0.0573536082157
ACH-000015,-0.00890225672808
ACH-000017,-0.179545183554
ACH-000018,-0.14714058814300002
ACH-000019,-0.285882677197
ACH-000021,-0.059618655911
ACH-000022,0.0190901409237
ACH-000025,-0.120443525196
ACH-000028,-0.235639872711
ACH-000030,-0.0982110318102
ACH-000035,-0.0477820656669
ACH-000036,-0.13943856077
ACH-000037,0.103411303842
ACH-000039,-0.04500685157869999
ACH-000040,-0.0402740619919
ACH-000041,-0.011079169928700002
ACH-000042,-0.051971770303100004
ACH-000045,-0.07556490118980001
ACH-000047,-0.110079848802
ACH-000052,-0.126383296038
ACH-000053,-0.09416032325139999
ACH-000054,-0.202154190898
ACH-000055,-0.023529502848400004
ACH-000060,0.009491855747589999
ACH-000067,0.0214603164629
ACH-000070,0.149819229384
ACH-000075,-0.0891705292034
ACH-000078,0.087494001282
ACH-000082,-0.126697180199
ACH-000085,-0.04777989519069999
ACH-000086,-0.310133218723
ACH-000087,-0.09417717527830001
ACH-000092,-0.151362943215
ACH-000095,-0.014829190921
ACH-000097,-0.023161453422500002
ACH-000098,-0.11000446208699999
ACH-000099,-0.00156941530053
ACH-000108,-0.164119997125
ACH-000113,-0.036032254281699996
ACH-000115,0.311737748317
ACH-000116,-0.113119200229
ACH-000118,0.0009411973220910001
ACH-000120,-0.292053478561
ACH-000123,-0.0792859405863
ACH-000127,0.0263414635425
ACH-000128,-0.0982757564253
ACH-000132,-0.0157004138798
ACH-000133,-0.0884339722246
ACH-000137,-0.267597773768
ACH-000138,-0.153968201734
ACH-000142,-0.19195906018800002
ACH-000143,0.061330562187900006
ACH-000146,0.0351613845164
ACH-000148,-0.115518269784
ACH-000150,-0.00588266237485
ACH-000152,-0.07246430449539999
ACH-000153,0.00986296770391
ACH-000159,0.057336812291199996
ACH-000160,-0.29839301250100003
ACH-000163,-0.0704130940398
ACH-000167,-0.29164529641
ACH-000168,-0.072488849206
ACH-000169,0.10814399127299999
ACH-000178,-0.0129182503583
ACH-000182,-0.136000274611
ACH-000183,-0.0256875009499
ACH-000188,-0.20475276629900002
ACH-000189,-0.167347379097
ACH-000190,-0.19499987695300003
ACH-000198,-0.0482282527477
ACH-000204,-0.342563071454
ACH-000206,-0.141155737526
ACH-000207,0.131477371019
ACH-000211,-0.0105079180928
ACH-000215,-0.106538940091
ACH-000221,0.04990156803040001
ACH-000222,0.126220510236
ACH-000223,0.0635043556598
ACH-000226,-0.09425901649489998
ACH-000227,-0.09915892564670001
ACH-000228,-0.0577200539338
ACH-000231,-0.0224759198872
ACH-000232,0.13489839628699998
ACH-000233,-0.00789288104086
ACH-000234,-0.134594077927
ACH-000235,-0.160608731561
ACH-000237,-0.0785019347129
ACH-000238,-0.23250207089299998
ACH-000243,-0.143153660272
ACH-000244,-0.0239654043847
ACH-000246,0.048444658106199995
ACH-000248,-0.105955438616
ACH-000250,-0.0365613774249
ACH-000251,0.258476568613
ACH-000253,-0.06106394342469999
ACH-000255,-0.0567143662208
ACH-000256,-0.288874588973
ACH-000257,0.0329213998308
ACH-000258,0.278804294133
ACH-000259,-0.0315883466938
ACH-000260,-0.0037194288634000002
ACH-000261,0.052454079297
ACH-000262,-0.039361559340800004
ACH-000263,-0.19378711231600002
ACH-000264,-0.267747019592
ACH-000265,-0.0850978133303
ACH-000266,-0.06814734644090001
ACH-000272,-0.0607076983466
ACH-000273,0.0863060413245
ACH-000274,-0.290806571201
ACH-000277,-0.366318165004
ACH-000278,-0.11847205056299999
ACH-000279,0.0516413383796
ACH-000280,-0.17171896208
ACH-000281,0.028689463153900002
ACH-000288,-0.252987923809
ACH-000291,-0.184644899813
ACH-000293,-0.12106080238500001
ACH-000294,0.0205004379909
ACH-000295,-0.207438001915
ACH-000296,-0.015597305599100001
ACH-000302,0.0415410705615
ACH-000304,0.246870063067
ACH-000307,-0.0867109793588
ACH-000308,-0.0583307421669
ACH-000310,-0.0259926927464
ACH-000311,0.17187033190499998
ACH-000312,-0.148658598526
ACH-000315,0.0939300156945
ACH-000316,0.0342198498621
ACH-000317,-0.0730928713153
ACH-000318,-0.079095640546
ACH-000319,-0.165993973564
ACH-000320,0.09869661683489998
ACH-000322,-0.136227199827
ACH-000323,-0.384216250026
ACH-000324,0.062140738048199994
ACH-000329,-0.0537716811773
ACH-000330,0.022475302901300002
ACH-000331,-0.158284150744
ACH-000332,-0.023468041678100002
ACH-000334,0.00186771579301
ACH-000335,-0.00918256987283
ACH-000336,0.0373883815225
ACH-000337,-0.24490647160300003
ACH-000339,-0.0103354338374
ACH-000341,-0.0964602106207
ACH-000348,-0.09619328131449999
ACH-000350,0.0879016809917
ACH-000352,-0.00556967143883
ACH-000356,-0.033805835348799995
ACH-000361,-0.113794554671
ACH-000362,-0.0282469658238
ACH-000363,-0.162102614279
ACH-000364,0.046850592884599994
ACH-000365,-0.153083834847
ACH-000366,-0.0943441191558
ACH-000368,-0.16256453647500002
ACH-000374,0.0036650133092699998
ACH-000375,0.146507260648
ACH-000376,-0.153511583389
ACH-000381,-0.09639089281369999
ACH-000383,-0.08326253571610001
ACH-000387,-0.0487598890654
ACH-000389,-0.0978800637441
ACH-000390,-0.11411243166099999
ACH-000393,-0.0522374733265
ACH-000395,-0.210576380082
ACH-000397,0.0422812076148
ACH-000401,0.105300647845
ACH-000402,-0.6166389436190001
ACH-000403,-0.171467157904
ACH-000404,0.0781629992719
ACH-000406,-0.037059794653199994
ACH-000407,-0.103008231369
ACH-000408,-0.08569795510119999
ACH-000410,-0.0190325392028
ACH-000411,0.0181475747633
ACH-000414,0.08874694579160002
ACH-000415,-0.328062107052
ACH-000416,-0.12328794954500001
ACH-000420,-0.15581110143
ACH-000421,-0.0815694930663
ACH-000424,-0.160795331347
ACH-000425,-0.12518179066500001
ACH-000426,-0.226937805838
ACH-000427,-0.269138991374
ACH-000433,-0.018206712407500002
ACH-000436,0.184302948022
ACH-000444,0.09452136990589999
ACH-000445,-0.408344216122
ACH-000448,0.049048308671000004
ACH-000450,-0.20862712315600002
ACH-000452,0.0177403230159
ACH-000454,0.217450055671
ACH-000458,-0.148937788338
ACH-000459,0.000109512210166
ACH-000460,-0.0111257190239
ACH-000461,-0.08354829577789999
ACH-000463,-0.0175869316402
ACH-000464,-0.057492948841699996
ACH-000466,-0.150420039934
ACH-000467,0.0210513459197
ACH-000468,-0.143513924241
ACH-000469,-0.17674114899799998
ACH-000470,-0.13356952824999999
ACH-000471,0.028738103849299996
ACH-000472,-0.12496750379899998
ACH-000473,0.176360840079
ACH-000475,-0.103950567
ACH-000476,0.038494289615
ACH-000477,-0.21818972414700002
ACH-000480,-0.141769771085
ACH-000481,-0.09777787480860001
ACH-000483,-0.013840633521
ACH-000484,-0.0873619544632
ACH-000485,-0.246669179884
ACH-000486,-0.10990225602
ACH-000487,0.03886240833230001
ACH-000488,-0.227863767041
ACH-000490,-0.08604913678439999
ACH-000491,-0.0845352158507
ACH-000495,-0.15918143786900002
ACH-000496,-0.137901487235
ACH-000499,-0.07791482463600001
ACH-000500,0.0659521073952
ACH-000502,-0.146157565579
ACH-000503,0.175291838728
ACH-000505,0.0241364365639
ACH-000507,0.061422851653500005
ACH-000510,-0.154211844496
ACH-000511,-0.145169541183
ACH-000512,-0.293476555481
ACH-000516,-0.0397984393109
ACH-000517,-0.019014545642500002
ACH-000518,0.006357768099859999
ACH-000520,-0.15896126734000002
ACH-000521,0.0464524092968
ACH-000522,0.0530020079349
ACH-000524,-0.106235672565
ACH-000527,-0.0993126219499
ACH-000528,0.08210427376189999
ACH-000537,-0.16836075015299998
ACH-000541,-0.13423968701
ACH-000542,0.0203580013585
ACH-000544,-0.19340413506700002
ACH-000545,-0.0525972247013
ACH-000547,0.10882921640000001
ACH-000548,-0.0815977708544
ACH-000549,-0.159071929477
ACH-000550,-0.283621753468
ACH-000552,-0.091262750209
ACH-000556,-0.20634718195799998
ACH-000557,0.14420668805
ACH-000570,-0.18427821908
ACH-000571,-0.21376819151999998
ACH-000573,-0.0206459829245
ACH-000576,-0.051466584227800004
ACH-000580,-0.0007579052116449999
ACH-000584,0.0940888066009
ACH-000585,-0.036695910805900005
ACH-000588,0.0402281746331
ACH-000589,0.18939568833
ACH-000591,-0.141998286544
ACH-000593,-0.0518767864627
ACH-000600,0.0553699225111
ACH-000601,-0.0971837759104
ACH-000604,-0.07849607308180001
ACH-000605,-0.0559611368573
ACH-000606,-0.0531934083024
ACH-000608,-0.163304229935
ACH-000614,0.165415545428
ACH-000616,0.00198084280497
ACH-000618,-0.083058345381
ACH-000619,-0.0414777562762
ACH-000620,0.0860796331787
ACH-000621,-0.0327701575973
ACH-000622,-0.0806190050057
ACH-000623,-0.171323239522
ACH-000624,-0.08640538252289999
ACH-000627,-0.143508693271
ACH-000630,-0.163282572791
ACH-000632,0.00129112980715
ACH-000633,-0.07092425276139999
ACH-000637,-0.104454051492
ACH-000638,-0.0864067860561
ACH-000646,0.0940665517594
ACH-000647,-0.020976529064700003
ACH-000648,0.0867066433268
ACH-000649,-0.14356405534299999
ACH-000651,0.0664667241926
ACH-000652,0.0770931502502
ACH-000653,-0.34650478740199997
ACH-000657,-0.04479404749699999
ACH-000658,0.000261324993435
ACH-000661,-0.140167064083
ACH-000662,-0.41057668370300004
ACH-000663,0.0666312117983
ACH-000665,0.031325195303299996
