,PXDNL (137902)
ACH-000004,0.20733718194000003
ACH-000007,-0.20932002099
ACH-000009,0.275124456928
ACH-000011,0.20447313423500002
ACH-000012,0.090563324016
ACH-000013,0.143354723691
ACH-000014,0.018286924079099997
ACH-000015,0.144441123866
ACH-000017,0.142322392928
ACH-000018,0.0794688849398
ACH-000019,0.23500978143399998
ACH-000021,0.068928532036
ACH-000022,0.10455135473999999
ACH-000025,0.293918716121
ACH-000028,0.177453365971
ACH-000030,0.121989570064
ACH-000035,-0.06907801367060001
ACH-000036,0.132758898944
ACH-000037,0.0882571005611
ACH-000039,-0.013105859781899999
ACH-000040,0.23169568725900003
ACH-000041,0.0228983958702
ACH-000042,0.104200040616
ACH-000045,0.211897631262
ACH-000047,0.175479778849
ACH-000052,-0.218785564637
ACH-000053,0.193405646327
ACH-000054,0.19596695002
ACH-000055,0.210283207806
ACH-000060,-0.052086228525400007
ACH-000067,0.20995198433899998
ACH-000070,0.283516058584
ACH-000075,0.41315975590899995
ACH-000078,0.263964681726
ACH-000082,0.0453712753039
ACH-000085,0.211618482453
ACH-000086,0.25793532666900004
ACH-000087,0.132250668563
ACH-000092,0.0006451187663099999
ACH-000095,0.194170780303
ACH-000097,0.153046891118
ACH-000098,0.20558662001699998
ACH-000099,0.281851445077
ACH-000108,0.134880505755
ACH-000113,0.028974313994100002
ACH-000115,0.290133383528
ACH-000116,0.0439384588502
ACH-000118,0.0638919650089
ACH-000120,-0.0713991661988
ACH-000123,0.07553794123980001
ACH-000127,0.18946184958299997
ACH-000128,0.0449236806885
ACH-000132,0.104928464304
ACH-000133,0.166860445483
ACH-000137,0.16044196194399998
ACH-000138,0.114597500065
ACH-000142,0.392656478654
ACH-000143,0.227745473132
ACH-000146,0.0505698129774
ACH-000148,0.19550808219000002
ACH-000150,0.0482776715608
ACH-000152,0.0632581268683
ACH-000153,-0.277305058114
ACH-000159,0.036835841388300004
ACH-000160,0.06517014088840001
ACH-000163,0.301071232357
ACH-000167,0.204967967062
ACH-000168,-0.04064143553999999
ACH-000169,0.137638467699
ACH-000178,0.159862823757
ACH-000182,0.116632758893
ACH-000183,-0.0893461949986
ACH-000188,0.0825567938798
ACH-000189,0.12933931253699998
ACH-000190,0.051231328117899995
ACH-000198,0.18879808235999998
ACH-000204,-0.18407857483800003
ACH-000206,-0.129788864023
ACH-000207,0.162307286886
ACH-000211,0.13698596729499998
ACH-000215,0.202554272577
ACH-000221,0.05391531447
ACH-000222,0.11438084385700001
ACH-000223,0.195978944243
ACH-000226,-0.128194774798
ACH-000227,0.10889815372600001
ACH-000228,0.115903624417
ACH-000231,0.162429806851
ACH-000232,0.170798415077
ACH-000233,-0.05721269944730001
ACH-000234,0.14561256099199998
ACH-000235,0.0649237922557
ACH-000237,0.125255546259
ACH-000238,0.273765596809
ACH-000243,0.108592930734
ACH-000244,0.294321301305
ACH-000246,0.300333161465
ACH-000248,-0.12675185674
ACH-000250,0.174762066552
ACH-000251,0.021336549934
