,CHPF2 (54480)
ACH-000004,0.0567025858093
ACH-000007,-0.04805354872880001
ACH-000009,-0.044957837876500005
ACH-000011,-0.0871959183468
ACH-000012,0.0343439227968
ACH-000013,-0.049081381057199995
ACH-000014,-0.289297016392
ACH-000015,-0.0702947714507
ACH-000017,0.0158755410518
ACH-000018,0.11426607882999999
ACH-000019,0.040968824206199995
ACH-000021,-0.10450986727700001
ACH-000022,-0.0106876161441
ACH-000025,-0.028583133851700002
ACH-000028,-0.09468064360639998
ACH-000030,0.06466217692540001
ACH-000035,-0.151576648267
ACH-000036,-0.09906392096069999
ACH-000037,-0.06103673184669999
ACH-000039,0.0044179162923
ACH-000040,0.0346377460967
ACH-000041,-0.0990650303297
ACH-000042,-0.16337936359000002
ACH-000045,-0.132173886009
ACH-000047,-0.071522233779
ACH-000052,-0.04305826987959999
ACH-000053,-0.005287435166770001
ACH-000054,-0.08774383796489998
ACH-000055,-0.20631409738899997
ACH-000060,-0.151526160765
ACH-000067,-0.212339422652
ACH-000070,-0.00407834048948
ACH-000075,-0.32685861763
ACH-000078,-0.163350147896
ACH-000082,-0.255571996708
ACH-000085,0.0860319718576
ACH-000086,0.087652325371
ACH-000087,0.0911245062844
ACH-000092,-0.0593957491469
ACH-000095,-0.141771779874
ACH-000097,-0.00375060713576
ACH-000098,-0.160732578983
ACH-000099,-0.0365917204094
ACH-000108,-0.09418646490489999
ACH-000113,0.030589211995099997
ACH-000115,-0.17076741619000002
ACH-000116,-0.06172276326619999
ACH-000118,-0.011420598889099999
ACH-000120,-0.205145583101
ACH-000123,-0.03546342489
ACH-000127,-0.0644706811711
ACH-000128,-0.040841464066
ACH-000132,0.0975078911555
ACH-000133,-0.0693494389024
ACH-000137,-0.20397602289099998
ACH-000138,-0.124836011102
ACH-000142,0.0170375357579
ACH-000143,-0.101191668645
ACH-000146,-0.0723564474368
ACH-000148,-0.13561838030200002
ACH-000150,0.0538015577932
ACH-000152,-0.0989037441818
ACH-000153,-0.0914613768523
ACH-000159,-0.070924371863
ACH-000160,0.170663039098
ACH-000163,0.00566217209803
ACH-000167,0.047239261507599994
ACH-000168,-0.121924865656
ACH-000169,-0.0234433037899
ACH-000178,-0.127017218072
ACH-000182,-0.212611628393
ACH-000183,-0.181720346957
ACH-000188,0.022053012480000002
ACH-000189,-0.0831095367778
ACH-000190,0.0240075940174
ACH-000198,-0.013551612676600001
ACH-000204,0.100326616055
ACH-000206,0.049793679894699995
ACH-000207,0.205249553724
ACH-000211,-0.0582195066085
ACH-000215,-0.011448098792600002
ACH-000221,-0.037284056502699996
ACH-000222,-0.103303635063
ACH-000223,-0.0431327058194
ACH-000226,-0.009014953454819999
ACH-000227,0.108430784972
ACH-000228,0.0639466284704
ACH-000231,-0.014818771323400001
ACH-000232,-0.248432919295
ACH-000233,-0.0639142913139
ACH-000234,0.009099048045969999
ACH-000235,-0.08500335658819999
ACH-000237,-0.09898184778869999
ACH-000238,0.0391849832958
ACH-000243,-0.040257115193300004
ACH-000244,-0.040218928580300004
ACH-000246,-0.015496907825100001
ACH-000248,0.018426085039
ACH-000250,-0.176993960658
ACH-000251,-0.00758993929022
ACH-000253,-0.051468300262699995
ACH-000255,0.09488040192060002
ACH-000256,0.0102722503645
ACH-000257,-0.309606224141
ACH-000258,-0.212325310655
ACH-000259,-0.27923636450399997
ACH-000260,-0.0994217392788
ACH-000261,-0.160206578431
ACH-000262,-0.16678820542199999
ACH-000263,-0.0176161722514
ACH-000264,-0.154530266144
ACH-000265,0.0360223749444
ACH-000266,-0.14978230688400002
ACH-000272,-0.260165234627
ACH-000273,-0.11510585579299999
ACH-000274,-0.153159254336
ACH-000277,-0.011316505383299999
ACH-000278,-0.056792911819900004
ACH-000279,-0.131872145833
ACH-000280,-0.0333556291723
ACH-000281,-0.186872739055
ACH-000288,-0.10346891701
ACH-000291,0.05694739355930001
ACH-000293,0.0101948753506
ACH-000294,-0.15999217704500002
ACH-000295,-0.590301285285
ACH-000296,-0.119976430638
ACH-000302,-0.0340018130134
ACH-000304,-0.194298357284
ACH-000307,-0.12098676703500001
ACH-000308,-0.08720029709450001
ACH-000310,-0.0120790190712
ACH-000311,-0.148793607358
ACH-000312,-0.38488255287199996
ACH-000315,-0.11147225055400001
ACH-000316,-0.0820582625717
ACH-000317,-0.16961902727000003
ACH-000318,-0.0406599795151
ACH-000319,0.0103534301653
ACH-000320,-0.30641333893100003
ACH-000322,0.0635830552437
ACH-000323,-0.00782331736873
ACH-000324,-0.0707234169321
ACH-000329,0.0182075224043
ACH-000330,0.0283169582384
ACH-000331,0.0209095845225
ACH-000332,-0.1406557152
ACH-000334,-0.148092486206
ACH-000335,0.0148909534461
ACH-000336,0.127655633431
ACH-000337,-0.08514962912260002
ACH-000339,0.00987440287644
ACH-000341,-0.17167163003
ACH-000348,-0.050701423130299995
ACH-000350,-0.286622951576
ACH-000352,-0.0896359984017
ACH-000356,-0.055686525027
ACH-000361,-0.09450010025599999
ACH-000362,-0.0334946010495
ACH-000363,-0.132992771536
ACH-000364,-0.107148325837
ACH-000365,-0.09956911687930001
ACH-000366,-0.0417731793685
