,PLIN1 (5346)
ACH-000004,0.029132334977099997
ACH-000007,0.052535867617699995
ACH-000009,0.0413264332789
ACH-000011,0.00238337418976
ACH-000012,0.0901761520379
ACH-000013,0.0608341562608
ACH-000014,-0.11324171659700001
ACH-000015,0.09213705149229999
ACH-000017,0.0257240781943
ACH-000018,0.0175619064052
ACH-000019,-0.0108707928156
ACH-000021,0.160909957722
ACH-000022,-0.029124310993599998
ACH-000025,-0.116283501422
ACH-000028,0.0378774348221
ACH-000030,0.15848538646
ACH-000035,0.26222102817
ACH-000036,0.09883369381519999
ACH-000037,0.149009193352
ACH-000039,0.0860865859792
ACH-000040,-0.0462449575827
ACH-000041,-0.125194304417
ACH-000042,0.00630608688129
ACH-000045,0.104788057354
ACH-000047,-0.0006374540275700001
ACH-000052,0.182126800693
ACH-000053,0.10430541355799999
ACH-000054,0.10442847783199999
ACH-000055,0.147207199266
ACH-000060,0.0425929072994
ACH-000067,0.167127828563
ACH-000070,0.033587608384599996
ACH-000075,0.245346212249
ACH-000078,-0.04755476333459999
ACH-000082,0.047574520016199995
ACH-000085,0.142566636777
ACH-000086,0.185870937901
ACH-000087,0.163323871192
ACH-000092,0.0566721795
ACH-000095,0.11572468761
ACH-000097,0.118199033189
ACH-000098,0.218191151402
ACH-000099,-0.0201618547357
ACH-000108,0.0362832346162
ACH-000113,0.182532375883
ACH-000115,-0.0829712439276
ACH-000116,0.0628256761356
ACH-000118,0.12156212355900001
ACH-000120,0.058132386142199996
ACH-000123,0.09052304202130002
ACH-000127,0.075261937138
ACH-000128,0.14860004518300002
ACH-000132,-0.013874199807700001
ACH-000133,0.189586201775
ACH-000137,0.132363430477
ACH-000138,0.117032202848
ACH-000142,0.0327461122645
ACH-000143,0.062095178698699995
ACH-000146,0.12643028977600002
ACH-000148,0.0159675889852
ACH-000150,0.0479626604096
ACH-000152,0.20274800556699998
ACH-000153,0.16905312596799998
ACH-000159,0.159262207531
ACH-000160,0.0900302458428
ACH-000163,-0.0263864807556
ACH-000167,0.311065109723
ACH-000168,0.00930041946111
ACH-000169,-0.0640957693445
ACH-000178,0.12076879589000002
ACH-000182,0.14097963792
ACH-000183,0.0462033084753
ACH-000188,0.07430481926739999
ACH-000189,-0.105505738302
ACH-000190,0.217830472739
ACH-000198,0.11554336367200001
ACH-000204,-0.286421551379
ACH-000206,0.11327766636600001
ACH-000207,0.195254388525
ACH-000211,0.128164101852
ACH-000215,0.234828657946
ACH-000221,0.108735349262
ACH-000222,0.13261872499000002
ACH-000223,0.029442077000599996
ACH-000226,0.196035388777
ACH-000227,-0.216845222034
ACH-000228,0.21713174933
