,NDFIP2 (54602)
ACH-000004,-0.22691885848
ACH-000007,-0.0410702701582
ACH-000009,0.17800503028
ACH-000011,0.0071406571074
ACH-000012,0.08701203815410001
ACH-000013,0.009878844830670001
ACH-000014,0.09719374991360001
ACH-000015,-0.0477478579072
ACH-000017,0.0069037389816
ACH-000018,-0.138957503431
ACH-000019,-0.20175819732500003
ACH-000021,0.185687502458
ACH-000022,-0.021130066254099997
ACH-000025,-0.0369879671516
ACH-000028,0.036497104077
ACH-000030,-0.0173048586316
ACH-000035,0.0329283973946
ACH-000036,0.127625232197
ACH-000037,0.11764681092700001
ACH-000039,0.050905165789400006
ACH-000040,0.0877987656975
ACH-000041,-0.133646033305
ACH-000042,0.0428433784689
ACH-000045,0.00020765312284599997
ACH-000047,-0.140174885516
ACH-000052,0.42008751858599996
ACH-000053,0.0901702830492
ACH-000054,0.0996825203595
ACH-000055,0.162750591679
ACH-000060,-0.149057991285
ACH-000067,-0.051989122889999996
ACH-000070,-0.0674434163939
ACH-000075,-0.0768937349338
ACH-000078,0.047699487859199995
ACH-000082,-0.095811018069
ACH-000085,0.09023995350889999
ACH-000086,-0.046205938330300005
ACH-000087,0.07554070057330001
ACH-000092,0.0695567577947
ACH-000095,0.038473700410800005
ACH-000097,-0.020415049364900004
ACH-000098,-0.040948504752699996
ACH-000099,0.12966217003900002
ACH-000108,0.0859765183165
ACH-000113,0.08629199069360001
ACH-000115,-0.0568073533099
ACH-000116,0.044839674258699995
ACH-000118,0.07238887168330001
ACH-000120,0.00245221167689
ACH-000123,-0.0116862425457
ACH-000127,-0.0858271302607
ACH-000128,0.0492795908499
ACH-000132,-0.0151289649028
ACH-000133,-0.0189558603014
ACH-000137,0.0152446699642
ACH-000138,0.14230221948
ACH-000142,0.214353025775
ACH-000143,-0.07387830837039999
ACH-000146,0.0161715799318
ACH-000148,0.158258580496
ACH-000150,0.10280220172
ACH-000152,-0.203467634703
ACH-000153,-0.115150669347
ACH-000159,-0.157070162495
ACH-000160,-0.00256012216862
ACH-000163,0.15145226150399999
ACH-000167,-0.30598571684
ACH-000168,-0.0325560795995
ACH-000169,-0.044882121559300006
ACH-000178,-0.00632817687665
ACH-000182,0.05991636761969999
ACH-000183,-0.045995518720199996
ACH-000188,-0.0897383425588
ACH-000189,0.255905759601
ACH-000190,0.0436139473217
ACH-000198,-0.0574076065065
ACH-000204,-0.0230559738748
ACH-000206,-0.296445194415
ACH-000207,-0.198000734497
ACH-000211,0.029186252129099997
ACH-000215,0.0609420899759
ACH-000221,-0.00508117506167
ACH-000222,0.130398206083
ACH-000223,0.0477969321457
ACH-000226,0.004846254344449999
ACH-000227,0.140420052281
ACH-000228,-0.24716880105900002
ACH-000231,-0.0488510262619
ACH-000232,-0.0417414017744
ACH-000233,0.0782081615385
ACH-000234,0.017408271390099997
ACH-000235,0.0176612224563
ACH-000237,0.08433626503599999
ACH-000238,-0.0733291846973
ACH-000243,0.16672898988
ACH-000244,-0.156133176602
ACH-000246,0.0017477249872599999
ACH-000248,-0.0329584063272
ACH-000250,-0.114467272203
ACH-000251,0.12478681886399999
ACH-000253,-0.24092755989599998
ACH-000255,-0.0244194995601
ACH-000256,0.22226308684300003
ACH-000257,0.049321514494000004
ACH-000258,0.20780083874699998
ACH-000259,0.028817378038
ACH-000260,0.0125293878748
ACH-000261,-0.0380332908934
ACH-000262,-0.06685465214530001
ACH-000263,0.0031274372332
ACH-000264,0.030985825883
ACH-000265,0.0630099047639
ACH-000266,0.06879801542389999
ACH-000272,0.09364178638210001
ACH-000273,-0.161046738986
ACH-000274,-0.0849263950069
ACH-000277,0.0149903827858
ACH-000278,0.0023445330828600003
ACH-000279,0.0519405228359
ACH-000280,0.07230017586139999
ACH-000281,0.3251443359
ACH-000288,-0.00148595059309
ACH-000291,0.0466791772395
ACH-000293,-0.08510533160700001
ACH-000294,0.0705140268448
ACH-000295,0.06664723411489999
ACH-000296,-0.11382359128200001
ACH-000302,0.00838222770611
ACH-000304,0.078236282559
ACH-000307,-0.09187187319189999
ACH-000308,0.0591260100835
ACH-000310,-0.00555178986574
ACH-000311,0.154799886986
ACH-000312,0.204478023594
ACH-000315,-0.132289108717
ACH-000316,0.151226195803
ACH-000317,0.166475998999
ACH-000318,-0.224846969803
ACH-000319,0.160038262987
ACH-000320,0.201453225837
ACH-000322,-0.0529534773881
ACH-000323,-0.0663696868206
ACH-000324,0.0864890647071
ACH-000329,-0.12029362015
ACH-000330,0.11810865479299999
ACH-000331,-0.10305641599300001
ACH-000332,0.100444057149
ACH-000334,0.139717918592
ACH-000335,0.10822544790899999
ACH-000336,-0.10814461532099999
ACH-000337,-0.0869194316727
ACH-000339,0.05781856777980001
ACH-000341,0.181204842044
ACH-000348,0.0115518208727
ACH-000350,0.331339659122
ACH-000352,0.0104780088069
ACH-000356,0.037116610156099995
ACH-000361,0.210492389087
ACH-000362,0.134556604055
ACH-000363,-0.07013737694510001
ACH-000364,0.18110622794
ACH-000365,-0.0306229406106
ACH-000366,0.0345401273609
ACH-000368,0.09264233388910001
ACH-000374,-0.0702410796478
ACH-000375,-0.160746946931
ACH-000376,0.0434201189369
ACH-000381,-0.175608393644
ACH-000383,-0.0800061365837
ACH-000387,0.0043351010360699995
