,PRKCDBP (112464)
ACH-000004,0.140439172843
ACH-000007,0.141367924123
ACH-000009,0.113684338679
ACH-000011,-0.116731342856
ACH-000012,0.19438239876200003
ACH-000013,-0.13608410959699999
ACH-000014,-0.150668228363
ACH-000015,0.0647486892102
ACH-000017,0.08479167944939998
ACH-000018,-0.0185392763881
ACH-000019,-0.19621891188
ACH-000021,-0.0527207308775
ACH-000022,0.12706146900100002
ACH-000025,0.0247891569128
ACH-000028,-0.0578305704929
ACH-000030,0.027384912010000005
ACH-000035,-0.0694375856292
ACH-000036,-0.07734467447519999
ACH-000037,0.214218994846
ACH-000039,0.344643577793
ACH-000040,0.10046628472300001
ACH-000041,-0.193787575179
ACH-000042,0.13850813269200002
ACH-000045,0.053079976573900005
ACH-000047,0.20552665979200002
ACH-000052,-0.11056449669000001
ACH-000053,0.0722637213151
ACH-000054,0.100306794887
ACH-000055,0.0848626736936
ACH-000060,0.133312653703
ACH-000067,-0.177390469841
ACH-000070,0.138802539888
ACH-000075,-0.186777913007
ACH-000078,0.1234652631
ACH-000082,-0.014938985592399999
ACH-000085,0.0392428238168
ACH-000086,-0.0215859638508
ACH-000087,0.240142984856
ACH-000092,0.08120789326910001
ACH-000095,0.044639322304
ACH-000097,0.0369737737558
ACH-000098,0.0828522582888
ACH-000099,-0.073704918008
ACH-000108,0.162879592179
ACH-000113,0.124247330428
ACH-000115,0.124686235476
ACH-000116,0.19258111612999998
ACH-000118,0.129284519961
ACH-000120,0.172306092053
ACH-000123,0.0379740990352
ACH-000127,0.00616507889841
ACH-000128,-0.10643567765100001
ACH-000132,0.051169142626900005
ACH-000133,-0.0176158380476
ACH-000137,0.10449141378900001
ACH-000138,0.0576024706538
ACH-000142,-0.010756582541399998
ACH-000143,-0.059447783912300003
ACH-000146,0.15569327852499998
ACH-000148,-0.00302045900661
ACH-000150,-0.0756985301802
ACH-000152,-0.20320889958399999
ACH-000153,0.566180721704
ACH-000159,0.015417006950100001
ACH-000160,-0.056665610770899995
ACH-000163,0.076590094075
ACH-000167,0.045619507892000005
ACH-000168,0.132162197468
ACH-000169,0.076430218725
ACH-000178,0.0103496829147
ACH-000182,0.023113720636800002
ACH-000183,0.14726318411699998
ACH-000188,0.0624475405774
ACH-000189,-0.211142331793
ACH-000190,0.075356578304
ACH-000198,-0.0142910482101
ACH-000204,0.182306581114
ACH-000206,-0.111745971789
ACH-000207,0.013503878717
ACH-000211,0.0989434706535
ACH-000215,-0.051766688418699996
ACH-000221,0.132386842454
ACH-000222,0.125196043942
ACH-000223,0.04236780666130001
ACH-000226,0.113848965994
ACH-000227,0.051959314792099996
ACH-000228,0.139018558868
ACH-000231,0.034856478412099996
ACH-000232,0.0163718298077
ACH-000233,0.027767150479
ACH-000234,-0.0553677669618
ACH-000235,0.0642980729596
ACH-000237,-0.12038211273800001
ACH-000238,-0.0761952481918
ACH-000243,-0.047034914754099995
ACH-000244,-0.351384674713
ACH-000246,0.028252487421499998
ACH-000248,0.27944150409400004
ACH-000250,0.029075817637299998
ACH-000251,0.162820404999
ACH-000253,0.101115870242
ACH-000255,0.16427121425400001
ACH-000256,-0.0154749955228
ACH-000257,0.00231315752666
ACH-000258,-0.0256124852974
ACH-000259,-0.012389916440900001
ACH-000260,0.0731376900311
ACH-000261,0.0171970836505
ACH-000262,0.11015758650999999
ACH-000263,-0.4501032636399999
ACH-000264,0.050070111437800005
ACH-000265,0.00854917990865
ACH-000266,0.17218738932
ACH-000272,0.0382459662908
ACH-000273,-0.0738235854728
ACH-000274,0.005882450398039999
ACH-000277,-0.0558874378912
ACH-000278,-0.0819016573268
ACH-000279,0.0363678089354
ACH-000280,0.0784957345191
ACH-000281,0.0896298366839
ACH-000288,0.0333716976069
ACH-000291,0.012120923230600001
ACH-000293,-0.094863240833
ACH-000294,0.18071600086599998
ACH-000295,-0.21779405706
ACH-000296,0.155428735219
ACH-000302,0.0829304784951
ACH-000304,-0.062413993255
ACH-000307,-0.019898897241
ACH-000308,0.0239027350095
ACH-000310,0.395076908535
ACH-000311,0.288174449213
ACH-000312,0.0146243485402
ACH-000315,0.126301264722
ACH-000316,0.0501642389759
ACH-000317,0.0181372405622
ACH-000318,-0.196317427539
ACH-000319,-0.225569619455
ACH-000320,0.108534037172
ACH-000322,-0.21078795181899998
ACH-000323,0.110450982228
ACH-000324,-0.024021382429800002
ACH-000329,0.056378597484
ACH-000330,-0.0624560529753
ACH-000331,0.11175264714000002
ACH-000332,0.163207322243
ACH-000334,-0.108531690601
ACH-000335,-0.210417456488
ACH-000336,-0.29573344989399997
ACH-000337,0.142774033978
ACH-000339,0.148303515218
ACH-000341,-0.09559218803929999
ACH-000348,0.0284724553935
ACH-000350,-0.0440859909952
ACH-000352,0.0606745276203
ACH-000356,0.011435843719799998
ACH-000361,0.009440285811940001
ACH-000362,0.171247831994
ACH-000363,-0.000545144295344
ACH-000364,-0.12419732444599998
ACH-000365,-0.046911500007800006
ACH-000366,0.0120512129274
ACH-000368,-0.0569009355545
ACH-000374,-0.214526068688
ACH-000375,-0.018519328685999998
ACH-000376,-0.122697740298
ACH-000381,0.110518820653
ACH-000383,0.0968199250307
ACH-000387,0.19097832746100002
ACH-000389,-0.144108109096
ACH-000390,0.0911605049844
ACH-000393,0.0036322506333
ACH-000395,0.0537177426151
ACH-000397,0.034792069640099996
ACH-000401,-0.081280218693
ACH-000402,-0.137348515139
ACH-000403,-0.0697148610928
ACH-000404,0.304534213739
ACH-000406,0.163592065077
ACH-000407,-0.0323433716632
ACH-000408,0.06981201427960002
ACH-000410,-0.0135243164936
ACH-000411,0.053252657678
ACH-000414,0.034292739308599995
ACH-000415,0.00477013441678
ACH-000416,0.06616958987169999
ACH-000420,-0.227160374905
