,UBE2G2 (7327)
ACH-000337,-0.27698039035
ACH-000339,-0.49094411654700004
ACH-000341,-0.301642126457
ACH-000348,-0.378214564111
ACH-000350,-0.358381931679
ACH-000352,-0.07860859870730001
ACH-000356,-0.292123465633
ACH-000361,-0.487178920286
ACH-000362,-0.693295670628
ACH-000363,-1.2132629133
ACH-000364,-0.47342848574900004
ACH-000365,-0.8550124341750001
ACH-000366,-0.119457118135
ACH-000368,-0.790489523639
ACH-000374,-0.5555322445759999
ACH-000375,-0.48328234399
ACH-000376,-0.649654090474
ACH-000381,-0.614785107582
ACH-000383,-0.42593216842299997
ACH-000387,-0.5296495655510001
ACH-000389,-0.461599126622
ACH-000390,-0.20765292109900002
ACH-000393,-0.131063354727
ACH-000395,-0.38330465077200004
ACH-000397,-0.875802535375
ACH-000401,-0.799507470741
ACH-000402,-0.732199951998
ACH-000403,-0.269491568768
ACH-000404,-0.5652264728140001
ACH-000406,-0.48514465822700004
ACH-000407,-0.230367655515
ACH-000408,-0.25925861710299997
ACH-000410,-0.264734171272
ACH-000411,-0.246392460266
ACH-000414,-0.140915353926
ACH-000415,-0.570827277342
ACH-000416,-0.127736837251
ACH-000420,-0.17226064734000002
ACH-000421,-0.124602777727
ACH-000424,-0.370083385855
ACH-000425,-0.358357346549
ACH-000426,-0.586488565053
ACH-000427,-0.34636380193300004
ACH-000433,-0.400709221721
ACH-000436,-0.855132058443
ACH-000444,-0.323281446983
ACH-000445,-0.314209096344
ACH-000448,-0.250336345967
ACH-000450,-0.49436979946000004
ACH-000452,-0.24513331575800001
ACH-000454,-0.5319207354500001
ACH-000458,-0.34354844526600004
ACH-000459,-0.446756713847
ACH-000460,-0.622196666981
ACH-000461,-0.160142855264
ACH-000463,-0.184420014177
ACH-000464,-0.23551249038400002
ACH-000466,-0.565672969648
ACH-000467,-0.278578669714
ACH-000468,-0.40744997376000003
ACH-000469,-0.713564099768
ACH-000470,-0.532924942495
ACH-000471,-0.766018969328
ACH-000472,-0.49596838001000004
ACH-000473,-0.31280479539
ACH-000475,-0.683564689149
ACH-000476,-0.269335292643
ACH-000477,-0.5333650463180001
ACH-000480,-0.648258184674
ACH-000481,-0.191367646683
ACH-000483,-0.674307247549
ACH-000484,-0.630673515813
ACH-000485,-0.20070724752900002
ACH-000486,-0.444001317161
ACH-000487,-0.376768953178
ACH-000488,-0.23696646715300002
ACH-000490,-0.26206428360100004
ACH-000491,-0.567740958945
ACH-000495,-0.38715975579499995
ACH-000496,-0.41973878379900004
ACH-000499,-0.27277415914
ACH-000500,-0.601287313821
ACH-000502,-0.06610608531930001
ACH-000503,-0.272724239159
ACH-000505,-0.331108253397
ACH-000507,-0.34238608730400005
ACH-000510,-0.141339019207
ACH-000511,-0.439760131068
ACH-000512,-1.21775251406
ACH-000516,-0.20869383243200001
ACH-000517,-0.218707608286
ACH-000518,-0.25940435205400003
ACH-000520,0.017584403821799998
ACH-000521,-0.758100028022
ACH-000522,-0.472831691962
ACH-000524,-0.133731505991
ACH-000527,-0.9073566065440001
ACH-000528,-0.10707527178500001
ACH-000537,-0.509049486892
ACH-000541,-0.715181993389
ACH-000542,-0.916872953113
ACH-000544,-1.05039041136
ACH-000545,-0.413128989756
ACH-000547,-0.456379468883
ACH-000548,-0.74881770243
ACH-000549,-0.18826845478
ACH-000550,-0.489615770951
ACH-000552,-0.44919351623099996
ACH-000556,-0.16648272139
ACH-000557,-0.252324000672
ACH-000570,-0.344101670591
ACH-000571,-0.36877841851899995
ACH-000573,-0.389282709173
ACH-000576,-1.02312491401
ACH-000580,0.0443516650899
ACH-000584,-0.20131206052099998
ACH-000585,-0.147786851162
ACH-000588,-0.7691444236489999
ACH-000589,-0.317975111259
ACH-000591,-0.55066852894
ACH-000593,-0.11652250214099999
ACH-000600,-0.945627480666
ACH-000601,-0.12159733872000002
ACH-000604,-0.23797714589699998
ACH-000605,-0.26203068733600005
ACH-000606,-0.585212940954
ACH-000608,-0.33606836934
ACH-000614,-0.341948739995
ACH-000616,-0.640760415664
ACH-000618,-0.15696222303
ACH-000619,-0.34370399113000005
ACH-000620,-0.749718343754
ACH-000621,-0.381433662626
ACH-000622,-0.258222893726
ACH-000623,-0.445448893627
ACH-000624,-0.210254812055
ACH-000627,-0.8650040401569999
ACH-000630,-0.254306883875
ACH-000632,-0.713332071877
ACH-000633,-0.23460781910999998
ACH-000637,-1.29021976155
ACH-000638,-0.281609666209
ACH-000646,-0.889589423553
ACH-000647,-0.42322145620499996
ACH-000648,-0.437755481468
ACH-000649,-0.9740448846330001
ACH-000651,-0.17536619519000002
ACH-000652,-0.537194762782
ACH-000653,-0.5662349725770001
ACH-000657,-0.306887722629
ACH-000658,-1.54212102771
ACH-000661,-0.27487526814
ACH-000662,-0.481527976237
ACH-000663,-0.43874538724
ACH-000665,-0.344576668596
ACH-000671,-0.797369447351
ACH-000673,-0.23373697091999995
ACH-000676,-0.46205565368600005
ACH-000677,-0.195999506571
ACH-000681,-0.315308353114
ACH-000682,-0.234843302352
ACH-000683,-0.2992765884
ACH-000684,-0.42684264747100004
ACH-000688,-0.715982214963
ACH-000693,-0.185490386756
ACH-000694,-0.30240023153
ACH-000695,0.0350257720304
ACH-000696,-0.298023954571
ACH-000697,-0.707822429678
ACH-000699,-0.425592031581
ACH-000701,-0.36009573041000004
ACH-000706,-0.267655971534
ACH-000711,-0.505988852299
ACH-000713,-0.40949417064000004
ACH-000714,-0.251729980446
ACH-000718,-0.648535592477
ACH-000720,-0.37258594004199996
ACH-000721,-0.370055686088
ACH-000724,-0.22030589129900002
ACH-000725,-0.244618663321
ACH-000732,-0.498650467513
ACH-000734,-0.5047311860279999
ACH-000735,-0.150551785725
ACH-000736,-0.30664550853
ACH-000738,-0.328613007716
ACH-000746,-0.181265748283
ACH-000747,0.35233288046300004
ACH-000748,-0.184132078418
ACH-000753,-0.302714605199
ACH-000756,-0.41951146385399996
ACH-000757,0.11645999627
ACH-000758,-0.0258255005992
ACH-000760,-0.271057117529
ACH-000763,-0.37670268342200003
ACH-000764,-0.660229502764
ACH-000765,-0.37017054622
ACH-000766,-0.0459501351977
ACH-000767,-0.59761526696
ACH-000768,-0.9012795063150001
ACH-000769,-0.704141159892
ACH-000770,-0.636363370285
ACH-000771,-0.309477671445
ACH-000773,-0.461162734714
ACH-000776,-0.283048141918
ACH-000777,-0.40848762259000004
ACH-000778,-0.316228786438
ACH-000781,-0.123117167621
ACH-000782,-0.679480222428
ACH-000783,-0.44015910316699997
ACH-000784,-0.191842659594
ACH-000785,-0.404177361646
ACH-000787,-0.42830451901699995
ACH-000788,-0.318214578437
ACH-000791,0.0525243364716
ACH-000792,-0.889164196197
ACH-000794,-0.210397887
ACH-000796,-0.739628533553
ACH-000799,-0.0532720834871
ACH-000800,-0.659381366034
ACH-000802,-0.115753743423
ACH-000804,-0.375909292204
ACH-000805,-0.36822170362400003
ACH-000809,-0.247417930324
ACH-000810,-0.11806803929700001
ACH-000811,-0.157891827476
ACH-000817,-0.934502700314
ACH-000819,-0.08529916691539999
ACH-000820,-0.473076197706
ACH-000821,-0.867150396186
ACH-000822,-0.554504136452
ACH-000823,-0.745342817448
ACH-000824,-0.27239828931
ACH-000827,-0.24835743838000005
ACH-000829,-0.703187379033
ACH-000831,-0.197321101423
ACH-000832,-0.212313695876
ACH-000833,-0.7740821543999999
ACH-000834,-0.235609241957
ACH-000835,-0.574341065903
ACH-000836,-0.370038250564
ACH-000837,-0.264986481683
ACH-000838,-1.07297913539
ACH-000839,-0.511223288902
ACH-000840,-1.02020843648
ACH-000841,-0.38992841024400005
ACH-000843,-0.0110610072321
ACH-000846,-0.288869062048
ACH-000847,-1.03114220751
ACH-000848,-0.284027499658
ACH-000849,-0.799319492518
ACH-000851,-0.38687443044
ACH-000855,-0.6943130619460001
ACH-000856,0.23019728921
ACH-000858,-0.642758001118
ACH-000859,-0.34023802456999996
ACH-000861,-0.381586926301
ACH-000862,-0.39705640441600004
ACH-000865,-0.150859856056
ACH-000866,-0.253706274874
ACH-000867,-0.0057909138711
ACH-000869,-0.665840720982
ACH-000872,-0.0831582482599
ACH-000873,-0.738232408752
ACH-000876,-0.5376735487740001
ACH-000878,-0.426492905378
ACH-000880,-0.48289602470299997
ACH-000881,-0.57346330291
ACH-000882,-0.596756855701
ACH-000884,-0.62674438537
ACH-000885,-0.512132057988
ACH-000887,-0.437513167998
ACH-000888,-0.310666474022
ACH-000889,-0.9908335302429999
ACH-000890,-0.46852724804799994
ACH-000896,-0.045849861902700004
ACH-000898,-0.15665337651
ACH-000900,-0.269934634034
ACH-000901,-0.512814055132
ACH-000905,-0.362705968338
ACH-000906,-0.46242582611599997
ACH-000907,-0.644570255631
ACH-000910,-0.0417953019949
ACH-000911,-0.24880198469999998
ACH-000912,-0.10684983187000001
ACH-000913,-0.821817761979
ACH-000915,-0.55577954771
ACH-000916,-0.112141168062
ACH-000917,-0.617210850068
ACH-000921,-0.291345570169
ACH-000924,-0.616464287123
ACH-000926,-0.102823657324
ACH-000928,-0.12318558120999999
ACH-000929,-0.448198439688
ACH-000932,-0.295000019587
ACH-000935,-0.49102814423
ACH-000936,-0.303488991665
ACH-000937,-0.609953948668
ACH-000938,-1.04412527814
ACH-000939,-0.239144885867
ACH-000941,-0.34683663277500004
ACH-000943,-0.459327966383
ACH-000946,-0.23295285184599998
ACH-000947,-0.212404447346
ACH-000948,-0.24209081601
ACH-000950,-0.471890071282
ACH-000953,-0.26012693658
ACH-000957,-0.399301826344
ACH-000958,-0.37269110056500004
ACH-000960,-0.259761115227
ACH-000963,-0.41707670488799997
ACH-000968,-0.6683116217230001
ACH-000969,-0.393515229055
ACH-000973,-0.35358424610399997
ACH-000974,-0.44632348707099995
ACH-000975,-0.366301495449
ACH-000976,-0.60036957368
ACH-000978,-0.708166546869
ACH-000980,-0.20320374306699998
ACH-000984,-0.39489569315899997
ACH-000986,-0.618711092156
ACH-000988,-0.8428442656659999
ACH-000993,-0.549967611496
ACH-000994,-0.447816222272
ACH-000996,-0.255332764478
ACH-001001,-0.142552684903
ACH-001020,-0.41781545452299995
ACH-001028,-0.179621107641
ACH-001031,-0.16870577073100002
ACH-001038,-0.37195722339500004
ACH-001048,-0.850903704473
ACH-001050,-0.703918364988
ACH-001053,-0.233618792438
ACH-001054,-0.261144772435
ACH-001061,-0.5938967913050001
ACH-001067,0.00403380462849
ACH-001075,-0.21440043734099998
ACH-001096,-0.486591334392
ACH-001128,-0.45847281907700005
ACH-001134,-0.49738120196999996
ACH-001151,-0.12388004597999999
ACH-001163,-0.37692627633299997
ACH-001164,-0.500350246603
ACH-001173,-0.18105885054600002
ACH-001183,-0.346569837349
ACH-001184,-0.365504576451
ACH-001190,-0.325752039448
ACH-001192,-0.403180230304
ACH-001193,-0.35722822389799996
ACH-001196,-0.212379982442
ACH-001197,-0.34594842208000004
ACH-001205,-0.09821842295910001
ACH-001211,-0.140764224667
ACH-001212,-0.551734245461
ACH-001228,-0.360603930367
ACH-001232,-0.711264550972
ACH-001239,-0.923615541894
ACH-001274,-0.207410521448
ACH-001275,-0.280785737146
ACH-001277,-0.230853733691
ACH-001278,-0.14127984151599998
ACH-001280,-0.244735986431
ACH-001283,-0.453672104731
ACH-001289,-0.356797528412
ACH-001295,-0.22104090825800002
ACH-001300,-0.24689596593899998
ACH-001301,-0.4856806961
ACH-001302,-0.24039652326400002
ACH-001303,-0.31989985449
ACH-001306,-0.32945227033700003
ACH-001318,-0.325224143556
ACH-001322,-0.245274716633
ACH-001328,-0.0304702343448
ACH-001332,-0.12789324145199998
ACH-001333,-0.0402971948046
ACH-001336,-0.408008770295
ACH-001340,-0.727069150157
ACH-001346,-0.295203110609
ACH-001353,-0.24405086715399998
ACH-001354,-0.474781234517
ACH-001367,-0.13740097857699998
ACH-001368,-0.0618700071517
ACH-001374,-0.641520395032
ACH-001375,-0.078462437883
ACH-001377,-0.23635385076200002
ACH-001380,-0.35463290822899995
ACH-001391,-0.279477910944
ACH-001407,-1.13032315296
ACH-001408,-0.359749905562
ACH-001413,-0.46627807175700003
ACH-001430,-0.32361579232
ACH-001431,-0.265901740861
ACH-001450,-1.06000437139
ACH-001496,-0.136330521372
ACH-001500,-0.5058497930870001
ACH-001521,-0.0129300694081
ACH-001523,-0.255476695915
ACH-001532,-0.152099743723
ACH-001536,-0.315120179562
ACH-001550,-0.30862693446899997
ACH-001552,-0.559865017824
ACH-001554,-0.420963877587
ACH-001645,-0.521726473065
ACH-001654,-0.056173369312399996
ACH-001715,-0.622074279589
ACH-001735,-0.648415603448
ACH-001736,-0.285197857391
ACH-001737,-0.405487435774
ACH-001740,-0.268517864569
ACH-001745,-0.271043947421
ACH-001750,-0.283540753798
ACH-001765,-0.157860437892
ACH-001956,-0.441431654366
ACH-001957,-0.298468442621
