,SECISBP2L (9728)
ACH-000215,-0.193181390055
ACH-000221,-0.28405459744
ACH-000222,-0.234018559512
ACH-000223,-0.301153138972
ACH-000226,-0.324145160775
ACH-000227,-0.561211059981
ACH-000228,-0.159112918106
ACH-000231,-0.431012381519
ACH-000232,-0.310007660699
ACH-000233,-0.399480775532
ACH-000234,-0.22605450664700003
ACH-000235,-0.32953870692
ACH-000237,-0.203394290946
ACH-000238,-0.136454779926
ACH-000243,-0.33010460726999996
ACH-000244,-0.252408035417
ACH-000246,-0.214524030905
ACH-000248,-0.142298834391
ACH-000250,-0.16132170330999998
ACH-000251,-0.106251286152
ACH-000253,-0.324816155504
ACH-000255,-0.290598045324
ACH-000256,-0.263281508835
ACH-000257,-0.31202610187
ACH-000258,-0.470420327587
ACH-000259,-0.20570681670899998
ACH-000260,-0.17006260505399998
ACH-000261,-0.38248428503
ACH-000262,-0.0348446032404
ACH-000263,0.241514096217
ACH-000264,-0.225669553702
ACH-000265,-0.277211050399
ACH-000266,-0.262091439496
ACH-000272,-0.259424361213
ACH-000273,-0.188421399936
ACH-000274,-0.265877207563
ACH-000277,-0.47516602576399997
ACH-000278,-0.236641507588
ACH-000279,-0.33511181824499997
ACH-000280,-0.0292880751995
ACH-000281,-0.21662626444699998
ACH-000288,-0.22903996934300003
ACH-000291,-0.231500922106
ACH-000293,0.06938394862139999
ACH-000294,-0.490588195211
ACH-000295,-0.249287822671
ACH-000296,-0.122135511932
ACH-000302,-0.37258149091
ACH-000304,-0.255937356683
ACH-000307,-0.219746814034
ACH-000308,-0.242959998272
ACH-000310,-0.444178248402
ACH-000311,-0.37624128464699996
ACH-000312,-0.129770292419
ACH-000315,-0.35166074120499996
ACH-000316,-0.0535749821021
ACH-000317,-0.37270553907799997
ACH-000318,-0.142381298146
ACH-000319,-0.32698073123599997
ACH-000320,-0.20344534771899997
ACH-000322,-0.320451636754
ACH-000323,-0.375037745175
ACH-000324,-0.05252105694400001
ACH-000329,-0.174297668895
ACH-000330,-0.175461020461
ACH-000331,-0.29400830269699996
ACH-000332,-0.130693100001
ACH-000334,-0.09411590932710001
ACH-000335,0.09319536403380001
ACH-000336,-0.33202674189
ACH-000337,-0.050084928417499994
ACH-000339,-0.272470784101
ACH-000341,-0.284276924152
ACH-000348,-0.150003530923
ACH-000350,-0.20551568116399999
ACH-000352,-0.281704874813
ACH-000356,-0.068666880647
ACH-000361,-0.214311170648
ACH-000362,-0.270367569474
ACH-000363,-0.295514714578
ACH-000364,-0.170691666424
ACH-000365,-0.11987401921700001
ACH-000366,-0.314034307841
ACH-000368,-0.33889928492
ACH-000374,-0.06704881635290001
ACH-000375,-0.12612664220699998
ACH-000376,-0.146362326503
ACH-000381,-0.17563661172699999
ACH-000383,-0.222863092678
ACH-000387,-0.360780019657
ACH-000389,-0.15296932471
ACH-000390,-0.115583394247
ACH-000393,-0.25167393347100003
ACH-000395,-0.443755260167
ACH-000397,-0.320885671844
ACH-000401,-0.115442833455
ACH-000402,0.11491499573200001
ACH-000403,-0.409768086179
ACH-000404,-0.222574515775
ACH-000406,-0.221388019394
ACH-000407,-0.148205223674
ACH-000408,-0.26266734176
ACH-000410,-0.18708902050700002
ACH-000411,-0.18033206682100003
ACH-000414,-0.24110743747900001
ACH-000415,-0.288880363243
ACH-000416,-0.305052014019
ACH-000420,-0.107296875549
ACH-000421,-0.280974099477
ACH-000424,-0.178167100473
ACH-000425,-0.13776081460200001
ACH-000426,-0.0577918389088
ACH-000427,-0.35518055241999996
ACH-000433,-0.064975256759
ACH-000436,-0.39235187095299995
ACH-000444,-0.221383404137
ACH-000445,-0.116378483425
ACH-000448,-0.313779775366
ACH-000450,-0.0807668908846
ACH-000452,-0.293827887836
ACH-000454,-0.182173264307
ACH-000458,-0.123050059382
ACH-000459,-0.151196886497
ACH-000460,-0.32023295043600003
ACH-000461,-0.21606104055
ACH-000463,-0.11088857352800001
ACH-000464,-0.33571984759
ACH-000466,-0.220847456281
ACH-000467,-0.285084625612
ACH-000468,-0.307409675238
ACH-000469,-0.274958216437
ACH-000470,-0.16926901168400002
ACH-000471,-0.160771466855
ACH-000472,-0.272318353921
ACH-000473,0.008600555722360001
ACH-000475,-0.058941398161599996
ACH-000476,0.0325789535723
ACH-000477,-0.709463612066
ACH-000480,0.0218428413293
ACH-000481,-0.331944763385
ACH-000483,-0.289842035503
ACH-000484,-0.3028205002
ACH-000485,-0.144981971157
ACH-000486,-0.221669967696
ACH-000487,-0.23231835516399998
ACH-000488,-0.220620420432
ACH-000490,-0.212358707011
ACH-000491,-0.482072727703
ACH-000495,-0.254994422648
ACH-000496,-0.23558279080800001
ACH-000499,0.040755227162599994
ACH-000500,-0.311669308805
ACH-000502,-0.330077157744
ACH-000503,-0.044469364386800006
ACH-000505,-0.18150915051600003
ACH-000507,-0.337383856856
ACH-000510,-0.24737696736499998
ACH-000511,-0.12785536035199999
ACH-000512,-0.102582636976
ACH-000516,-0.09866393627869999
ACH-000517,-0.252712700106
ACH-000518,-0.166253075907
ACH-000520,-0.15189202398600002
ACH-000521,-0.412219830599
ACH-000522,-0.258938177506
ACH-000524,-0.18660729611699997
ACH-000527,-0.268305732599
ACH-000528,-0.43007006636699996
ACH-000537,-0.263025367283
ACH-000541,-0.162456222459
ACH-000542,-0.225455580196
ACH-000544,-0.204941472035
ACH-000545,-0.41389337589599995
ACH-000547,-0.384562069618
ACH-000548,-0.273769534712
ACH-000549,-0.07152337288669999
ACH-000550,-0.211442214016
ACH-000552,-0.0803876565943
ACH-000556,-0.21044651627099997
ACH-000557,-0.420456053017
ACH-000570,-0.19146392797200001
ACH-000571,-0.230661613891
ACH-000573,-0.287605363168
ACH-000576,-0.35042211987099997
ACH-000580,-0.22650566148499998
ACH-000584,-0.10289315593800001
ACH-000585,-0.375698417051
ACH-000588,-0.146778557233
ACH-000589,-0.24086841160300002
ACH-000591,0.196355897995
ACH-000593,-0.133783021075
ACH-000600,-0.475766855753
ACH-000601,-0.215049883043
ACH-000604,-0.165551017272
ACH-000605,-0.0159275510412
ACH-000606,-0.100551896098
ACH-000608,-0.229977678922
ACH-000614,-0.0913018533633
ACH-000616,-0.254184640452
ACH-000618,-0.22167336088300002
ACH-000619,-0.0423325808355
ACH-000620,-0.32033074940699996
ACH-000621,-0.16572281880200002
ACH-000622,-0.264539225084
ACH-000623,-0.522900299172
ACH-000624,-0.232828237238
ACH-000627,-0.358400128823
ACH-000630,-0.390804741839
ACH-000632,-0.291422751867
ACH-000633,-0.047302947961
ACH-000637,0.0999032452918
ACH-000638,-0.264495535288
ACH-000646,-0.5932374307
ACH-000647,-0.14990677614700001
ACH-000648,-0.458184634917
ACH-000649,-0.163560928456
ACH-000651,-0.29346607256499996
ACH-000652,0.0035355227870199997
ACH-000653,-0.1996164414
ACH-000657,-0.19508823984499998
ACH-000658,-0.284310378182
ACH-000661,-0.179507194354
ACH-000662,-0.384300881888
ACH-000663,-0.029318424324
ACH-000665,-0.249448574401
ACH-000671,-0.225096692473
ACH-000673,-0.36663257019199996
ACH-000676,-0.218319569723
ACH-000677,-0.0833448591373
ACH-000681,-0.0514768004819
ACH-000682,-0.19604551566700001
ACH-000683,-0.326763227624
ACH-000684,0.0475579298428
ACH-000688,-0.207511676961
ACH-000693,-0.238489606787
ACH-000694,-0.10903838825099998
ACH-000695,-0.158871688753
ACH-000696,-0.483763719279
ACH-000697,-0.159534574004
ACH-000699,-0.0831453753834
ACH-000701,-0.116053500514
ACH-000706,-0.310030131318
ACH-000711,-0.288207603746
ACH-000713,-0.161420951192
ACH-000714,-0.00661197119798
ACH-000718,-0.164445168779
ACH-000720,-0.029164744070599997
ACH-000721,-0.233623403223
ACH-000724,-0.31452576010899996
ACH-000725,-0.37224943862800003
ACH-000732,-0.00036059108764999995
ACH-000734,-0.10889543666
ACH-000735,-0.180524063123
ACH-000736,-0.169023142756
ACH-000738,-0.344375181935
ACH-000746,-0.082769049651
ACH-000747,-0.10794112675899999
ACH-000748,-0.189356502737
ACH-000753,-0.198871924738
ACH-000756,-0.232518503145
ACH-000757,-0.392360168223
ACH-000758,-0.25630861980700004
ACH-000760,-0.284620796357
ACH-000763,-0.251668866483
ACH-000764,-0.45800455816299995
ACH-000765,-0.233522250384
ACH-000766,-0.30477905061099997
ACH-000767,-0.404380409649
ACH-000768,-0.05731597319540001
ACH-000769,-0.16569647557
ACH-000770,-0.32151890204100003
ACH-000771,-0.173790979536
ACH-000773,-0.276041068758
ACH-000776,-0.370933568187
ACH-000777,-0.088486098464
ACH-000778,-0.36441463806100005
ACH-000781,-0.193748161983
ACH-000782,-0.27688201107099997
ACH-000783,-0.199987683708
ACH-000784,-0.297519007397
ACH-000785,-0.202288325914
ACH-000787,-0.315483168885
ACH-000788,-0.284439157015
ACH-000791,-0.25579103249699997
ACH-000792,-0.0760514253995
ACH-000794,-0.19189247476100002
ACH-000796,-0.258226218343
ACH-000799,-0.226987253588
ACH-000800,0.0663207437565
ACH-000802,-0.148394202167
ACH-000804,-0.385121367209
ACH-000805,-0.137485524113
ACH-000809,-0.212790964025
ACH-000810,0.119781127275
ACH-000811,-0.266713649684
ACH-000817,-0.489930527417
ACH-000819,-0.26445618030699997
ACH-000820,-0.190692076606
ACH-000821,-0.344691709122
ACH-000822,-0.14540755873
ACH-000823,-0.252439005241
ACH-000824,-0.250136411409
ACH-000827,-0.310819245638
ACH-000829,-0.21294443377900002
ACH-000831,-0.24652141281800002
ACH-000832,-0.36795966973000005
ACH-000833,-0.183928176018
ACH-000834,-0.010833828298899999
ACH-000835,-0.241661147473
ACH-000836,-0.35176300253200005
ACH-000837,-0.137256759507
ACH-000838,0.0900906661156
ACH-000839,-0.151674042281
ACH-000840,-0.283899841469
ACH-000841,-0.289727248396
ACH-000843,-0.33688268418399997
ACH-000846,-0.380588619648
ACH-000847,-0.0725912314
ACH-000848,-0.183478209295
ACH-000849,-0.23563763709000002
ACH-000851,-0.19837049086599998
ACH-000855,-0.09961838614980001
ACH-000856,-0.440037907696
ACH-000858,-0.148069486077
ACH-000859,0.0855885610228
ACH-000861,-0.317459034312
ACH-000862,-0.212034798246
ACH-000865,-0.16891316275199997
ACH-000866,-0.185756977712
ACH-000867,-0.26609258820799997
ACH-000869,-0.336253410779
ACH-000872,-0.165684049602
ACH-000873,-0.09497527245330001
ACH-000876,-0.0282075588283
ACH-000878,-0.299169413736
ACH-000880,-0.324693706621
ACH-000881,-0.156728138503
ACH-000882,-0.21497749023499998
ACH-000884,-0.281289573527
ACH-000885,-0.307571770123
ACH-000887,-0.243310939359
ACH-000888,-0.184215013905
ACH-000889,-0.0184466875878
ACH-000890,0.015720853139599998
ACH-000896,-0.38197661232
ACH-000898,-0.0554519403179
ACH-000900,-0.21287328422000001
ACH-000901,-0.259467077215
ACH-000905,-0.413663933463
ACH-000906,-0.29803392441599996
ACH-000907,-0.48132793463600004
ACH-000910,-0.717902519042
ACH-000911,-0.286173507005
ACH-000912,0.018637739513299997
ACH-000913,0.0364672846182
ACH-000915,-0.304187544828
ACH-000916,-0.849981404787
ACH-000917,-0.21810166047
ACH-000921,-0.173485711486
ACH-000924,-0.245799121822
ACH-000926,-0.16143300134000002
ACH-000928,-0.315108534255
ACH-000929,-0.10953470184599999
ACH-000932,-0.43384988989900003
ACH-000935,-0.785107993375
ACH-000936,-0.286057526986
ACH-000937,-0.312000999908
ACH-000938,-0.0102242105363
ACH-000939,-0.47941627967699996
ACH-000941,-0.16388372520800001
ACH-000943,-0.273942296051
ACH-000946,-0.321621858153
ACH-000947,-0.361474844337
ACH-000948,-0.412265640762
ACH-000950,-0.38365236347900006
ACH-000953,-0.289642229358
ACH-000957,-0.26441509008200004
ACH-000958,-0.135600506001
ACH-000960,-0.356832617056
ACH-000963,-0.44572760805100003
ACH-000968,-0.0918888596944
ACH-000969,-0.255919097313
ACH-000973,-0.3193537762
ACH-000974,-0.19072360702100002
ACH-000975,-0.282198768173
ACH-000976,-0.154049055739
ACH-000978,-0.755813558715
ACH-000980,-0.248216634421
ACH-000984,-0.384291831597
ACH-000986,-0.0811328361457
ACH-000988,-0.398732105854
ACH-000993,-0.165153963195
ACH-000994,-0.236639990185
ACH-000996,-0.156721982826
ACH-001001,-0.257802066718
ACH-001020,-0.198181345216
ACH-001028,-0.240234467403
ACH-001031,-0.218928076568
ACH-001038,-0.343543716241
ACH-001048,-0.363313703019
ACH-001050,-0.30338027230500003
ACH-001053,-0.376897887848
ACH-001054,-0.21688071203200002
ACH-001061,-0.257139685933
ACH-001067,-0.0881832710531
ACH-001075,-0.35238803283799996
ACH-001096,-0.19887194227699997
ACH-001128,-0.7060772910359999
ACH-001134,-0.341405893078
ACH-001151,-0.325693316671
ACH-001163,-0.295839026298
ACH-001164,-0.304168434639
ACH-001173,-0.274351616243
ACH-001183,-0.135361084514
ACH-001184,-0.22086291516800002
ACH-001190,-0.351427104642
ACH-001192,-0.0816065379125
ACH-001193,0.0692071619694
ACH-001196,-0.169393578871
ACH-001197,-0.483915786186
ACH-001205,-0.113631012073
ACH-001211,-0.305349993723
ACH-001212,-0.0113176964634
ACH-001228,-0.302779271798
ACH-001232,-0.255226791177
ACH-001239,-0.211973540296
ACH-001274,-0.338396922439
ACH-001275,-0.269213548684
ACH-001277,0.142473384173
ACH-001278,-0.142277824457
ACH-001280,-0.113810988447
ACH-001283,-0.19912292639899998
ACH-001289,-0.16046923249700001
ACH-001295,-0.255781921483
ACH-001300,-0.270169525626
ACH-001301,-0.625514968091
ACH-001302,-0.097424910349
ACH-001303,-0.28138767918
ACH-001306,-0.408886998017
ACH-001318,-0.0200743307386
ACH-001322,-0.375905043466
ACH-001328,-0.18880864178100001
ACH-001332,-0.520273099416
ACH-001333,-0.15719737572
ACH-001336,-0.212323106248
ACH-001340,-0.343227492492
ACH-001346,-0.15948092259500002
ACH-001353,-0.383755216153
ACH-001354,-0.316107871157
ACH-001367,-0.260114814576
ACH-001368,-0.22322841813799998
ACH-001374,-0.212780913649
ACH-001375,-0.18817919782200002
ACH-001377,-0.180483581397
ACH-001380,-0.24838233390099998
ACH-001391,-0.37374974001199995
ACH-001407,-0.123865609978
ACH-001408,-0.31435130266399997
ACH-001413,-0.33852057028099997
ACH-001430,-0.031958857106
ACH-001431,-0.230281317213
ACH-001450,-0.148770686025
ACH-001496,-0.222464360561
ACH-001500,-0.329690527735
ACH-001521,-0.218069284546
ACH-001523,-0.244993995595
ACH-001532,-0.34622628041500003
ACH-001536,-0.063073770532
ACH-001550,-0.153220665905
ACH-001552,-0.061326636940699994
ACH-001554,-0.393449528526
ACH-001645,-0.0656729018172
ACH-001654,-0.349375390786
ACH-001715,-0.12754221636399998
ACH-001735,-0.270859806148
ACH-001736,-0.21422765176800002
ACH-001737,-0.055169064345800004
ACH-001740,-0.309126819181
ACH-001745,-0.32267163535300003
ACH-001750,-0.133426460816
ACH-001765,-0.257145081131
ACH-001956,-0.20622150108800003
ACH-001957,-0.19510496649099998
