,DMP1 (1758)
ACH-000004,-0.0790192424758
ACH-000007,-0.172574767221
ACH-000009,0.045302258556199994
ACH-000011,0.10088167206399999
ACH-000012,-0.0836915719208
ACH-000013,0.16848414359799999
ACH-000014,-0.031671185603900004
ACH-000015,-0.0262403501351
ACH-000017,0.0009670161591589999
ACH-000018,0.11460555768200001
ACH-000019,0.0335565031913
ACH-000021,0.0511033700378
ACH-000022,-0.00493273521144
ACH-000025,-0.05474058706130001
ACH-000028,0.0675159794958
ACH-000030,0.0561071678149
ACH-000035,-0.017354034743999998
ACH-000036,0.0531835878426
ACH-000037,-0.321831478194
ACH-000039,0.197940387674
ACH-000040,0.09425246121160001
ACH-000041,-0.0531155390745
ACH-000042,0.07272864267130001
ACH-000045,0.191526308365
ACH-000047,0.0202033182907
ACH-000052,-0.21875663085900002
ACH-000053,0.049312850463800004
ACH-000054,0.050720505037400006
ACH-000055,-0.182121936781
ACH-000060,-0.26490478783300003
ACH-000067,-0.0447009221098
ACH-000070,-0.224265310254
ACH-000075,0.14845442698699998
ACH-000078,0.166247858673
ACH-000082,0.00398286166878
ACH-000085,0.235835308297
ACH-000086,-0.015338899797200002
ACH-000087,-0.22555876840199998
ACH-000092,0.20333530741
ACH-000095,0.012452205603799999
ACH-000097,0.0939593534849
ACH-000098,0.037822929122099995
ACH-000099,0.017313833972499998
ACH-000108,-0.0793976304633
ACH-000113,0.0191609648712
ACH-000115,-0.08724060365139999
ACH-000116,0.0014309994330300002
ACH-000118,0.155570857858
ACH-000120,-0.032988353606
ACH-000123,-0.118331031644
ACH-000127,-0.09862839594239999
ACH-000128,0.148820541677
ACH-000132,0.058992973610000006
ACH-000133,0.0741680745533
ACH-000137,0.171086033323
ACH-000138,0.06191365823469999
ACH-000142,-0.12376167409000002
ACH-000143,0.16966249042
ACH-000146,0.013431816228100002
ACH-000148,-0.105084728483
ACH-000150,0.0320265342502
ACH-000152,-0.12945330159399998
ACH-000153,-0.7287333962870001
ACH-000159,-0.00247870081252
ACH-000160,-0.0340540825385
ACH-000163,0.030801474331299997
ACH-000167,0.0920131759554
ACH-000168,-0.0334299955439
ACH-000169,0.126937143566
ACH-000178,-0.0727281973751
ACH-000182,0.0028949274106599998
ACH-000183,0.068799655604
ACH-000188,0.100460369419
ACH-000189,-0.0919964832241
ACH-000190,-0.26038045965100004
ACH-000198,-0.0231288744026
ACH-000204,-0.123842786051
ACH-000206,0.131399377278
ACH-000207,0.00367421157446
ACH-000211,0.07156732286610001
ACH-000215,-0.0531420474593
ACH-000221,0.0541611134674
ACH-000222,0.0674166906366
ACH-000223,0.0335952230761
ACH-000226,0.024817483935
ACH-000227,-0.250362253823
ACH-000228,0.0687379234204
ACH-000231,0.0358869421873
ACH-000232,-0.00746995630199
ACH-000233,0.154393179409
ACH-000234,0.0460066970488
ACH-000235,0.0423956598906
ACH-000237,-0.00207736617971
