,PAMR1 (25891)
ACH-000004,0.168938357754
ACH-000007,0.156091600192
ACH-000009,0.0935612473326
ACH-000011,0.268441483083
ACH-000012,0.0611902698824
ACH-000013,0.10778870534499999
ACH-000014,-0.0381154014595
ACH-000015,0.184565143664
ACH-000017,0.0872708755347
ACH-000018,0.06624870977160001
ACH-000019,0.278259041151
ACH-000021,0.09397210527210001
ACH-000022,-0.009433381024440001
ACH-000025,-0.0427648120536
ACH-000028,0.17112340837099999
ACH-000030,-0.084112510176
ACH-000035,-0.14853011671299998
ACH-000036,0.08151813466239999
ACH-000037,0.140667780064
ACH-000039,-0.0443715742973
ACH-000040,0.10334465688
ACH-000041,0.0665529510009
ACH-000042,-0.054497992274000005
ACH-000045,0.05140490155809999
ACH-000047,0.17997327724
ACH-000052,-0.162254466541
ACH-000053,0.08270417982360001
ACH-000054,0.136216615066
ACH-000055,-0.021438990688499998
ACH-000060,0.139284498394
ACH-000067,0.0599754212532
ACH-000070,0.146535224401
ACH-000075,-0.0319428060777
ACH-000078,0.250148844463
ACH-000082,0.120081725327
ACH-000085,0.17387188808899998
ACH-000086,0.19579206198600002
ACH-000087,0.0365333222068
ACH-000092,0.11206152963600001
ACH-000095,0.231616724237
ACH-000097,0.130253319592
ACH-000098,0.225733009883
ACH-000099,0.124959766436
ACH-000108,0.130369107875
ACH-000113,0.12393288921800001
ACH-000115,0.212604780941
ACH-000116,0.119944466963
ACH-000118,-0.00328098448416
ACH-000120,0.138802256035
ACH-000123,-0.059806582793199996
ACH-000127,0.0101846468412
ACH-000128,0.142433503723
ACH-000132,0.0753980297754
ACH-000133,-0.12117269093000001
ACH-000137,0.0687545374406
ACH-000138,0.060992419328300004
ACH-000142,0.0182706546599
ACH-000143,-0.00367091425673
ACH-000146,0.11798558573699999
ACH-000148,0.00259595657818
ACH-000150,0.123726694111
ACH-000152,0.154475792391
ACH-000153,0.23999700691999998
ACH-000159,0.134974175831
ACH-000160,0.187308805907
ACH-000163,0.153324508698
ACH-000167,0.229331416267
ACH-000168,0.165830147141
ACH-000169,0.122370419352
ACH-000178,0.0103502090152
ACH-000182,0.0558941735864
ACH-000183,0.056191461622699994
ACH-000188,0.170326262515
ACH-000189,-0.103905009368
ACH-000190,0.08752265883860001
ACH-000198,0.0382321568676
ACH-000204,0.44756668568999997
ACH-000206,-0.03464188160330001
ACH-000207,-0.22546654931600002
ACH-000211,0.12095677222899999
ACH-000215,0.09323670560280001
ACH-000221,0.06923013031229999
ACH-000222,0.157581756367
ACH-000223,0.11574175425000001
ACH-000226,0.040934252725199995
ACH-000227,-0.007813192802000001
ACH-000228,0.32318369527199997
ACH-000231,0.035443619254
ACH-000232,-0.113930435155
ACH-000233,-0.04671739846009999
ACH-000234,0.125279797641
ACH-000235,0.0790668388104
ACH-000237,0.0828271945792
ACH-000238,0.163921399006
ACH-000243,0.024493922496899998
ACH-000244,0.053699003812400004
ACH-000246,-0.039411919502
ACH-000248,0.163408550572
ACH-000250,0.11098355997000002
ACH-000251,0.27810135362599997
ACH-000253,0.240487718841
ACH-000255,-0.11019803597200001
ACH-000256,-0.0604827519591
ACH-000257,-0.0430828489592
ACH-000258,0.09638917611019998
ACH-000259,0.138097101802
ACH-000260,-0.0116422468785
ACH-000261,0.19171816761500002
ACH-000262,0.221334460856
ACH-000263,-0.0396058039421
ACH-000264,0.155392825374
ACH-000265,-0.019768278337299997
ACH-000266,0.11981474350400001
ACH-000272,0.142809650647
ACH-000273,0.0384086323614
ACH-000274,0.00313285324734
ACH-000277,0.11912701762700001
ACH-000278,-0.115300001227
ACH-000279,0.100483706417
ACH-000280,0.17260655858899998
ACH-000281,-0.04495744987269999
ACH-000288,0.0641623059938
ACH-000291,0.0655731847039
ACH-000293,0.244652123098
ACH-000294,0.15163789196799998
ACH-000295,0.0183890643113
ACH-000296,0.09832554174739999
ACH-000302,0.148008158146
ACH-000304,0.353287059926
ACH-000307,0.0304520069159
ACH-000308,0.174496427853
ACH-000310,-0.00679155230329
ACH-000311,0.08213454985289999
ACH-000312,0.139240495636
ACH-000315,0.0171847356635
ACH-000316,-0.0549274297188
ACH-000317,0.066573063275
ACH-000318,0.0424082810828
ACH-000319,-0.0396933660729
ACH-000320,-0.0586399955054
ACH-000322,0.0304116222089
ACH-000323,-0.11200575008
ACH-000324,0.06097979431469999
ACH-000329,0.0866131093033
ACH-000330,0.220112269166
ACH-000331,0.08886877845499999
ACH-000332,0.120719422797
ACH-000334,0.0491504949305
ACH-000335,0.0636006405657
ACH-000336,0.11984036236
ACH-000337,0.291064077543
ACH-000339,0.0262035388209
ACH-000341,0.25596501329300003
ACH-000348,0.0371800698668
ACH-000350,0.26516209020799997
ACH-000352,0.11140582799599999
ACH-000356,-0.183519444571
ACH-000361,-0.0334470716402
ACH-000362,0.142471438239
ACH-000363,0.00647412887859
ACH-000364,0.015212051133299999
ACH-000365,0.0688296297888
ACH-000366,0.147996071372
ACH-000368,0.12778421250299998
ACH-000374,0.036294084522300006
ACH-000375,0.17194369130399997
ACH-000376,0.09695460174529999
ACH-000381,0.104816939332
ACH-000383,0.142938126843
ACH-000387,-0.012004120944100001
ACH-000389,0.113362336097
ACH-000390,0.132508303123
ACH-000393,0.007757886726430001
ACH-000395,0.167547571841
ACH-000397,0.0716772691438
ACH-000401,0.013675605401000001
ACH-000402,0.000841532185525
ACH-000403,0.12225622789400001
ACH-000404,0.0124513753012
ACH-000406,-0.0034327316230100004
ACH-000407,0.127180549046
ACH-000408,-0.06871341117469999
ACH-000410,0.18793365893800001
ACH-000411,0.0896062967975
ACH-000414,0.12071281865
ACH-000415,-0.187814754546
ACH-000416,0.152978765711
ACH-000420,-0.0633423827833
ACH-000421,0.0119350197856
ACH-000424,-0.06396034286
ACH-000425,0.113927199619
ACH-000426,0.221589274985
ACH-000427,0.125863716284
ACH-000433,-0.192880931937
ACH-000436,0.123815199406
ACH-000444,0.050082059863999995
ACH-000445,-0.0564786677567
ACH-000448,0.060216117150600004
ACH-000450,-0.0280202957339
ACH-000452,0.0920288720219
ACH-000454,-0.727447154831
ACH-000458,0.097857802586
ACH-000459,0.09793450004979999
ACH-000460,-0.016596546801200002
ACH-000461,0.181152014569
ACH-000463,0.185899892806
ACH-000464,0.208366113327
ACH-000466,0.12957440986
ACH-000467,0.10834228183399999
ACH-000468,0.0322066372234
ACH-000469,0.0733131086607
ACH-000470,0.11067475320900001
ACH-000471,-0.054559154830800004
ACH-000472,0.10201518520500001
ACH-000473,0.0666795962598
ACH-000475,0.169849649764
ACH-000476,0.08918744365939998
ACH-000477,0.23788798930399999
ACH-000480,0.221346999194
ACH-000481,0.090421703163
ACH-000483,0.14854249317
ACH-000484,0.265797362083
ACH-000485,-0.011809301025799999
ACH-000486,-0.0195328403339
ACH-000487,0.000765177453442
ACH-000488,0.0542396471679
ACH-000490,0.08605336853739999
ACH-000491,0.142573767882
ACH-000495,-0.00870706155831
ACH-000496,0.0630112795667
ACH-000499,0.200685699857
ACH-000500,0.335386752826
ACH-000502,-0.0414440073225
ACH-000503,0.270759347164
ACH-000505,0.165969013108
ACH-000507,0.144474979061
ACH-000510,0.0180095904203
ACH-000511,0.0794689167185
ACH-000512,0.10833952742399999
ACH-000516,0.0865514680838
ACH-000517,0.11372942114399999
ACH-000518,0.12595243604
ACH-000520,0.172703212443
ACH-000521,0.23185653824799998
ACH-000522,0.0451320334458
ACH-000524,0.105611217153
