,RRAS (6237)
ACH-000488,0.030319071615599998
ACH-000490,-0.221638117811
ACH-000491,-0.0412695784642
ACH-000495,0.0523479601119
ACH-000496,0.026809332348599998
ACH-000499,-0.0853711009168
ACH-000500,-0.37754851123800004
ACH-000502,-0.142467435851
ACH-000503,-0.08288415411399999
ACH-000505,-0.149570102538
ACH-000507,-0.0837232249233
ACH-000510,-0.143750124846
ACH-000511,-0.15325090258
ACH-000512,0.28844219002599997
ACH-000516,-0.0504561206331
ACH-000517,-0.13323768004
ACH-000518,-0.18813863807700001
ACH-000520,-0.463020540714
ACH-000521,0.066376753742
ACH-000522,-0.105793238557
ACH-000524,-0.18248316070599999
ACH-000527,-0.148096377415
ACH-000528,-0.136133784635
ACH-000537,-0.035310360776
ACH-000541,0.010506127649700001
ACH-000542,-0.038184829589400004
ACH-000544,-0.15929891319199999
ACH-000545,-0.00688266911869
ACH-000547,0.15363186211899998
ACH-000548,-0.0403562579884
ACH-000549,-0.309328814716
ACH-000550,-0.286510813405
ACH-000552,-0.311314231763
ACH-000556,-0.108982485418
ACH-000557,-0.17641609600900002
ACH-000570,-0.021857322163299997
ACH-000571,-0.25876190211100003
ACH-000573,-0.24440598984200002
ACH-000576,-0.022971692725800002
ACH-000580,-0.24191907723499997
ACH-000584,-0.100460671108
ACH-000585,-0.13490858139599998
ACH-000588,-0.174011291879
ACH-000589,-0.050804033172199996
ACH-000591,-0.0918660608055
ACH-000593,0.0351009822508
ACH-000600,-0.178050280773
ACH-000601,0.017599756739
ACH-000604,-0.16412863167199998
ACH-000605,-0.163813949003
ACH-000606,-0.0136631631923
ACH-000608,-0.153675366458
ACH-000614,-0.246555966393
ACH-000616,-0.22854312934
ACH-000618,-0.115881786516
ACH-000619,-0.0584992415098
ACH-000620,-0.184836517798
ACH-000621,-0.116730515044
ACH-000622,-0.265194778572
ACH-000623,-0.316421319648
ACH-000624,-0.266641218322
ACH-000627,-0.195882963666
ACH-000630,-0.053621190648600006
ACH-000632,-0.22215089943100003
ACH-000633,-0.057010067494
ACH-000637,-0.311089314929
ACH-000638,-0.0682601803798
ACH-000646,-0.223151019381
ACH-000647,-0.090937120558
ACH-000648,-0.136366634144
ACH-000649,-0.0180251036279
ACH-000651,-0.07153764479389998
ACH-000652,-0.09068591168880001
ACH-000653,-0.031568303176000005
ACH-000657,-0.134118723553
ACH-000658,-0.0633674079012
ACH-000661,-0.20005571319200002
ACH-000662,-0.102437704581
ACH-000663,-0.120867395966
ACH-000665,-0.21904618917100002
ACH-000671,0.12541504747999999
ACH-000673,-0.03593152031130001
ACH-000676,-0.039238389805199995
ACH-000677,-0.33670945664000007
ACH-000681,0.0709947122178
ACH-000682,-0.0479958172468
ACH-000683,-0.14585456005
ACH-000684,0.118640925656
ACH-000688,-0.176020946787
ACH-000693,-0.0601235336187
ACH-000694,-0.110040155153
ACH-000695,-0.034464374402199995
ACH-000696,-0.0564860343831
ACH-000697,0.0857895155384
ACH-000699,-0.10804275834
ACH-000701,-0.0042573552872199995
ACH-000706,0.019760336178099996
ACH-000711,-0.137655574822
ACH-000713,-0.10847317286699999
ACH-000714,0.0280793519957
ACH-000718,-0.041399734637599994
ACH-000720,-0.10088371212899999
ACH-000721,-0.146107714286
ACH-000724,-0.392192993908
ACH-000725,-0.0933028945048
ACH-000732,-0.0678294561274
ACH-000734,-0.140776410403
ACH-000735,-0.139693415357
ACH-000736,-0.262128987184
ACH-000738,0.022268939252499998
ACH-000746,0.12699969832900002
ACH-000747,-0.143204758794
ACH-000748,-0.20763536247499997
ACH-000753,-0.08863480599290001
ACH-000756,-0.0689785390599
ACH-000757,0.0883556655547
ACH-000758,-0.166628001709
ACH-000760,-0.0688570320279
ACH-000763,-0.139255377389
ACH-000764,-0.12074516288699999
ACH-000765,-0.189590847116
ACH-000766,-0.199847052998
ACH-000767,-0.013786727843799999
ACH-000768,-0.146520612973
ACH-000769,-0.05571211102419999
ACH-000770,-0.187755161252
ACH-000771,-0.160226315117
ACH-000773,-0.192633693074
ACH-000776,-0.150287526889
ACH-000777,-0.346769736174
ACH-000778,0.013651603701599999
ACH-000781,-0.15048533307700002
ACH-000782,-0.07765421673499999
ACH-000783,-0.137136225551
ACH-000784,-0.0183578050793
ACH-000785,-0.023304380365299998
ACH-000787,-0.260433420738
ACH-000788,-0.186567383034
ACH-000791,0.13276909880100002
ACH-000792,-0.23765909923099998
ACH-000794,0.015004617561399999
ACH-000796,-0.18816715521699998
ACH-000799,-0.0767329659192
ACH-000800,-0.135230431824
ACH-000802,-0.08158856321439999
ACH-000804,-0.14550539265100002
ACH-000805,-0.31740786681600003
ACH-000809,-0.105146963067
ACH-000810,0.028109107532
ACH-000811,-0.272678082565
ACH-000817,0.07358329734560001
ACH-000819,-0.118072666467
ACH-000820,0.140766283174
ACH-000821,0.109456306421
ACH-000822,-0.10734824409499999
ACH-000823,-0.180897052573
ACH-000824,-0.41163293256300004
ACH-000827,-0.092045270397
ACH-000829,-0.161272667973
ACH-000831,-0.163075099187
ACH-000832,0.0220784955925
ACH-000833,0.0233162090985
ACH-000834,-0.0576575019692
ACH-000835,-0.15164946602399998
ACH-000836,-0.0935943460596
ACH-000837,0.0308570470174
ACH-000838,-0.20795807427299998
ACH-000839,0.237149086981
ACH-000840,0.20537955655999998
ACH-000841,0.0419933740445
ACH-000843,0.00337489845096
ACH-000846,-0.15474803228
ACH-000847,-0.34016359566200005
ACH-000848,-0.0793472683495
ACH-000849,-0.046642978063
ACH-000851,-0.0028107983416700002
ACH-000855,-0.213709520401
ACH-000856,-0.091711830769
ACH-000858,0.0150850836285
ACH-000859,0.255281674777
ACH-000861,-0.0753718006003
ACH-000862,-0.0220655913025
ACH-000865,-0.155487165755
ACH-000866,-0.08980595914419999
ACH-000867,-0.074197152622
ACH-000869,-0.0326979926531
ACH-000872,-0.140525468635
ACH-000873,-0.19828856517700003
ACH-000876,-0.124094872819
ACH-000878,-0.364126868426
ACH-000880,-0.41831186442
ACH-000881,-0.08723308040310002
ACH-000882,-0.005780813376260001
ACH-000884,-0.057426927598
ACH-000885,-0.181029094451
ACH-000887,-0.127700264759
ACH-000888,-0.106783980097
ACH-000889,-0.213201522244
ACH-000890,-0.159593336855
ACH-000896,-0.0892245173414
ACH-000898,-0.129882500117
ACH-000900,0.019919046942
ACH-000901,-0.17527289185699998
ACH-000905,-0.137885212514
ACH-000906,-0.188519543013
ACH-000907,-0.22628784943799998
ACH-000910,0.0164930052831
ACH-000911,-0.106224969332
ACH-000912,-0.212749795071
ACH-000913,-0.0408229999469
ACH-000915,-0.02525520563
ACH-000916,0.123885311569
ACH-000917,-0.105524322481
ACH-000921,0.0659668928184
ACH-000924,-0.09484093370650001
ACH-000926,-0.134558140274
ACH-000928,-0.16784051575300002
ACH-000929,-0.0677734875804
ACH-000932,0.0493185975247
ACH-000935,-0.16636991822799999
ACH-000936,-0.36678638416599996
ACH-000937,-0.127600277935
ACH-000938,0.0891510751262
ACH-000939,-0.261574116633
ACH-000941,-0.0773507741773
ACH-000943,-0.128987779482
ACH-000946,-0.0897548149897
ACH-000947,0.0580428528108
ACH-000948,-0.0374678716556
ACH-000950,-0.155680860325
ACH-000953,-0.272007720062
ACH-000957,-0.134610717887
ACH-000958,-0.704364345717
ACH-000960,-0.255823323935
ACH-000963,-0.118361621193
ACH-000968,-0.273657536324
ACH-000969,-0.115381861195
ACH-000973,-0.06074929265719999
ACH-000974,-0.32119456933699997
ACH-000975,-0.132250421318
ACH-000976,-0.192567620991
ACH-000978,-0.388461845233
ACH-000980,-0.138719311007
ACH-000984,-0.264821788651
ACH-000986,-0.147896941734
ACH-000988,-0.005073774463779999
ACH-000993,-0.228904651251
ACH-000994,-0.195021317375
ACH-000996,-0.271750846413
ACH-001001,-0.114462088226
ACH-001020,0.0615775495079
ACH-001028,-0.102260542455
ACH-001031,-0.0948051983626
ACH-001038,-0.0962249630274
ACH-001048,-0.250207521047
ACH-001050,-0.191088146203
ACH-001053,-0.330074305898
ACH-001054,0.0373524811887
ACH-001061,-0.08149300673010001
ACH-001067,-0.061270645691400005
ACH-001075,-0.0730533704017
ACH-001096,-0.09230396318489999
ACH-001128,-0.143960611327
ACH-001134,-0.113369027623
ACH-001151,-0.04428466850769999
ACH-001163,-0.109675730615
ACH-001164,-0.161441449729
ACH-001173,-0.028065438529699997
ACH-001183,-0.155750972529
ACH-001184,-0.237735783816
ACH-001190,-0.181635019066
ACH-001192,-0.312607884435
ACH-001193,0.26018978496
ACH-001196,-0.0818154444647
ACH-001197,-0.039084492748300004
ACH-001205,-0.031093239095600002
ACH-001211,-0.182944321881
ACH-001212,-0.05094960970430001
ACH-001228,-0.103723093421
ACH-001232,-0.07629001726819999
ACH-001239,0.0499494556765
ACH-001274,0.0495051648164
ACH-001275,-0.16573212296700002
ACH-001277,-0.0297623934216
ACH-001278,-0.110763961689
ACH-001280,-0.24546737876
ACH-001283,-0.219145473012
ACH-001289,-0.172069857943
ACH-001295,-0.200358381787
ACH-001300,-0.255572537894
ACH-001301,-0.11643370896500001
ACH-001302,-0.509283994151
ACH-001303,-0.163324482433
ACH-001306,-0.08547823850950001
ACH-001318,-0.327843925085
ACH-001322,-0.0212785024113
ACH-001328,-0.025751121710099998
ACH-001332,-0.11661192030300001
ACH-001333,-0.0827191053741
ACH-001336,-0.0146488801486
ACH-001340,-0.04940049786780001
ACH-001346,0.00873994198143
ACH-001353,-0.146045066538
ACH-001354,-0.0567779843334
ACH-001367,0.275731083394
ACH-001368,-0.0142208181971
ACH-001374,0.174838293068
ACH-001375,-0.14167274685999998
ACH-001377,-0.11393287742699999
ACH-001380,-0.178690140072
ACH-001391,-0.115324086739
ACH-001407,-0.09293308943669999
ACH-001408,-0.182523185346
ACH-001413,-0.469852201948
ACH-001430,-0.018479979257099998
ACH-001431,-0.255124313934
ACH-001450,0.06611807231269999
ACH-001496,-0.0874211890178
ACH-001500,-0.103891876178
ACH-001521,-0.13505691687899998
ACH-001523,-0.215996694569
ACH-001532,-0.0779768847486
ACH-001536,-0.168248644375
ACH-001550,-0.0753345619366
ACH-001552,-0.260119301138
ACH-001554,-0.17067706380199998
ACH-001645,-0.17633907557700002
ACH-001654,-0.109304375123
ACH-001715,-0.0633921265144
ACH-001735,-0.12650402178300002
ACH-001736,-0.052163388510600005
ACH-001737,-0.26951247392
ACH-001740,-0.157247994852
ACH-001745,-0.19881336884700002
ACH-001750,-0.334498039144
ACH-001765,-0.22848817863
ACH-001956,-0.167514271188
ACH-001957,-0.141081215529
