,ADNP (23394)
ACH-000684,-0.573044260888
ACH-000688,-0.48165996641599995
ACH-000693,-0.297260345889
ACH-000694,-0.502849887113
ACH-000695,-0.309894341677
ACH-000696,-0.360332844264
ACH-000697,-0.756679365146
ACH-000699,-0.407266619225
ACH-000701,-0.518566959089
ACH-000706,-0.369085862852
ACH-000711,-0.479218177564
ACH-000713,-0.303988360486
ACH-000714,-0.30810416324900003
ACH-000718,-0.586258967689
ACH-000720,-0.928874030783
ACH-000721,-0.373149637365
ACH-000724,-0.501326734328
ACH-000725,-0.807835352315
ACH-000732,-0.7302987768889999
ACH-000734,-0.398148807135
ACH-000735,-0.9730659546170001
ACH-000736,-0.47388111217
ACH-000738,-0.40502238490500003
ACH-000746,-0.820626264649
ACH-000747,-0.486371287186
ACH-000748,-0.390966450367
ACH-000753,0.0169347686473
ACH-000756,-0.487618729359
ACH-000757,-0.329341632106
ACH-000758,-0.487110288094
ACH-000760,-0.508967324272
ACH-000763,-0.6841006601459999
ACH-000764,-0.0199750998675
ACH-000765,-0.460071501116
ACH-000766,-0.287442461081
ACH-000767,-0.0998921035839
ACH-000768,-0.5063765525639999
ACH-000769,-0.42996695270199997
ACH-000770,-0.41795844775700003
ACH-000771,-0.602181634268
ACH-000773,0.0323747660481
ACH-000776,-0.44122691374399997
ACH-000777,-0.436424068349
ACH-000778,-0.455603245039
ACH-000781,-0.404481276334
ACH-000782,-0.365692219481
ACH-000783,-0.510520983922
ACH-000784,-0.48706807513000006
ACH-000785,-0.5511882504119999
ACH-000787,-0.43963030912
ACH-000788,-0.572570074511
ACH-000791,-0.308564800554
ACH-000792,-0.12594927273
ACH-000794,-0.320039054145
ACH-000796,-0.709472474785
ACH-000799,-0.6729647648229999
ACH-000800,-0.0825802644965
ACH-000802,-0.5122767689100001
ACH-000804,-0.607610405132
ACH-000805,-0.796573931322
ACH-000809,-0.512052469802
ACH-000810,-0.457930988093
ACH-000811,-0.29492059108199997
ACH-000817,-0.59488590024
ACH-000819,-0.550491963854
ACH-000820,-0.513974134267
ACH-000821,-0.731451526892
ACH-000822,-0.576850248367
ACH-000823,-0.444079510341
ACH-000824,-0.332001672709
ACH-000827,-0.5185341825509999
ACH-000829,-0.443330443971
ACH-000831,-0.188531187361
ACH-000832,-0.361941148828
ACH-000833,-0.570977558764
ACH-000834,-0.551308765115
ACH-000835,-0.362519389815
ACH-000836,-0.173808168697
ACH-000837,-0.735705250808
ACH-000838,-0.10842519435900001
ACH-000839,-0.25043414714
ACH-000840,-0.5323579975339999
ACH-000841,0.04597565151769999
ACH-000843,-0.468135472402
ACH-000846,-0.313363475733
ACH-000847,-0.556691790111
ACH-000848,-0.5787888762510001
ACH-000849,-0.48278471000100004
ACH-000851,-0.797235243196
ACH-000855,-0.511516997525
ACH-000856,-0.669756823027
ACH-000858,-0.5251095929540001
ACH-000859,-0.5775500578239999
ACH-000861,-0.43979479361
ACH-000862,-0.49631683849799996
ACH-000865,-0.324602306864
ACH-000866,-0.612162919315
ACH-000867,-0.46227495086099996
ACH-000869,-0.524227120913
ACH-000872,-0.28907572165600004
ACH-000873,-0.253524958679
ACH-000876,-0.499370452141
ACH-000878,-0.08628809364980002
ACH-000880,-0.620256821103
ACH-000881,-0.341494368199
ACH-000882,-0.677810223926
ACH-000884,-0.787604272881
ACH-000885,-0.61366254429
ACH-000887,-0.424608161315
ACH-000888,-0.643017690562
ACH-000889,-0.197218825065
ACH-000890,-0.479430058163
ACH-000896,-0.23876676072900002
ACH-000898,-0.649272347196
ACH-000900,-0.508864264195
ACH-000901,-0.437472297463
ACH-000905,-0.560879700256
ACH-000906,-0.16297022319
ACH-000907,-0.18620730953899997
ACH-000910,-0.262854413205
ACH-000911,-0.343168416884
ACH-000912,-0.371208448306
ACH-000913,-0.39779189486199995
ACH-000915,-0.6383754252489999
ACH-000916,0.0533097862925
ACH-000917,-0.494322849191
ACH-000921,-0.39847901754
ACH-000924,-0.320513717637
ACH-000926,-0.459646896012
ACH-000928,-0.44980069942400003
ACH-000929,-0.326357163491
ACH-000932,-0.821816957361
ACH-000935,-0.0401355393073
ACH-000936,-0.586172952758
ACH-000937,-0.55596162266
ACH-000938,-0.6201443188319999
ACH-000939,-0.491140062266
ACH-000941,-0.512902987078
ACH-000943,-0.397214344614
ACH-000946,-0.513800462037
ACH-000947,-0.42412019821
ACH-000948,-0.53621778962
ACH-000950,-0.6435610356270001
ACH-000953,-0.791609516162
ACH-000957,-0.0620053381026
ACH-000958,-0.41426567981299994
ACH-000960,-0.416466741531
ACH-000963,-0.229622334043
ACH-000968,-0.602635160236
ACH-000969,-0.517958420825
ACH-000973,-0.34929284196500004
ACH-000974,-0.351894168936
ACH-000975,-0.0365429905385
ACH-000976,-0.41248551950999995
ACH-000978,-0.417870796875
ACH-000980,-0.17743737166499998
ACH-000984,-0.650622378869
ACH-000986,-0.340910656818
ACH-000988,-0.595748851866
ACH-000993,-0.831889748036
ACH-000994,-0.470050283609
ACH-000996,-0.54530969728
ACH-001001,-0.420937181319
ACH-001020,-0.5479511895979999
ACH-001028,-0.493209015524
ACH-001031,-0.7110671017769999
ACH-001038,-0.531856624604
ACH-001048,-0.391688033767
ACH-001050,-0.463095887002
ACH-001053,-0.48128593214599996
ACH-001054,-0.0395184529385
ACH-001061,-0.632408353407
ACH-001067,-0.30409736933200004
ACH-001075,-0.669124525563
ACH-001096,-0.512443082415
ACH-001128,-0.21542811120799998
ACH-001134,-0.291499269432
ACH-001151,-0.38977852802900004
ACH-001163,-0.7542069593790001
ACH-001164,-0.355172601977
ACH-001173,-0.254109694734
ACH-001183,-0.314735803275
ACH-001184,-0.446126841652
ACH-001190,-0.36358953470600003
ACH-001192,-0.10486923513499999
ACH-001193,-0.0913190233847
ACH-001196,-0.32218604625
ACH-001197,-0.350278764922
ACH-001205,-0.529018079897
ACH-001211,-0.436377534189
ACH-001212,-0.8039388969619999
ACH-001228,-0.263356889749
ACH-001232,-0.236890909776
ACH-001239,-0.8906563722949999
ACH-001274,-0.127792493961
ACH-001275,0.264575949346
ACH-001277,-0.429988876376
ACH-001278,-0.853232189697
ACH-001280,-0.527306704256
ACH-001283,-0.21136546693500002
ACH-001289,-0.494221474294
ACH-001295,-0.231034546576
ACH-001300,-0.49811302564599996
ACH-001301,-0.43896048703400004
ACH-001302,-0.521861503746
ACH-001303,-0.07950796803669999
ACH-001306,-0.33957432763499995
ACH-001318,-0.457981818974
ACH-001322,-0.467158448168
ACH-001328,-0.730339705796
ACH-001332,-0.480087310371
ACH-001333,-0.39852392735200004
ACH-001336,-0.572920733784
ACH-001340,-0.312078792819
ACH-001346,-0.323952677566
ACH-001353,-0.48237952693400005
ACH-001354,-0.320626609048
ACH-001367,-0.28897895414700003
ACH-001368,-0.46413510807499997
ACH-001374,-0.434607972345
ACH-001375,-0.475826609266
ACH-001377,-0.767854006849
ACH-001380,-0.46340368853
ACH-001391,-0.8058227820880001
ACH-001407,-0.34022199821099997
ACH-001408,-0.68975229554
ACH-001413,-0.436896545707
ACH-001430,-0.577635811162
ACH-001431,-0.659361657577
ACH-001450,-0.66914934283
ACH-001496,-0.530023062749
ACH-001500,-0.842608958265
ACH-001521,-0.659105084503
ACH-001523,-0.462988556634
ACH-001532,-0.834881458523
ACH-001536,-0.747899505917
ACH-001550,-0.457972258685
ACH-001552,-0.561317575017
ACH-001554,-0.531606288833
ACH-001645,-0.275908085356
ACH-001654,-0.487577886494
ACH-001715,-0.968224935
ACH-001735,-0.5795555206840001
ACH-001736,-0.7191441488150001
ACH-001737,-0.049568803153999995
ACH-001740,-0.661042074603
ACH-001745,-0.632969115415
ACH-001750,-0.315175514966
ACH-001765,-0.385812537544
ACH-001956,-0.630096094724
ACH-001957,-0.5895045271580001
