,NSA2 (10412)
ACH-000248,-1.0382366868000001
ACH-000250,-1.03358648377
ACH-000251,-0.950420654605
ACH-000253,-1.15884698677
ACH-000255,-1.28331151515
ACH-000256,-1.27676299038
ACH-000257,-1.1927165588500002
ACH-000258,-1.23440663797
ACH-000259,-0.974669721351
ACH-000260,-0.943927943766
ACH-000261,-1.27187652389
ACH-000262,-1.04208958259
ACH-000263,-1.29992434055
ACH-000264,-1.18608974061
ACH-000265,-0.992423554028
ACH-000266,-1.22487425973
ACH-000272,-1.4244457912900002
ACH-000273,-1.08751327658
ACH-000274,-1.24272933559
ACH-000277,-1.0608296834200002
ACH-000278,-0.993704012416
ACH-000279,-1.12429862224
ACH-000280,-1.03143013425
ACH-000281,-1.04331752246
ACH-000288,-0.975312127234
ACH-000291,-1.2517384788700001
ACH-000293,-0.993877093602
ACH-000294,-1.1344176882700001
ACH-000295,-1.11143095893
ACH-000296,-1.25240759763
ACH-000302,-1.24673928613
ACH-000304,-1.29150169562
ACH-000307,-0.992031569313
ACH-000308,-1.2440891216399999
ACH-000310,-1.14110772008
ACH-000311,-1.0358917478
ACH-000312,-1.04174123152
ACH-000315,-0.911421792878
ACH-000316,-0.96636129028
ACH-000317,-1.00450605428
ACH-000318,-1.27964331728
ACH-000319,-1.0591382802399998
ACH-000320,-0.5439606331260001
ACH-000322,-1.0093159311
ACH-000323,-1.44951301613
ACH-000324,-1.03609614876
ACH-000329,-1.36305300194
ACH-000330,-1.04888832736
ACH-000331,-1.09006038313
ACH-000332,-1.11797685709
ACH-000334,-0.943996858119
ACH-000335,-0.9468213732709999
ACH-000336,-0.7381088661949999
ACH-000337,-1.0662500610899999
ACH-000339,-1.03223813918
ACH-000341,-1.2170372966399998
ACH-000348,-1.0904176380500001
ACH-000350,-0.819996277702
ACH-000352,-1.03042359938
ACH-000356,-1.15938566658
ACH-000361,-0.999915621591
ACH-000362,-0.935784126268
ACH-000363,-1.3618565257100002
ACH-000364,-0.919984201411
ACH-000365,-0.900563442087
ACH-000366,-1.01159610127
ACH-000368,-1.24473429482
ACH-000374,-0.9161606993100001
ACH-000375,-1.03899322157
ACH-000376,-0.937444779482
ACH-000381,-0.984011767042
ACH-000383,-1.28357844149
ACH-000387,-1.22977366625
ACH-000389,-0.8614032180419999
ACH-000390,-1.30662142824
ACH-000393,-1.35330713419
ACH-000395,-0.956431723819
ACH-000397,-1.11045576077
ACH-000401,-1.00226374639
ACH-000402,-1.13665841146
ACH-000403,-1.23998209098
ACH-000404,-0.884776740607
ACH-000406,-0.882576545138
ACH-000407,-1.085933042
ACH-000408,-0.92542178389
ACH-000410,-1.21549340349
ACH-000411,-1.35992128836
ACH-000414,-0.935745800158
ACH-000415,-0.886461434392
ACH-000416,-1.17647297756
ACH-000420,-1.20543561771
ACH-000421,-0.9082646515530001
ACH-000424,-1.36810938866
ACH-000425,-0.864894021654
ACH-000426,-1.00963305573
ACH-000427,-1.29803161302
ACH-000433,-1.1074564942899998
ACH-000436,-1.14559547019
ACH-000444,-0.8711629719
ACH-000445,-1.10800273765
ACH-000448,-1.0333213878299998
ACH-000450,-1.0142690386
ACH-000452,-0.795313689084
ACH-000454,-1.06371080629
ACH-000458,-0.9831971096269999
ACH-000459,-0.48266976597499994
ACH-000460,-0.895095997954
ACH-000461,-0.8543211893970001
ACH-000463,-0.972645976223
ACH-000464,-1.07930753404
ACH-000466,-1.29161331882
ACH-000467,-1.04252485543
ACH-000468,-1.0111253865
ACH-000469,-1.11203898804
ACH-000470,-1.18429941665
ACH-000471,-1.1548083555500002
ACH-000472,-0.9523054884909999
ACH-000473,-0.962689368548
ACH-000475,-1.32101293888
ACH-000476,-1.07218720664
ACH-000477,-1.0676652849700001
ACH-000480,-1.15521078516
ACH-000481,-1.28339946995
ACH-000483,-0.9313876236599999
ACH-000484,-1.1730950305
ACH-000485,-1.27649875796
ACH-000486,-0.961133175773
ACH-000487,-1.03604539057
ACH-000488,-0.947312557193
ACH-000490,-0.954814732871
ACH-000491,-1.09439680056
ACH-000495,-0.8339885600570001
ACH-000496,-1.0
ACH-000499,-0.9176946087100001
ACH-000500,-1.0615328882100001
ACH-000502,-0.9127380562809999
ACH-000503,-1.21935214378
ACH-000505,-1.18648930638
ACH-000507,-1.08018179199
ACH-000510,-1.09970619037
ACH-000511,-1.20890746454
ACH-000512,-1.13913825625
ACH-000516,-1.2831183253
ACH-000517,-1.50286050432
ACH-000518,-0.9509055103120001
ACH-000520,-1.32083462011
ACH-000521,-1.15901761007
ACH-000522,-1.2327014884899998
ACH-000524,-1.32143672289
ACH-000527,-0.9199652475650001
ACH-000528,-0.993512812377
ACH-000537,-0.893513274094
ACH-000541,-1.3104666033
ACH-000542,-1.1373478088700002
ACH-000544,-1.0495449097299998
ACH-000545,-1.1323777173799998
ACH-000547,-1.0222756987100001
ACH-000548,-1.1723593268
ACH-000549,-1.11404020745
ACH-000550,-1.0075091381899999
ACH-000552,-1.1490766609999998
ACH-000556,-1.2595646210100002
ACH-000557,-1.47686405438
ACH-000570,-1.1017675614700002
ACH-000571,-1.25974660376
ACH-000573,-1.0480845299400001
ACH-000576,-0.8336946002969999
ACH-000580,-0.9866698383600001
ACH-000584,-0.9955567458069999
ACH-000585,-0.776650005663
ACH-000588,-0.543299994621
ACH-000589,-1.0658091380399999
ACH-000591,-1.1309249836
ACH-000593,-1.1775230507799999
ACH-000600,-1.10822108318
ACH-000601,-1.10816328646
ACH-000604,-1.11526752294
ACH-000605,-1.33519398609
ACH-000606,-1.0354928453499999
ACH-000608,-1.16999585186
ACH-000614,-1.00365653677
ACH-000616,-1.07417158619
ACH-000618,-0.988555131089
ACH-000619,-0.927413243628
ACH-000620,-1.0491504481899998
ACH-000621,-1.30726433355
ACH-000622,-1.50999179586
ACH-000623,-0.942087456021
ACH-000624,-1.1009617975100001
ACH-000627,-1.2280681555500002
ACH-000630,-1.0438406681399999
ACH-000632,-0.933108257303
ACH-000633,-0.9847549335920001
ACH-000637,-0.903941599528
ACH-000638,-1.02847262557
ACH-000646,-0.8425067071060001
ACH-000647,-1.12049325745
ACH-000648,-0.941165031846
ACH-000649,-1.1338717597
ACH-000651,-0.9897513978579999
ACH-000652,-0.984805219973
ACH-000653,-1.05829975616
ACH-000657,-1.10743673449
ACH-000658,-0.781063186773
ACH-000661,-0.9382489345299999
ACH-000662,-1.80534122738
ACH-000663,-1.08950745297
ACH-000665,-1.22088490934
ACH-000671,-1.06315587819
ACH-000673,-1.06014611235
ACH-000676,-0.905511769908
ACH-000677,-0.988714192219
ACH-000681,-0.8139513931300001
ACH-000682,-0.9408753744580001
ACH-000683,-1.019376918
ACH-000684,-0.974648999095
ACH-000688,-1.02541531973
ACH-000693,-1.05917717389
ACH-000694,-0.880863901276
ACH-000695,-1.3889389335799998
ACH-000696,-1.07201712503
ACH-000697,-1.2519338256
ACH-000699,-1.10562175824
ACH-000701,-0.951752097251
ACH-000706,-1.13884931575
ACH-000711,-1.27801061379
ACH-000713,-1.15278475456
ACH-000714,-0.837202805461
ACH-000718,-1.1081331511
ACH-000720,-0.969430850449
ACH-000721,-1.0832374849200002
ACH-000724,-1.0986118772799998
ACH-000725,-1.46541330481
ACH-000732,-1.0763124984399999
ACH-000734,-0.8571133366320001
ACH-000735,-1.20523273959
ACH-000736,-1.15228569129
ACH-000738,-1.0899424787799998
ACH-000746,-0.882597826626
ACH-000747,-1.1143349778799998
ACH-000748,-1.13248818933
ACH-000753,-0.8202100604800001
ACH-000756,-1.29127163495
ACH-000757,-0.926233534953
ACH-000758,-1.07323500084
ACH-000760,-1.01460655939
ACH-000763,-0.941887206462
ACH-000764,-1.31747673757
ACH-000765,-0.9423677620309999
ACH-000766,-1.37495990102
ACH-000767,-1.42051023273
ACH-000768,-1.01157768705
ACH-000769,-1.14440278384
ACH-000770,-1.1016074310500001
ACH-000771,-1.1424352522799999
ACH-000773,-1.30007082665
ACH-000776,-0.862887332958
ACH-000777,-0.864619098858
ACH-000778,-1.14084872644
ACH-000781,-0.910806015368
ACH-000782,-1.05279406043
ACH-000783,-1.19499964705
ACH-000784,-0.938341804175
ACH-000785,-1.25897691967
ACH-000787,-0.9973017810220001
ACH-000788,-1.0966418171799999
ACH-000791,-1.0618700020799998
ACH-000792,-1.06108702778
ACH-000794,-1.05704950345
ACH-000796,-1.11025979993
ACH-000799,-1.0067170961799998
ACH-000800,-1.19524423031
ACH-000802,-0.970368929876
ACH-000804,-0.8715236817890001
ACH-000805,-1.1874692273799998
ACH-000809,-1.03997800502
ACH-000810,-1.1057281484700001
ACH-000811,-1.09586025714
ACH-000817,-1.0198790013099999
ACH-000819,-1.14139893488
ACH-000820,-1.33013755843
ACH-000821,-0.954329943018
ACH-000822,-1.16906714376
ACH-000823,-0.894503218381
ACH-000824,-1.27555589529
ACH-000827,-1.08660571003
ACH-000829,-1.2108837840200002
ACH-000831,-1.01753867102
ACH-000832,-0.875343771088
ACH-000833,-0.9159946688249999
ACH-000834,-0.937325232775
ACH-000835,-0.814221899938
ACH-000836,-1.27582890845
ACH-000837,-0.9734869450910001
ACH-000838,-0.664302048389
ACH-000839,-1.0692258050399999
ACH-000840,-0.914066052799
ACH-000841,-0.883329497298
ACH-000843,-0.906186673708
ACH-000846,-1.1735282852
ACH-000847,-0.982916097457
ACH-000848,-1.17960274356
ACH-000849,-0.85594802724
ACH-000851,-1.07294605065
ACH-000855,-1.04445852286
ACH-000856,-0.8376765757160001
ACH-000858,-1.20240796016
ACH-000859,-1.0514212280500002
ACH-000861,-0.836476104685
ACH-000862,-0.901097844562
ACH-000865,-0.9541794809020001
ACH-000866,-1.10794832625
ACH-000867,-1.18955261361
ACH-000869,-1.00965835986
ACH-000872,-0.984462431889
ACH-000873,-1.2180648650700001
ACH-000876,-0.973651853666
ACH-000878,-0.885000463439
ACH-000880,-1.0277636504
ACH-000881,-0.787052656954
ACH-000882,-1.1252561258700002
ACH-000884,-1.12695529622
ACH-000885,-0.931543521181
ACH-000887,-1.2409791027500001
ACH-000888,-1.19748864188
ACH-000889,-0.787296558204
ACH-000890,-1.01653695991
ACH-000896,-0.832656906214
ACH-000898,-1.23072654747
ACH-000900,-1.07426367828
ACH-000901,-1.2621568983
ACH-000905,-1.08018082898
ACH-000906,-1.3350470645799999
ACH-000907,-1.0626705350599999
ACH-000910,-1.10194445809
ACH-000911,-1.03168214041
ACH-000912,-0.929860191393
ACH-000913,-0.851503689202
ACH-000915,-1.1304333120799999
ACH-000916,-1.31971871179
ACH-000917,-1.03534155854
ACH-000921,-1.2182435851200002
ACH-000924,-1.29080344004
ACH-000926,-1.0465729424299999
ACH-000928,-1.16043895498
ACH-000929,-0.866243558249
ACH-000932,-1.05088036389
ACH-000935,-1.15604618121
ACH-000936,-1.16867107536
ACH-000937,-1.22840981096
ACH-000938,-1.25869401627
ACH-000939,-0.934462447119
ACH-000941,-0.9941142354070001
ACH-000943,-0.7944318739120001
ACH-000946,-0.9726787208159999
ACH-000947,-1.01011114283
ACH-000948,-1.02499022226
ACH-000950,-0.874191657678
ACH-000953,-1.2542450462299999
ACH-000957,-1.21670165475
ACH-000958,-1.16688595266
ACH-000960,-1.35503951251
ACH-000963,-1.40785807609
ACH-000968,-0.823158271101
ACH-000969,-1.00691815468
ACH-000973,-1.28794232209
ACH-000974,-0.9070390052130001
ACH-000975,-1.11737746407
ACH-000976,-1.1203858034999998
ACH-000978,-1.5005562638699999
ACH-000980,-1.13625357582
ACH-000984,-1.30475978564
ACH-000986,-1.0471628761
ACH-000988,-0.8557477272830001
ACH-000993,-1.0468645081399999
ACH-000994,-1.08084773829
ACH-000996,-1.18184583429
ACH-001001,-1.24230791691
ACH-001020,-1.15180729762
ACH-001028,-1.1971880533700001
ACH-001031,-0.8334812588860001
ACH-001038,-1.3654739044
ACH-001048,-0.9970657515539999
ACH-001050,-0.9377876306
ACH-001053,-1.19431622855
ACH-001054,-1.00113997593
ACH-001061,-1.18544111169
ACH-001067,-1.03892419015
ACH-001075,-1.01504989424
ACH-001096,-1.08033148715
ACH-001128,-1.31488392485
ACH-001134,-1.05715839642
ACH-001151,-1.3330825512200002
ACH-001163,-0.962624213949
ACH-001164,-1.0252835881
ACH-001173,-1.07929227994
ACH-001183,-0.772910478204
ACH-001184,-0.8821943954799999
ACH-001190,-1.26329914337
ACH-001192,-0.825484537038
ACH-001193,-1.24312246742
ACH-001196,-0.9378307523
ACH-001197,-1.09070044468
ACH-001205,-1.1576510508600002
ACH-001211,-1.0171937691500001
ACH-001212,-1.25255067439
ACH-001228,-1.3797590641100002
ACH-001232,-1.19584831968
ACH-001239,-1.03639079891
ACH-001274,-0.936567678993
ACH-001275,-0.946196688488
ACH-001277,-1.28867740479
ACH-001278,-1.03225588578
ACH-001280,-0.992111772868
ACH-001283,-0.83033595861
ACH-001289,-1.16892876308
ACH-001295,-1.14667507979
ACH-001300,-1.15339374629
ACH-001301,-1.2537297837399999
ACH-001302,-1.54942045387
ACH-001303,-1.4928750322
ACH-001306,-0.6956975552660001
ACH-001318,-1.11944842181
ACH-001322,-0.933609125676
ACH-001328,-1.3018118948000001
ACH-001332,-1.35955148146
ACH-001333,-0.9300164037690001
ACH-001336,-1.26271195824
ACH-001340,-1.1327338383499999
ACH-001346,-0.813009443854
ACH-001353,-1.2529254405799999
ACH-001354,-1.22896354383
ACH-001367,-1.0975440117
ACH-001368,-1.04061860168
ACH-001374,-1.0323499791
ACH-001375,-1.16449744212
ACH-001377,-0.947836503998
ACH-001380,-1.25654567204
ACH-001391,-1.28395939345
ACH-001407,-1.11928834699
ACH-001408,-1.02938135684
ACH-001413,-1.39451207684
ACH-001430,-1.37010605944
ACH-001431,-1.06798968117
ACH-001450,-1.0869879523600001
ACH-001496,-1.2927179755
ACH-001500,-1.0582891459700001
ACH-001521,-0.8787447063770001
ACH-001523,-0.901010105921
ACH-001532,-0.973295786634
ACH-001536,-1.18630860531
ACH-001550,-1.02459105904
ACH-001552,-1.11359922624
ACH-001554,-0.919716168093
ACH-001645,-1.3859383675699999
ACH-001654,-0.936957930101
ACH-001715,-0.99381551739
ACH-001735,-0.9761245165989999
ACH-001736,-1.15525476098
ACH-001737,-1.3094284401799998
ACH-001740,-0.9278709495890001
ACH-001745,-1.09430551384
ACH-001750,-1.12850650219
ACH-001765,-1.00599413671
ACH-001956,-1.0210736249899999
ACH-001957,-1.0862409427200002
