,PEX10 (5192)
ACH-000004,-0.38625738833000006
ACH-000007,-0.220494274303
ACH-000009,-0.399967760323
ACH-000011,-0.23197314354200002
ACH-000012,-0.7046501099150001
ACH-000013,-0.13159103771400002
ACH-000014,-0.196342947691
ACH-000015,-0.263706801167
ACH-000017,-0.380459812346
ACH-000018,-0.42779244556199997
ACH-000019,-0.27399872039400003
ACH-000021,-0.524401482891
ACH-000022,-0.0136407738328
ACH-000025,-0.162586189023
ACH-000028,-0.243213848222
ACH-000030,-0.536711451975
ACH-000035,-0.25889169668900003
ACH-000036,-0.22085815813700002
ACH-000037,-0.540270028732
ACH-000039,-0.250552224298
ACH-000040,-0.217375283504
ACH-000041,-0.258620433105
ACH-000042,-0.181575566505
ACH-000045,0.0931059729007
ACH-000047,-0.522685547212
ACH-000052,-0.049230300133800003
ACH-000053,-0.166572499315
ACH-000054,-0.264197073602
ACH-000055,0.147484581619
ACH-000060,-0.257437331774
ACH-000067,-0.15201838851500002
ACH-000070,-0.456676909828
ACH-000075,-0.10829250865399999
ACH-000078,0.16691314537000002
ACH-000082,-0.0990253610186
ACH-000085,-0.356848080782
ACH-000086,-0.236157691235
ACH-000087,-0.49753717593400004
ACH-000092,-0.18802156115899998
ACH-000095,-0.17343307723499998
ACH-000097,-0.17295119191799999
ACH-000098,-0.269848867914
ACH-000099,-0.0687316247314
ACH-000108,-0.31218541987
ACH-000113,-0.151846366502
ACH-000115,-0.31355471811999996
ACH-000116,-0.18036856426
ACH-000118,-0.615259977496
ACH-000120,-0.139608838173
ACH-000123,-0.00148416001002
ACH-000127,-0.24867588516999997
ACH-000128,-0.314702742897
ACH-000132,-0.279105776402
ACH-000133,-0.20109313328499998
ACH-000137,-0.163444171358
ACH-000138,-0.438514521865
ACH-000142,-0.25387886485
ACH-000143,-0.327290023189
ACH-000146,-0.55040849484
ACH-000148,-0.22751613059
ACH-000150,-0.617296597515
ACH-000152,-0.464310513019
ACH-000153,-0.20167057018800003
ACH-000159,-0.454284026003
ACH-000160,-0.363110391341
ACH-000163,-0.19110004254000001
ACH-000167,-0.6837917351330001
ACH-000168,-0.12991304862199998
ACH-000169,-0.229840187245
ACH-000178,-0.36800517239
ACH-000182,-0.210783532445
ACH-000183,-0.0780098581724
ACH-000188,-0.22930015001899998
ACH-000189,0.0862976044892
ACH-000190,-0.0629200241053
ACH-000198,-0.279383613851
ACH-000204,-0.11549014224500001
ACH-000206,-0.509007780361
ACH-000207,-0.347315774581
ACH-000211,-0.184224275663
ACH-000215,-0.123754112086
ACH-000221,-0.0158014554872
ACH-000222,-0.111740821066
ACH-000223,-0.18430612092
ACH-000226,-0.252640566192
ACH-000227,-0.37584860776900003
ACH-000228,-0.27671050499600003
ACH-000231,-0.298517409843
ACH-000232,0.0510279209629
ACH-000233,-0.356108788742
ACH-000234,-0.321529767912
ACH-000235,-0.325171585361
ACH-000237,-0.320488724884
ACH-000238,-0.101006515583
ACH-000243,-0.34565840826399996
ACH-000244,-0.141491150897
ACH-000246,-0.26003121816999997
ACH-000248,-0.0940255870063
ACH-000250,-0.845740470669
ACH-000251,-0.22257036716999998
ACH-000253,-0.163215130179
ACH-000255,-0.160067948026
ACH-000256,-0.158661670238
ACH-000257,-0.309915369037
ACH-000258,-0.184324959326
ACH-000259,-0.128030119283
ACH-000260,-0.038333633085
ACH-000261,-0.11627555260900001
ACH-000262,-0.32914989254099997
ACH-000263,-0.166717517063
ACH-000264,-0.143989173955
ACH-000265,-0.300489961372
ACH-000266,-0.34901693649000004
ACH-000272,-0.151417555166
ACH-000273,-0.145032023181
ACH-000274,-0.282350202429
ACH-000277,-0.25271454747600003
ACH-000278,-0.391919187949
