,HIST2H3A (333932)
ACH-000652,-1.3133954081299999
ACH-000653,-1.8702880258400003
ACH-000657,-1.6311373546899999
ACH-000658,-2.09315929061
ACH-000661,-1.2788497217700001
ACH-000662,-1.55056751901
ACH-000663,-1.19093492726
ACH-000665,-1.64769893564
ACH-000671,-1.79604041193
ACH-000673,-1.3493717335
ACH-000676,-1.4764618948500001
ACH-000677,-1.81236190412
ACH-000681,-1.51613980872
ACH-000682,-1.28463599789
ACH-000683,-1.5312524355700001
ACH-000684,-1.68768135632
ACH-000688,-1.1716318838200002
ACH-000693,-1.45800307526
ACH-000694,-1.4289103411500002
ACH-000695,-1.11982657186
ACH-000696,-1.46860047819
ACH-000697,-1.26617471659
ACH-000699,-0.954891039952
ACH-000701,-2.0623959847999997
ACH-000706,-1.2438373411599999
ACH-000711,-1.4181631354299997
ACH-000713,-1.3822226163
ACH-000714,-1.70781351697
ACH-000718,-1.2331704801799999
ACH-000720,-1.64213248279
ACH-000721,-1.64297443268
ACH-000724,-2.40710440979
ACH-000725,-1.72981838245
ACH-000732,-1.31880050383
ACH-000734,-1.84761948658
ACH-000735,-1.3942425831999998
ACH-000736,-1.41608700671
ACH-000738,-1.2635318183
ACH-000746,-1.6495574879700001
ACH-000747,-1.54999663318
ACH-000748,-1.45729283755
ACH-000753,-2.0913551141599998
ACH-000756,-1.97092600035
ACH-000757,-1.56167914743
ACH-000758,-1.33752931315
ACH-000760,-1.7570233486200002
ACH-000763,-1.8851702809900002
ACH-000764,-1.0864440036799998
ACH-000765,-1.68425151134
ACH-000766,-1.5080303067899998
ACH-000767,-1.53785720988
ACH-000768,-1.4154266315700001
ACH-000769,-1.31832293366
ACH-000770,-1.86200296604
ACH-000771,-1.4116219368
ACH-000773,-1.3776185343
ACH-000776,-1.55464670729
ACH-000777,-1.52410106206
ACH-000778,-1.24969408438
ACH-000781,-1.43844363454
ACH-000782,-1.16739979061
ACH-000783,-1.85818859055
ACH-000784,-1.21114704801
ACH-000785,-1.8393029036000001
ACH-000787,-1.90595638545
ACH-000788,-1.28829171223
ACH-000791,-1.65314035871
ACH-000792,-1.7152997713999998
ACH-000794,-1.5626644061300001
ACH-000796,-1.29942365041
ACH-000799,-1.13814565606
ACH-000800,-3.93606577084
ACH-000802,-1.64013289628
ACH-000804,-1.8180486547299999
ACH-000805,-1.55793020884
ACH-000809,-1.35235910167
ACH-000810,-1.62439975595
ACH-000811,-1.06679181371
ACH-000817,-1.0991133860299998
ACH-000819,-1.1511444474799999
ACH-000820,-0.7799016444310001
ACH-000821,-2.18002059207
ACH-000822,-1.3766690799899999
ACH-000823,-1.3436223968099998
ACH-000824,-1.5272871301299997
ACH-000827,-1.4643932207600001
ACH-000829,-1.53246062435
ACH-000831,-1.5197660314800001
ACH-000832,-1.40244328811
ACH-000833,-1.95684674686
ACH-000834,-1.2836399643799998
ACH-000835,-1.28982269366
ACH-000836,-1.72215054159
ACH-000837,-1.76685725365
ACH-000838,-1.60293779965
ACH-000839,-1.4637940075100002
ACH-000840,-1.74392150433
ACH-000841,-1.5293586707799998
ACH-000843,-1.4954574774
ACH-000846,-1.38950470539
ACH-000847,-1.04964751214
ACH-000848,-1.47048126556
ACH-000849,-1.2997488089799998
ACH-000851,-1.32249460374
ACH-000855,-1.13648469997
ACH-000856,-1.5629626273700001
ACH-000858,-1.27549510371
ACH-000859,-1.36317279187
ACH-000861,-1.64470350051
ACH-000862,-1.18749115126
ACH-000865,-1.4720908906799999
ACH-000866,-1.32004375912
ACH-000867,-1.65351690764
ACH-000869,-1.48123704155
ACH-000872,-1.29060997604
ACH-000873,-1.10869542922
ACH-000876,-1.3927590773700003
ACH-000878,-1.35013339742
ACH-000880,-1.13066076295
ACH-000881,-1.86163296045
ACH-000882,-1.42317120133
ACH-000884,-1.4750962633899998
ACH-000885,-1.2892687308
ACH-000887,-1.64187906811
ACH-000888,-1.7194202011400002
ACH-000889,-1.77998883521
ACH-000890,-1.7687719912200002
ACH-000896,-1.5101919613199999
ACH-000898,-1.33003519972
ACH-000900,-1.5550363532299998
ACH-000901,-1.3713291050799998
ACH-000905,-1.6155937386800001
ACH-000906,-1.3735077579600001
ACH-000907,-1.60916370864
ACH-000910,-1.1368481950700002
ACH-000911,-1.4313162754
ACH-000912,-1.84825240805
ACH-000913,-2.2148492222
ACH-000915,-1.86236578396
ACH-000916,-1.1456854387200002
ACH-000917,-1.3407607092
ACH-000921,-1.48617493896
ACH-000924,-1.2780831243000002
ACH-000926,-1.47126937403
ACH-000928,-1.59341053304
ACH-000929,-1.6192319342200001
ACH-000932,-1.29025229803
ACH-000935,-1.36191439543
ACH-000936,-1.51962607731
ACH-000937,-1.68892881558
ACH-000938,-1.6786501903600002
ACH-000939,-2.3955437808599997
ACH-000941,-2.7010876390400003
ACH-000943,-1.70560430197
ACH-000946,-1.35086862544
ACH-000947,-1.5289867001800002
ACH-000948,-1.33144052091
ACH-000950,-1.24284224123
ACH-000953,-1.8069009020700002
ACH-000957,-1.4887885753
ACH-000958,-0.8299231833319999
ACH-000960,-1.57244514834
ACH-000963,-1.98519364096
ACH-000968,-1.7296387611000001
ACH-000969,-1.2779903754100002
ACH-000973,-1.38509594252
ACH-000974,-1.48412913871
ACH-000975,-1.5374708318799999
ACH-000976,-1.48392855655
ACH-000978,-3.44241888611
ACH-000980,-1.74018835526
ACH-000984,-1.6558569408500001
ACH-000986,-1.10575019798
ACH-000988,-1.24546261421
ACH-000993,-1.3239058172700002
ACH-000994,-1.2207720726200002
ACH-000996,-1.4368599888
ACH-001001,-1.59166444845
ACH-001020,-1.33001651893
ACH-001028,-1.59371786607
ACH-001031,-1.04477450661
ACH-001038,-1.2145511803
ACH-001048,-1.31136286851
ACH-001050,-1.2709372577200002
ACH-001053,-1.42661728722
ACH-001054,-1.33173594875
ACH-001061,-1.40797318375
ACH-001067,-1.38646778119
ACH-001075,-1.2074885085
ACH-001096,-1.7329968384599999
ACH-001128,-1.3997782293099998
ACH-001134,-1.30249370802
ACH-001151,-1.60591525824
ACH-001163,-2.00471024627
ACH-001164,-1.57431507713
ACH-001173,-1.4073669360799999
ACH-001183,-1.3103961951
ACH-001184,-1.29869314318
ACH-001190,-1.38469176033
ACH-001192,-1.21712870608
ACH-001193,-1.98102369254
ACH-001196,-1.6717479003
ACH-001197,-1.38817593467
ACH-001205,-1.13491751815
ACH-001211,-1.4963565560299998
ACH-001212,-1.74529853462
ACH-001228,-1.8486150917200002
ACH-001232,-1.32944295399
ACH-001239,-1.40415661744
ACH-001274,-1.70145660225
ACH-001275,-1.2029944054600001
ACH-001277,-1.3771702445899998
ACH-001278,-1.80194458782
ACH-001280,-1.40876653726
ACH-001283,-1.14125074229
ACH-001289,-1.38782996356
ACH-001295,-1.5565553905200002
ACH-001300,-1.34680293705
ACH-001301,-1.20685094572
ACH-001302,-1.25844215852
ACH-001303,-1.5169509138400001
ACH-001306,-1.56372763753
ACH-001318,-1.7654447009999998
ACH-001322,-1.12960212212
ACH-001328,-1.3981348513299998
ACH-001332,-1.25723082085
ACH-001333,-1.5815733756400001
ACH-001336,-1.2311178298
ACH-001340,-1.4218939403600002
ACH-001346,-1.55662012459
ACH-001353,-1.6353300284799999
ACH-001354,-2.77009561579
ACH-001367,-1.10940977831
ACH-001368,-1.37072212792
ACH-001374,-0.847689257642
ACH-001375,-1.1256567303
ACH-001377,-1.47050332292
ACH-001380,-1.5974983459999998
ACH-001391,-1.25166575976
ACH-001407,-1.34048103764
ACH-001408,-1.35126431655
ACH-001413,-1.09152892535
ACH-001430,-1.37876319455
ACH-001431,-1.52892943081
ACH-001450,-1.38541873021
ACH-001496,-1.7649778007099999
ACH-001500,-1.2115227361
ACH-001521,-1.4150891220200001
ACH-001523,-1.56972069678
ACH-001532,-1.48128416787
ACH-001536,-1.27185001955
ACH-001550,-1.4511965227899999
ACH-001552,-1.23127864559
ACH-001554,-1.60957941064
ACH-001645,-1.25204329129
ACH-001654,-1.28565596621
ACH-001715,-1.45012389155
ACH-001735,-1.39884810915
ACH-001736,-1.64467766114
ACH-001737,-1.7457344775799999
ACH-001740,-1.7374581936900002
ACH-001745,-1.5589269245
ACH-001750,-1.2182452123
ACH-001765,-2.1599649950099997
ACH-001956,-1.7420995845700002
ACH-001957,-1.95450510531
