,HIST1H3D (8351)
ACH-000183,-0.275146489123
ACH-000188,-0.145085205446
ACH-000189,-0.208511058642
ACH-000190,-0.287761938858
ACH-000198,-0.101275542493
ACH-000204,0.0174540570813
ACH-000206,-0.672184413777
ACH-000207,-0.281914721495
ACH-000211,-0.279793577056
ACH-000215,-0.0655094830691
ACH-000221,0.0493213921296
ACH-000222,-0.0034280772296099997
ACH-000223,-0.208592361687
ACH-000226,-0.0957939859238
ACH-000227,-0.124034131588
ACH-000228,-0.191066673755
ACH-000231,-0.443230313462
ACH-000232,-0.32880923399399997
ACH-000233,-0.225474992425
ACH-000234,-0.21232226541700003
ACH-000235,-0.234218985017
ACH-000237,-0.157518683623
ACH-000238,-0.167606008491
ACH-000243,-0.20339737697299998
ACH-000244,-0.189297493124
ACH-000246,-0.167092314963
ACH-000248,-0.157679700228
ACH-000250,-0.125875729684
ACH-000251,-0.679049318327
ACH-000253,-0.198402212227
ACH-000255,-0.21618942193399998
ACH-000256,-0.40948058613300004
ACH-000257,-0.157762384122
ACH-000258,-0.096931045085
ACH-000259,-0.0983640950775
ACH-000260,-0.117881034898
ACH-000261,-0.228602247916
ACH-000262,0.112805938387
ACH-000263,-0.405828520469
ACH-000264,-0.315669108565
ACH-000265,-0.124380545846
ACH-000266,-0.20466597499000003
ACH-000272,-0.23868902329100003
ACH-000273,-0.510394383973
ACH-000274,-0.126012624764
ACH-000277,-0.186905388601
ACH-000278,-0.262037275964
ACH-000279,-0.153218860375
ACH-000280,-0.242694519021
ACH-000281,-0.118618801922
ACH-000288,-0.11229584249600001
ACH-000291,-0.215739553726
ACH-000293,-0.149371595318
ACH-000294,-0.180306768403
ACH-000295,-0.518528484351
ACH-000296,-0.110599720622
ACH-000302,-0.315171621522
ACH-000304,-0.00359537569372
ACH-000307,-0.0583474212015
ACH-000308,-0.38438249660400003
ACH-000310,-0.116200236488
ACH-000311,-0.08619531491660001
ACH-000312,-0.14648863101600001
ACH-000315,0.16845821497400001
ACH-000316,-0.207846325213
ACH-000317,-0.132917967107
ACH-000318,0.00828936112689
ACH-000319,-0.25917522918200003
ACH-000320,-0.00255531844777
ACH-000322,-0.31638794993700003
ACH-000323,-0.16441625123
ACH-000324,-0.10241942963600001
ACH-000329,-0.176908242174
ACH-000330,-0.436266670872
ACH-000331,-0.243557710204
ACH-000332,-0.184005718605
ACH-000334,-0.307910122196
ACH-000335,-0.044671746115899996
ACH-000336,-0.463226242481
ACH-000337,-0.2928765648
ACH-000339,-0.126609412224
ACH-000341,-0.049785689166
ACH-000348,-0.211013042009
ACH-000350,-0.23990065466899999
ACH-000352,-0.23240278579
ACH-000356,-0.151011221276
ACH-000361,-0.538026009136
ACH-000362,-0.302248940313
ACH-000363,-0.276649439123
ACH-000364,-0.117132051183
ACH-000365,-0.0112389767804
ACH-000366,-0.215265652112
ACH-000368,-0.421517744829
ACH-000374,-0.415074255444
ACH-000375,-0.11478884149900001
ACH-000376,-0.240751390721
ACH-000381,-0.164086765246
ACH-000383,-0.164716225691
ACH-000387,-0.338617377846
ACH-000389,-0.112495455077
ACH-000390,-0.194894980791
ACH-000393,-0.545281538588
ACH-000395,0.111869215688
ACH-000397,-0.033261637147499995
ACH-000401,-0.185203402702
ACH-000402,-0.442734866394
ACH-000403,-0.318749144932
ACH-000404,-0.209132505339
ACH-000406,-0.128364840352
ACH-000407,-0.339723877402
ACH-000408,-0.0930085739232
ACH-000410,-0.0565940232529
ACH-000411,-0.275678367355
ACH-000414,-0.30607375369199996
ACH-000415,-0.17969642078499998
ACH-000416,-0.0881761211658
ACH-000420,-0.233701470086
ACH-000421,-0.339512855405
ACH-000424,-0.34511383906
ACH-000425,-0.21040490044399998
ACH-000426,-0.401234145153
ACH-000427,-0.19357364964999998
ACH-000433,-0.324704921627
ACH-000436,-0.20275618478100002
ACH-000444,-0.08889933163910002
ACH-000445,-0.09067872929649999
ACH-000448,-0.23831962123300002
ACH-000450,-0.39919107668799997
ACH-000452,-0.269587309841
ACH-000454,-0.50228681859
ACH-000458,-0.447042563538
ACH-000459,-0.25711367595600004
ACH-000460,-0.224121101347
ACH-000461,-0.288550950794
ACH-000463,-0.198468534964
ACH-000464,-0.06993359138569999
ACH-000466,-0.253911907238
ACH-000467,-0.114155100594
ACH-000468,-0.139721329661
ACH-000469,-0.38356979763300003
ACH-000470,-0.250906697856
ACH-000471,-0.0764663638304
ACH-000472,-0.287266647158
ACH-000473,-0.142354687729
ACH-000475,-0.17020631921100002
ACH-000476,-0.563939504972
ACH-000477,-0.334886762419
ACH-000480,-0.0347806045301
ACH-000481,-0.126513640979
ACH-000483,0.130253748096
ACH-000484,-0.0327873437566
ACH-000485,-0.09761123891989998
ACH-000486,-0.276316402109
ACH-000487,-0.453211512349
ACH-000488,-0.257262649515
ACH-000490,-0.40459183667900006
ACH-000491,-0.405031321356
ACH-000495,0.0363263632471
ACH-000496,-0.218240474058
ACH-000499,-0.43055521252800005
ACH-000500,-0.408549717916
ACH-000502,-0.0518168532416
ACH-000503,0.34832514099699996
ACH-000505,-0.16929169135699998
ACH-000507,-0.263230600636
ACH-000510,-0.127885799203
ACH-000511,-0.317085133854
ACH-000512,-0.221079774956
ACH-000516,-0.368532306972
ACH-000517,-0.290263842645
ACH-000518,-0.268297884695
ACH-000520,-0.236374544979
ACH-000521,-0.110042133454
ACH-000522,-0.45726830073799996
ACH-000524,-0.434824177606
ACH-000527,-0.055247582791400004
ACH-000528,-0.187956465568
ACH-000537,0.06408695641130001
ACH-000541,-0.328633416548
ACH-000542,-0.281741949032
ACH-000544,-0.30584178850099997
ACH-000545,-0.19805760034800002
ACH-000547,-0.008000466264569999
ACH-000548,-0.181068489566
ACH-000549,0.0863949632347
ACH-000550,-0.33373610659200004
ACH-000552,-0.28531727455600003
ACH-000556,-0.21217909687199998
ACH-000557,-0.35135616064499997
ACH-000570,-0.00436011665663
ACH-000571,-0.178317766509
ACH-000573,-0.258345948862
ACH-000576,-0.142613622287
ACH-000580,-0.155910507117
ACH-000584,-0.252701809723
ACH-000585,-0.39197637824500003
ACH-000588,-0.19638196689399998
ACH-000589,-0.140011667817
ACH-000591,-0.166719404815
ACH-000593,-0.07109799639810001
ACH-000600,-0.116572839714
ACH-000601,-0.241359738446
ACH-000604,-0.21887820508900002
ACH-000605,-0.309100698656
ACH-000606,-0.456124855778
ACH-000608,-0.32181400338000005
ACH-000614,-0.341538659093
ACH-000616,-0.212597798047
ACH-000618,-0.35967919609099996
ACH-000619,-0.422163777117
ACH-000620,-0.201273161181
ACH-000621,-0.0877851969639
ACH-000622,-0.41233898825099996
ACH-000623,-0.291336920209
ACH-000624,-0.207628731095
ACH-000627,-0.13707447415100002
ACH-000630,-0.194774960282
ACH-000632,-0.180616169741
ACH-000633,-0.024157335038400004
ACH-000637,-0.533507279195
ACH-000638,-0.12250174533
ACH-000646,-0.24168867542
ACH-000647,-0.307482454748
ACH-000648,-0.0247945640772
ACH-000649,-0.379260659424
ACH-000651,-0.216033111351
ACH-000652,-0.213790060151
ACH-000653,-0.19468134668900003
ACH-000657,-0.278460104281
ACH-000658,-0.343385133165
ACH-000661,-0.07674006786069999
ACH-000662,0.10049266219799999
ACH-000663,-0.265134763582
ACH-000665,-0.214004980706
ACH-000671,0.00770927273074
ACH-000673,-0.195267921274
ACH-000676,-0.34283632660499996
ACH-000677,-0.295119324907
ACH-000681,-0.13378410457999998
ACH-000682,-0.262693063505
ACH-000683,-0.19121063829
ACH-000684,-0.0596158779907
ACH-000688,-0.17204455345199998
ACH-000693,-0.23646155335000002
ACH-000694,-0.249943754251
ACH-000695,-0.6051836756719999
ACH-000696,-0.23677846557799997
ACH-000697,-0.268489903081
ACH-000699,-0.22424747136999998
ACH-000701,-0.113993167801
ACH-000706,-0.264287094479
ACH-000711,-0.172038103602
ACH-000713,-0.196958271657
ACH-000714,-0.190050987016
ACH-000718,-0.236295281932
ACH-000720,-0.465055079058
ACH-000721,-0.339702888221
ACH-000724,-0.364064532023
ACH-000725,0.23939920245299998
ACH-000732,-0.1363295276
ACH-000734,-0.145329728191
ACH-000735,-0.139924869306
ACH-000736,-0.328397687832
ACH-000738,-0.191575999228
ACH-000746,-0.289338020626
ACH-000747,0.009740354165690001
ACH-000748,-0.426202512104
ACH-000753,-0.21174027418400002
ACH-000756,-0.046039256351699996
ACH-000757,-0.025197492217200003
ACH-000758,-0.334069045718
ACH-000760,-0.110976772432
ACH-000763,-0.673972438618
ACH-000764,-0.268241631059
ACH-000765,-0.230950809174
ACH-000766,-0.229548588165
ACH-000767,-0.38189124379699996
ACH-000768,-0.22756970035100002
ACH-000769,-0.0916231306712
ACH-000770,-0.298516249285
ACH-000771,-0.0836182540481
ACH-000773,0.0533908721916
ACH-000776,-0.006093902737800001
ACH-000777,-0.41891885001699997
ACH-000778,-0.312469092693
ACH-000781,-0.164053586618
ACH-000782,-0.193267881826
ACH-000783,-0.302418579873
ACH-000784,-0.192356496168
ACH-000785,-0.19353139922
ACH-000787,-0.06690756491290001
ACH-000788,-0.1176242571
ACH-000791,-0.103798240787
ACH-000792,-0.271307233882
ACH-000794,-0.321784580105
ACH-000796,-0.192536660755
ACH-000799,-0.184753230898
ACH-000800,-0.177550211637
ACH-000802,-0.30977458499899996
ACH-000804,0.0302933220597
ACH-000805,-0.289755491533
ACH-000809,-0.119470802884
ACH-000810,-0.610918459306
ACH-000811,-0.189420114503
ACH-000817,-0.419800775576
ACH-000819,-0.05616264888619999
ACH-000820,-0.22477892474800001
ACH-000821,-0.161763851645
ACH-000822,-0.279078646656
ACH-000823,-0.305029898744
ACH-000824,-0.384029776247
ACH-000827,-0.18484600105000001
ACH-000829,-0.184872918444
ACH-000831,-0.018311111419500002
ACH-000832,-0.19268747972800002
ACH-000833,-0.498562503617
ACH-000834,0.028359202207400003
ACH-000835,-0.180090060333
ACH-000836,-0.017754355894
ACH-000837,-0.09091877421039998
ACH-000838,-0.416160697257
ACH-000839,-0.167260736765
ACH-000840,-0.481991727366
ACH-000841,-0.0136830698285
ACH-000843,-0.234384669673
ACH-000846,-0.23217506653099998
ACH-000847,-0.263466729666
ACH-000848,-0.10165308467800001
ACH-000849,-0.168754294745
ACH-000851,-0.257137459829
ACH-000855,-0.280344048589
ACH-000856,-0.232794593282
ACH-000858,-0.306603917161
ACH-000859,-0.227165946405
ACH-000861,-0.136743122581
ACH-000862,0.122368854858
ACH-000865,-0.184621808901
ACH-000866,-0.190562548449
ACH-000867,-0.12240349245200001
ACH-000869,-0.147094725112
ACH-000872,-0.327672295489
ACH-000873,-0.413284268939
ACH-000876,-0.5165363323800001
ACH-000878,-0.19138118389000003
ACH-000880,-0.08752390505010002
ACH-000881,-0.296798481573
ACH-000882,-0.362637497999
ACH-000884,-0.273059037658
ACH-000885,-0.04406888243030001
ACH-000887,-0.221726196052
ACH-000888,-0.449885274119
ACH-000889,-0.407507707572
ACH-000890,-0.24501085219799998
ACH-000896,-0.18805521803800002
ACH-000898,-0.48504471740500005
ACH-000900,-0.131194650258
ACH-000901,-0.088330163644
ACH-000905,-0.0354128722648
ACH-000906,-0.177174679162
ACH-000907,-0.263578189045
ACH-000910,-0.159272020395
ACH-000911,-0.087664855366
ACH-000912,-0.426183851473
ACH-000913,0.00498331012988
ACH-000915,-0.364047494776
ACH-000916,-0.39159058994
ACH-000917,-0.214428024139
ACH-000921,-0.404204260305
ACH-000924,-0.258373365262
ACH-000926,-0.150835724222
ACH-000928,0.312959236701
ACH-000929,0.112518680124
ACH-000932,-0.0640919525687
ACH-000935,-0.231232931691
ACH-000936,-0.499046065938
ACH-000937,-0.294760187409
ACH-000938,-0.511657424899
ACH-000939,-0.126201155658
ACH-000941,-0.138237968776
ACH-000943,-0.209298788477
ACH-000946,-0.158967932995
ACH-000947,-0.24641977346000002
ACH-000948,-0.126638002415
ACH-000950,-0.332206977181
ACH-000953,-0.31960941975699997
ACH-000957,0.188622653843
ACH-000958,0.16203327487400002
ACH-000960,-0.226667818583
ACH-000963,0.5977638540110001
ACH-000968,-0.38421402020900003
ACH-000969,-0.23895801782900003
ACH-000973,-0.263908246534
ACH-000974,-0.194213781738
ACH-000975,-0.178689441088
ACH-000976,-0.146311597497
ACH-000978,0.295146775836
ACH-000980,-0.09146479547219999
ACH-000984,-0.000334336531331
ACH-000986,-0.178003661067
ACH-000988,-0.136625208161
ACH-000993,-0.373671599634
ACH-000994,-0.361659136114
ACH-000996,0.0767220396458
ACH-001001,-0.23827379241
ACH-001020,-0.47456428205
ACH-001028,-0.17740614364100002
ACH-001031,-0.150198606017
ACH-001038,-0.290280447371
ACH-001048,-0.10915184503599999
ACH-001050,-0.0145672949127
ACH-001053,-0.540896260197
ACH-001054,-0.197448892795
ACH-001061,-0.15006765167199998
ACH-001067,-0.318642943574
ACH-001075,-0.389086096944
ACH-001096,0.12307189074899999
ACH-001128,-0.02215238514
ACH-001134,-0.25624669343199996
ACH-001151,-0.26457288387
ACH-001163,-0.148761657737
ACH-001164,0.20444725281800002
ACH-001173,-0.25200066532800003
ACH-001183,-0.208558123517
ACH-001184,0.082108184374
ACH-001190,-0.4351167785600001
ACH-001192,-0.37087683283
ACH-001193,-0.29255954257100003
ACH-001196,-0.08354903677339999
ACH-001197,0.0883958889986
ACH-001205,-0.250174157789
ACH-001211,-0.115303317045
ACH-001212,0.026182378811599998
ACH-001228,-0.207628890704
ACH-001232,-0.22222513120999998
ACH-001239,-0.338712708626
ACH-001274,-0.39354466297300006
ACH-001275,-0.359311252967
ACH-001277,-0.18776357274900002
ACH-001278,-0.301735325713
ACH-001280,-0.24919212033500002
ACH-001283,-0.250110460431
ACH-001289,-0.22174336661
ACH-001295,-0.35353801364
ACH-001300,-0.21821982311299998
ACH-001301,-0.249869291046
ACH-001302,-0.27176226154800004
ACH-001303,-0.570634172827
ACH-001306,-0.200028075337
ACH-001318,-0.277641420157
ACH-001322,-0.24686312966999996
ACH-001328,-0.37523417573299994
ACH-001332,0.0774818487404
ACH-001333,-0.263237464134
ACH-001336,-0.168626660257
ACH-001340,-0.337180928635
ACH-001346,-0.292218983134
ACH-001353,-0.471713296922
ACH-001354,-0.11054681568199999
ACH-001367,0.12973689026
ACH-001368,-0.339381876025
ACH-001374,0.033896718116
ACH-001375,-0.280799705727
ACH-001377,-0.0473881595228
ACH-001380,-0.256120525502
ACH-001391,-0.37473899462300003
ACH-001407,-0.23662623400899999
ACH-001408,-0.189899349256
ACH-001413,0.00324983559466
ACH-001430,-0.49339129723499997
ACH-001431,-0.0561672678254
ACH-001450,-0.213465599641
ACH-001496,-0.0614037326525
ACH-001500,-0.0267313653325
ACH-001521,-0.00280880610376
ACH-001523,-0.0669804011983
ACH-001532,-0.165632478995
ACH-001536,-0.29799204511
ACH-001550,-0.116630284346
ACH-001552,-0.260093651661
ACH-001554,-0.185123834267
ACH-001645,-0.17802009316
ACH-001654,-0.26118607172200003
ACH-001715,-0.0820621379022
ACH-001735,-0.336105328064
ACH-001736,-0.0252633672262
ACH-001737,-1.3040661877
ACH-001740,-0.156515707862
ACH-001745,-0.0497716034933
ACH-001750,-0.04484684081569999
ACH-001765,-0.234141365414
ACH-001956,-0.377189708139
ACH-001957,-0.273895453665
