,IFT57 (55081)
ACH-000004,-0.432568168919
ACH-000007,-0.517600538225
ACH-000009,-0.481184680027
ACH-000011,-0.31297909255399997
ACH-000012,-0.19962323373500002
ACH-000013,-0.238382652477
ACH-000014,-0.264158279835
ACH-000015,-0.186235285685
ACH-000017,-0.274849897277
ACH-000018,-0.208083899743
ACH-000019,-0.472461182343
ACH-000021,-0.244732297647
ACH-000022,-0.23932337263700001
ACH-000025,-0.355085104494
ACH-000028,-0.49055373335600005
ACH-000030,-0.374894768593
ACH-000035,-0.40445593749
ACH-000036,-0.328388609541
ACH-000037,-0.324488690887
ACH-000039,-0.13477682105699998
ACH-000040,-0.268137554694
ACH-000041,-0.575376124493
ACH-000042,-0.23712928390500002
ACH-000045,-0.1554067991
ACH-000047,-0.344095798049
ACH-000052,-0.318092926477
ACH-000053,-0.296264733714
ACH-000054,-0.290054567922
ACH-000055,-0.353433957562
ACH-000060,-0.48653024770099995
ACH-000067,-0.095161903839
ACH-000070,-0.312995383917
ACH-000075,-0.380480718975
ACH-000078,-0.287591748202
ACH-000082,-0.09500481192389999
ACH-000085,-0.328603632105
ACH-000086,-0.287867413981
ACH-000087,0.19369636537700002
ACH-000092,-0.49774875007299996
ACH-000095,-0.200321958365
ACH-000097,-0.359915708605
ACH-000098,-0.199945232414
ACH-000099,-0.193921373975
ACH-000108,-0.234848610992
ACH-000113,-0.33692953196599995
ACH-000115,-0.0586644743596
ACH-000116,-0.23279370553599998
ACH-000118,-0.271298458214
ACH-000120,-0.051721859049100004
ACH-000123,-0.449002617694
ACH-000127,-0.26792041351
ACH-000128,-0.689202243026
ACH-000132,-0.381757580446
ACH-000133,-0.29082557306400003
ACH-000137,-0.255728899851
ACH-000138,-0.382328259619
ACH-000142,-0.263153420907
ACH-000143,-0.251353357227
ACH-000146,-0.16574960375199999
ACH-000148,-0.127779986931
ACH-000150,0.0465255054245
ACH-000152,-0.290136137509
ACH-000153,-0.325306556136
ACH-000159,-0.34573319833599997
ACH-000160,-0.7043864498029999
ACH-000163,-0.36756929706200003
ACH-000167,-0.245171021767
ACH-000168,-0.0809061246946
ACH-000169,-0.281910367043
ACH-000178,-0.34805308030599996
ACH-000182,-0.407132291551
ACH-000183,-0.264261797837
ACH-000188,-0.269132821475
ACH-000189,-0.49697941356499997
ACH-000190,-0.147039270807
ACH-000198,-0.370754148011
ACH-000204,-0.405542452893
ACH-000206,-0.253005881054
ACH-000207,-0.106606621917
ACH-000211,-0.232645204837
ACH-000215,-0.262598363742
ACH-000221,-0.23203187932799998
ACH-000222,-0.37558484581100005
ACH-000223,-0.316449663256
ACH-000226,-0.379473311026
ACH-000227,-0.34187322831
ACH-000228,-0.317839159001
ACH-000231,-0.27865967312199996
ACH-000232,-0.337888858811
ACH-000233,-0.06566089332740001
ACH-000234,-0.338105761316
ACH-000235,-0.20052796556
ACH-000237,-0.24204807238499998
ACH-000238,-0.236067427453
ACH-000243,-0.321290959768
ACH-000244,-0.276302375473
ACH-000246,-0.22458320080299998
ACH-000248,-0.22510663939800002
ACH-000250,-0.25527455275100003
ACH-000251,-0.318688519067
ACH-000253,-0.297345393275
ACH-000255,-0.0998048197701
ACH-000256,0.0681339571737
ACH-000257,-0.344093563671
ACH-000258,-0.614637267743
ACH-000259,-0.199813086254
ACH-000260,-0.29611186248599997
ACH-000261,-0.313562026878
ACH-000262,-0.232983786679
ACH-000263,-0.18046213548
ACH-000264,-0.342827069243
ACH-000265,-0.320640167692
ACH-000266,-0.30535352497900003
ACH-000272,-0.42766505043499997
ACH-000273,-0.121243013728
ACH-000274,-0.226749097869
ACH-000277,-0.24712378507899999
ACH-000278,-0.24162464737599998
ACH-000279,-0.238691784657
ACH-000280,-0.337144741667
ACH-000281,-0.111849131757
ACH-000288,-0.178364452615
ACH-000291,-0.35677933172700005
ACH-000293,-0.447940919889
ACH-000294,-0.431929446175
ACH-000295,-0.688014040085
ACH-000296,-0.270651089685
ACH-000302,-0.351023780023
ACH-000304,-0.602635505583
ACH-000307,-0.320292381353
ACH-000308,-0.249650315106
ACH-000310,-0.580458909129
ACH-000311,-0.218847123994
ACH-000312,-0.216480110437
ACH-000315,-0.0919007160749
ACH-000316,0.0239353729899
ACH-000317,-0.282700093851
ACH-000318,-0.29336668846700004
ACH-000319,-0.35603280035400003
ACH-000320,-0.219520337149
ACH-000322,-0.283403798428
