,QRFPR (84109)
ACH-000004,-0.120585555218
ACH-000007,-0.29631071469500003
ACH-000009,0.007478671145039999
ACH-000011,0.045934619908600004
ACH-000012,-0.023815829978400004
ACH-000013,0.020762251073
ACH-000014,-0.396071637206
ACH-000015,-0.0417103891556
ACH-000017,0.0255973226002
ACH-000018,-0.274718068722
ACH-000019,-0.25090584937
ACH-000021,0.018906120982400004
ACH-000022,-0.17923281401399999
ACH-000025,0.0650827366562
ACH-000028,0.019532265683
ACH-000030,-0.11551715429500001
ACH-000035,0.0340168200516
ACH-000036,-0.17341079019699998
ACH-000037,-0.0505020877846
ACH-000039,0.0794847194369
ACH-000040,-0.11576125535399999
ACH-000041,-0.428576753618
ACH-000042,0.0388906832814
ACH-000045,-0.03470542303
ACH-000047,-0.07709345769739999
ACH-000052,-0.121861736332
ACH-000053,-0.125312056692
ACH-000054,-0.0333355856242
ACH-000055,-0.0900259488944
ACH-000060,-0.185534887468
ACH-000067,-0.232566362197
ACH-000070,-0.0428136905838
ACH-000075,-0.318899544982
ACH-000078,0.134416677493
ACH-000082,-0.0856042942026
ACH-000085,0.0512055133273
ACH-000086,-0.117896777789
ACH-000087,0.006424604479680001
ACH-000092,-0.195787735471
ACH-000095,-0.115979707938
ACH-000097,-0.020425711521400002
ACH-000098,-0.196330890868
ACH-000099,0.155889133647
ACH-000108,-0.21276754346700003
ACH-000113,-0.0754183971322
ACH-000115,-0.257769530639
ACH-000116,-0.09604478053030001
ACH-000118,-0.0745732491102
ACH-000120,-0.17861585518
ACH-000123,-0.22591085418499998
ACH-000127,-0.226140464884
ACH-000128,-0.142737383476
ACH-000132,-0.314544774586
ACH-000133,-0.23763972808800002
ACH-000137,-0.120307294381
ACH-000138,-0.0574588768224
ACH-000142,-0.09744978483939999
ACH-000143,0.025138286973900005
ACH-000146,-0.15408046667300002
ACH-000148,-0.118692981506
ACH-000150,-0.129845168732
ACH-000152,0.0262531274773
ACH-000153,0.0362087041714
ACH-000159,0.021505836013099997
ACH-000160,-0.15063653574000002
ACH-000163,-0.304571991686
ACH-000167,-0.315642974254
ACH-000168,-0.19458409918900002
ACH-000169,-0.0716608926231
ACH-000178,-0.21625745982900002
ACH-000182,0.0110815297765
ACH-000183,-0.10342453415200001
ACH-000188,-0.111351187834
ACH-000189,-0.0523238688425
ACH-000190,-0.0143745291774
ACH-000198,-0.08809894153719999
ACH-000204,-0.231896313191
ACH-000206,-0.321358889149
ACH-000207,0.104881933273
ACH-000211,-0.10904611521299999
ACH-000215,-0.14090705054400002
ACH-000221,0.055577247558399996
ACH-000222,-0.129858297588
ACH-000223,-0.0543029976913
ACH-000226,-0.0787504526851
ACH-000227,0.0265256208913
ACH-000228,-0.22391151458
ACH-000231,-0.096838305067
ACH-000232,-0.110402537053
ACH-000233,0.005978030245710001
ACH-000234,-0.1377763292
ACH-000235,-0.119024450764
ACH-000237,-0.19283363191599998
ACH-000238,-0.0252692377848
ACH-000243,-0.08629281884849999
ACH-000244,-0.047798232931
ACH-000246,0.030595560951299998
ACH-000248,0.0582093700472
ACH-000250,-0.13776453770400002
ACH-000251,0.09072309562210001
ACH-000253,-0.127476548997
ACH-000255,-0.129872877313
ACH-000256,0.0599119688139
ACH-000257,0.0422412580874
ACH-000258,-0.112825022734
ACH-000259,0.019338522248
ACH-000260,-0.0951650971048
ACH-000261,-0.08598040110089998
ACH-000262,-0.36678689878
ACH-000263,-0.33319491661600004
ACH-000264,-0.09244869616149999
ACH-000265,-0.147602757182
ACH-000266,-0.0880854150509
ACH-000272,-0.20635962679699998
ACH-000273,-0.070808765115
ACH-000274,-0.276411851798
ACH-000277,-0.021059384419999997
ACH-000278,-0.005632606737049999
ACH-000279,-0.0792959104688
ACH-000280,0.074429833329
ACH-000281,-0.107849873476
ACH-000288,-0.138607996756
ACH-000291,0.0616352336909
ACH-000293,-0.0104542205897
ACH-000294,0.04966937034630001
ACH-000295,-0.226832862966
ACH-000296,0.0126461958629
ACH-000302,-0.14747793379000002
ACH-000304,-0.408972418085
ACH-000307,-0.169922298712
ACH-000308,-0.0872529708832
ACH-000310,0.053963046788
ACH-000311,-0.06065064017730001
ACH-000312,0.031009077091900004
ACH-000315,-0.10452341875900001
ACH-000316,-0.235269852909
ACH-000317,-0.050694170937900004
ACH-000318,-0.283099301791
ACH-000319,-0.203277343292
ACH-000320,0.267132424679
ACH-000322,-0.031097725589099998
ACH-000323,-0.330078461399
ACH-000324,-0.110493534584
ACH-000329,-0.126436852943
ACH-000330,-0.04305009676490001
ACH-000331,-0.053728724986300005
ACH-000332,0.0237004113336
ACH-000334,0.09579324237230001
ACH-000335,-0.157115758511
ACH-000336,0.061606892602
ACH-000337,-0.208737412971
ACH-000339,-0.061649274949300004
ACH-000341,0.259161557909
ACH-000348,-0.0136109036255
ACH-000350,-0.243099362066
ACH-000352,-0.0660751478117
ACH-000356,0.161970321611
ACH-000361,-0.203620263369
ACH-000362,0.0950985950405
ACH-000363,-0.14778088487299998
ACH-000364,-0.263206680087
ACH-000365,-0.210369084341
ACH-000366,-0.093613868864
ACH-000368,0.127330433154
ACH-000374,-0.198012209411
ACH-000375,-0.038397761115800004
ACH-000376,-0.159335764672
ACH-000381,-0.134097641704
ACH-000383,-0.07219204653
ACH-000387,-0.197167079359
ACH-000389,0.0738078527749
ACH-000390,-0.0405180676162
ACH-000393,-0.04897636035630001
ACH-000395,0.0754524045711
ACH-000397,-0.142273533133
ACH-000401,-0.199342874226
ACH-000402,0.021060401140900003
ACH-000403,-0.13370156873400002
ACH-000404,-0.07502753027989999
ACH-000406,-0.0205060641519
ACH-000407,-0.106065321929
ACH-000408,-0.0032883565694899995
ACH-000410,-0.0722471295743
ACH-000411,0.00277153891492
ACH-000414,0.0256245417697
ACH-000415,-0.104073832005
ACH-000416,-0.118497930939
ACH-000420,-0.260196434656
ACH-000421,-0.15880692656099998
ACH-000424,-0.217510000999
ACH-000425,-0.112690955922
ACH-000426,0.0555791120126
ACH-000427,-0.358292977257
ACH-000433,-0.35343998221699996
ACH-000436,-0.04731412255609999
ACH-000444,-0.0165490588287
ACH-000445,-0.144322191298
ACH-000448,-0.07817517646239999
ACH-000450,-0.35497257572999996
ACH-000452,-0.023102437225900004
ACH-000454,-0.136592390333
ACH-000458,-0.187625314613
ACH-000459,-0.172063779607
ACH-000460,-0.041167032333199995
ACH-000461,-0.252235078431
ACH-000463,0.0906552617313
ACH-000464,-0.234141788116
ACH-000466,-0.0247032423416
ACH-000467,0.00577280753796
ACH-000468,-0.23222753480500002
ACH-000469,-0.0477534191542
ACH-000470,-0.328560572063
ACH-000471,-0.0496391316121
ACH-000472,-0.018021374708499998
ACH-000473,-0.028938254483099998
ACH-000475,-0.17820151360599998
ACH-000476,-0.0181827833914
ACH-000477,-0.24509353510899998
ACH-000480,0.0547644016106
ACH-000481,-0.07701787199099999
ACH-000483,-0.0824823773067
ACH-000484,-0.128497046299
ACH-000485,-0.20542466273600002
ACH-000486,-0.0441868733024
ACH-000487,-0.163144203299
ACH-000488,-0.17829916703600002
ACH-000490,-0.022196308867700004
ACH-000491,-0.298470782399
ACH-000495,0.130877104084
ACH-000496,-0.09588309079160001
ACH-000499,0.21514628870799998
ACH-000500,0.052702821063699994
ACH-000502,0.00134277508376
ACH-000503,-0.117933328219
ACH-000505,-0.174111256736
ACH-000507,-0.191029726931
ACH-000510,-0.06216090955490001
ACH-000511,-0.188599646669
ACH-000512,-0.214066300184
ACH-000516,-0.09983588608010001
ACH-000517,-0.14613120431600002
ACH-000518,-0.14648068130300002
ACH-000520,-0.0988622635011
ACH-000521,0.154597378427
ACH-000522,-0.13541357715299998
ACH-000524,-0.213343913909
ACH-000527,-0.113236298922
ACH-000528,-0.100458609895
ACH-000537,-0.0228644076858
ACH-000541,-0.150168799174
ACH-000542,-0.167500826895
ACH-000544,-0.051759164150300005
ACH-000545,-0.110821665322
ACH-000547,-0.365936642236
ACH-000548,-0.14124218747199999
ACH-000549,-0.27237383292399997
ACH-000550,-0.123317643803
ACH-000552,0.0200040087104
ACH-000556,-0.0926018944935
ACH-000557,-0.07014025402530001
ACH-000570,-0.0742746043999
ACH-000571,-0.05761391923
ACH-000573,-0.12437685294600001
ACH-000576,-0.0332334864309
ACH-000580,-0.21576328241999998
ACH-000584,-0.101880741416
ACH-000585,-0.0856681268465
ACH-000588,0.0958605595122
ACH-000589,-0.100023448369
ACH-000591,-0.257321236377
ACH-000593,-0.0875923505943
ACH-000600,-0.191164636732
ACH-000601,-0.07838206141580001
ACH-000604,0.0381756118142
ACH-000605,0.054043753845499996
ACH-000606,-0.0321987369514
ACH-000608,-0.0952890809806
ACH-000614,0.11412096090299999
ACH-000616,-0.210100675798
ACH-000618,-0.187524129798
ACH-000619,-0.058496036118099996
ACH-000620,-0.145209374458
ACH-000621,-0.05041499355219999
ACH-000622,-0.182120578178
ACH-000623,-0.06275327048309999
ACH-000624,-0.029851282925400003
ACH-000627,0.0472819630575
ACH-000630,-0.176766869133
ACH-000632,-0.075058577454
ACH-000633,-0.046422608417100004
ACH-000637,-0.0180915302807
ACH-000638,0.032990992920599996
ACH-000646,-0.11169929718499999
ACH-000647,-0.16590569641300001
ACH-000648,-0.330814746125
ACH-000649,-0.0306575933899
ACH-000651,-0.132794598051
ACH-000652,0.0331695389785
ACH-000653,-0.175885208065
ACH-000657,-0.0719326309609
ACH-000658,-0.258181805071
ACH-000661,-0.08880643424519999
ACH-000662,-0.0421326821525
ACH-000663,-0.0020129396675999996
ACH-000665,-0.203893473392
ACH-000671,0.00456245831408
ACH-000673,-0.19555167709600002
ACH-000676,-0.061234482841800005
ACH-000677,-0.167507848141
ACH-000681,0.223546628321
ACH-000682,-0.11221829673900001
ACH-000683,-0.00857074882646
ACH-000684,-0.126538063595
ACH-000688,-0.0160160124216
ACH-000693,-0.07478139648860001
ACH-000694,-0.199102718219
ACH-000695,0.276404986852
ACH-000696,-0.11945458013100001
ACH-000697,-0.05983179128169999
ACH-000699,-0.103660253883
ACH-000701,0.024605402593799997
ACH-000706,-0.123981625377
ACH-000711,-0.10820409757300001
ACH-000713,-0.0118058572101
ACH-000714,-0.06107747920559999
ACH-000718,-0.00406888323308
ACH-000720,-0.166017207524
ACH-000721,-0.0290304868199
ACH-000724,-0.278852140634
ACH-000725,-0.187401727671
ACH-000732,0.0448380455657
ACH-000734,-0.116591308237
ACH-000735,-0.125484038001
ACH-000736,-0.15866776622
ACH-000738,-0.184551318273
ACH-000746,-0.10712047610099999
ACH-000747,-0.143496073458
ACH-000748,-0.125890316818
ACH-000753,-0.0854175107535
ACH-000756,-0.019971649864599997
ACH-000757,0.0895149983708
ACH-000758,-0.00143063643231
ACH-000760,-0.11223013200099999
ACH-000763,-0.24442903731899998
ACH-000764,-0.135551932589
ACH-000765,-0.016420173445899997
ACH-000766,-0.12970961615999999
ACH-000767,0.020179064810799997
ACH-000768,-0.08847327012049999
ACH-000769,-0.306799366695
ACH-000770,-0.124231439665
ACH-000771,-0.05152571263180001
ACH-000773,-0.19001652061500002
ACH-000776,-0.130122922953
ACH-000777,-0.0453572945074
ACH-000778,-0.16893756755999997
ACH-000781,-0.026249861149
ACH-000782,0.096795305626
ACH-000783,-0.162956088434
ACH-000784,-0.0558540133218
ACH-000785,-0.198770172565
ACH-000787,-0.27192629015299996
ACH-000788,-0.12333982282299999
ACH-000791,-0.0372797059257
ACH-000792,-0.14407923726299998
ACH-000794,-0.143360766938
ACH-000796,-0.217367145165
ACH-000799,-0.165503535734
ACH-000800,-0.207073921069
ACH-000802,-0.12026860580999998
ACH-000804,0.10172996865499999
ACH-000805,0.129794023327
ACH-000809,-0.0504894272798
ACH-000810,0.170339189376
ACH-000811,-0.0249386842789
ACH-000817,-0.205858680913
ACH-000819,-0.218166151814
ACH-000820,-1.08302337036
ACH-000821,0.058940496198699996
ACH-000822,-0.0421245983301
ACH-000823,-0.197593361569
ACH-000824,-0.128351095821
ACH-000827,-0.157921496015
ACH-000829,-0.245550107257
ACH-000831,0.000860211760604
ACH-000832,0.027768528580400003
ACH-000833,0.145671425067
ACH-000834,-0.110457995825
ACH-000835,-0.08743020219429999
ACH-000836,0.00557771135878
ACH-000837,-0.00928588425025
ACH-000838,0.161713512881
ACH-000839,-0.043338826834000005
ACH-000840,-0.137689734763
ACH-000841,0.00979059286192
ACH-000843,-0.0148011018631
ACH-000846,-0.10003800297399999
ACH-000847,-0.544263753405
ACH-000848,0.0529381742853
ACH-000849,-0.18159277586599998
ACH-000851,-0.055874147564699994
ACH-000855,-0.276752780697
ACH-000856,-0.21772910333299997
ACH-000858,-0.0247850594663
ACH-000859,0.148471942119
ACH-000861,-0.152681994612
ACH-000862,0.0759068270469
ACH-000865,-0.09288534985189999
ACH-000866,-0.172307550165
ACH-000867,-0.121434295725
ACH-000869,0.135852764689
ACH-000872,-0.0959576303699
ACH-000873,-0.102390048945
ACH-000876,-0.27464580948600004
ACH-000878,-0.248431554491
ACH-000880,0.038105515225
ACH-000881,-0.226621733897
ACH-000882,0.09028449661710002
ACH-000884,-0.077907843603
ACH-000885,0.0104287718904
ACH-000887,-0.13543105783099998
ACH-000888,-0.11950710294099999
ACH-000889,0.0221540834754
ACH-000890,0.0321221053743
ACH-000896,-0.20947554162
ACH-000898,0.0972235410774
ACH-000900,-0.12646983997400002
ACH-000901,-0.150888696247
ACH-000905,-0.0703601769806
ACH-000906,-0.206274717784
ACH-000907,0.0392156195601
ACH-000910,-0.130685302861
ACH-000911,0.0230258204716
