,KIF5A (3798)
ACH-000204,-0.151910560729
ACH-000206,0.14440374874700002
ACH-000207,-0.36587875924999996
ACH-000211,-0.131076967792
ACH-000215,-0.08267453467689999
ACH-000221,-0.278090659941
ACH-000222,-0.295135605733
ACH-000223,-0.079668777464
ACH-000226,-0.0557648902228
ACH-000227,-0.103956255371
ACH-000228,-0.0490564858116
ACH-000231,-0.032198226253400006
ACH-000232,-0.084876271107
ACH-000233,-0.0470117634999
ACH-000234,-0.435919685798
ACH-000235,-0.186138400964
ACH-000237,-0.039874039153199994
ACH-000238,-0.08751242314510001
ACH-000243,-0.136120222265
ACH-000244,-0.011475543658200001
ACH-000246,-0.191618141951
ACH-000248,-0.148689205163
ACH-000250,0.011327785847200001
ACH-000251,-0.116840351927
ACH-000253,-0.0214336349948
ACH-000255,0.0306616530719
ACH-000256,-0.145040890924
ACH-000257,0.0592449322358
ACH-000258,-0.135994667497
ACH-000259,-0.23214201936700002
ACH-000260,-0.08998389984860002
ACH-000261,-0.165703287267
ACH-000262,-0.04516114360330001
ACH-000263,0.06333245129819999
ACH-000264,0.00682516601441
ACH-000265,-0.16713607931
ACH-000266,-0.144880145186
ACH-000272,0.0339877757453
ACH-000273,-0.0684359423915
ACH-000274,-0.0869989428812
ACH-000277,-0.203305147923
ACH-000278,-0.24151616109700003
ACH-000279,-0.183585290097
ACH-000280,-0.20010651366
ACH-000281,-0.428479240875
ACH-000288,-0.205938270348
ACH-000291,-0.0462579986365
ACH-000293,0.10524720053200001
ACH-000294,-0.108240955415
ACH-000295,-0.142275054655
ACH-000296,-0.34100303245200003
ACH-000302,-0.0817915839752
ACH-000304,-0.14506587403899998
ACH-000307,-0.08871685481529999
ACH-000308,-0.166336638256
ACH-000310,-0.028073747497900002
ACH-000311,-0.394332152981
ACH-000312,-0.15739852732100001
ACH-000315,-0.295051467044
ACH-000316,-0.169099403306
ACH-000317,0.133087372743
ACH-000318,-0.057251168771699994
ACH-000319,-0.22473648222800002
ACH-000320,-0.365537514969
ACH-000322,-0.114067243936
ACH-000323,-0.0126167271424
ACH-000324,-0.122117749789
ACH-000329,-0.140541568577
ACH-000330,-0.138351832124
ACH-000331,-0.08331424960910001
ACH-000332,-0.163355714983
ACH-000334,0.181956856245
ACH-000335,-0.385619538029
ACH-000336,-0.058148383876800006
ACH-000337,-0.061983469287400006
ACH-000339,-0.166959569768
ACH-000341,-0.156713419006
ACH-000348,-0.12710084807900002
ACH-000350,-0.285180873044
ACH-000352,-0.153840535128
ACH-000356,-0.14465803390999998
ACH-000361,-0.09043224054139999
ACH-000362,-0.107732338451
ACH-000363,0.051158482695699996
ACH-000364,-0.126407634415
ACH-000365,-0.38969020745300004
ACH-000366,-0.179791190304
ACH-000368,-0.194526255431
ACH-000374,-0.284843418093
ACH-000375,-0.0129479275554
ACH-000376,0.113425720289
ACH-000381,0.0259113360577
ACH-000383,-0.212583965429
ACH-000387,-0.122850585964
ACH-000389,-0.109273598848
ACH-000390,-0.174792734954
ACH-000393,-0.162019831786
ACH-000395,-0.0696113477825
ACH-000397,0.010372921531
ACH-000401,-0.252193297541
ACH-000402,-0.141473687016
ACH-000403,-0.121121254618
ACH-000404,-0.243805079427
ACH-000406,-0.126848593249
ACH-000407,0.0851428461725
ACH-000408,-0.250459390311
ACH-000410,-0.290420861414
ACH-000411,0.041369957183599995
ACH-000414,-0.260062421061
ACH-000415,0.0789440909881
ACH-000416,-0.210458289597
ACH-000420,-0.09798064525280001
ACH-000421,-0.19417318207800002
ACH-000424,-0.3267760931
ACH-000425,-0.18240952814599998
ACH-000426,0.05462530055959999
ACH-000427,0.0251459817428
ACH-000433,-0.268393895561
ACH-000436,-0.137938077108
ACH-000444,-0.350147424269
ACH-000445,-0.27770225813
ACH-000448,-0.126816770251
ACH-000450,0.115607305308
ACH-000452,-0.206360665808
ACH-000454,-0.231745725722
ACH-000458,-0.0990627878641
ACH-000459,0.35405826331699997
ACH-000460,-0.024855924689
ACH-000461,-0.117980927134
ACH-000463,-0.264758706646
ACH-000464,-0.059460497937699995
ACH-000466,-0.0773164130018
ACH-000467,-0.159864902241
ACH-000468,-0.372138490543
ACH-000469,0.208381565231
ACH-000470,-0.00628323677853
ACH-000471,-0.0752958059118
ACH-000472,-0.24267623589600001
ACH-000473,-0.00944476084957
ACH-000475,-0.0766120607571
ACH-000476,-0.0135193001479
ACH-000477,0.18987133097699999
ACH-000480,-0.0411564401199
ACH-000481,-0.252292669325
ACH-000483,-0.22571836653299998
ACH-000484,0.253984703035
ACH-000485,-0.106834859189
ACH-000486,-0.21859757099899998
ACH-000487,0.0797870491658
ACH-000488,-0.11212797933499999
ACH-000490,-0.111110643685
ACH-000491,-0.23219281823600002
ACH-000495,0.0379165507149
ACH-000496,-0.797688959847
ACH-000499,-0.313748534003
ACH-000500,-0.636081940129
ACH-000502,-0.233838896241
ACH-000503,-0.20956965925299997
ACH-000505,-0.0274903800399
ACH-000507,-0.193608478428
ACH-000510,0.080540291729
ACH-000511,0.08051745629599999
ACH-000512,-0.042609803165300005
ACH-000516,-0.110901393892
ACH-000517,-0.0793299479722
ACH-000518,-0.137092101458
ACH-000520,-0.145731503078
ACH-000521,-0.279642599556
ACH-000522,-0.0189636765997
ACH-000524,-0.11837689855599999
ACH-000527,-0.17424749743700002
ACH-000528,-0.289505824734
ACH-000537,-0.0368108441206
ACH-000541,-0.07253291578660001
ACH-000542,-0.166489946713
ACH-000544,-0.151943864911
ACH-000545,-0.172528420225
ACH-000547,-0.12389524168600001
ACH-000548,0.0104983468113
ACH-000549,-0.310327211512
ACH-000550,-0.219078107302
ACH-000552,-0.03965759922169999
ACH-000556,-0.24244647905900002
ACH-000557,0.000637953249755
ACH-000570,0.109362287733
ACH-000571,-0.0646263327708
ACH-000573,0.0689752299955
ACH-000576,-0.105184777733
ACH-000580,0.0600786298895
ACH-000584,-0.168890232938
ACH-000585,-0.142148507363
ACH-000588,-0.16572231785900002
ACH-000589,-0.221646290172
ACH-000591,-0.240768848491
ACH-000593,-0.29539923196
ACH-000600,-0.174618050372
ACH-000601,-0.180597191553
ACH-000604,-0.17386551453200003
ACH-000605,-0.279997838367
ACH-000606,-0.20180804245
ACH-000608,-0.245804404164
ACH-000614,-0.252811406945
ACH-000616,-0.133017379869
ACH-000618,-0.21402107482500002
ACH-000619,0.18558925287900002
ACH-000620,-0.03649266756859999
ACH-000621,-0.209127025496
ACH-000622,-0.027314081826999997
ACH-000623,-0.0432703761417
ACH-000624,-0.09076719388250001
ACH-000627,-0.042298983420400005
ACH-000630,-0.0912430066624
ACH-000632,-0.06271267714130001
ACH-000633,-0.169035211342
ACH-000637,0.023542921077299998
ACH-000638,-0.26220297401299997
ACH-000646,-0.127348715873
ACH-000647,-0.289355214584
ACH-000648,-0.0534116089049
ACH-000649,-0.20670266850000002
ACH-000651,-0.208102489758
ACH-000652,-0.22737022454300002
ACH-000653,-0.042855517678699995
ACH-000657,-0.104387236588
ACH-000658,-0.08499578035160002
ACH-000661,0.00799907150731
ACH-000662,0.11627581986999999
ACH-000663,-0.057467598050600005
ACH-000665,-0.211385820366
ACH-000671,-0.158593079899
ACH-000673,-0.241357687751
ACH-000676,-0.157121283666
ACH-000677,-0.51500672322
ACH-000681,-0.190395294166
ACH-000682,-0.21155961928199998
ACH-000683,-0.10930226622400001
ACH-000684,0.0104916955186
ACH-000688,-0.0021014529484400003
ACH-000693,-0.11426386855699999
ACH-000694,-0.331501563026
ACH-000695,-0.183083430027
ACH-000696,-0.144075776969
ACH-000697,-0.21114701813900003
ACH-000699,-0.0151405236477
ACH-000701,-0.257625938288
ACH-000706,0.0287238184963
ACH-000711,-0.126392476193
ACH-000713,0.059270296114999996
ACH-000714,-0.33450879982
ACH-000718,0.00760740850936
ACH-000720,-0.00451370896296
ACH-000721,-0.190365875265
ACH-000724,0.132892906141
ACH-000725,-0.120945790987
ACH-000732,0.06690717860230001
ACH-000734,-0.143739370876
ACH-000735,-0.10655539493699999
ACH-000736,-0.000683967176414
ACH-000738,-0.306805119412
ACH-000746,0.045940544242199996
ACH-000747,-0.24843277031199998
ACH-000748,-0.366910767214
ACH-000753,-0.25008228421
ACH-000756,-0.221810629755
ACH-000757,-0.554769940941
ACH-000758,-0.328690527673
ACH-000760,-0.642004829674
ACH-000763,-0.0531640714269
ACH-000764,-0.26610486990800003
ACH-000765,-0.333008425975
ACH-000766,-0.152717553762
ACH-000767,0.0601719169507
ACH-000768,-0.0129396836081
ACH-000769,-0.137535366655
ACH-000770,-0.17207230208000002
ACH-000771,-0.168347660627
ACH-000773,-0.15503930384
ACH-000776,0.123493968657
ACH-000777,-0.0158144857424
ACH-000778,0.019856666372200002
ACH-000781,-0.129080445817
ACH-000782,-0.246684825319
ACH-000783,-0.326618602917
ACH-000784,-0.114221444042
ACH-000785,-0.0971036811709
ACH-000787,-0.06368744837319999
ACH-000788,-0.19754184309999998
ACH-000791,-0.20866693513300003
ACH-000792,-0.054058586600800006
ACH-000794,0.00290888095989
ACH-000796,-0.118794310163
ACH-000799,-0.291372446694
ACH-000800,-0.30024336806999996
ACH-000802,-0.178230402249
ACH-000804,-0.212693171736
ACH-000805,-0.0774203380948
ACH-000809,-0.245142250962
ACH-000810,0.0640200655392
ACH-000811,-0.0482314873775
ACH-000817,0.055597174474099995
ACH-000819,-0.235459581145
ACH-000820,0.042606439449899995
ACH-000821,0.373833756633
ACH-000822,-0.128599228085
ACH-000823,-0.147156927038
ACH-000824,-0.0291973001952
ACH-000827,-0.136717112651
ACH-000829,0.0608964844027
ACH-000831,-0.382456264449
ACH-000832,-0.255387602205
ACH-000833,-0.368408486995
ACH-000834,-0.135174644153
ACH-000835,-0.137869629824
ACH-000836,0.0166573943652
ACH-000837,-0.229715326265
ACH-000838,-0.0544999951683
ACH-000839,0.0626173140299
ACH-000840,-0.0817339859726
ACH-000841,-0.472750067835
ACH-000843,0.0731070790704
ACH-000846,-0.09176283330330001
ACH-000847,-0.389730450342
ACH-000848,-0.225395986844
ACH-000849,-0.08685284532160001
ACH-000851,-0.384305421858
ACH-000855,0.09158661207350001
ACH-000856,-0.21596730550299997
ACH-000858,-0.0998481329538
ACH-000859,-0.262596325237
ACH-000861,-0.338604201028
ACH-000862,-0.130201878838
ACH-000865,-0.165784620371
ACH-000866,-0.0941570201906
ACH-000867,-0.145617842205
ACH-000869,-0.032663446167799995
ACH-000872,-0.18487894759
ACH-000873,0.00964086726873
ACH-000876,-0.175347059615
ACH-000878,-0.679134180243
ACH-000880,-0.314823699912
ACH-000881,-0.11939142616800001
ACH-000882,-0.10463785189099999
ACH-000884,-0.00753106979392
ACH-000885,-0.04630022225319999
ACH-000887,-0.091040986679
ACH-000888,-0.0336225161694
ACH-000889,-0.301435634689
ACH-000890,-0.0481346268941
ACH-000896,-0.14847325277999998
ACH-000898,-0.0536862810169
ACH-000900,-0.523060897136
ACH-000901,-0.376168477701
ACH-000905,-0.09768112216639999
ACH-000906,-0.325533073405
ACH-000907,0.013067335223000002
ACH-000910,-0.154825715163
ACH-000911,-0.0999793310293
ACH-000912,-0.161966671739
ACH-000913,-0.151112735856
ACH-000915,-0.245676279813
ACH-000916,-0.189946276305
ACH-000917,-0.182157506552
ACH-000921,-0.140150770122
ACH-000924,-0.12127504654999999
ACH-000926,-0.20712886727200003
ACH-000928,-0.365131011554
ACH-000929,-0.32102902188099997
ACH-000932,0.015969565863999998
ACH-000935,-0.478170753124
ACH-000936,-0.20788687934500003
ACH-000937,-0.10759545553500001
ACH-000938,-0.182809139078
ACH-000939,-0.178507135249
ACH-000941,-0.180899377276
ACH-000943,-0.18401935641699999
ACH-000946,-0.257259946603
ACH-000947,-0.156351452365
ACH-000948,-0.09731111671160002
ACH-000950,-0.303765716126
ACH-000953,-0.165161358111
ACH-000957,-0.0561575639866
ACH-000958,-0.122943732739
ACH-000960,-0.09472901845930001
ACH-000963,-0.20014167925999998
ACH-000968,-0.20398434387400002
ACH-000969,-0.18926359871800003
ACH-000973,-0.0325055028594
ACH-000974,-0.034581713627
ACH-000975,-0.11919606176799999
ACH-000976,-0.124255723315
ACH-000978,-0.12419124742200001
ACH-000980,0.0367139735187
ACH-000984,-0.309717100614
ACH-000986,-0.25080439999000004
ACH-000988,-0.0824739836329
ACH-000993,-0.17978342993000002
ACH-000994,-0.11445749975
ACH-000996,-0.060425025199400004
ACH-001001,-0.09433234730530002
ACH-001020,-0.16024416519
ACH-001028,-0.161934638928
ACH-001031,0.0031534265863000003
ACH-001038,-0.150723005155
ACH-001048,-0.247517548246
ACH-001050,-0.125472944444
ACH-001053,-0.0890097001097
ACH-001054,-0.0635241954388
ACH-001061,-0.216564757271
ACH-001067,-0.254344241967
ACH-001075,0.0843042964697
ACH-001096,-0.04548818494680001
ACH-001128,-0.268194281516
ACH-001134,-0.235585325796
ACH-001151,-0.22516136328800002
ACH-001163,-0.290074240333
ACH-001164,0.08443501005169998
ACH-001173,-0.165045779198
ACH-001183,-0.104015232829
ACH-001184,0.134770121908
ACH-001190,-0.0655721906816
ACH-001192,-0.100042519504
ACH-001193,-0.138053954606
ACH-001196,-0.280246560657
ACH-001197,-0.00669917277503
ACH-001205,0.0476702804538
ACH-001211,-0.178070291932
ACH-001212,-0.295447013913
ACH-001228,-0.19696480995
ACH-001232,-0.153678762612
ACH-001239,-0.135950503956
ACH-001274,-0.152595959226
ACH-001275,0.00566642866409
ACH-001277,-0.23806455548500002
ACH-001278,0.0738178312082
ACH-001280,0.0384147040915
ACH-001283,-0.224378383733
ACH-001289,-0.20038492014400003
ACH-001295,0.0415975182701
ACH-001300,0.00596917943518
ACH-001301,-0.0277027186565
ACH-001302,0.0610013992022
ACH-001303,0.129116156809
ACH-001306,0.138651356047
ACH-001318,-0.09029406845310001
ACH-001322,-0.262408533324
ACH-001328,-0.384516506593
ACH-001332,0.015148236429899998
ACH-001333,-0.351262178097
ACH-001336,-0.119305069089
ACH-001340,-0.0877208677946
ACH-001346,-0.25369403736900004
ACH-001353,-0.0549859421622
ACH-001354,-0.10842386992799999
ACH-001367,-0.170034371054
ACH-001368,-0.027882997804
ACH-001374,-0.0510912341873
ACH-001375,-0.22348966186
ACH-001377,-0.140170161845
ACH-001380,-0.013384079967499999
ACH-001391,0.042788013529199996
ACH-001407,-0.174773716926
ACH-001408,-0.187666319374
ACH-001413,-0.26266846547600003
ACH-001430,-0.0848582697315
ACH-001431,-0.200434423158
ACH-001450,-0.046263139143
ACH-001496,-0.160957324589
ACH-001500,-0.24932849911600002
ACH-001521,0.085489143692
ACH-001523,-0.134707047674
ACH-001532,-0.0165418807781
ACH-001536,-0.05447432540180001
ACH-001550,-0.25559902591
ACH-001552,-0.161584136494
ACH-001554,-0.0718374136288
ACH-001645,0.11399216595999999
ACH-001654,-0.134689093189
ACH-001715,-0.308291661981
ACH-001735,-0.107320287818
ACH-001736,-0.127465318743
ACH-001737,0.37171060794699995
ACH-001740,-0.0647873847509
ACH-001745,-0.122397704245
ACH-001750,-0.130085899207
ACH-001765,-0.215352589485
ACH-001956,-0.0462938115878
ACH-001957,-0.276015004163
