,UBE3B (89910)
ACH-000004,0.140504904642
ACH-000007,-0.0236610984368
ACH-000009,-0.0783749275665
ACH-000011,0.0848037302433
ACH-000012,0.136078697433
ACH-000013,0.0785480942468
ACH-000014,0.143434966691
ACH-000015,0.00046331001246099993
ACH-000017,0.0036295837401100002
ACH-000018,0.065572114877
ACH-000019,0.211213136916
ACH-000021,-0.198310644503
ACH-000022,0.138167869031
ACH-000025,-0.09302933281860001
ACH-000028,0.012211382424700002
ACH-000030,0.0858157643014
ACH-000035,0.04961074361000001
ACH-000036,-0.0626778073037
ACH-000037,-0.0353206649627
ACH-000039,-0.031703952080299996
ACH-000040,0.151652240587
ACH-000041,-0.05460478654519999
ACH-000042,-0.0242667746462
ACH-000045,-0.133865806548
ACH-000047,-0.0503989823389
ACH-000052,0.136530529447
ACH-000053,0.0216841908978
ACH-000054,-0.00255584338484
ACH-000055,0.205298540051
ACH-000060,0.13593162155
ACH-000067,-0.06435517602350001
ACH-000070,0.00033349374906
ACH-000075,0.097772528278
ACH-000078,-0.05830979999580001
ACH-000082,0.0369835169993
ACH-000085,-0.0838946027782
ACH-000086,-0.071663057631
ACH-000087,-0.147577288596
ACH-000092,0.09733949329430001
ACH-000095,-0.00898966037969
ACH-000097,0.17792124299400003
ACH-000098,-0.0600614448142
ACH-000099,-0.032131166082
ACH-000108,-0.06766211073459999
ACH-000113,0.0122866935493
ACH-000115,-0.109184962312
ACH-000116,0.0401579012276
ACH-000118,0.020269161283700002
ACH-000120,0.0921932340055
ACH-000123,-0.0297158895434
ACH-000127,0.112816780476
ACH-000128,-0.0201185141171
ACH-000132,0.131270259289
ACH-000133,-0.10930466451
ACH-000137,-0.17283894999899999
ACH-000138,-0.061925420061099995
ACH-000142,-0.011024606183599999
ACH-000143,-0.051295160914
ACH-000146,0.008690059162040001
ACH-000148,-0.00527767098199
ACH-000150,-0.248725455729
ACH-000152,-0.09747911311110001
ACH-000153,0.0508141098207
ACH-000159,0.07219581257410002
ACH-000160,0.15066612012
ACH-000163,0.06634713150140001
ACH-000167,-0.285953228793
ACH-000168,0.030466266319999998
ACH-000169,0.10485526583799999
ACH-000178,0.061036618917800003
ACH-000182,0.0753771046926
ACH-000183,-0.175636762216
ACH-000188,0.14787794052300002
ACH-000189,-0.0166521962342
ACH-000190,-0.124622872382
ACH-000198,-0.11856944706900001
ACH-000204,0.08405980884960002
ACH-000206,0.272828759684
ACH-000207,0.194741649949
ACH-000211,-0.05906213663930001
ACH-000215,-0.0376858654826
ACH-000221,0.07533700043
ACH-000222,0.121115511684
ACH-000223,-0.11293898472899999
ACH-000226,-0.0352553485871
ACH-000227,-0.118550577005
ACH-000228,0.15395397658600002
ACH-000231,0.0190293160659
ACH-000232,-0.010631958046600002
ACH-000233,-0.026735392766800002
ACH-000234,0.00356961904677
ACH-000235,0.0037738464305300005
ACH-000237,-0.13132613679400001
ACH-000238,0.0897868707282
ACH-000243,-0.0337631747326
ACH-000244,0.0197499389467
ACH-000246,0.0569610385708
ACH-000248,-0.030527874671
ACH-000250,-0.103696753827
ACH-000251,-0.13275891397700001
ACH-000253,0.10918786204299999
ACH-000255,0.138425369189
ACH-000256,-0.0597229577995
ACH-000257,0.049386410996199996
ACH-000258,0.080796985196
ACH-000259,0.00786205802783
ACH-000260,0.0647657537541
ACH-000261,0.0700923762385
ACH-000262,0.0599588172958
ACH-000263,0.167841563262
ACH-000264,0.0656567074984
ACH-000265,0.08073055929930001
ACH-000266,-0.10848109424
ACH-000272,0.046363258447799996
ACH-000273,0.00116979349433
ACH-000274,0.029249589393700003
ACH-000277,-0.118407030787
