,CSTA (1475)
ACH-000167,-0.225999777668
ACH-000168,-0.35224946775
ACH-000169,-0.210426099444
ACH-000178,-0.07326522508410001
ACH-000182,-0.398027024
ACH-000183,-0.11277709204000001
ACH-000188,-0.180340465274
ACH-000189,-0.403605847505
ACH-000190,-0.414765324515
ACH-000198,-0.344743282773
ACH-000204,-0.47603831531
ACH-000206,-0.375545643462
ACH-000207,-0.543570571778
ACH-000211,-0.21003679556699997
ACH-000215,-0.122541685984
ACH-000221,-0.149861405241
ACH-000222,0.0761958963537
ACH-000223,-0.145757047119
ACH-000226,-0.239154146876
ACH-000227,-0.303144672088
ACH-000228,-0.214972380109
ACH-000231,-0.291355577355
ACH-000232,-0.145878073246
ACH-000233,-0.210259482031
ACH-000234,-0.188717576208
ACH-000235,-0.177911626642
ACH-000237,-0.0759679681415
ACH-000238,0.021357168069500002
ACH-000243,-0.217111476928
ACH-000244,-0.310127436899
ACH-000246,-0.259965862315
ACH-000248,-0.268352275082
ACH-000250,-0.18858548951600002
ACH-000251,-0.156105211897
ACH-000253,-0.136433210723
ACH-000255,-0.264059861194
ACH-000256,-0.16679785769000002
ACH-000257,-0.134253157427
ACH-000258,0.034973683144099994
ACH-000259,-0.121659691503
ACH-000260,-0.171557052651
ACH-000261,-0.272989811071
ACH-000262,-0.108735571019
ACH-000263,-0.09700024396839999
ACH-000264,-0.115702853042
ACH-000265,-0.269722811389
ACH-000266,-0.0825775095656
ACH-000272,-0.347619390726
ACH-000273,-0.215968582731
ACH-000274,-0.35023637481
ACH-000277,-0.0941196455797
ACH-000278,-0.21051369798500003
ACH-000279,-0.23786822000900001
ACH-000280,-0.332107202074
ACH-000281,-0.124532626833
ACH-000288,-0.15473675204
ACH-000291,-0.10336431708900001
ACH-000293,-0.389466471948
ACH-000294,-0.309250522244
ACH-000295,-0.246802946924
ACH-000296,-0.302839407234
ACH-000302,-0.273051279947
ACH-000304,-0.54032688858
ACH-000307,-0.0953317378077
ACH-000308,-0.044038981238
ACH-000310,-0.06055567499200001
ACH-000311,-0.132864158622
ACH-000312,-0.175290883332
ACH-000315,-0.538248540852
ACH-000316,-0.21642578086800002
ACH-000317,-0.260858322433
ACH-000318,-0.19072322703800001
ACH-000319,-0.193188998585
ACH-000320,-0.0204202946125
ACH-000322,-0.055294954398300004
ACH-000323,-0.106747313738
ACH-000324,-0.259387451866
ACH-000329,-0.255509502928
ACH-000330,0.150870197575
ACH-000331,-0.276410869051
ACH-000332,-0.171129189353
ACH-000334,-0.49075026692199997
ACH-000335,-0.0880073444327
ACH-000336,-0.22296470182300002
ACH-000337,-0.18021181949099999
ACH-000339,-0.231483041361
ACH-000341,-0.177288446147
ACH-000348,-0.169909452604
ACH-000350,-0.113641265603
ACH-000352,-0.280173612887
ACH-000356,-0.26487928109299996
ACH-000361,-0.0606534172068
ACH-000362,-0.32172713329999997
ACH-000363,-0.169511400806
ACH-000364,-0.354265798527
ACH-000365,-0.30904701368099996
ACH-000366,-0.18354860729800002
ACH-000368,0.016215343203200002
ACH-000374,-0.0910978544853
ACH-000375,-0.239124028987
ACH-000376,-0.169184119133
ACH-000381,-0.21036062628600002
ACH-000383,-0.227094178211
ACH-000387,-0.05527662517680001
ACH-000389,-0.29813855465399997
ACH-000390,-0.11226609410800001
ACH-000393,-0.262075216644
ACH-000395,-0.149593979665
ACH-000397,-0.21241664049000003
ACH-000401,-0.109010356858
ACH-000402,-0.47822492016199997
ACH-000403,-0.232633224778
ACH-000404,-0.42449909669
ACH-000406,-0.177536901743
ACH-000407,-0.323677132729
ACH-000408,-0.0881877022793
ACH-000410,-0.235449690061
ACH-000411,-0.10851757438
ACH-000414,-0.0108369164364
ACH-000415,-0.183086181795
ACH-000416,-0.10818002011700001
ACH-000420,-0.224191564206
ACH-000421,-0.373164207494
ACH-000424,-0.300596843238
ACH-000425,-0.107942213771
ACH-000426,-0.281320595611
ACH-000427,-0.24250147965799998
ACH-000433,0.147716635393
ACH-000436,-0.180021508932
ACH-000444,-0.29905706936500004
ACH-000445,-0.404050371991
ACH-000448,-0.14976675946100002
ACH-000450,-0.0933292101651
ACH-000452,-0.276640548024
ACH-000454,-0.13507387363
ACH-000458,-0.06305432845049999
ACH-000459,-0.285015886487
ACH-000460,-0.160781108128
ACH-000461,0.00739019518704
ACH-000463,0.024934240414299997
ACH-000464,-0.28103443477
ACH-000466,-0.155757347638
ACH-000467,-0.126680822409
ACH-000468,-0.15258954084100002
ACH-000469,-0.217103742306
ACH-000470,-0.635219831762
ACH-000471,-0.218312876928
ACH-000472,-0.162436273827
ACH-000473,-0.0347965096249
ACH-000475,-0.312440442841
ACH-000476,-0.25251517698000003
ACH-000477,-0.21528961864399998
ACH-000480,-0.12064994862299999
ACH-000481,-0.216552322271
ACH-000483,-0.16942063350000003
ACH-000484,0.0227769427895
ACH-000485,-0.185138909385
ACH-000486,-0.201675726124
ACH-000487,-0.121399542899
ACH-000488,-0.20686924963199999
ACH-000490,-0.251215695561
ACH-000491,-0.0750130714812
ACH-000495,-0.333772036328
ACH-000496,-0.0962990767995
ACH-000499,-0.275221164222
ACH-000500,-0.143855837136
ACH-000502,-0.18622529878199998
ACH-000503,-0.183992142888
ACH-000505,-0.374755873365
ACH-000507,-0.267835356313
ACH-000510,-0.0707383521049
ACH-000511,-0.243934890363
ACH-000512,-0.283473713895
ACH-000516,-0.09154931554950001
ACH-000517,-0.185966487094
ACH-000518,-0.355264675472
ACH-000520,-0.28951260772799997
ACH-000521,-0.11309740992799999
ACH-000522,-0.15451833573899998
ACH-000524,-0.18509238402199998
ACH-000527,-0.238650540095
ACH-000528,-0.31511707747699996
ACH-000537,-0.240411918693
ACH-000541,-0.422351414262
ACH-000542,-0.199746003307
ACH-000544,-0.113095869195
ACH-000545,-0.274002111034
ACH-000547,-0.31383161905
ACH-000548,-0.171252226164
ACH-000549,-0.20627942459600002
ACH-000550,-0.151327579603
ACH-000552,-0.213699549514
ACH-000556,-0.0857560795933
ACH-000557,0.052348284495599993
ACH-000570,-0.29306602617
ACH-000571,-0.102654408041
ACH-000573,-0.234438212935
ACH-000576,-0.15984916878
ACH-000580,-0.189796988585
ACH-000584,-0.18580612714699998
ACH-000585,-0.27457952947700004
ACH-000588,-0.24467010037599998
ACH-000589,-0.194478878184
ACH-000591,-0.11604579354599999
ACH-000593,-0.283042443172
ACH-000600,-0.17703146722899998
ACH-000601,-0.12522916995
ACH-000604,-0.0192265529983
ACH-000605,-0.327748322218
ACH-000606,-0.0451780544791
ACH-000608,-0.129848192748
ACH-000614,-0.209816211357
ACH-000616,-0.0956092684462
ACH-000618,-0.347976292007
ACH-000619,-0.401955173283
ACH-000620,-0.07241578327060001
ACH-000621,-0.224749794441
ACH-000622,-0.11528226702299998
ACH-000623,-0.165666064237
ACH-000624,-0.17775501253400003
ACH-000627,-0.0585400649305
ACH-000630,-0.738000983568
ACH-000632,-0.19077312188200002
ACH-000633,-0.350852345294
ACH-000637,-0.07842607233519999
ACH-000638,-0.19464121402600001
ACH-000646,-0.48777630332599997
ACH-000647,-0.244934106357
ACH-000648,-0.200747255244
ACH-000649,-0.193690659474
ACH-000651,-0.194329811953
ACH-000652,0.004665492658850001
ACH-000653,-0.128872261786
ACH-000657,-0.211937736604
ACH-000658,-0.42618527053599997
ACH-000661,-0.17364752249899998
ACH-000662,-0.27474923530400003
ACH-000663,-0.07844739189339998
ACH-000665,-0.17658114914099998
ACH-000671,-0.112030694255
ACH-000673,-0.19602334470199997
ACH-000676,-0.10372790285
ACH-000677,-0.182502928926
ACH-000681,-0.076348961918
ACH-000682,-0.22871714532900003
ACH-000683,-0.0284505129078
ACH-000684,-0.241645559906
ACH-000688,-0.292332583305
ACH-000693,-0.288685382956
ACH-000694,-0.21647803003199997
ACH-000695,-0.26475091769000003
ACH-000696,-0.22599127439
ACH-000697,-0.233145703638
ACH-000699,-0.14855878332
ACH-000701,-0.227521047495
ACH-000706,-0.28879923584600004
ACH-000711,-0.163940314117
ACH-000713,-0.364593910946
ACH-000714,-0.343842158289
ACH-000718,-0.150797951853
ACH-000720,-0.17523488641399998
ACH-000721,-0.227804315232
ACH-000724,-0.0498443916342
ACH-000725,-0.239696052631
ACH-000732,0.0300953494086
ACH-000734,-0.251937389526
ACH-000735,-0.286587801117
ACH-000736,-0.352495942343
ACH-000738,-0.165026086949
ACH-000746,0.0553823445961
ACH-000747,-0.177175259725
ACH-000748,-0.319298541633
ACH-000753,-0.24533295382
ACH-000756,-0.109354826241
ACH-000757,-0.676715058001
ACH-000758,-0.242910937326
ACH-000760,-0.100745712783
ACH-000763,-0.157801728446
ACH-000764,-0.0812369936074
ACH-000765,-0.117652983871
ACH-000766,-0.15446348953400002
ACH-000767,-0.181715900198
ACH-000768,-0.331949331006
ACH-000769,-0.220699291714
ACH-000770,-0.181332633821
ACH-000771,-0.00353364017783
ACH-000773,-0.25833307247
ACH-000776,-0.15197443401
ACH-000777,-0.0613423714724
ACH-000778,-0.24352598745999998
ACH-000781,-0.0872553446481
ACH-000782,-0.0132637268237
ACH-000783,-0.115280040924
ACH-000784,-0.042508244728899997
ACH-000785,-0.207462856481
ACH-000787,-0.136183709298
ACH-000788,-0.225726484472
ACH-000791,-0.307816205525
ACH-000792,-0.18931625023899998
ACH-000794,-0.175819494775
ACH-000796,-0.28102873036200005
ACH-000799,0.11614507196599999
ACH-000800,-0.24653089425500002
ACH-000802,-0.226762320996
ACH-000804,-0.0808334293195
ACH-000805,-0.183457899859
ACH-000809,-0.321853126596
ACH-000810,-0.491606840439
ACH-000811,-0.143486669806
ACH-000817,-0.219692919983
ACH-000819,-0.274487210592
ACH-000820,-0.272789206218
ACH-000821,-0.46650853061700004
ACH-000822,-0.176919811037
ACH-000823,-0.09942222549
ACH-000824,-0.0687256010006
ACH-000827,-0.145987227769
ACH-000829,-0.411846867043
ACH-000831,-0.407175342683
ACH-000832,-0.0925966727036
ACH-000833,0.00017789919585399998
ACH-000834,-0.13159466298800002
ACH-000835,-0.305325184705
ACH-000836,-0.36349432694899997
ACH-000837,-0.09989058586619999
ACH-000838,-0.221537477948
ACH-000839,-0.198109990993
ACH-000840,0.0639059041823
ACH-000841,-0.317492091548
ACH-000843,-0.32396873268599996
ACH-000846,-0.200014132091
ACH-000847,-0.331954689141
ACH-000848,-0.17221817973099998
ACH-000849,-0.154003636011
ACH-000851,0.0607012144101
ACH-000855,-0.290983839221
ACH-000856,-0.0413713522165
ACH-000858,-0.246257472022
ACH-000859,-0.190944408435
ACH-000861,-0.211914149656
ACH-000862,-0.337419213367
ACH-000865,-0.174941884955
ACH-000866,-0.20214876654199998
ACH-000867,-0.0780451905339
ACH-000869,-0.19621989849500002
ACH-000872,-0.12217053629
ACH-000873,-0.30761037655
ACH-000876,-0.145434621539
ACH-000878,-0.125221331914
ACH-000880,-0.117575845487
ACH-000881,-0.07625186920089999
ACH-000882,-0.293833127008
ACH-000884,-0.331783597212
ACH-000885,-0.237716449482
ACH-000887,-0.105487399898
ACH-000888,-0.07373513884130001
ACH-000889,-0.161165747581
ACH-000890,-0.296821351571
ACH-000896,-0.265274578318
ACH-000898,-0.27277675368
ACH-000900,-0.28967946825
ACH-000901,-0.189093358085
ACH-000905,-0.430916452474
ACH-000906,-0.239474438559
ACH-000907,-0.26192222885099997
ACH-000910,-0.09352866072730001
ACH-000911,-0.24355284754999998
ACH-000912,-0.179900837376
ACH-000913,-0.144588604133
ACH-000915,-0.206142440125
ACH-000916,-0.359457488571
ACH-000917,-0.162531542567
ACH-000921,-0.278863873117
ACH-000924,-0.23143914119800002
ACH-000926,-0.13642586295999998
ACH-000928,-0.0784796777825
ACH-000929,-0.153177715985
ACH-000932,-0.10854295249399999
ACH-000935,-0.156282600778
ACH-000936,-0.221279316974
ACH-000937,-0.149503249843
ACH-000938,-0.32241181688299997
ACH-000939,-0.213440433478
ACH-000941,-0.17388049385499998
ACH-000943,-0.253159028348
ACH-000946,-0.339242246306
ACH-000947,-0.233059172626
ACH-000948,-0.19869980051
ACH-000950,-0.400326047329
ACH-000953,-0.133043533703
ACH-000957,-0.25413552415199997
ACH-000958,-0.180445214224
ACH-000960,-0.193506055939
ACH-000963,-0.47366863463799996
ACH-000968,-0.316965755638
ACH-000969,-0.21172733933
ACH-000973,-0.253397895514
ACH-000974,-0.43256041757299996
ACH-000975,-0.20922590376800002
ACH-000976,-0.19996578138300003
ACH-000978,-0.114054831801
ACH-000980,-0.24335862080899998
ACH-000984,-0.37728466700999996
ACH-000986,-0.09105012242879999
ACH-000988,-0.32256029904
ACH-000993,-0.19124469625
ACH-000994,-0.416231843937
ACH-000996,-0.198977426693
ACH-001001,-0.07466451447589999
ACH-001020,-0.350936418104
ACH-001028,-0.169662353061
ACH-001031,-0.138308359379
ACH-001038,-0.3046606448
ACH-001048,-0.0633055036868
ACH-001050,-0.15369827668299998
ACH-001053,-0.228223896633
ACH-001054,-0.153426025549
ACH-001061,-0.316516818137
ACH-001067,-0.295938505242
ACH-001075,-0.20380395031100002
ACH-001096,-0.038961078878900005
ACH-001128,0.0579896352304
ACH-001134,-0.09738410262589998
ACH-001151,-0.183536871326
ACH-001163,-0.11221582104800001
ACH-001164,-0.0018110975606400001
ACH-001173,-0.11320623799799999
ACH-001183,-0.337329655884
ACH-001184,-0.31774394325
ACH-001190,-0.296800614984
ACH-001192,-0.195311651206
ACH-001193,-0.0663912873703
ACH-001196,-0.122325488759
ACH-001197,-0.24787108832899998
ACH-001205,-0.233925330796
ACH-001211,-0.11287116829600001
ACH-001212,-0.0823326572782
ACH-001228,-0.369833002232
ACH-001232,-0.264299942846
ACH-001239,-0.223439639883
ACH-001274,-0.21982827404599997
ACH-001275,-0.055273784752599996
ACH-001277,0.123059326239
ACH-001278,-0.0907523801561
ACH-001280,-0.280201733402
ACH-001283,-0.224937262634
ACH-001289,-0.161180940891
ACH-001295,-0.154205339869
ACH-001300,-0.0858189712677
ACH-001301,-0.09064832822499999
ACH-001302,0.0615976416656
ACH-001303,-0.0039056631150300005
ACH-001306,-0.118695199932
ACH-001318,-0.08959010833650001
ACH-001322,-0.164458510109
ACH-001328,-0.20060860678800002
ACH-001332,0.005969431632310001
ACH-001333,0.06690111537980001
ACH-001336,-0.129652049421
ACH-001340,-0.239815467427
ACH-001346,-0.12128155119
ACH-001353,-0.270623468712
ACH-001354,-0.032347585326799995
ACH-001367,-0.236552364179
ACH-001368,-0.280231163369
ACH-001374,-0.213636502368
ACH-001375,-0.203570784889
ACH-001377,-0.314546074024
ACH-001380,-0.262402410682
ACH-001391,-0.37352565911700003
ACH-001407,-0.13825116579399999
ACH-001408,-0.266485119121
ACH-001413,-0.186813697348
ACH-001430,-0.41606449409199997
ACH-001431,-0.07472014851339999
ACH-001450,-0.0713128823464
ACH-001496,-0.0386220240441
ACH-001500,-0.203363515863
ACH-001521,-0.214996436032
ACH-001523,-0.071754204147
ACH-001532,-0.12765836280200002
ACH-001536,-0.091395665165
ACH-001550,-0.318096174309
ACH-001552,0.00321188590349
ACH-001554,-0.258196418973
ACH-001645,-0.0310138026575
ACH-001654,-0.136113304595
ACH-001715,-0.23427019133699997
ACH-001735,-0.25784483600499997
ACH-001736,-0.30860471616999996
ACH-001737,-0.055808970221300006
ACH-001740,-0.18488998359900002
ACH-001745,-0.217469281497
ACH-001750,-0.342776038217
ACH-001765,-0.0810796290301
ACH-001956,-0.149613990841
ACH-001957,-0.212808980443
