,RRP36 (88745)
ACH-000004,0.011306827367200002
ACH-000007,-0.247683093585
ACH-000009,-0.17389118892000002
ACH-000011,-0.38115156409100004
ACH-000012,-0.158836530308
ACH-000013,-0.201992098354
ACH-000014,-0.253453969236
ACH-000015,-0.00771466729145
ACH-000017,-0.08139287308639999
ACH-000018,-0.438283031867
ACH-000019,0.260106667834
ACH-000021,-0.038908203022199994
ACH-000022,-0.11015291809599999
ACH-000025,-0.306740057908
ACH-000028,-0.300025816351
ACH-000030,-0.19202217845199998
ACH-000035,-0.218711409105
ACH-000036,-0.136076361101
ACH-000037,-0.530590799044
ACH-000039,-0.13880965069099999
ACH-000040,-0.00411388078979
ACH-000041,-0.043872751258699993
ACH-000042,-0.21573550501400002
ACH-000045,-0.30380775353
ACH-000047,0.0111192367841
ACH-000052,-0.48967834452500003
ACH-000053,-0.0735016553394
ACH-000054,-0.18802054711
ACH-000055,-0.0141842812127
ACH-000060,-0.186233434885
ACH-000067,-0.265227981204
ACH-000070,-0.529295020129
ACH-000075,-0.142606219415
ACH-000078,0.127711837315
ACH-000082,-0.116415083782
ACH-000085,-0.23953224304499998
ACH-000086,-0.117091547797
ACH-000087,-0.10013010251700001
ACH-000092,-0.134900977104
ACH-000095,-0.236782983297
ACH-000097,-0.36880669481399997
ACH-000098,-0.204327737632
ACH-000099,-0.139938913014
ACH-000108,-0.43575836624700004
ACH-000113,-0.153932808759
ACH-000115,-0.170449912874
ACH-000116,-0.08890974360850001
ACH-000118,-0.235641665358
ACH-000120,-0.134435111237
ACH-000123,-0.20102144040699998
ACH-000127,-0.15693600023
ACH-000128,-0.0706876039207
ACH-000132,-0.41743450628600004
ACH-000133,-0.172996334928
ACH-000137,-0.41348542669
ACH-000138,-0.028684801590400003
ACH-000142,-0.24626893364900002
ACH-000143,-0.116540106056
ACH-000146,-0.125165762712
ACH-000148,-0.17672030379
ACH-000150,0.0344110509739
ACH-000152,-0.0815799437993
ACH-000153,-0.015510919003299999
ACH-000159,-0.0751359595686
ACH-000160,-0.155427743651
ACH-000163,-0.150657513593
ACH-000167,-0.314653163066
ACH-000168,-0.00974624114161
ACH-000169,-0.249078846081
ACH-000178,-0.156511980276
ACH-000182,-0.452820964393
ACH-000183,-0.0228234131849
ACH-000188,-0.140261440612
ACH-000189,-0.40525186733999996
ACH-000190,-0.446181489973
ACH-000198,-0.280105071255
ACH-000204,-0.192150482945
ACH-000206,0.14940769087300002
ACH-000207,-0.615809910539
ACH-000211,-0.0874380234918
ACH-000215,-0.226286275677
ACH-000221,-0.0782428100088
ACH-000222,-0.038972935546
ACH-000223,-0.298472016693
ACH-000226,-0.0152557843193
ACH-000227,-0.475946525542
ACH-000228,-0.24492756826099998
ACH-000231,-0.08856191117139998
ACH-000232,-0.19232237140900002
ACH-000233,-0.07946115740339998
ACH-000234,-0.157699625101
ACH-000235,-0.188911833524
ACH-000237,-0.0435472291837
ACH-000238,-0.0173110403965
ACH-000243,-0.0360693547546
ACH-000244,-0.22495090107500001
ACH-000246,0.0328471677304
ACH-000248,-0.23405418182100002
ACH-000250,-0.42650737145900003
