,SENP6 (26054)
ACH-000004,-1.21862565794
ACH-000007,-1.1413888871200002
ACH-000009,-0.961621459647
ACH-000011,-1.60319500382
ACH-000012,-1.4387373159399999
ACH-000013,-1.0915988429799999
ACH-000014,-1.34781146143
ACH-000015,-0.580823490238
ACH-000017,-0.670957093727
ACH-000018,-1.28089883062
ACH-000019,-1.18322110256
ACH-000021,-1.42333426693
ACH-000022,-1.37878081458
ACH-000025,-1.32169162469
ACH-000028,-1.10136154671
ACH-000030,-1.4316332861899999
ACH-000035,-1.44710359588
ACH-000036,-1.29882839321
ACH-000037,-0.897915226674
ACH-000039,-1.2492864716299998
ACH-000040,-1.04929540687
ACH-000041,-1.174706853
ACH-000042,-1.3736509647600001
ACH-000045,-1.39729849264
ACH-000047,-1.31108154803
ACH-000052,-1.02579520215
ACH-000053,-0.936604227061
ACH-000054,-1.3269844043999999
ACH-000055,-1.1457068977299998
ACH-000060,-1.15040936072
ACH-000067,-1.1029669917899998
ACH-000070,-1.195653625
ACH-000075,-1.45733634875
ACH-000078,-1.20216187693
ACH-000082,-0.956604227843
ACH-000085,-1.11470784172
ACH-000086,-1.02960199361
ACH-000087,-1.1587621186
ACH-000092,-1.3332202549299998
ACH-000095,-1.3596171680000002
ACH-000097,-1.32436415201
ACH-000098,-1.02412719141
ACH-000099,-1.15641294413
ACH-000108,-1.6743650531299998
ACH-000113,-1.20146702074
ACH-000115,-1.18236439451
ACH-000116,-1.36398573352
ACH-000118,-1.28184387487
ACH-000120,-1.04687623893
ACH-000123,-1.38927884171
ACH-000127,-1.03966044744
ACH-000128,-1.08258293244
ACH-000132,-1.66442571067
ACH-000133,-1.323247794
ACH-000137,-1.61380984119
ACH-000138,-1.29500615527
ACH-000142,-0.9003478857739999
ACH-000143,-1.1585846664200001
ACH-000146,-0.677875333293
ACH-000148,-1.23574641948
ACH-000150,-0.978166972
ACH-000152,-1.13626104288
ACH-000153,-1.5417165242700002
ACH-000159,-1.17920965601
ACH-000160,-0.5937290506289999
ACH-000163,-0.882958158234
ACH-000167,-0.910043942951
ACH-000168,-1.16777718531
ACH-000169,-0.876187802993
ACH-000178,-1.18382368584
ACH-000182,-1.3269731805299998
ACH-000183,-1.22833988821
ACH-000188,-1.00522870289
ACH-000189,-1.40070384879
