,MINA (84864)
ACH-000004,-0.00914016863535
ACH-000007,-0.232494609489
ACH-000009,-0.185708630458
ACH-000011,-0.33656156622
ACH-000012,-0.29098097892499997
ACH-000013,-0.0478050201774
ACH-000014,-0.0955488461438
ACH-000015,-0.035481071763400006
ACH-000017,-0.152565271009
ACH-000018,-0.23438656501400001
ACH-000019,-0.504803808782
ACH-000021,-0.293169113115
ACH-000022,-0.0801641885952
ACH-000025,-0.07248911189019999
ACH-000028,-0.23489490033799998
ACH-000030,-0.179585199961
ACH-000035,-0.11905459870200001
ACH-000036,-0.0618746951843
ACH-000037,-0.09914110360860001
ACH-000039,-0.289390247069
ACH-000040,-0.104686487553
ACH-000041,-0.0848822445102
ACH-000042,-0.211013499053
ACH-000045,-0.16647015766599998
ACH-000047,0.00431497090377
ACH-000052,-0.0027981929809
ACH-000053,-0.108614591225
ACH-000054,-0.226025343939
ACH-000055,-0.35209360423299996
ACH-000060,-0.255585012336
ACH-000067,-0.35540753553000004
ACH-000070,-0.14407394466700002
ACH-000075,-0.42323397498899995
ACH-000078,-0.41860642358000005
ACH-000082,-0.09222088956769998
ACH-000085,-0.137424101568
ACH-000086,-0.192921161794
ACH-000087,-0.0293635101156
ACH-000092,-0.0386173248419
ACH-000095,-0.252200285884
ACH-000097,-0.35537883072400006
ACH-000098,0.04323097001640001
ACH-000099,-0.182291197691
ACH-000108,-0.14852591926
ACH-000113,-0.21883534719
ACH-000115,-0.0699361196265
ACH-000116,-0.0968160637883
ACH-000118,-0.132581276024
ACH-000120,-0.184584720994
ACH-000123,-0.23651054991599998
ACH-000127,-0.23490696271400002
ACH-000128,-0.11512954129599999
ACH-000132,-0.20508502031599998
ACH-000133,-0.021270644697599997
ACH-000137,0.0708633542957
ACH-000138,-0.23288393321999998
ACH-000142,-0.12924432634000002
ACH-000143,-0.247168771786
ACH-000146,-0.153520261875
ACH-000148,-0.138819505306
ACH-000150,0.14732340410999997
ACH-000152,-0.08241332196830001
ACH-000153,-0.537688381308
ACH-000159,-0.125538257877
ACH-000160,0.422370367046
ACH-000163,-0.209980604493
ACH-000167,0.511547641494
ACH-000168,-0.09596185552969999
ACH-000169,0.0171862618392
ACH-000178,-0.036888204101300004
ACH-000182,-0.207479403378
ACH-000183,0.000576583329589
ACH-000188,-0.117318679824
ACH-000189,-0.284052329051
ACH-000190,0.24765880720699998
ACH-000198,-0.22691312314800002
ACH-000204,-0.0487251982692
ACH-000206,-0.14442374885700002
ACH-000207,-0.392808549317
ACH-000211,-0.214312787323
ACH-000215,-0.057394325007100004
ACH-000221,-0.320790536049
ACH-000222,-0.122252954584
ACH-000223,-0.19403504827100002
ACH-000226,-0.286837019634
ACH-000227,-0.170318874461
ACH-000228,-0.181200664759
ACH-000231,-0.144184203288
ACH-000232,-0.13586856182499998
ACH-000233,-0.06465970069619999
ACH-000234,-0.174256194069
ACH-000235,-0.204368527537
ACH-000237,-0.0901068075897
ACH-000238,-0.0707622504586
ACH-000243,-0.13867873149
ACH-000244,0.215591396414
ACH-000246,-0.208391743083
ACH-000248,0.0929112687085
ACH-000250,-0.109486272837
ACH-000251,-0.044152303766599996
ACH-000253,-0.11754823891300001
ACH-000255,-0.0797756768932
ACH-000256,0.11547295142200001
ACH-000257,-0.377020944033
ACH-000258,-0.15951812323200001
ACH-000259,-0.22988613708
ACH-000260,-0.205183266207
ACH-000261,-0.209385307456
ACH-000262,-0.301502426005
ACH-000263,-0.49389945390100004
ACH-000264,-0.00935283574216
ACH-000265,-0.199647007906
ACH-000266,-0.148650588106
ACH-000272,-0.165346981653
ACH-000273,0.0316177238859
ACH-000274,-0.08134576681780001
ACH-000277,-0.0213889474475
ACH-000278,-0.151865050725
ACH-000279,0.0225298171544
ACH-000280,-0.324841338456
ACH-000281,-0.361522617456
ACH-000288,0.0497388622936
ACH-000291,-0.153423152236
ACH-000293,-0.165706514994
ACH-000294,-0.238579559764
ACH-000295,0.0812319924749
ACH-000296,-0.44776750613000005
ACH-000302,-0.21191004868299998
ACH-000304,-0.272033916516
ACH-000307,-0.24357811697299997
ACH-000308,-0.11642929557199999
ACH-000310,-0.286148668
ACH-000311,-0.34628421253799996
ACH-000312,-0.10848613317500001
ACH-000315,-0.0611847357137
ACH-000316,0.0863782448261
ACH-000317,-0.375077361638
ACH-000318,-0.14296292619
ACH-000319,0.0242421475291
ACH-000320,-0.297891214611
ACH-000322,-0.101157157897
ACH-000323,-0.162574715507
ACH-000324,-0.24911670096400002
ACH-000329,-0.0721058105551
ACH-000330,-0.192735468006
ACH-000331,-0.19485908982900002
ACH-000332,-0.188989514271
ACH-000334,0.10721631259299999
ACH-000335,-0.340477624153
ACH-000336,-0.021441251153000003
ACH-000337,-0.173402147132
ACH-000339,-0.273151458156
ACH-000341,0.162488596975
ACH-000348,-0.0291557237273
ACH-000350,-0.21212841221999998
ACH-000352,-0.177763365048
ACH-000356,-0.0784651921002
ACH-000361,-0.0546178691424
ACH-000362,-0.220664985728
ACH-000363,-0.123135923464
ACH-000364,-0.317926307383
ACH-000365,-0.0307058830767
ACH-000366,-0.07080090164
ACH-000368,0.043457162709
ACH-000374,-0.112882280592
ACH-000375,-0.14957239826899998
ACH-000376,-0.190489422684
ACH-000381,-0.0710374002827
ACH-000383,-0.11617500886
ACH-000387,-0.0609570821353
ACH-000389,-0.275630772292
ACH-000390,-0.18383759288600002
ACH-000393,-0.421464773457
ACH-000395,-0.191208647221
ACH-000397,-0.0832262268738
ACH-000401,-0.113968955589
ACH-000402,0.030623650847900002
ACH-000403,-0.22928661363400002
ACH-000404,-0.256271840762
ACH-000406,-0.162223512181
ACH-000407,-0.262880961108
ACH-000408,-0.128124037785
ACH-000410,-0.14622400634299998
ACH-000411,-0.219851137009
ACH-000414,-0.244470118706
ACH-000415,-0.048571202094
ACH-000416,-0.0547218608631
ACH-000420,-0.219893800603
ACH-000421,-0.13114190200099998
ACH-000424,-0.088037669202
ACH-000425,-0.143594744225
ACH-000426,0.0401091803431
ACH-000427,-0.200746443778
ACH-000433,-0.188282981682
ACH-000436,-0.11332920660800001
ACH-000444,-0.19279508375
ACH-000445,-0.0012930479359100002
ACH-000448,-0.237862027865
ACH-000450,-0.0371144010726
ACH-000452,-0.17089857002
ACH-000454,-0.14027902575200002
ACH-000458,-0.224584894004
ACH-000459,0.09340609355389999
ACH-000460,-0.201214152969
ACH-000461,-0.0151605714754
ACH-000463,-0.145013231007
ACH-000464,-0.203728558101
ACH-000466,-0.19865770824499998
ACH-000467,-0.34632771733999995
ACH-000468,0.15758857946799998
ACH-000469,-0.265828226897
ACH-000470,-0.312499806142
ACH-000471,-0.23421905681
ACH-000472,-0.09287935610539999
ACH-000473,-0.0335847353702
ACH-000475,-0.0993141015675
ACH-000476,-0.350545725822
ACH-000477,-0.118808072665
ACH-000480,-0.21787711662099998
ACH-000481,-0.217359987889
ACH-000483,-0.0632071154719
ACH-000484,-0.187631400743
ACH-000485,-0.0231908034791
ACH-000486,-0.160961587639
ACH-000487,0.012152307987600001
ACH-000488,-0.067472504106
ACH-000490,-0.140506758785
ACH-000491,-0.143143699693
ACH-000495,-0.24012520926199998
ACH-000496,-0.294611437474
ACH-000499,-0.0745984650813
ACH-000500,-0.134646677146
ACH-000502,-0.177488278496
ACH-000503,-0.030463907505299998
ACH-000505,-0.022296900295799997
ACH-000507,-0.00637525772109
ACH-000510,0.0115345521569
ACH-000511,-0.075973438507
ACH-000512,-0.07802912023910001
ACH-000516,-0.141602978602
ACH-000517,-0.163037019244
ACH-000518,-0.30051113568000004
ACH-000520,-0.254877642615
ACH-000521,-0.351092747232
ACH-000522,-0.137603195101
ACH-000524,-0.316348785848
ACH-000527,-0.041395902735000004
ACH-000528,-0.300634674489
ACH-000537,-0.00558440075832
ACH-000541,-0.10692657595
ACH-000542,-0.240192181228
ACH-000544,-0.22822876705400003
ACH-000545,-0.166185477728
ACH-000547,-0.34505540256300005
ACH-000548,-0.173220417175
ACH-000549,-0.245807687242
ACH-000550,-0.155114396395
ACH-000552,-0.12132737850400001
ACH-000556,-0.208267293061
ACH-000557,0.033758848872700004
ACH-000570,-0.0832346560386
ACH-000571,-0.133882547331
ACH-000573,-0.3221497034
ACH-000576,-0.13538027978
ACH-000580,-0.07043471081330001
ACH-000584,-0.11144035903100001
ACH-000585,-0.043875808101500005
ACH-000588,-0.137558796863
ACH-000589,-0.22060310045499998
ACH-000591,-0.117471982589
ACH-000593,-0.185510099531
ACH-000600,0.004323516435970001
ACH-000601,-0.140643257508
ACH-000604,0.026231370874299997
ACH-000605,-0.2116919217
ACH-000606,0.0772800960426
ACH-000608,-0.112423630284
ACH-000614,-0.41501163279500003
ACH-000616,-0.10857245090600001
ACH-000618,-0.0705328513981
ACH-000619,-0.0459724446074
ACH-000620,-0.19476315146200002
ACH-000621,-0.108162781012
ACH-000622,-0.103470849169
ACH-000623,-0.145006628906
ACH-000624,-0.184132527188
ACH-000627,-0.22943796076099998
ACH-000630,-0.159376954555
ACH-000632,-0.037259372750699994
ACH-000633,-0.0919287900746
ACH-000637,0.0473469512368
ACH-000638,-0.245047624031
ACH-000646,-0.0982324834505
ACH-000647,-0.17906420710999998
ACH-000648,-0.10169032039300001
ACH-000649,-0.175417918784
ACH-000651,-0.160103181363
ACH-000652,-0.103474265193
ACH-000653,-0.21312589524099998
ACH-000657,-0.233312182231
ACH-000658,-0.333594501903
ACH-000661,-0.09983515911679999
ACH-000662,0.0204215936006
ACH-000663,-0.293731300752
ACH-000665,-0.012577330262
ACH-000671,-0.172812228046
ACH-000673,-0.0938385587812
ACH-000676,-0.228705259265
ACH-000677,-0.101640955884
ACH-000681,-0.39779238252300003
ACH-000682,-0.0480690929368
ACH-000683,-0.010945738980499999
ACH-000684,-0.118145520226
ACH-000688,0.00369614096719
ACH-000693,-0.0518359434927
ACH-000694,-0.07072037677630001
ACH-000695,-0.42753318981
ACH-000696,-0.20933247471500002
ACH-000697,-0.478089147814
ACH-000699,-0.197698727437
ACH-000701,-0.38162396935599996
ACH-000706,-0.0914375166488
ACH-000711,-0.156079470162
ACH-000713,-0.102672109777
ACH-000714,-0.167779301789
ACH-000718,-0.281397386047
ACH-000720,-0.12704534928300001
