,MIIP (60672)
ACH-000237,-0.35643567295999995
ACH-000238,-0.417405695389
ACH-000243,-0.11508030285399999
ACH-000244,-0.204083601893
ACH-000246,-0.388202491089
ACH-000248,-0.380238814912
ACH-000250,-0.27062862635699997
ACH-000251,-0.22036023059300003
ACH-000253,-0.181719910548
ACH-000255,-0.292583587004
ACH-000256,-0.59539854162
ACH-000257,-0.44448951692500005
ACH-000258,-0.004433272113260001
ACH-000259,-0.16999778087499998
ACH-000260,-0.26783561402
ACH-000261,-0.166694141949
ACH-000262,-0.133239304752
ACH-000263,-0.11600039598300001
ACH-000264,-0.252498769479
ACH-000265,-0.0486970818628
ACH-000266,-0.160902777028
ACH-000272,-0.224662525705
ACH-000273,-0.0130129649283
ACH-000274,-0.255092385122
ACH-000277,-0.295141936461
ACH-000278,-0.29717809708
ACH-000279,-0.266861779864
ACH-000280,-0.05371617721580001
ACH-000281,-0.297610747097
ACH-000288,-0.262943716756
ACH-000291,-0.6776190279559999
ACH-000293,-0.22276751238899997
ACH-000294,0.00619707819637
ACH-000295,-0.34597824403800004
ACH-000296,-0.419958662565
ACH-000302,-0.26266102357500004
ACH-000304,-0.0309151580821
ACH-000307,-0.205679604278
ACH-000308,-0.127600954761
ACH-000310,0.0015900979263399999
ACH-000311,-0.128631646887
ACH-000312,-0.293096692502
ACH-000315,-0.39832699271099997
ACH-000316,-0.328988101764
ACH-000317,-0.487359458329
ACH-000318,-0.108434933436
ACH-000319,-0.173394315997
ACH-000320,-0.264126592894
ACH-000322,-0.188369087103
ACH-000323,-0.404640654142
ACH-000324,-0.105373619593
ACH-000329,-0.300965268925
ACH-000330,-0.245028001983
ACH-000331,-0.24445569774
ACH-000332,-0.372513764613
ACH-000334,-0.49346812005699997
ACH-000335,-0.21312281185899998
ACH-000336,-0.309584756973
ACH-000337,-0.0185123567267
ACH-000339,-0.109489657873
ACH-000341,-0.310029731884
ACH-000348,-0.137482924388
ACH-000350,-0.180449436518
ACH-000352,-0.18073624963100002
ACH-000356,-0.376563759409
ACH-000361,-0.0888674880731
ACH-000362,-0.169344249105
ACH-000363,-0.38611033375200005
ACH-000364,-0.16314057528200002
ACH-000365,-0.166236454838
ACH-000366,-0.596267379905
ACH-000368,-0.273710411469
ACH-000374,-0.23443958721500002
ACH-000375,0.021514750764599997
ACH-000376,-0.27103717586
ACH-000381,-0.150724902065
ACH-000383,-0.0860560862793
ACH-000387,-0.435876958558
ACH-000389,-0.227371827995
ACH-000390,-0.191626757181
ACH-000393,-0.08734685856589999
ACH-000395,-0.152235090183
ACH-000397,-0.164921767651
ACH-000401,-0.38546768253200003
ACH-000402,-0.000127553078613
ACH-000403,-0.12551537109799998
ACH-000404,-0.10690586806800001
ACH-000406,-0.117587745655
ACH-000407,-0.05546610531219999
ACH-000408,-0.396469702566
ACH-000410,-0.152246724593
ACH-000411,-0.279885924113
ACH-000414,-0.22733387655499998
ACH-000415,-0.122573094879
ACH-000416,-0.17248720801
ACH-000420,-0.26990853632
ACH-000421,-0.205782224164
ACH-000424,-0.18476075747499998
ACH-000425,-0.06843712236959999
ACH-000426,-0.0163590668217
ACH-000427,-0.7844518398070001
ACH-000433,-0.196294145022
ACH-000436,-0.31639291316999996
ACH-000444,-0.025923285131900002
ACH-000445,-0.312646930548
ACH-000448,-0.276147021313
ACH-000450,-0.295302749345
ACH-000452,-0.23538102491000001
ACH-000454,-0.141405566525
ACH-000458,-0.281191451832
ACH-000459,-0.246991839597
ACH-000460,-0.0989057930315
ACH-000461,-0.437351752395
ACH-000463,-0.17495064011300002
ACH-000464,-0.310980514934
ACH-000466,-0.34963876811899997
ACH-000467,-0.235204353138
ACH-000468,-0.100389655914
ACH-000469,-0.258684265084
ACH-000470,-0.17820966282499998
ACH-000471,-0.189508705687
ACH-000472,-0.17408899305999997
ACH-000473,-0.158403992036
ACH-000475,-0.270639438591
ACH-000476,-0.119794018696
ACH-000477,-0.185448335095
ACH-000480,-0.211807548796
ACH-000481,-0.185151105873
ACH-000483,-0.396478509235
ACH-000484,-0.40667898866700003
ACH-000485,-0.0185519477984
ACH-000486,-0.200462898587
ACH-000487,-0.550052295986
ACH-000488,-0.534882733115
ACH-000490,-0.350318855122
ACH-000491,-0.20903856811299998
ACH-000495,-0.288997240762
ACH-000496,-0.24438213308499998
ACH-000499,0.012921429927299999
ACH-000500,-0.382700291501
ACH-000502,-0.226310521358
ACH-000503,-0.345030605383
ACH-000505,-0.242160313436
ACH-000507,-0.320742700831
ACH-000510,-0.020066774546599997
ACH-000511,-0.278776815045
ACH-000512,-0.262450885992
ACH-000516,-0.0624480110717
ACH-000517,-0.201592832874
ACH-000518,-0.00823360823695
ACH-000520,-0.514348670578
ACH-000521,-0.19830938774
ACH-000522,-0.279516449398
ACH-000524,-0.191441407777
ACH-000527,-0.212799304804
ACH-000528,-0.18614579937
ACH-000537,-0.018093599849599996
ACH-000541,-0.390087777976
ACH-000542,-0.295605931153
ACH-000544,-0.478460486631
ACH-000545,-0.17087159937600002
ACH-000547,-0.625868017129
ACH-000548,-0.594852166787
ACH-000549,-0.116538623025
ACH-000550,-0.414340457308
ACH-000552,-0.218286226937
ACH-000556,-0.160760419561
ACH-000557,-0.195489624675
ACH-000570,-0.25157637154199997
ACH-000571,-0.392542050352
ACH-000573,0.0668127709969
ACH-000576,-0.373372717121
ACH-000580,-0.12387756189000002
ACH-000584,-0.607782025717
ACH-000585,-0.25570279475499996
ACH-000588,0.0389025726055
ACH-000589,-0.8762158505709999
ACH-000591,0.029788620726900004
ACH-000593,-0.48450477527400004
ACH-000600,-0.410944140892
ACH-000601,-0.220481433834
ACH-000604,-0.15303237109999998
ACH-000605,-0.223485227057
ACH-000606,-0.17043104953
ACH-000608,-0.272393969465
ACH-000614,-0.263780825795
ACH-000616,-0.053480337789
ACH-000618,-0.434078023718
ACH-000619,-0.33882847906900004
ACH-000620,-0.17855749960099998
ACH-000621,-0.303426896195
ACH-000622,-0.183273665764
ACH-000623,-0.308102493123
ACH-000624,-0.134047300664
ACH-000627,-0.150579263335
ACH-000630,-0.24036918511100003
ACH-000632,-0.245999796237
ACH-000633,-0.377525926601
ACH-000637,-0.165583181134
ACH-000638,-0.402644078316
ACH-000646,-0.170602398896
ACH-000647,-0.168755349332
ACH-000648,-0.391759690154
ACH-000649,-0.240237147922
ACH-000651,-0.114178620275
ACH-000652,-0.38082478456600005
ACH-000653,-0.350850282128
ACH-000657,-0.429018393696
ACH-000658,-0.176713803139
ACH-000661,-0.17652841029199998
ACH-000662,-0.14539135874700002
ACH-000663,-0.36425474610299996
ACH-000665,-0.165032236385
ACH-000671,-0.33710518141400003
ACH-000673,-0.146524063966
ACH-000676,-0.181506004598
ACH-000677,-0.289871736261
ACH-000681,-0.204414374624
ACH-000682,-0.316735949336
ACH-000683,-0.8340011964280001
ACH-000684,-0.105854593253
ACH-000688,-0.55426431224
ACH-000693,-0.324152367749
ACH-000694,-0.321785126287
ACH-000695,0.00372728850128
ACH-000696,-0.199513885291
ACH-000697,-0.12205486603700001
ACH-000699,-0.32554157065
ACH-000701,-0.061537114014800005
ACH-000706,-0.309597603554
ACH-000711,-0.151435728155
ACH-000713,-0.316990939398
ACH-000714,-0.23317030294100002
ACH-000718,-0.236445841589
ACH-000720,-0.0704639651412
ACH-000721,-0.27046649461100003
ACH-000724,-0.354077387895
ACH-000725,-0.0939767919952
ACH-000732,-0.640110619039
ACH-000734,-0.139019174208
ACH-000735,-0.39329828031400005
ACH-000736,-0.290273807158
ACH-000738,-0.348373600809
ACH-000746,-0.170220860815
ACH-000747,-0.145653935187
ACH-000748,-0.307664200134
ACH-000753,-0.16214192775
ACH-000756,-0.311028794452
ACH-000757,-0.268899464216
ACH-000758,-0.401236600109
ACH-000760,-0.235963140655
ACH-000763,-0.195307294874
ACH-000764,-0.173444483012
ACH-000765,-0.257664439571
ACH-000766,-0.161379463686
ACH-000767,-0.305600651477
ACH-000768,0.0322587399761
ACH-000769,-0.414515360914
ACH-000770,-0.13323030316099999
ACH-000771,-0.184417819977
ACH-000773,0.0245410574997
ACH-000776,-0.477627057482
ACH-000777,-0.247722127267
ACH-000778,-0.17951077267499999
ACH-000781,-0.224883551061
ACH-000782,-0.199549118664
ACH-000783,-0.257594555718
ACH-000784,-0.613446710401
ACH-000785,-0.34488218142399996
ACH-000787,-0.279872864203
ACH-000788,-0.15577684078600001
ACH-000791,-0.09561182175249999
ACH-000792,-0.258222204607
ACH-000794,-0.28970832268
ACH-000796,-0.190428469699
ACH-000799,-0.18387680478
ACH-000800,-0.433092601174
ACH-000802,-0.471429293108
ACH-000804,-0.154644735825
ACH-000805,-0.512118341738
ACH-000809,-0.1515505638
ACH-000810,-0.615359689906
ACH-000811,-0.316167558931
ACH-000817,-0.413274844631
ACH-000819,-0.223363677198
ACH-000820,0.210546912241
ACH-000821,0.23636379627700002
ACH-000822,-0.201440846822
ACH-000823,-0.704593687277
ACH-000824,-0.18414215266800002
ACH-000827,-0.140533299734
ACH-000829,-0.226147173063
ACH-000831,-0.195318360822
ACH-000832,-0.338583531074
ACH-000833,0.08750857816400001
ACH-000834,-0.206871210451
ACH-000835,0.0322728646549
ACH-000836,-0.08593900825269998
ACH-000837,-0.30533097596700004
ACH-000838,-0.499747366286
ACH-000839,-0.355763601033
ACH-000840,0.115916021916
ACH-000841,0.0199133785606
ACH-000843,-0.33091055941799996
ACH-000846,-0.233748369596
ACH-000847,-0.482773871638
ACH-000848,-0.214923153923
ACH-000849,-0.356543735541
ACH-000851,-0.0815796556894
ACH-000855,-0.22356135791600001
ACH-000856,-0.304160508628
ACH-000858,-0.47540479188600004
ACH-000859,-0.18497935370000002
ACH-000861,-0.148348384221
ACH-000862,-0.159042762571
ACH-000865,-0.20039483437
ACH-000866,-0.0825343172219
ACH-000867,-0.0748576576177
ACH-000869,-0.19281006366599998
ACH-000872,-0.257729047177
ACH-000873,-0.08815386679460001
ACH-000876,0.000161881542982
ACH-000878,-0.29369035285100004
ACH-000880,-0.363435813827
ACH-000881,-0.0290525880117
ACH-000882,-0.183501991607
ACH-000884,-0.14543157450400002
ACH-000885,-0.373736823196
ACH-000887,-0.220977150572
ACH-000888,-0.225176827215
ACH-000889,-0.12127986181
ACH-000890,-0.10650133494899999
ACH-000896,-0.0925840519227
ACH-000898,-0.0369747836106
ACH-000900,-0.0958522010819
ACH-000901,-0.187547721049
ACH-000905,-0.19448691675299998
ACH-000906,-0.166207352809
ACH-000907,-0.36159199801799996
ACH-000910,-0.201135834066
ACH-000911,-0.04282057778850001
ACH-000912,-0.258626779619
ACH-000913,-0.37824243047300005
ACH-000915,-0.408209226905
ACH-000916,-0.36225728458800005
ACH-000917,-0.34891922907399997
ACH-000921,-0.210090150963
ACH-000924,-0.34573393347
ACH-000926,-0.337706194061
ACH-000928,-0.529415902266
ACH-000929,-0.432059014998
ACH-000932,-0.502237242858
ACH-000935,-0.15605479642
ACH-000936,-0.139701931061
ACH-000937,-0.198718250253
ACH-000938,-0.07677029914580001
ACH-000939,-0.09541484138919999
ACH-000941,-0.12480960576300001
ACH-000943,-0.166678181007
ACH-000946,-0.131034268531
ACH-000947,-0.143879624062
ACH-000948,-0.21086340855799998
ACH-000950,-0.33318489198
ACH-000953,-0.108247695704
ACH-000957,-0.072275197503
ACH-000958,-0.222059299454
ACH-000960,-0.156131957916
ACH-000963,-0.118465138111
ACH-000968,-0.00789598425973
ACH-000969,-0.25922915788
ACH-000973,0.012172906277600001
ACH-000974,-0.301820268111
ACH-000975,-0.184269159476
ACH-000976,-0.0665942063039
ACH-000978,-0.544766829905
ACH-000980,-0.134926297766
ACH-000984,0.09641555016650001
ACH-000986,-0.164457094105
ACH-000988,-0.124387504773
ACH-000993,-0.327289215124
ACH-000994,-0.249355964456
ACH-000996,-0.0740401117838
ACH-001001,-0.241614084868
ACH-001020,-0.602003994614
ACH-001028,-0.144593404525
ACH-001031,-0.280288502337
ACH-001038,-0.249200012031
ACH-001048,-0.145811715907
ACH-001050,-0.19222057701099998
ACH-001053,-0.34117929206000003
ACH-001054,-0.236011691766
ACH-001061,-0.255410529593
ACH-001067,-0.29937436027
ACH-001075,-0.360450439784
ACH-001096,-0.133978308099
ACH-001128,-0.558852949998
ACH-001134,-0.198881329777
ACH-001151,-0.127163193094
ACH-001163,-0.341180866403
ACH-001164,-0.11909980107999998
ACH-001173,-0.104589733634
ACH-001183,0.0275556089829
ACH-001184,-0.174113224337
ACH-001190,-0.25835993134
ACH-001192,-0.20691898388399999
ACH-001193,0.126834302695
ACH-001196,-0.12800087131899998
ACH-001197,-0.329199327489
ACH-001205,-0.24102952942400002
ACH-001211,-0.7294074051389999
ACH-001212,-0.0318965426346
ACH-001228,-0.382178518541
ACH-001232,-0.028994114769200004
ACH-001239,-0.293867698801
ACH-001274,-0.220085309034
ACH-001275,-0.210349660611
ACH-001277,0.0049971008985299995
ACH-001278,-0.406888508769
ACH-001280,-0.31005882563000003
ACH-001283,-0.233244690657
ACH-001289,-0.47315899010799994
ACH-001295,-0.149444419111
ACH-001300,-0.11614421363500001
ACH-001301,-0.266175785089
ACH-001302,-0.34600621092100003
ACH-001303,-0.038732989523499996
ACH-001306,-0.355905900713
ACH-001318,-0.0680217429466
ACH-001322,-0.36766279113000006
ACH-001328,-0.300000794974
ACH-001332,-0.503567770485
ACH-001333,-0.07087588470669999
ACH-001336,-0.467225642302
ACH-001340,-0.18691409240899998
ACH-001346,-0.344067742385
ACH-001353,-0.09846163969499999
ACH-001354,-0.21794758432599998
ACH-001367,-0.5540314447320001
ACH-001368,-0.21542964205200002
ACH-001374,0.12261380757099999
ACH-001375,-0.135126636568
ACH-001377,-0.277607444228
ACH-001380,-0.299238793952
ACH-001391,-0.133725682105
ACH-001407,-0.0265700960838
ACH-001408,-0.141768788225
ACH-001413,-0.167780258541
ACH-001430,-0.0740324818034
ACH-001431,-0.168958461364
ACH-001450,-0.382030121693
ACH-001496,-0.157053509703
ACH-001500,-0.26934966957400003
ACH-001521,-0.628700138122
ACH-001523,-0.344245285687
ACH-001532,-0.248240620684
ACH-001536,-0.339541486442
ACH-001550,-0.198606389601
ACH-001552,-0.00380670116805
ACH-001554,-0.266803510924
ACH-001645,-0.545637943117
ACH-001654,-0.224685746407
ACH-001715,0.036328678891
ACH-001735,-0.00316665552526
ACH-001736,0.129846030188
ACH-001737,-0.381323106801
ACH-001740,-0.540938115057
ACH-001745,-0.567138605779
ACH-001750,-0.595377132593
ACH-001765,-0.106733030023
ACH-001956,-0.133059393094
ACH-001957,-0.272613739643
