,TOX (9760)
ACH-000004,-0.080797317566
ACH-000007,0.050509662781400004
ACH-000009,-0.047492405333000004
ACH-000011,0.10712658528300001
ACH-000012,-0.20641760325599998
ACH-000013,-0.022534814416200002
ACH-000014,-0.0909655661826
ACH-000015,0.0772355227702
ACH-000017,-0.23946270524799998
ACH-000018,-0.146196285252
ACH-000019,0.116774644202
ACH-000021,0.0367483233781
ACH-000022,-0.10712866586200001
ACH-000025,-0.233438971162
ACH-000028,-0.029179061900299997
ACH-000030,-0.0261467276001
ACH-000035,-0.104368151228
ACH-000036,0.00335453218473
ACH-000037,-0.107586903773
ACH-000039,-0.0390387811248
ACH-000040,0.04272476061219999
ACH-000041,-0.192223231042
ACH-000042,-0.053650567784400006
ACH-000045,-0.0799266413747
ACH-000047,0.055232624469499995
ACH-000052,0.0100582850286
ACH-000053,-0.11353423098200001
ACH-000054,-0.123307277509
ACH-000055,0.0625489825751
ACH-000060,-0.14529442384299998
ACH-000067,0.0412938762716
ACH-000070,-0.208533334283
ACH-000075,-0.315836930026
ACH-000078,-0.23636570088599998
ACH-000082,0.117239130189
ACH-000085,-0.027027157530099995
ACH-000086,0.075254686222
ACH-000087,-0.119559784507
ACH-000092,0.00434542350089
ACH-000095,0.13096191534
ACH-000097,-0.026817163329799998
ACH-000098,0.0891532060269
ACH-000099,-0.10269722421399999
ACH-000108,0.0406166578206
ACH-000113,-0.09594408502219999
ACH-000115,-0.0702098379953
ACH-000116,-0.0432851626464
ACH-000118,0.058176335148599996
ACH-000120,-0.269349245501
ACH-000123,-0.115020134307
ACH-000127,0.0125052525942
ACH-000128,0.00192068939418
ACH-000132,0.129506906966
ACH-000133,-0.17044876778299997
ACH-000137,0.0674749109522
ACH-000138,0.0802135960732
ACH-000142,0.0641509918202
ACH-000143,0.0364404584746
ACH-000146,-0.034864864236099996
ACH-000148,-0.038997025913699995
ACH-000150,-0.18590861493
ACH-000152,-0.0222774803248
ACH-000153,-0.226909338538
ACH-000159,0.05386501110169999
ACH-000160,0.16931997682799999
ACH-000163,-0.12401432717800001
ACH-000167,0.705625520201
ACH-000168,-0.215320692964
ACH-000169,0.08167527520210001
ACH-000178,-0.0548721659444
ACH-000182,-0.128507065504
ACH-000183,-0.0439853549151
ACH-000188,0.0642335987493
ACH-000189,0.138881254343
ACH-000190,0.0460390543303
ACH-000198,-0.0839873372704
ACH-000204,-0.0382991698153
ACH-000206,-0.19483532982500001
ACH-000207,-0.055588621421999995
ACH-000211,-0.0394178018511
ACH-000215,-0.0285471120058
ACH-000221,-0.0186036032332
ACH-000222,0.0656532035901
ACH-000223,-0.0463100719324
ACH-000226,0.04280283754269999
ACH-000227,-0.28961887119
ACH-000228,-0.105075598926
ACH-000231,0.0159626129434
ACH-000232,0.0375205312906
ACH-000233,-0.0160847964876
ACH-000234,-0.0479425230623
ACH-000235,-0.0662396170406
ACH-000237,-0.136133356154
ACH-000238,0.134918694801
ACH-000243,-0.0016887896521900001
ACH-000244,0.20756258727200003
ACH-000246,-0.0516720212043
ACH-000248,-0.21482655317899998
ACH-000250,-0.0033418728482
ACH-000251,-0.008764299603
ACH-000253,0.113156890122
ACH-000255,-0.0390539383873
ACH-000256,0.183059637788
ACH-000257,-0.31062386977
ACH-000258,-0.625274029149
ACH-000259,-0.0352275872215
ACH-000260,-0.0823804454395
ACH-000261,-0.17983284684599998
ACH-000262,-0.332469786737
ACH-000263,-0.0158281796777
ACH-000264,-0.122016868847
ACH-000265,-0.179082474624
ACH-000266,-0.0464313645744
ACH-000272,-0.0213532583349
ACH-000273,-0.116206005949
ACH-000274,-0.06834736365880001
ACH-000277,0.181492103999
ACH-000278,-0.034209276523700004
ACH-000279,0.0370106799293
ACH-000280,0.10205382824100001
ACH-000281,-0.027584735337099996
ACH-000288,0.0382194934815
ACH-000291,-0.143498659906
ACH-000293,-0.27278956743099997
ACH-000294,-0.0354995980618
ACH-000295,-0.08978870533510001
ACH-000296,0.0799146871713
ACH-000302,-0.045779263195599995
ACH-000304,0.0611623850735
ACH-000307,0.0222172599614
ACH-000308,-0.06590875587299999
ACH-000310,-0.0404747737799
ACH-000311,-0.150762491118
ACH-000312,-0.0210930293238
ACH-000315,-0.0939539953809
ACH-000316,0.107896399221
ACH-000317,-0.192744227831
ACH-000318,-0.021535371962799997
ACH-000319,-0.0199087346622
ACH-000320,0.0666724785958
ACH-000322,0.203867195128
ACH-000323,-0.135997211998
ACH-000324,-0.203933656917
ACH-000329,-0.010181088078700001
ACH-000330,-0.039908079134800004
ACH-000331,-0.0234482620249
ACH-000332,-0.020187541615799998
ACH-000334,-0.9147663483490001
ACH-000335,0.23556207306999996
ACH-000336,-0.211022995634
ACH-000337,-0.08972675650810001
ACH-000339,-0.07765153447630001
ACH-000341,-0.40579262674500005
ACH-000348,-0.0644765616833
ACH-000350,0.0203065091697
ACH-000352,-0.37108526076
ACH-000356,0.104976136263
ACH-000361,-0.0862133882504
ACH-000362,-0.14270374428899998
ACH-000363,-0.115938708344
ACH-000364,-0.043957975547400004
ACH-000365,-0.853075931444
ACH-000366,0.0631612182482
ACH-000368,0.00798140492162
ACH-000374,0.139076327565
ACH-000375,-0.09972210756010001
ACH-000376,-0.0342210844118
ACH-000381,-0.00576261929637
ACH-000383,-0.0316237938859
ACH-000387,0.008863340950950002
ACH-000389,-0.11488261237099999
ACH-000390,-0.0368580466517
ACH-000393,0.0496826121683
ACH-000395,0.0302158588002
ACH-000397,0.06877657371399999
ACH-000401,-0.15980371572899998
ACH-000402,0.0986695755246
ACH-000403,-0.007461576736600001
ACH-000404,0.181446420319
ACH-000406,-0.0348330794407
ACH-000407,0.16052187113299998
ACH-000408,-0.015496594026
ACH-000410,-0.046785897191699996
ACH-000411,-0.044623690416800005
ACH-000414,-0.18751613894000002
ACH-000415,0.140006304808
ACH-000416,0.00222013662203
ACH-000420,0.146575197224
ACH-000421,-0.18452795891899998
ACH-000424,-0.0396111726681
ACH-000425,-0.0780014341784
ACH-000426,0.0912342552321
ACH-000427,0.270985127102
ACH-000433,-0.17981189895999997
ACH-000436,0.170571885185
ACH-000444,0.0574409015644
ACH-000445,0.0293922312973
ACH-000448,-0.129537779111
ACH-000450,0.20099366413699998
ACH-000452,0.00461741786335
ACH-000454,0.0666714840898
ACH-000458,0.033150151771
ACH-000459,0.115003964836
ACH-000460,0.09105834196830001
ACH-000461,-0.00466847735871
ACH-000463,0.0116731735501
ACH-000464,-0.229983465661
ACH-000466,0.08085068103950001
ACH-000467,0.030590968584599997
ACH-000468,0.138519303886
ACH-000469,-0.048688941047
ACH-000470,-0.0008837622367230001
ACH-000471,-0.021677306336599998
ACH-000472,-0.207459094803
ACH-000473,-0.0804256635079
ACH-000475,-0.023973221109500002
ACH-000476,0.062472254602199996
ACH-000477,-0.227847454348
ACH-000480,0.17972009647700002
ACH-000481,0.196943360936
ACH-000483,0.18652834265999998
ACH-000484,0.0148944623802
ACH-000485,0.052204404157600005
ACH-000486,-0.0186757540433
ACH-000487,-0.103889434835
ACH-000488,0.0175524218303
ACH-000490,-0.12891140952400001
ACH-000491,-0.216383192729
