,LAMA3 (3909)
ACH-000004,0.023031365019099997
ACH-000007,-0.281851603246
ACH-000009,0.0196114804544
ACH-000011,0.11387804416899999
ACH-000012,-0.156455926291
ACH-000013,-0.0781192473947
ACH-000014,0.0389119860939
ACH-000015,-0.24423712406
ACH-000017,-0.0995079436026
ACH-000018,-0.0020982392338800004
ACH-000019,-0.252242368592
ACH-000021,-0.0360489838675
ACH-000022,0.0177172763896
ACH-000025,-0.324804434325
ACH-000028,-0.221438908805
ACH-000030,-0.0313105547284
ACH-000035,-0.160733787408
ACH-000036,-0.0104459995848
ACH-000037,-0.193468164965
ACH-000039,-0.00343866238817
ACH-000040,0.110552975635
ACH-000041,0.00639699515668
ACH-000042,-0.187688392997
ACH-000045,-0.07294948259039999
ACH-000047,-0.0526908914874
ACH-000052,-0.0492989926533
ACH-000053,-0.102437231907
ACH-000054,-0.0385324163554
ACH-000055,-0.056394475014500005
ACH-000060,-0.276704465555
ACH-000067,-0.029363934483400002
ACH-000070,0.09058639816530001
ACH-000075,-0.0699373993574
ACH-000078,0.00025234406381000003
ACH-000082,-0.18288863144200002
ACH-000085,-0.0668612396127
ACH-000086,0.061428747662399995
ACH-000087,-0.146973039271
ACH-000092,-0.07793552112800001
ACH-000095,-0.025652370543400003
ACH-000097,-0.0534794941633
ACH-000098,0.016464213026600002
ACH-000099,-0.122544547294
ACH-000108,-0.0717874709607
ACH-000113,-0.101723555206
ACH-000115,0.015491874774499998
ACH-000116,-0.09598518682460001
ACH-000118,-0.07750458059210001
ACH-000120,-0.166731935915
ACH-000123,0.0162986366941
ACH-000127,0.0035821436856599996
ACH-000128,0.0133199096049
ACH-000132,-0.14053865172
ACH-000133,-0.109871396405
ACH-000137,-0.164880986653
ACH-000138,-0.09448062816860002
ACH-000142,-0.227904846814
ACH-000143,-0.20092632071199998
ACH-000146,-0.029994717396400004
ACH-000148,0.0883229595455
ACH-000150,0.07438877291639999
ACH-000152,0.0456671781147
ACH-000153,-0.014432971014799999
ACH-000159,-0.159043423289
ACH-000160,-0.316369487022
ACH-000163,-0.05878297809619999
ACH-000167,-0.40733673745
ACH-000168,-0.16774561087200002
ACH-000169,-0.0826629702086
ACH-000178,-0.030706370854500002
ACH-000182,-0.0807812620888
ACH-000183,0.08414013965
ACH-000188,0.09376778758689999
ACH-000189,-0.051615312641699995
ACH-000190,0.0603825007094
ACH-000198,-0.09904511341389999
ACH-000204,0.298016964853
ACH-000206,-0.0931080765322
ACH-000207,0.517006632729
ACH-000211,-0.0746333777911
ACH-000215,-0.233036355331
ACH-000221,0.0508299104944
ACH-000222,-0.23385899888099998
ACH-000223,-0.0519561373596
ACH-000226,-0.21986558733199998
ACH-000227,-0.0674750342859
ACH-000228,-0.448344780148
ACH-000231,-0.0037624872841400003
ACH-000232,-0.29589884467300004
ACH-000233,0.008581395148979999
ACH-000234,-0.250680436573
ACH-000235,-0.0879227047536
ACH-000237,-0.00653142480707
ACH-000238,-0.046924944538900004
ACH-000243,-0.18032199737100002
ACH-000244,-0.149535200673
ACH-000246,-0.21089216951200002
ACH-000248,-0.0157117498353
ACH-000250,-0.151981598837
ACH-000251,0.264843105554
ACH-000253,-0.05844468650830001
ACH-000255,-0.164909486243
ACH-000256,0.110906141744
ACH-000257,-0.20415075932399998
ACH-000258,-0.126310342241
ACH-000259,-0.17079980936
ACH-000260,0.0179453937397
ACH-000261,-0.100871650908
ACH-000262,-0.386362858064
ACH-000263,-0.222986440888
ACH-000264,-0.101086856472
ACH-000265,-0.194432628524
ACH-000266,-0.08243797338339999
ACH-000272,-0.0595131944819
ACH-000273,-0.0038100478830900004
ACH-000274,-0.117428650582
ACH-000277,0.0574805003464
ACH-000278,0.011088838177
ACH-000279,-0.0342451888232
ACH-000280,-0.30062823546399997
ACH-000281,-0.0891502317533
ACH-000288,-0.10387753333699999
ACH-000291,-0.08680991784910001
ACH-000293,-0.055209577464500004
ACH-000294,0.204575109362
ACH-000295,-0.0989420330542
ACH-000296,-0.119439841436
ACH-000302,-0.139451165853
ACH-000304,-0.16517388984099998
ACH-000307,-0.0997295573326
ACH-000308,-0.0984765849058
ACH-000310,-0.320361837617
ACH-000311,-0.244738043018
ACH-000312,-0.11123814513800001
ACH-000315,0.121455744344
ACH-000316,0.0211031699149
ACH-000317,-0.0744329321539
ACH-000318,-0.0702066249768
ACH-000319,-0.13040826055
ACH-000320,-0.103641042147
ACH-000322,-0.0218573756947
ACH-000323,-0.053162418495300005
ACH-000324,-0.104644287351
ACH-000329,-0.027873195177599997
ACH-000330,-0.24144664204500002
ACH-000331,-0.08826703807250001
ACH-000332,-0.19209160223400001
ACH-000334,-0.022664026083900002
ACH-000335,0.340970157866
ACH-000336,0.232643020291
ACH-000337,-0.180746128072
ACH-000339,0.00635980147698
ACH-000341,-0.058220088997
ACH-000348,-0.0814070479608
ACH-000350,-0.0016903083705899998
ACH-000352,-0.108574331235
ACH-000356,-0.36501031239799997
ACH-000361,-0.0936382131222
ACH-000362,-0.032843504918800004
ACH-000363,-0.224784362239
ACH-000364,-0.123083316871
ACH-000365,0.0126571043735
ACH-000366,-0.234837439976
ACH-000368,-0.30434193660799996
ACH-000374,-0.0409009605405
ACH-000375,-0.0960982407842
ACH-000376,-0.027925519862799997
ACH-000381,-0.23959479578200002
ACH-000383,-0.0722773524713
ACH-000387,-0.0113353470462
ACH-000389,-0.128211559586
ACH-000390,-0.234781439389
ACH-000393,-0.0257765751249
ACH-000395,0.0695965830096
ACH-000397,-0.28458105529399996
ACH-000401,0.0170739684863
ACH-000402,-0.10043856673800002
ACH-000403,0.00184063713266
ACH-000404,0.219569459784
ACH-000406,-0.0850492144508
ACH-000407,-0.0898583706297
ACH-000408,0.0481972322854
ACH-000410,0.016021003199700002
ACH-000411,-0.07322214415610001
ACH-000414,-0.0803641343621
ACH-000415,-0.14743660370699999
ACH-000416,-0.19907245740200002
ACH-000420,-0.0764580559742
ACH-000421,-0.0195695473904
ACH-000424,-0.16963716319299998
ACH-000425,-0.153893919474
ACH-000426,-0.129308065588
ACH-000427,-0.0654515921096
ACH-000433,-0.23482208465999999
ACH-000436,0.07572443842349999
ACH-000444,-0.268402664402
ACH-000445,-0.13254325662
ACH-000448,-0.201077644049
ACH-000450,0.13634494759000002
ACH-000452,-0.30063496659
ACH-000454,0.0911883918883
ACH-000458,-0.011690537568700001
ACH-000459,-0.00681283517488
ACH-000460,-0.10095973701500001
ACH-000461,-0.0451667560124
ACH-000463,-0.135869914008
ACH-000464,-0.0700847998279
ACH-000466,-0.140281101107
ACH-000467,-0.161893025478
ACH-000468,-0.20595867888900002
ACH-000469,0.0254246759691
ACH-000470,-0.222687174779
ACH-000471,-0.067405527059
ACH-000472,-0.106402769388
ACH-000473,-0.0958779311222
ACH-000475,-0.24677523402600002
ACH-000476,-0.04872953664969999
ACH-000477,0.00904129617598
ACH-000480,-0.09475824579129999
ACH-000481,0.17831680837699998
ACH-000483,-0.164519238394
ACH-000484,-0.520646052074
ACH-000485,-0.011200346888700002
ACH-000486,-0.140357165097
ACH-000487,-0.043390528512199995
ACH-000488,-0.07874707336610001
ACH-000490,-0.158594359115
ACH-000491,0.09824820536119999
ACH-000495,-0.116678483444
ACH-000496,-0.0294599616731
ACH-000499,0.148522694116
ACH-000500,-0.336933176155
ACH-000502,-0.177465958676
ACH-000503,-0.0617903501352
ACH-000505,-0.10861954584200001
ACH-000507,-0.0544976118764
ACH-000510,-0.032368844897599995
ACH-000511,-0.032898572448400006
ACH-000512,-0.00376666689978
ACH-000516,-0.09086077215
ACH-000517,-0.0238197934491
ACH-000518,-0.006151566859899999
ACH-000520,-0.19783905317000003
ACH-000521,0.00643169342145
ACH-000522,-0.120734622778
ACH-000524,-0.0365391277157
ACH-000527,-0.0815105618412
ACH-000528,-0.0477497104675
ACH-000537,-0.21346769131999999
ACH-000541,0.148507526407
ACH-000542,-0.0933128998556
ACH-000544,-0.24947236666900002
ACH-000545,-0.285749496762
ACH-000547,-0.212502385802
ACH-000548,-0.25684879015
ACH-000549,0.168001840881
ACH-000550,-0.0362299387865
ACH-000552,-0.19652235222
ACH-000556,-0.17770772140399999
ACH-000557,-0.156771836457
ACH-000570,-0.08211487109969999
ACH-000571,0.056608332086500006
ACH-000573,-0.00925588673768
ACH-000576,-0.0677284240359
ACH-000580,-0.126789805341
ACH-000584,-0.0973421236094
ACH-000585,-0.05498266916180001
ACH-000588,-0.013902579191299998
ACH-000589,0.06697650859109999
ACH-000591,-0.09080829570530001
ACH-000593,0.0065230042158
ACH-000600,-0.212649845399
ACH-000601,-0.06609938718780001
ACH-000604,0.0312995330375
ACH-000605,-0.279724782656
ACH-000606,-0.21505485086800002
ACH-000608,-0.0323537802708
ACH-000614,0.10545301492499999
ACH-000616,0.0245772477197
ACH-000618,-0.10695350128900001
ACH-000619,0.0908748307587
ACH-000620,0.100460621753
ACH-000621,-0.129554599671
ACH-000622,-0.244329618567
ACH-000623,-0.226986934754
ACH-000624,-0.049488500807499995
ACH-000627,0.125044315921
ACH-000630,-0.09297146477910001
ACH-000632,0.085767774977
ACH-000633,0.0901588937322
ACH-000637,-0.0361760888051
ACH-000638,-0.197586128747
ACH-000646,-0.431754905833
ACH-000647,-0.0824348573331
ACH-000648,0.0451328434269
ACH-000649,-0.08227630474889999
ACH-000651,-0.24482680785900002
ACH-000652,0.0520225667065
ACH-000653,-0.192125877177
ACH-000657,-0.131459233321
ACH-000658,0.00838746733595
ACH-000661,-0.15411062062
ACH-000662,0.039967262514699994
ACH-000663,-0.25739847238
ACH-000665,0.0378360032839
ACH-000671,0.038715155981800004
ACH-000673,-0.120551910179
ACH-000676,-0.227214626734
ACH-000677,-0.196185483656
ACH-000681,-0.284332977678
ACH-000682,-0.141039420352
ACH-000683,-0.0334361272078
ACH-000684,-0.38624184107299997
ACH-000688,-0.0448203184872
ACH-000693,-0.054820128338
ACH-000694,-0.12829033589299998
ACH-000695,0.137364294404
ACH-000696,-0.0845548244317
ACH-000697,-0.0173701302952
ACH-000699,-0.151293420638
ACH-000701,-0.0705082629649
ACH-000706,-0.0456415638272
ACH-000711,-0.205400053583
ACH-000713,0.126690748991
ACH-000714,-0.085635932118
ACH-000718,-0.24076226169300002
ACH-000720,-0.0616923648695
ACH-000721,-0.0021222086726
ACH-000724,-0.0321385258417
ACH-000725,0.0228768753875
ACH-000732,-0.34867415004600005
ACH-000734,-0.06200702193519999
ACH-000735,-0.252982201875
ACH-000736,-0.387428244908
ACH-000738,-0.0398850709839
ACH-000746,0.218775790064
ACH-000747,0.139111127345
ACH-000748,-0.0130796480207
ACH-000753,-0.034561236624800006
ACH-000756,-0.064967293121
ACH-000757,0.0537609505431
ACH-000758,-0.268640974986
ACH-000760,-0.117448532928
ACH-000763,-0.175597530465
ACH-000764,-0.346500344645
ACH-000765,0.0178927190017
ACH-000766,-0.369744076712
ACH-000767,-0.143819373342
ACH-000768,-0.043630115561899996
ACH-000769,0.0161354614911
ACH-000770,-0.12184206014
ACH-000771,-0.37592907631399997
ACH-000773,-0.09297589557939999
ACH-000776,0.278184994831
ACH-000777,-0.0688042271679
ACH-000778,-0.378364264982
ACH-000781,-0.139920120083
ACH-000782,-0.118337146669
ACH-000783,0.00548701785121
ACH-000784,-0.178043386259
ACH-000785,-0.189105351646
ACH-000787,-0.147822269727
ACH-000788,-0.0556737392564
ACH-000791,-0.109042152936
ACH-000792,-0.206627554799
ACH-000794,-0.20116924061500002
ACH-000796,-0.07053211369319999
ACH-000799,-0.12360027028899999
ACH-000800,-0.261877719917
ACH-000802,-0.21202263398899998
ACH-000804,-0.023748332416599998
ACH-000805,-0.053286129272499996
ACH-000809,-0.259272540291
ACH-000810,0.2232919927
ACH-000811,0.0184571053415
ACH-000817,0.07148808855380001
ACH-000819,-0.19736857338599997
ACH-000820,-0.051962509545
ACH-000821,-0.119068970679
ACH-000822,-0.0194877927839
ACH-000823,-0.0896600387709
ACH-000824,-0.21076843362199998
ACH-000827,-0.03653088063169999
ACH-000829,-0.15448214592700002
ACH-000831,-0.0403755277801
ACH-000832,0.052908114679199994
ACH-000833,-0.0361795478124
ACH-000834,-0.119793729771
ACH-000835,-0.198676890506
ACH-000836,-0.178127234582
ACH-000837,-0.1435408638
ACH-000838,-0.007132048725020001
ACH-000839,-0.14098512630100002
ACH-000840,-0.26297097968
ACH-000841,-0.22032172607099998
ACH-000843,0.08627900575689999
ACH-000846,-0.00988307884153
ACH-000847,0.113530821319
ACH-000848,0.0607992288555
ACH-000849,-0.0749872083821
ACH-000851,-0.11119821661399999
ACH-000855,-0.022791841775799997
ACH-000856,-0.0245986212377
ACH-000858,-0.314903677708
ACH-000859,-0.0160271329226
ACH-000861,-0.166036516305
ACH-000862,0.054419922984300005
ACH-000865,-0.0756984104199
ACH-000866,-0.043115734486699996
ACH-000867,-0.161828618714
ACH-000869,-0.04807618831069999
ACH-000872,0.0459253388724
ACH-000873,-0.0659316207075
ACH-000876,-0.301902863077
ACH-000878,-0.12160917079500001
ACH-000880,-0.0988580742334
ACH-000881,-0.03515683851819999
ACH-000882,0.027375782294200002
ACH-000884,0.07454057104760001
ACH-000885,-0.162968936288
ACH-000887,-0.234151948202
ACH-000888,0.026203050104099998
ACH-000889,0.23525548483800002
ACH-000890,-0.033041951023400004
ACH-000896,-0.0677518489562
ACH-000898,-0.11267168564300001
ACH-000900,0.0624818864936
ACH-000901,-0.116090269361
ACH-000905,0.0778011205605
ACH-000906,-0.10504698634500001
ACH-000907,-0.260719770162
ACH-000910,-0.014878814662799998
ACH-000911,-0.0544563431936
ACH-000912,-0.0808696864534
ACH-000913,0.12004941854000001
ACH-000915,-0.08034480037880001
ACH-000916,0.354934090894
ACH-000917,-0.179217337594
ACH-000921,-0.138504090428
ACH-000924,0.07299885662910001
ACH-000926,-0.128022801917
ACH-000928,-0.134573388687
ACH-000929,-0.14266951611099998
ACH-000932,0.030571033052400002
ACH-000935,-0.163554676736
ACH-000936,-0.0513011555504
ACH-000937,-0.106365519113
ACH-000938,-0.0524070584802
ACH-000939,-0.0606016900968
ACH-000941,-0.0680819116383
ACH-000943,-0.0070906172880799995
ACH-000946,-0.10595807381200001
ACH-000947,0.0324314158199
ACH-000948,-0.19455382898600002
ACH-000950,-0.282842084746
ACH-000953,0.115399606863
ACH-000957,0.0111127558295
ACH-000958,-0.147147790713
ACH-000960,-0.0571631572951
ACH-000963,-0.185079084861
ACH-000968,0.0283772673472
ACH-000969,-0.10000325485200001
ACH-000973,-0.0875132490836
ACH-000974,-0.0777776834046
ACH-000975,-0.291905966589
ACH-000976,-0.118306385103
ACH-000978,-0.019661394935900002
ACH-000980,-0.08795909628080001
ACH-000984,-0.130733238216
ACH-000986,0.0776286739105
ACH-000988,-0.108069041353
ACH-000993,-0.09828234725019999
ACH-000994,-0.014758548253
ACH-000996,-0.29079366373000004
ACH-001001,-0.0421090757156
ACH-001020,-0.29910609961199996
ACH-001028,0.014303167930399999
ACH-001031,-0.056647710953900005
ACH-001038,-0.12673692894000002
ACH-001048,0.0020450115868
ACH-001050,0.0745193679655
ACH-001053,0.040105704802699996
ACH-001054,-0.112039423011
ACH-001061,-0.114029458531
ACH-001067,-0.317702823557
ACH-001075,-0.19280486366900002
ACH-001096,-0.024145313442
ACH-001128,0.210159581728
ACH-001134,-0.0060911374597399995
ACH-001151,-0.108694088094
ACH-001163,-0.13592653442
ACH-001164,-0.242066166885
ACH-001173,-0.0048353577676
ACH-001183,-0.0865576725993
ACH-001184,-0.161794706098
ACH-001190,-0.026958316602699997
ACH-001192,-0.104568192903
ACH-001193,-0.14812807259299998
ACH-001196,-0.057981087672499994
ACH-001197,-0.21633846815299998
ACH-001205,-0.232691218986
ACH-001211,-0.254816400343
ACH-001212,-0.18139882995999998
