,ASTL (431705)
ACH-000630,-0.182220140951
ACH-000632,-0.21152122481400001
ACH-000633,-0.113968913089
ACH-000637,-0.189930732016
ACH-000638,-0.0834652427571
ACH-000646,-0.049270671606700005
ACH-000647,-0.10735204113199999
ACH-000648,0.0441658206051
ACH-000649,-0.124842673952
ACH-000651,-0.271719306809
ACH-000652,0.100563157263
ACH-000653,-0.09677171814649999
ACH-000657,-0.09178550713980001
ACH-000658,0.026278852946599998
ACH-000661,-0.140905970337
ACH-000662,0.15532678335300001
ACH-000663,-0.22815096177900002
ACH-000665,-0.119556039788
ACH-000671,-0.0780769958173
ACH-000673,-0.119105362248
ACH-000676,-0.177662196294
ACH-000677,-0.351095079852
ACH-000681,-0.00951604282459
ACH-000682,-0.223696914272
ACH-000683,-0.0845094435133
ACH-000684,-0.10803544634000002
ACH-000688,0.0623076063992
ACH-000693,-0.0736062765566
ACH-000694,-0.06477303749459999
ACH-000695,-0.172427857619
ACH-000696,-0.23333173491999998
ACH-000697,-0.212823736295
ACH-000699,-0.058591351964600004
ACH-000701,-0.0780714831835
ACH-000706,-0.176860768088
ACH-000711,-0.173129326685
ACH-000713,-0.228033613599
ACH-000714,0.019252037296299998
ACH-000718,0.0384308005201
ACH-000720,-0.194643985368
ACH-000721,-0.36223556821999997
ACH-000724,-0.0583796701248
ACH-000725,-0.408719776294
ACH-000732,-0.22409482541900003
ACH-000734,-0.145033140962
ACH-000735,-0.00486093886474
ACH-000736,-0.15589617748
ACH-000738,-0.122970059362
ACH-000746,-0.0895111939865
ACH-000747,-0.169253104965
ACH-000748,0.04734709832169999
ACH-000753,-0.06619221106819999
ACH-000756,-0.124538361658
ACH-000757,-0.22241366756900002
ACH-000758,-0.23875616436299998
ACH-000760,-0.153013464955
ACH-000763,-0.051605116123800004
ACH-000764,0.032450242391499996
ACH-000765,-0.240245612018
ACH-000766,-0.0229168671929
ACH-000767,-0.0678100576226
ACH-000768,-0.20052712638300002
ACH-000769,-0.201863827927
ACH-000770,-0.0944129465138
ACH-000771,-0.104936230099
ACH-000773,0.278858150094
ACH-000776,-0.231033986718
ACH-000777,-0.05434111383140001
ACH-000778,0.0326414823919
ACH-000781,-0.020463054373
ACH-000782,-0.048103046394100006
ACH-000783,-0.0368117003424
ACH-000784,-0.17881184719999998
ACH-000785,-0.0679367600985
ACH-000787,-0.058589058131900004
ACH-000788,-0.0257573159894
ACH-000791,-0.0958857536237
ACH-000792,-0.061020252249
ACH-000794,-0.0497655658131
ACH-000796,-0.11414053329900001
ACH-000799,-0.0443743911245
ACH-000800,0.007287644040560001
ACH-000802,-0.09435377661139999
ACH-000804,0.0972969626365
ACH-000805,0.129988034648
ACH-000809,0.0267032797181
ACH-000810,-0.442204585201
ACH-000811,-0.204477530396
ACH-000817,-0.319660707903
ACH-000819,-0.234643105862
ACH-000820,0.07005904935339999
ACH-000821,-0.418658310258
ACH-000822,0.0479249323471
ACH-000823,-0.0670440066299
ACH-000824,0.0578274325108
ACH-000827,-0.10666458482300001
ACH-000829,-0.0988447733607
ACH-000831,-0.131604404251
ACH-000832,-0.165739615424
ACH-000833,-0.117469270154
ACH-000834,-0.269269937026
ACH-000835,-0.0518474546749
ACH-000836,-0.11709653417600001
ACH-000837,-0.11009719736300001
ACH-000838,-0.0107782104216
ACH-000839,-0.136660745437
ACH-000840,-0.20058022266800002
ACH-000841,-0.128428318565
ACH-000843,-0.06490954464530001
ACH-000846,-0.037172881146300005
ACH-000847,-0.404626337049
ACH-000848,-0.211242453011
ACH-000849,-0.16948762921500002
ACH-000851,-0.259439901506
ACH-000855,-0.00376266046989
ACH-000856,-0.0836356024704
ACH-000858,-0.232908451427
ACH-000859,-0.322698701082
ACH-000861,-0.169477150436
ACH-000862,-0.010461962512499999
ACH-000865,-0.0900022217437
ACH-000866,0.017327620462799998
ACH-000867,-0.0341253155504
ACH-000869,-0.0361096581619
ACH-000872,-0.45845301382200004
ACH-000873,-0.054756047386600004
ACH-000876,-0.194978468661
ACH-000878,0.152955959863
ACH-000880,-0.005191634544319999
ACH-000881,0.0318891143822
ACH-000882,-0.039316698423699996
ACH-000884,-0.0471559062947
ACH-000885,-0.214498026112
ACH-000887,-0.28988216205899997
ACH-000888,-0.131812882846
ACH-000889,-0.120551043343
ACH-000890,0.07087489770449999
ACH-000896,-0.036181014156300005
ACH-000898,0.0676550569736
ACH-000900,-0.159093001055
ACH-000901,-0.011748435345100002
ACH-000905,-0.346208320002
ACH-000906,-0.11644235781300001
ACH-000907,0.17240260571
ACH-000910,-0.0295825552635
ACH-000911,-0.07295259262239999
ACH-000912,-0.21969853191999997
ACH-000913,-0.12048834085000001
ACH-000915,-0.21279776407099998
ACH-000916,0.129290693234
ACH-000917,-0.00659148441187
ACH-000921,-0.153308885117
ACH-000924,-0.17665330423
ACH-000926,0.0579219596465
ACH-000928,-0.171769875273
ACH-000929,-0.15957687136499998
ACH-000932,-0.107625268094
ACH-000935,0.038230321378900006
ACH-000936,-0.200137234574
ACH-000937,-0.16705674719
ACH-000938,-0.07461463343380001
ACH-000939,-0.218856218375
ACH-000941,-0.213410900486
ACH-000943,-0.11142173553899999
ACH-000946,-0.07455629198710001
ACH-000947,-0.179782244862
ACH-000948,0.0194926860481
ACH-000950,-0.103991344634
ACH-000953,-0.104858855242
ACH-000957,-0.12360755148600001
ACH-000958,0.198578314952
ACH-000960,-0.07598211730110001
ACH-000963,-0.169302705647
ACH-000968,0.0249397095466
ACH-000969,-0.28607282731999994
ACH-000973,-0.054452032629300005
ACH-000974,-0.175307682446
ACH-000975,-0.23359747465
ACH-000976,-0.018264776010099997
ACH-000978,-0.131809037677
ACH-000980,-0.113299262161
ACH-000984,-0.31328108318500003
ACH-000986,-0.008844372704149998
ACH-000988,-0.0984204055545
ACH-000993,-0.14587780445499998
ACH-000994,0.0461948242573
ACH-000996,-0.058697954216400006
ACH-001001,-0.0043812253394799995
ACH-001020,-0.236591785004
ACH-001028,-0.289797708816
ACH-001031,-0.0569339646934
ACH-001038,-0.11225498388499999
ACH-001048,-0.076428991318
ACH-001050,-0.1357503039
ACH-001053,0.0296554969645
ACH-001054,-0.0134264787979
ACH-001061,-0.00987791202619
ACH-001067,-0.250194339845
ACH-001075,0.258984948
ACH-001096,-0.0913624499021
ACH-001128,-0.0764389767118
ACH-001134,-0.101813347411
ACH-001151,-0.0199803425513
ACH-001163,-0.316372629178
ACH-001164,-0.08418061679330001
ACH-001173,-0.124557487078
ACH-001183,-0.041595031163099996
ACH-001184,-0.0483341731891
ACH-001190,-0.0334930688125
ACH-001192,-0.360601274039
ACH-001193,-0.231436048834
ACH-001196,-0.135273450801
ACH-001197,-0.0209177661004
ACH-001205,-0.121860526133
ACH-001211,-0.263338223094
ACH-001212,-0.242503806716
ACH-001228,-0.0280134417973
ACH-001232,-0.1252413702
ACH-001239,-0.168030187775
ACH-001274,-0.29374757388
ACH-001275,-0.205966565846
ACH-001277,-0.00704840593541
ACH-001278,-0.0968329446088
ACH-001280,-0.106635022505
ACH-001283,-0.206878386274
ACH-001289,0.056530289365
ACH-001295,-0.052775216422
ACH-001300,-0.216145474658
ACH-001301,0.00461487793724
ACH-001302,-0.00894052852338
ACH-001303,-0.151284833506
ACH-001306,-0.0513291283208
ACH-001318,-0.233011647718
ACH-001322,-0.09527930251460001
ACH-001328,-0.051914779505
ACH-001332,-0.38486311448399996
ACH-001333,-0.065081842001
ACH-001336,-0.198439489384
ACH-001340,-0.0352507420224
ACH-001346,-0.18176610060400003
ACH-001353,-0.043000378229400005
ACH-001354,0.136427741102
ACH-001367,-0.0929110134231
ACH-001368,-0.24005503300099998
ACH-001374,-0.043380789516
ACH-001375,0.0115697994324
ACH-001377,-0.150858478108
ACH-001380,-0.226901743383
ACH-001391,-0.0306284803491
ACH-001407,0.0594633087455
ACH-001408,0.0114011583345
ACH-001413,0.061944707545499994
ACH-001430,-0.290274959839
ACH-001431,-0.284104827843
ACH-001450,-0.131281493546
ACH-001496,-0.0617503313791
ACH-001500,-0.169264029695
ACH-001521,-0.0694834866678
ACH-001523,-0.0672647472973
ACH-001532,-0.0670680248586
ACH-001536,-0.08221190541079999
ACH-001550,0.0655332582086
ACH-001552,-0.105099601962
ACH-001554,-0.053020447360100004
ACH-001645,-0.244266575735
ACH-001654,-0.034654573322999996
ACH-001715,-0.114804237126
ACH-001735,-0.101269153036
ACH-001736,0.125514939223
ACH-001737,0.320286792479
ACH-001740,0.0491775587285
ACH-001745,-0.06677726869009999
ACH-001750,-0.05568576564450001
ACH-001765,-0.0721307601952
ACH-001956,-0.043979575019500006
ACH-001957,-0.0339571873678
