,AKIP1 (56672)
ACH-000401,-0.300584371163
ACH-000402,0.125598961468
ACH-000403,-0.14600686654699999
ACH-000404,0.00377819838734
ACH-000406,-0.04298215515980001
ACH-000407,-0.131748187788
ACH-000408,0.18310697598200001
ACH-000410,-0.047377750032599995
ACH-000411,-0.22928239075800003
ACH-000414,-0.143253896275
ACH-000415,-0.0036748065384
ACH-000416,-0.133303523189
ACH-000420,-0.0279341079504
ACH-000421,-0.019534427482
ACH-000424,-0.009333560189049999
ACH-000425,-0.245949790983
ACH-000426,0.11020741064799999
ACH-000427,0.008040095105409999
ACH-000433,0.163981394602
ACH-000436,-0.0323992634315
ACH-000444,-0.059708515673400006
ACH-000445,-0.09164109531369999
ACH-000448,-0.109461160776
ACH-000450,-0.0860160095289
ACH-000452,-0.333825263902
ACH-000454,-0.170360146514
ACH-000458,-0.0170960190827
ACH-000459,-0.148286877901
ACH-000460,-0.0938231012715
ACH-000461,0.0594389076856
ACH-000463,-0.07907420827
ACH-000464,-0.150087522039
ACH-000466,-0.0524356966963
ACH-000467,-0.368275006121
ACH-000468,0.0381310654654
ACH-000469,-0.209911716417
ACH-000470,-0.026562412045299997
ACH-000471,-0.09132354633169999
ACH-000472,-0.192009141332
ACH-000473,-0.17152105843199997
ACH-000475,-0.154473515095
ACH-000476,0.06866475589269999
ACH-000477,-0.255622699327
ACH-000480,0.0751374238578
ACH-000481,-0.13594800601399998
ACH-000483,-0.19366434924000003
ACH-000484,0.165836918008
ACH-000485,-0.076626975395
ACH-000486,-0.225031121026
ACH-000487,-0.0929063744436
ACH-000488,-0.0347663789376
ACH-000490,-0.0468852211302
ACH-000491,0.051697600642099995
ACH-000495,-0.659876834179
ACH-000496,-0.0647488740525
ACH-000499,-0.31363059305700003
ACH-000500,0.08427302682710001
ACH-000502,-0.060619781861
ACH-000503,0.13693856698100002
ACH-000505,-0.102335221255
ACH-000507,-0.009616963145889999
ACH-000510,-0.19015865647500002
ACH-000511,-0.13245552855
ACH-000512,0.173360465304
ACH-000516,-0.0394077009866
ACH-000517,0.014171651558
ACH-000518,0.09594619378789998
ACH-000520,-0.111860285649
ACH-000521,-0.046322235096399995
ACH-000522,-0.010668703870299999
ACH-000524,-0.106553947358
ACH-000527,-0.0378293026437
ACH-000528,-0.044937823614499994
ACH-000537,-0.143096995265
ACH-000541,0.0930968575211
ACH-000542,-0.44308613134900005
ACH-000544,-0.170427775231
ACH-000545,-0.0611972692756
ACH-000547,-0.10302160094599999
ACH-000548,-0.191539157628
ACH-000549,-0.0519122490642
ACH-000550,0.0286452582768
ACH-000552,-0.16116486152
ACH-000556,-0.162788044986
ACH-000557,-0.127097337544
ACH-000570,-0.11386373388599999
ACH-000571,-0.142891122793
ACH-000573,-0.08964304323380001
ACH-000576,-0.00921768454468
ACH-000580,-0.10963689974400001
ACH-000584,-0.196593095985
ACH-000585,-0.013799632816299999
ACH-000588,-0.189413330222
ACH-000589,-0.0415657748714
ACH-000591,-0.0968347045389
ACH-000593,-0.152953015753
ACH-000600,-0.405552790022
ACH-000601,-0.12010512956800001
ACH-000604,-0.161399736861
ACH-000605,0.0541639448154
ACH-000606,-0.0609722551231
ACH-000608,-0.10986669998299999
ACH-000614,-0.48683586391500006
ACH-000616,-0.22812074206900002
ACH-000618,0.0179441978277
ACH-000619,-0.249460196837
ACH-000620,-0.159471187353
ACH-000621,0.005190403402640001
ACH-000622,-0.258964212981
ACH-000623,-0.0626352658011
ACH-000624,-0.136389529637
ACH-000627,-0.09767729665760001
ACH-000630,0.00154319550118
ACH-000632,-0.158258301521
ACH-000633,-0.06417135733990001
ACH-000637,-0.11866334373700001
ACH-000638,-0.021288662668300002
ACH-000646,0.0321676587158
ACH-000647,-0.189692364865
ACH-000648,-0.04285704075519999
ACH-000649,-0.0410727637531
ACH-000651,0.004823682931979999
ACH-000652,-0.125497939376
ACH-000653,-0.0299235358708
ACH-000657,-0.053073251084599996
ACH-000658,-0.165732996818
ACH-000661,-0.17436272687399998
ACH-000662,-0.007601527867029999
ACH-000663,-0.17306314317699997
ACH-000665,-0.240020535948
ACH-000671,-0.184021482073
ACH-000673,-0.166277436906
ACH-000676,0.0887788410382
ACH-000677,-0.045296776246999994
ACH-000681,-0.023760238185299997
ACH-000682,-0.025876877840900002
ACH-000683,-0.291238216431
ACH-000684,0.0269937120653
ACH-000688,-0.297174295997
ACH-000693,-0.165459718294
ACH-000694,0.0171309014895
ACH-000695,0.140812318273
ACH-000696,-0.10826524905200001
ACH-000697,0.0525954235216
ACH-000699,-0.0812353644576
ACH-000701,-0.08926099026289999
ACH-000706,0.0613648606444
ACH-000711,-0.0954138892648
ACH-000713,-0.290271260498
ACH-000714,-0.029198951801400003
ACH-000718,-0.0048724803921
ACH-000720,-0.19002863552000002
ACH-000721,0.07341189068830001
ACH-000724,0.24200397546500002
ACH-000725,0.16834559039799998
ACH-000732,-0.26458405454100004
ACH-000734,-0.206535565224
ACH-000735,-0.197240102883
ACH-000736,-0.124580651959
ACH-000738,-0.137987334678
ACH-000746,-0.187509193301
ACH-000747,-0.23548183581999999
ACH-000748,-0.0413592790892
ACH-000753,-0.0291249830574
ACH-000756,-0.396016636034
ACH-000757,-0.18409219490200002
ACH-000758,-0.00218747496594
ACH-000760,-0.282294815554
ACH-000763,0.110524762458
ACH-000764,0.013660703746799998
ACH-000765,-0.0611268725899
ACH-000766,0.13669391396
ACH-000767,-0.15538802610400002
ACH-000768,-0.11142472243799999
ACH-000769,-0.25399012819899996
ACH-000770,-0.048119186638199994
ACH-000771,0.0674962591753
ACH-000773,-0.07861906420880001
ACH-000776,0.120825129368
ACH-000777,-0.0754579645898
ACH-000778,-0.00873910475217
ACH-000781,-0.105552036062
ACH-000782,-0.163474168951
ACH-000783,0.053632575194
ACH-000784,-0.08419988244989998
ACH-000785,-0.0325108811194
ACH-000787,-0.100781873587
ACH-000788,-0.11493640931500002
ACH-000791,-0.113602975238
ACH-000792,-0.17731821741999998
ACH-000794,-0.157252874438
ACH-000796,-0.048278092905299996
ACH-000799,0.058953042237099997
ACH-000800,0.0017017768963
ACH-000802,-0.15420553107
ACH-000804,-0.0923864128402
ACH-000805,-0.304378488246
ACH-000809,-0.0634041798142
ACH-000810,-0.12768752240700001
ACH-000811,-0.176971696972
ACH-000817,-0.17419778094399999
ACH-000819,-0.114013963563
ACH-000820,-0.273746040372
ACH-000821,-0.169435822406
ACH-000822,-0.220036191259
ACH-000823,-0.165877820733
ACH-000824,0.0265627431095
ACH-000827,-0.180795663352
ACH-000829,0.06937865387299999
ACH-000831,-0.017980291283
ACH-000832,-0.007521720994439999
ACH-000833,-0.0719674239643
ACH-000834,-0.0396853149611
ACH-000835,-0.0182977465078
ACH-000836,-0.019053724525
ACH-000837,0.05736110172230001
ACH-000838,-0.14885054045499999
ACH-000839,-0.040550405197099994
ACH-000840,-0.0644389287779
ACH-000841,-0.0692748701185
ACH-000843,-0.111977662099
ACH-000846,-0.08297764363739998
ACH-000847,-0.111669858405
ACH-000848,0.006999070299590001
ACH-000849,-0.149408831106
ACH-000851,-0.15619168924000001
ACH-000855,0.019998099464
ACH-000856,-0.07935422839060001
ACH-000858,0.145523765826
ACH-000859,0.0612847805877
ACH-000861,0.0105734518478
ACH-000862,-0.00476267843357
ACH-000865,0.0007296450061970001
ACH-000866,-0.11474697648900001
ACH-000867,-0.07829621081560001
ACH-000869,-0.213383492092
ACH-000872,-0.00370790057791
ACH-000873,-0.07045081479519999
ACH-000876,-0.0743969025652
ACH-000878,-0.0576373491581
ACH-000880,-0.235052068607
ACH-000881,-0.0686021662938
ACH-000882,-0.140329917325
ACH-000884,0.0865102159166
ACH-000885,-0.147123595396
ACH-000887,-0.07032552939810001
ACH-000888,-0.128579815574
ACH-000889,-0.0261932492623
ACH-000890,0.00206502297254
ACH-000896,-0.0531059037874
ACH-000898,0.0845000388552
ACH-000900,-0.0680285703003
ACH-000901,-0.0381676493893
ACH-000905,0.015433946064899999
ACH-000906,-0.157132091288
ACH-000907,-0.111090871239
ACH-000910,-0.0717764186934
ACH-000911,-0.0992289583636
ACH-000912,-0.011142639076
ACH-000913,-0.152088722842
ACH-000915,-0.183191463651
ACH-000916,0.578979064441
ACH-000917,0.10811103841700001
ACH-000921,-0.0752525326354
ACH-000924,0.0476515115144
ACH-000926,-0.0153773707323
ACH-000928,0.0957287048863
ACH-000929,-0.0294506767327
ACH-000932,-0.0706335972643
ACH-000935,-0.44054833610699995
ACH-000936,0.108387172075
ACH-000937,-0.0684366580566
ACH-000938,0.027970882776599995
ACH-000939,-0.036960681740300004
ACH-000941,-0.048041830366900004
ACH-000943,-0.0813184622493
ACH-000946,0.0159115331488
ACH-000947,-0.08348121340260001
ACH-000948,-0.019317933340700002
ACH-000950,-0.10812369443499999
ACH-000953,-0.0283893668326
ACH-000957,-0.11981982369100001
ACH-000958,0.0033893111716199998
ACH-000960,-0.0754358903939
ACH-000963,-0.0679133416884
ACH-000968,-0.389202092559
ACH-000969,0.128119540367
ACH-000973,-0.11764634246
ACH-000974,-0.20564827046599998
ACH-000975,-0.08507315154239999
ACH-000976,-0.0804975089935
ACH-000978,0.0549013039838
ACH-000980,-0.0660974253707
ACH-000984,-0.0699632513153
ACH-000986,-0.17621403407400002
ACH-000988,-0.063048323441
ACH-000993,-0.16434204098
ACH-000994,-0.10947860771199999
ACH-000996,-0.247756089874
ACH-001001,-0.0895507788103
ACH-001020,-0.18193807269
ACH-001028,-0.164785563729
ACH-001031,0.009684910622290002
ACH-001038,-0.030337776067300003
ACH-001048,-0.19056073218400002
ACH-001050,-0.292746297288
ACH-001053,-0.225004900606
ACH-001054,-0.20864577886100003
ACH-001061,-0.008843971680549999
ACH-001067,-0.19840802811900002
ACH-001075,-0.16801304421100002
ACH-001096,-0.0547433087832
ACH-001128,-0.524012055058
ACH-001134,0.040906664354400005
ACH-001151,-0.08850653764489999
ACH-001163,-0.0556861994347
ACH-001164,-0.37831190635899997
ACH-001173,-0.100596496321
ACH-001183,0.0285249311957
ACH-001184,-0.279757963961
ACH-001190,-0.201595791968
ACH-001192,-0.051741669875099996
ACH-001193,-0.307039224763
ACH-001196,-0.16860664668900002
ACH-001197,-0.026617991301599996
ACH-001205,0.091888592511
ACH-001211,-0.151396963307
ACH-001212,0.037308938446300004
ACH-001228,-0.0975322146365
ACH-001232,-0.189052083004
ACH-001239,-0.06896320069550001
ACH-001274,-0.0303182080801
ACH-001275,-0.19175711192000003
ACH-001277,-0.09163337808139999
ACH-001278,-0.017079297365899998
ACH-001280,-0.27407970009300003
ACH-001283,-0.217831077472
ACH-001289,-0.0244248771768
ACH-001295,-0.17301254630600002
ACH-001300,-0.06310343645449999
ACH-001301,-0.20960913332000003
ACH-001302,0.400158979541
ACH-001303,-0.6250724641250001
ACH-001306,-0.188614075993
ACH-001318,-0.0230688522663
ACH-001322,0.149743093303
ACH-001328,-0.144361858635
ACH-001332,-0.204467200809
ACH-001333,-0.12197799012499999
ACH-001336,-0.123147458761
ACH-001340,-0.0787948308335
ACH-001346,-0.321632650037
ACH-001353,-0.083162893295
ACH-001354,0.082212827662
ACH-001367,-0.17167200814800002
ACH-001368,-0.0361421891431
ACH-001374,-0.340398398133
ACH-001375,-0.157018392339
ACH-001377,-0.13500992209899998
ACH-001380,-0.0225064096163
ACH-001391,-0.046391097903100004
ACH-001407,-0.139929995803
ACH-001408,0.000249745945108
ACH-001413,-0.102365075859
ACH-001430,-0.45187632975599995
ACH-001431,-0.0936356879764
ACH-001450,-0.39241184592100004
ACH-001496,-0.162113131838
ACH-001500,0.04498907294869999
ACH-001521,-0.00782031742599
ACH-001523,0.0650849017251
ACH-001532,-0.19885844145999998
ACH-001536,-0.0908439272436
ACH-001550,-0.0148713748766
ACH-001552,0.054880581243400006
ACH-001554,-0.013949401315500001
ACH-001645,-0.08669311474239999
ACH-001654,-0.0518017706777
ACH-001715,-0.0708977600171
ACH-001735,-0.020064619342
ACH-001736,-0.0245568072798
ACH-001737,-0.9938420698459999
ACH-001740,-0.13027288352299998
ACH-001745,-0.152086001623
ACH-001750,-0.052607780360900004
ACH-001765,-0.039650469891199996
ACH-001956,-0.0124609060613
ACH-001957,-0.194345867748
