,HMGN2 (3151)
ACH-000004,-0.46622377959
ACH-000007,-0.613715586225
ACH-000009,-0.7575093452959999
ACH-000011,-0.757115672011
ACH-000012,-0.658792967794
ACH-000013,-0.7906270282100001
ACH-000014,-0.48070336228999994
ACH-000015,-0.627888808137
ACH-000017,-0.8149370512649999
ACH-000018,-0.6409147712600001
ACH-000019,-1.1950277114899999
ACH-000021,-0.766039295194
ACH-000022,-0.833548095368
ACH-000025,-0.76773088272
ACH-000028,-0.755172148353
ACH-000030,-0.672766365465
ACH-000035,-0.57438681389
ACH-000036,-0.838822561709
ACH-000037,-0.761225854044
ACH-000039,-0.83988827156
ACH-000040,-0.777915403318
ACH-000041,-0.584673723444
ACH-000042,-0.7705207719249999
ACH-000045,-0.658316530197
ACH-000047,-0.60559758817
ACH-000052,-0.799677476788
ACH-000053,-0.760149363235
ACH-000054,-0.8066443755830001
ACH-000055,-0.64354322183
ACH-000060,-0.8626658599950001
ACH-000067,-0.765394358462
ACH-000070,-0.658896894182
ACH-000075,-0.935412891274
ACH-000078,-0.9147607709569999
ACH-000082,-0.660536318093
ACH-000085,-0.586335066504
ACH-000086,-0.902041705871
ACH-000087,-0.307132324332
ACH-000092,-0.782420784981
ACH-000095,-0.931972463363
ACH-000097,-0.745425516572
ACH-000098,-0.649494429504
ACH-000099,-1.0373353946100001
ACH-000108,-0.521985597621
ACH-000113,-0.9189964905060001
ACH-000115,-0.949604037902
ACH-000116,-0.422344461344
ACH-000118,-0.691866298823
ACH-000120,-0.6855988553740001
ACH-000123,-0.636300331486
ACH-000127,-0.7062715274410001
ACH-000128,-0.642205617799
ACH-000132,-0.953975850394
ACH-000133,-0.591657875296
ACH-000137,-0.8395736766949999
ACH-000138,-0.664306692309
ACH-000142,-0.891023683818
ACH-000143,-0.842134492742
ACH-000146,-0.640748974235
ACH-000148,-0.740881073089
ACH-000150,-0.506402166521
ACH-000152,-0.853493428056
ACH-000153,-0.922785402451
ACH-000159,-0.8523002627240001
ACH-000160,-0.504455428576
ACH-000163,-0.408680285571
ACH-000167,0.00882815822434
ACH-000168,-1.06359983433
ACH-000169,-0.771022195711
ACH-000178,-0.631022250631
ACH-000182,-0.555019517666
ACH-000183,-0.9625306217730001
ACH-000188,-0.653692919788
ACH-000189,-0.903104110747
ACH-000190,-0.284844645707
ACH-000198,-0.7967528725830001
ACH-000204,-0.46910838729800003
ACH-000206,-0.5171384270480001
ACH-000207,-0.9464675426260001
ACH-000211,-0.662036267233
ACH-000215,-0.873836723404
ACH-000221,-0.76930967706
ACH-000222,-0.8720760977840001
ACH-000223,-0.764231899804
ACH-000226,-0.49265764861
ACH-000227,-1.12801500728
ACH-000228,-0.413210660281
ACH-000231,-0.76081317468
ACH-000232,-0.831953029745
ACH-000233,-0.8885796305399999
ACH-000234,-1.05431603547
ACH-000235,-0.941796019538
ACH-000237,-0.599938358324
ACH-000238,-0.544662269948
ACH-000243,-0.794051765923
ACH-000244,-0.736523458055
ACH-000246,-0.835737777487
ACH-000248,-0.859515367659
ACH-000250,-0.823830608831
ACH-000251,-0.749157010449
ACH-000253,-0.863667965008
ACH-000255,-0.8402080488760001
ACH-000256,-0.6883792626240001
ACH-000257,-0.836808259594
ACH-000258,-0.611697934901
ACH-000259,-0.8638304655069999
ACH-000260,-0.552308731311
ACH-000261,-0.9628459826189999
ACH-000262,-0.8249203084110001
ACH-000263,-1.32995085966
ACH-000264,-0.9659979741689999
ACH-000265,-0.7063974256119999
ACH-000266,-0.887448208369
ACH-000272,-0.759926360484
ACH-000273,-0.6721402732840001
ACH-000274,-1.07196316077
ACH-000277,-1.0511568498700001
ACH-000278,-0.576270024738
ACH-000279,-0.920552008906
ACH-000280,-0.804454761589
ACH-000281,-0.463668964874
ACH-000288,-0.823088659356
ACH-000291,-0.8002606307600001
ACH-000293,-1.02410814293
ACH-000294,-0.236746177124
ACH-000295,-0.7635498638
ACH-000296,-0.97939291427
ACH-000302,-0.668172811984
ACH-000304,-1.18600343615
ACH-000307,-0.721369036993
ACH-000308,-0.892493523732
ACH-000310,-1.4479641061200001
ACH-000311,-0.774651482665
ACH-000312,-0.836876086706
ACH-000315,-0.9364961343420001
ACH-000316,-0.6886734474089999
ACH-000317,-0.60626365423
ACH-000318,-0.602829653281
ACH-000319,-0.610477629995
ACH-000320,-0.5157058972249999
ACH-000322,-0.837650138898
ACH-000323,-1.0405901356899998
ACH-000324,-0.7420009322050001
ACH-000329,-1.02451055817
ACH-000330,-0.802165933829
ACH-000331,-0.638719741176
ACH-000332,-0.831813056748
ACH-000334,-1.22054534091
ACH-000335,-0.799456554982
ACH-000336,-0.8786013343510001
ACH-000337,-0.848325109429
ACH-000339,-0.721192457077
ACH-000341,-0.497107102927
ACH-000348,-0.679013512423
ACH-000350,-0.806538849726
ACH-000352,-0.8422818957520001
ACH-000356,-0.70570666896
ACH-000361,-0.33754593605899996
ACH-000362,-0.676535678915
ACH-000363,-0.8107991422499999
ACH-000364,-0.875917317347
ACH-000365,-0.98275345001
ACH-000366,-0.936026170754
ACH-000368,-0.8534238125210001
ACH-000374,-0.808701955209
ACH-000375,-0.7108972597290001
ACH-000376,-0.840560757581
ACH-000381,-0.314923098064
ACH-000383,-0.9898644871950001
ACH-000387,-0.8206450934209999
ACH-000389,-0.5295793132500001
ACH-000390,-0.8664050746269999
