,LMAN1L (79748)
ACH-000004,0.0461527427269
ACH-000007,0.252202424556
ACH-000009,-0.0373027101027
ACH-000011,0.0778124044763
ACH-000012,-0.0478447155055
ACH-000013,-0.013751836065200002
ACH-000014,0.07786933477260001
ACH-000015,0.0497798960003
ACH-000017,0.103286059741
ACH-000018,0.322437461825
ACH-000019,0.08984026997780001
ACH-000021,0.0789450571435
ACH-000022,-0.08452591760530001
ACH-000025,0.07386931668930001
ACH-000028,0.123224598066
ACH-000030,0.0417046219419
ACH-000035,-0.0180514908488
ACH-000036,0.147612746333
ACH-000037,0.165369640283
ACH-000039,-0.18195588664700002
ACH-000040,0.09393103627049999
ACH-000041,0.324985594326
ACH-000042,0.06750577098550001
ACH-000045,0.08429098998910001
ACH-000047,0.11164860777499999
ACH-000052,0.163023135282
ACH-000053,0.0315673144836
ACH-000054,0.00935908737255
ACH-000055,0.125312703305
ACH-000060,0.0410763250079
ACH-000067,-0.137507971108
ACH-000070,0.3322656052
ACH-000075,0.0729603500957
ACH-000078,0.048623059049300005
ACH-000082,0.0291329617038
ACH-000085,0.12063929302100002
ACH-000086,0.144616833018
ACH-000087,0.20228653104400002
ACH-000092,0.0449793817061
ACH-000095,0.0976273375681
ACH-000097,0.0581765725951
ACH-000098,0.152072453704
ACH-000099,0.023084145148900004
ACH-000108,0.139824903332
ACH-000113,-0.0070009674393
ACH-000115,0.13718849902
ACH-000116,0.111737599023
ACH-000118,0.0136408475663
ACH-000120,-0.0358345683289
ACH-000123,0.05509745007209999
ACH-000127,0.017901250605599998
ACH-000128,0.0731352634482
ACH-000132,0.0448666481199
ACH-000133,0.117028473167
ACH-000137,0.107326941262
ACH-000138,0.0878089730369
ACH-000142,0.137755954114
ACH-000143,0.208743261686
ACH-000146,0.0788602722083
ACH-000148,0.0910085192987
ACH-000150,0.061145631735
ACH-000152,-0.010696578922700001
ACH-000153,-0.0650412561271
ACH-000159,0.18265480438
ACH-000160,0.035105894871099996
ACH-000163,0.153372883591
ACH-000167,0.16510991682499998
ACH-000168,0.183692833819
ACH-000169,0.0863944063867
ACH-000178,0.143145368957
ACH-000182,0.100435167564
ACH-000183,-0.000464533944043
ACH-000188,-0.00326801346296
ACH-000189,0.18220424660999998
ACH-000190,0.19749157220400002
ACH-000198,0.0667944542165
ACH-000204,-0.300231674012
ACH-000206,0.0836151264962
ACH-000207,0.44328239570100003
ACH-000211,0.236748527451
ACH-000215,0.006906660362729999
ACH-000221,0.0021840039279299997
ACH-000222,0.118825447021
ACH-000223,0.051064133870800006
ACH-000226,0.162395537214
ACH-000227,0.365037922781
ACH-000228,0.163722414126
ACH-000231,0.0470797803723
ACH-000232,0.192564887535
ACH-000233,0.034726635846000005
ACH-000234,0.19319556794
ACH-000235,0.0347371228677
ACH-000237,0.127429018537
ACH-000238,0.0403952374642
ACH-000243,0.0659906553945
ACH-000244,0.0135073132284
ACH-000246,0.17044890881400002
ACH-000248,0.0380403734525
ACH-000250,0.09933767050930001
ACH-000251,-0.009330953725930001
ACH-000253,0.0334586555406
ACH-000255,0.024918324060800003
ACH-000256,-0.0349052606343
ACH-000257,-0.0789199943965
ACH-000258,-0.122799516714
ACH-000259,0.0949275221255
ACH-000260,0.13547365203199999
ACH-000261,0.0347004450685
ACH-000262,0.17904298453200002
ACH-000263,-0.10193772272
ACH-000264,-0.136449404601
ACH-000265,0.0109070320239
ACH-000266,0.0266008869095
ACH-000272,0.0285199882558
ACH-000273,0.07528141761389999
ACH-000274,-0.00907462460365
ACH-000277,0.085096443342
ACH-000278,0.114063873621
ACH-000279,0.169350261934
ACH-000280,-0.100772170613
ACH-000281,-0.10414900086100001
ACH-000288,0.119952056665
ACH-000291,0.106825597748
ACH-000293,0.0859312836333
ACH-000294,0.173336012506
ACH-000295,0.093355841018
ACH-000296,0.18191665573
ACH-000302,-0.00107478442851
ACH-000304,0.233390741326
ACH-000307,0.147878538258
ACH-000308,0.015086479585400001
ACH-000310,-0.150914907149
ACH-000311,-0.0366280334495
ACH-000312,0.0499923309987
ACH-000315,0.160775142566
ACH-000316,0.133608609381
ACH-000317,0.22279087602699998
ACH-000318,0.00936177450706
ACH-000319,0.210566749458
ACH-000320,0.12727291836899998
ACH-000322,0.170828282207
ACH-000323,0.0462189928084
ACH-000324,0.00648945647518
ACH-000329,0.0673577405475
ACH-000330,0.146437972557
ACH-000331,0.00626220810743
ACH-000332,0.0518626784394
ACH-000334,0.253692610383
ACH-000335,0.322069136298
ACH-000336,0.071554735163
ACH-000337,0.06582047095459999
ACH-000339,0.09627369121369998
ACH-000341,-0.07227381655500001
ACH-000348,0.11760854784199999
ACH-000350,-0.0703968989124
ACH-000352,0.247338027134
ACH-000356,0.16044905885500002
ACH-000361,0.40910840764399997
ACH-000362,0.006154434620909999
ACH-000363,0.0178109327737
ACH-000364,0.0922748765453
ACH-000365,0.14998539896500002
ACH-000366,0.14789805405200002
ACH-000368,0.10789393444499999
ACH-000374,0.250747381358
ACH-000375,-0.020998933716500003
ACH-000376,0.06707460761350001
ACH-000381,0.08769585776660001
ACH-000383,-0.0329651486775
ACH-000387,-0.040905155064800004
ACH-000389,0.061316643617000004
ACH-000390,0.20562024840999998
ACH-000393,0.0609442753283
ACH-000395,0.0194562533165
ACH-000397,0.115718065753
ACH-000401,0.18613992212000002
ACH-000402,0.392029958266
ACH-000403,0.19865197297200002
ACH-000404,0.10503744373299999
ACH-000406,-0.056594689019800005
ACH-000407,0.10785606815099999
ACH-000408,0.13412790637
ACH-000410,0.149095382069
ACH-000411,0.17369833060400003
ACH-000414,0.018944838688799998
ACH-000415,0.135151010039
ACH-000416,0.0850656560823
ACH-000420,0.140810239119
ACH-000421,0.0678485942803
ACH-000424,0.0417824246696
ACH-000425,0.09750996293780001
ACH-000426,-0.014253287571700001
ACH-000427,0.366424453897
ACH-000433,0.114189425219
ACH-000436,0.00408627283131
ACH-000444,0.0638784656222
ACH-000445,-0.021389001908999998
ACH-000448,-0.0126241261176
ACH-000450,0.236798531639
ACH-000452,0.0334565135463
ACH-000454,0.133219850745
