,BPI (671)
ACH-000004,0.0160685256696
ACH-000007,-0.036900724849
ACH-000009,0.14409093740700002
ACH-000011,0.0457522320199
ACH-000012,0.206010047269
ACH-000013,0.18736186703299998
ACH-000014,0.110201571873
ACH-000015,0.18313393550299997
ACH-000017,-0.13398855072000002
ACH-000018,0.0513826019856
ACH-000019,0.20096863351100003
ACH-000021,0.0515588256664
ACH-000022,0.257504963718
ACH-000025,0.0310978603098
ACH-000028,0.09951504499849999
ACH-000030,0.056331910446800006
ACH-000035,0.0999719293415
ACH-000036,-0.0477086983017
ACH-000037,0.234172016888
ACH-000039,0.09201773675349999
ACH-000040,-0.0382412539358
ACH-000041,0.273910458222
ACH-000042,-0.00430633540444
ACH-000045,0.202623694084
ACH-000047,-0.12470390163100001
ACH-000052,-0.07058786543380001
ACH-000053,0.0669689697074
ACH-000054,0.07324367775
ACH-000055,0.158746873615
ACH-000060,-0.008111947435529999
ACH-000067,0.174159732277
ACH-000070,0.035764779810300004
ACH-000075,0.18745837072299998
ACH-000078,0.21057480045000002
ACH-000082,0.127860417471
ACH-000085,0.054386518194699994
ACH-000086,-0.0406946138388
ACH-000087,-0.0314987613385
ACH-000092,0.0982438051432
ACH-000095,0.155003205097
ACH-000097,0.225935837632
ACH-000098,0.21688548760499998
ACH-000099,0.128966223343
ACH-000108,0.07275559341960001
ACH-000113,0.10146846231699999
ACH-000115,0.106487871483
ACH-000116,0.137123316319
ACH-000118,-0.015292208756999999
ACH-000120,0.224474909727
ACH-000123,0.115914949257
ACH-000127,0.136950950355
ACH-000128,0.294827937448
ACH-000132,0.15394079336
ACH-000133,-0.039501805920500004
ACH-000137,0.131606752198
ACH-000138,0.09270933603769999
ACH-000142,0.21764215555999997
ACH-000143,0.053598778031500004
ACH-000146,0.047902405154999994
ACH-000148,0.0343158671404
ACH-000150,0.049375715315800005
ACH-000152,0.11531612237700001
ACH-000153,0.0824529243821
ACH-000159,0.12926902836100002
ACH-000160,0.0468993821751
ACH-000163,0.00532487549814
ACH-000167,0.148541942066
ACH-000168,0.156876860119
ACH-000169,0.226352300181
ACH-000178,0.0820235379155
ACH-000182,0.030483330175099996
ACH-000183,0.118013126963
ACH-000188,0.161515235332
ACH-000189,-0.226315833491
ACH-000190,0.047247529593699995
ACH-000198,0.0698794795654
ACH-000204,0.0709880400309
ACH-000206,0.05253986943030001
ACH-000207,-0.080826060917
ACH-000211,0.13484623385800001
ACH-000215,0.11179406374399999
ACH-000221,0.25075382941700003
ACH-000222,-0.178259937392
ACH-000223,0.09216709995349999
ACH-000226,0.116210669246
ACH-000227,-0.0693391818232
ACH-000228,0.05373681671780001
ACH-000231,0.139979407468
ACH-000232,0.131331049935
ACH-000233,0.04468453070069999
ACH-000234,0.155656559096
ACH-000235,0.0430453573579
ACH-000237,0.254995268277
ACH-000238,0.25533995164
ACH-000243,0.0185357826053
ACH-000244,0.342427074769
ACH-000246,0.062119781808400006
ACH-000248,-0.08779768444830001
ACH-000250,0.07826609575349999
ACH-000251,0.24981405426699999
ACH-000253,0.140146245251
ACH-000255,0.0614594650079
ACH-000256,-0.151192844178
ACH-000257,0.19952090647
ACH-000258,0.0586620676104
ACH-000259,-0.0262064734817
ACH-000260,0.00684676245125
ACH-000261,0.156234078897
ACH-000262,0.058198962072300006
ACH-000263,-0.068662644485
ACH-000264,0.042094709641599996
ACH-000265,-0.0189422915216
ACH-000266,0.0984382345942
ACH-000272,0.10209142972100001
ACH-000273,0.015348045981000001
ACH-000274,-0.062418315396499995
ACH-000277,-0.264839279542
ACH-000278,0.201503446468
ACH-000279,0.137101309386
ACH-000280,0.115724199391
ACH-000281,0.00215404607543
ACH-000288,0.133593077088
ACH-000291,0.16930274841200002
ACH-000293,0.164314103445
ACH-000294,0.18427228420699998
ACH-000295,0.163685718319
ACH-000296,-0.110021305123
ACH-000302,0.193629466162
ACH-000304,-0.158014818501
ACH-000307,0.0104371984609
ACH-000308,0.20962042415399998
ACH-000310,0.272702476639
ACH-000311,-0.137633679064
ACH-000312,0.0752513922162
ACH-000315,-0.0964801779953
ACH-000316,0.0495973299307
ACH-000317,0.11926190074000001
ACH-000318,0.20752532895
ACH-000319,0.0284277029103
ACH-000320,-0.00775885484835
ACH-000322,-0.00102413139965
ACH-000323,0.105364945052
ACH-000324,0.142181710607
ACH-000329,0.221824217206
ACH-000330,0.045820828941199994
ACH-000331,-0.013469690162599999
ACH-000332,0.12247061383300001
ACH-000334,0.268969327789
ACH-000335,0.0213445937666
ACH-000336,0.00213465920705
